,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율
626,갤럭시아에스엠,서비스업,A011420,12,2020,Annual,28554685,14289660,3006059,0,2775830,28554685,7835257,6447246,575100,0,0,20719428,19539594,16665897,1375120,0,0,983909,2869297,-3679961,-1497711,72.56,9.45,37.82,13.03,85.29,4.63,7.04,1375119.74,14.71,1.108602282,4.727676644,442.1701808,1.108602282,21.61170029,2.149542365,-4.951302254,-31.99522397,-401.2726839,-171.5405769,217.5515096,-469.5964526,0.684286799,0.943056633,2.493803841
627,갤럭시아에스엠,서비스업,A011420,12,2021,Annual,40900713,16287774,2106777,4443211,3436109,40900713,7850471,7306995,1126094,0,0,33050242,28899467,21024105,3452415,0,12528,3681735,1611959,-1256057,-1636071,80.81,5.5,23.75,6.81,72.75,13.69,11.95,3452414.93,27.25,43.23643563,13.98293591,23.78672325,43.23643563,0.194173593,13.33513565,59.51329351,47.90208538,151.0628163,274.1946664,-43.82042012,-65.86765458,0.706576118,0.874410148,3.68123989
628,갤럭시아에스엠,서비스업,A011420,12,2022,Annual,57863012,13797757,6063666,6749155,1708789,57863012,24529480,24169578,1121655,17000000,0,33333532,30093883,20060621,4174665,0,392,4613111,871656,-19339259,15204926,57.61,30.67,73.59,53.24,66.66,13.9,13.87,4174665.07,33.34,41.47189072,-15.28764459,-50.26965093,41.47189072,212.4587047,230.7731564,0.857149548,4.13300356,20.92013851,25.29720363,-45.92567181,1439.680046,0.520088429,0.902811109,1.226845534
629,갤럭시아에스엠,서비스업,A011420,12,2023,Annual,90043246,26253327,5630031,5977495,4667281,90043246,15296043,8862837,1101699,0,0,74747203,32950222,20893533,4582164,0,93588,2674240,6926808,18999804,-20505316,83.01,1.9,20.46,2.29,63.41,4.95,13.91,4582163.76,36.59,55.61451588,90.27242616,173.1338392,55.61451588,-37.6422044,-63.33060925,124.2402725,9.491427211,9.761238327,-42.02957614,694.6722101,-198.2447363,0.365937741,0.44082214,2.154166408
631,경농,화학,A002100,12,2020,Annual,371525656,192497278,26075696,137861427,136536154,371525656,160153423,134039319,28852476,64648943,4500000,211372233,248295524,167684290,14281977,7158687,6841821,13294936,15868144,6834074,-20879610,56.89,22.17,75.77,38.96,67.53,6.43,5.75,14281976.63,32.47,0.175683612,4.041282695,-2.107132,0.175683612,-5.22839088,9.323464647,4.699184297,9.135641085,64.33551193,231.1593698,-1655.439627,8.518464295,0.668313264,1.174683734,1.550360394
632,경농,화학,A002100,12,2021,Annual,388785779,206547237,31353423,136702685,139705983,388785779,151976386,123054677,26671498,66751837,8500000,236809394,270269450,187051199,16758990,6432904,0,16107580,10815548,-5751218,7383203,60.91,20.6,64.18,33.82,69.21,7.19,6.2,16758990.47,30.79,4.645741881,7.298783207,2.321604137,4.645741881,-5.105752251,-8.195089383,12.03429639,8.849908225,17.34362827,21.15575434,-31.84112773,-184.1550443,0.695162901,1.141295307,1.778364765
633,경농,화학,A002100,12,2022,Annual,448632689,260765668,42239385,162194642,145721740,448632689,188148525,156932087,34259899,79209748,10138400,260484164,361604573,251180079,40975102,5625588,0,30880493,14419548,-10911023,12875295,58.06,22.45,72.23,38.66,69.46,12.42,11.33,40975101.75,30.54,15.3932868,26.24989411,4.306012435,15.3932868,23.8011575,27.53037172,9.997394782,33.79409808,144.4962495,91.71404395,33.32239846,89.71673479,0.806014769,1.388201753,1.92191022
634,경농,화학,A002100,12,2023,Annual,448592734,259940118,53339953,159477563,141920449,448592734,180131702,158323199,38835623,77863870,0,268461032,347407789,245538663,25209888,7148869,0,15126191,15641893,-5887992,-19362292,59.85,20.36,67.1,34.03,70.68,5.72,7.26,25209888.38,29.32,-0.008905949,-0.316586921,-2.60859567,-0.008905949,-4.260901328,0.886442044,3.062323589,-3.926052119,-38.47510618,-51.01700287,8.476999418,-46.03629742,0.77443918,1.294071569,1.928632135
636,경동나비엔,전기전자,A009450,12,2020,Annual,734688738,360418517,90253547,177987455,303896227,734688738,386524892,337976617,91415933,98646389,13346619,348163846,873409019,536330017,67099323,10151328,35037085,41637325,57625120,-58864878,18661208,47.39,19.39,111.02,40.91,61.41,12.83,7.68,67099322.64,38.59,20.47863012,31.40572581,9.013019204,20.47863012,25.18387509,25.05908924,15.65267449,12.8011759,49.69175791,49.4944365,-26.64347676,14.37552002,1.188815037,2.508614921,2.259644947
637,경동나비엔,전기전자,A009450,12,2021,Annual,933884529,475582013,126205675,262270192,363078107,933884529,483469066,434731120,171609430,87570278,6508770,450415463,1102947010,683829267,64295519,12847472,43440070,80657673,80668519,-12549527,-63079200,48.23,12.89,107.34,26.72,62,20.2,5.83,64295519.09,38,27.11295011,31.95271346,19.47437143,27.11295011,25.08096529,28.62757307,29.36882108,26.28069851,-4.178587614,93.71482918,39.98846163,-78.68078993,1.181031461,2.44873256,2.281318677
638,경동나비엔,전기전자,A009450,12,2022,Annual,1018019428,523037782,105058429,311939316,378745007,1018019428,500314844,423564089,112060889,154745298,26674095,517704585,1160860789,692952938,59770842,14779139,44922017,53582342,9346018,-56545758,79208865,50.85,21.34,96.64,41.96,59.69,11.07,5.15,59770841.5,40.31,9.00913297,9.978461696,4.315021947,9.00913297,3.484354881,-2.568721328,14.93934545,5.250821524,-7.037313129,-33.56820249,-88.41429331,350.5807908,1.140313001,2.242322789,2.320260538
639,경동나비엔,전기전자,A009450,12,2023,Annual,1060557971,554862076,118713349,300744110,394375084,1060557971,475962722,410012030,152647192,94313665,6858656,584595249,1204312872,690334353,105910538,13518915,43841314,83148711,197363181,-76523999,-113621757,55.12,10.9,81.42,19.77,57.32,15.09,8.79,105910537.9,42.68,4.178559056,6.084511501,4.126807406,4.178559056,-4.867359482,-3.199529741,12.92062422,3.743091628,77.19432161,55.17931448,2011.735511,35.33110477,1.135546481,2.060079814,2.530267217
641,경동도시가스,전기가스업,A267290,12,2020,Annual,699658165,328492279,175649216,1242787,322122498,699658165,342980474,260556647,211721666,0,7802650,356677691,1086830628,983457538,18135395,0,0,19017069,314378,-24924821,-9978209,50.98,3.25,96.16,6.37,90.49,5.46,1.67,18135395.02,9.51,-6.712179241,-16.86984458,-1.181906101,-6.712179241,-16.42520017,-18.8753837,5.02504206,-23.60830514,-35.35800761,-22.81516196,-99.07463421,-46.44469738,1.553373751,3.047094493,3.168782804
642,경동도시가스,전기가스업,A267290,12,2021,Annual,904491766,530447176,272169364,1409613,323495398,904491766,529075279,451736777,402501523,0,6937975,375416487,1457154328,1343265056,27131980,0,0,22151258,138736973,-36585133,-6858981,41.51,2.42,140.93,5.82,92.18,6.05,1.86,27131980.26,7.82,29.27623963,61.47934363,0.426204319,29.27623963,54.25813395,73.37372974,5.253705649,34.0737269,49.60788006,16.48092564,44030.62396,46.78192874,1.611020003,3.88143403,2.754153116
643,경동도시가스,전기가스업,A267290,12,2022,Annual,1067615033,690019275,407689543,1716136,324572993,1067615033,672626336,598220339,550108013,0,5680561,394988697,2304945010,2189300672,25271268,0,0,24201000,52602626,-114095681,-7369781,37,1.84,170.29,4.97,94.98,6.28,1.1,25271267.74,5.02,18.03479845,30.0825617,0.333109839,18.03479845,27.13244461,32.42675148,5.213465758,58.18125546,-6.858002991,9.253388679,-62.08463767,211.863513,2.158966424,5.835470806,3.426783768
644,경동도시가스,전기가스업,A267290,12,2023,Annual,951329118,570455477,332833888,1965008,323251674,951329118,530531232,457667484,409948846,0,5015877,420797886,1799453798,1678839917,28284882,0,0,30614836,-11036911,-26148874,-6596424,44.23,1.94,126.08,4.39,93.3,7.51,1.57,28284881.61,6.7,-10.89212042,-17.32760262,-0.407094561,-10.89212042,-21.12541487,-23.49516488,6.534158875,-21.93072762,11.92506051,26.50235941,-120.981673,-77.08162678,1.891515527,4.276290014,3.391796165
646,경동인베스트,기타금융,A012320,12,2020,Annual,589277835,237079426,51270480,32025575,144337840,589277835,158532501,74504112,6304449,22000000,43417590,430745334,310532988,267702055,20661286,0,677715,16483709,18457523,4845174,-26563498,73.1,13.63,36.8,18.64,86.21,3.9,6.65,20661286.28,13.79,-2.673892674,0.255304464,-15.33993829,-2.673892674,-16.96988913,-11.99868239,3.910827618,14.27254724,-12.40878691,86.13021961,-43.01599749,-156.5910033,0.526972117,0.720920144,1.958797004
647,경동인베스트,기타금융,A012320,12,2021,Annual,577693061,232297764,30660230,33499860,134786024,577693061,137939974,61146242,5395375,16000000,35541100,439753088,298461109,260089237,14097338,0,661437,13891393,25395956,-8403313,-20191056,76.12,10.84,31.37,14.24,87.14,3.19,4.72,14097338.36,12.86,-1.965927329,-2.016902977,-6.617679744,-1.965927329,-12.98946706,-17.92903726,2.091201759,-3.887470725,-31.76931,-15.72653339,37.59135503,-273.4367641,0.516643057,0.678701565,2.163702807
648,경동인베스트,기타금융,A012320,12,2022,Annual,586813598,238353577,31114659,35676767,133398897,586813598,136105200,65544893,5055677,10308780,28677100,450708398,275539562,237368878,14726809,0,476771,9356776,27230512,-19275608,-13439730,76.81,8.75,30.2,11.39,86.15,2.1,5.34,14726808.99,13.85,1.578785971,2.606918334,-1.029132664,1.578785971,-1.330124943,7.193657134,2.491241176,-7.679910819,4.465176333,-32.64335693,7.223811539,129.3810548,0.469552108,0.611347743,2.024460212
649,경동인베스트,기타금융,A012320,12,2023,Annual,606915246,208262736,23977929,38872755,163512419,606915246,141328889,69571032,3660516,11308282,22639020,465586358,312540941,264681636,21204924,0,523267,20189917,20276049,5509743,-22460219,76.71,8.08,30.36,10.53,84.69,4.41,6.78,21204924.16,15.31,3.425559337,-12.62445539,22.57404122,3.425559337,3.837979004,6.142567049,3.301016814,13.42869922,43.98858571,115.7785652,-25.53922967,-128.5840166,0.51496637,0.671284576,2.211444123
651,경방,유통업,A000050,12,2020,Annual,1264902051,117330818,34801702,26578558,133534163,1264902051,522972244,285640754,17563955,81277542,34348613,741929808,329224741,232398638,21853997,28087,531763,13025703,33635651,88336713,-95710890,58.66,17.29,70.49,29.48,70.59,1.76,6.64,21853996.55,29.41,-7.721394842,-55.70098621,-8.339308173,-7.721394842,-16.88157274,48.47713846,0.050786511,-4.26510078,-31.75004599,-70.13934898,-49.70391379,-295.8819075,0.260276866,0.443741089,0.629526222
652,경방,유통업,A000050,12,2021,Annual,1270805118,125501062,54131362,42638707,121326174,1270805118,518658698,230716414,25151597,114176111,101195365,752146420,383357145,246771597,53796815,22381,894164,22281880,20910159,-52176588,2602977,59.19,19.59,68.96,33.09,64.37,2.98,14.03,53796815.2,35.63,0.466681748,6.963425415,-9.14222153,0.466681748,-0.824813563,-19.22846766,1.377032152,16.44238639,146.164649,71.06086328,-37.83334534,-159.0655756,0.301664779,0.509684198,0.739131815
653,경방,유통업,A000050,12,2022,Annual,1248318314,149882373,36488407,80622146,323845847,1248318314,493309854,199537522,22934875,120584376,130000000,755008459,389227583,263039746,31895306,24191,918499,4415250,29255425,-16134056,-7053903,60.48,20.18,65.34,33.36,67.58,0.59,8.19,31895306.27,32.42,-1.769492716,19.42717505,166.9216677,-1.769492716,-4.887384343,-13.51394617,0.380516203,1.531323487,-40.71153469,-80.1845715,39.91010303,-69.07797804,0.311801548,0.515527447,0.789012382
654,경방,유통업,A000050,12,2023,Annual,1206860951,147155593,48495486,53893628,288840134,1206860951,468815407,284315938,21613444,117604551,30000000,738045544,393518959,281727139,15968826,30703,1063533,-13452219,46197442,-7490438,-31353485,61.15,18.86,63.52,30.84,71.59,-1.8,4.06,15968826.4,28.41,-3.32105702,-1.819279976,-10.8093753,-3.32105702,-4.965326924,42.48745557,-2.246718536,1.102536456,-49.93361719,-404.6762697,57.91068494,-53.57374488,0.326068184,0.533190617,0.839389988
656,경보제약,의약품,A214390,12,2020,Annual,253239177,138192492,50500895,62173361,88535188,253239177,97182383,93763557,14293367,61218414,315000,156056794,215285095,162820355,8661432,6238238,1454264,9404446,20795227,-19677758,4418217,61.62,24.98,62.27,40.54,75.63,6.16,4.02,8661432.44,24.37,6.485008108,11.28716233,0.475242861,6.485008108,9.620794783,11.86972582,4.621297982,12.29950171,39.83419311,77.93795134,-12.13820571,-30.04101351,0.850125551,1.379530423,2.215268739
657,경보제약,의약품,A214390,12,2021,Annual,236979153,111166321,46906211,57669877,94707475,236979153,91278423,88814156,16404016,55233768,225000,145700730,170659645,135299352,-6624844,5053263,1269711,-7495179,17967903,-16173569,-9221753,61.48,23.88,62.65,38.84,79.28,-4.97,-3.88,-6624844.1,20.72,-6.42081695,-19.55690256,6.971563668,-6.42081695,-6.075134009,-5.278597739,-6.636086603,-20.72853673,-176.4867057,-179.6982512,-13.59602374,-17.80786714,0.720146236,1.171302608,1.869660314
658,경보제약,의약품,A214390,12,2022,Annual,240544942,116325650,50201593,57442770,93556421,240544942,96840887,95569006,14742474,63900000,135000,143704055,196264902,151847030,1392652,3076836,943662,610590,10126731,-14877198,6588722,59.74,26.82,67.39,44.89,77.37,0.42,0.71,1392651.8,22.63,1.504684676,4.641089993,-1.215378195,1.504684676,6.093952784,7.605600621,-1.370394644,15.00369756,-121.0216573,-108.1464365,-43.63988385,-8.015367542,0.815917809,1.365757577,2.02667394
659,경보제약,의약품,A214390,12,2023,Annual,266305017,135902171,56159775,70664250,93435000,266305017,121923596,118261261,22775302,73094666,45000,144381421,216357482,153282206,5544772,3653609,3512533,2974400,4844320,-14267871,7159152,54.22,28.51,84.45,52.59,70.85,2.06,2.56,5544771.9,29.15,10.70904871,16.8290665,-0.129783716,10.70904871,25.90094926,23.74436645,0.471361786,10.23747995,298.1448345,387.1353936,-52.16304255,-4.095710765,0.812442381,1.498513316,1.774533307
661,경인양행,화학,A012610,12,2020,Annual,505102151,263172508,68889309,109420542,216322987,505102151,276720395,216267409,16209262,161934899,44110607,228381756,329312078,260748524,3369847,0,0,-7581553,54551658,-40618876,39942677,45.21,43.8,121.17,96.87,79.18,-3.26,1.02,3369846.66,20.82,6.994805508,4.481349649,11.4432165,6.994805508,17.93007252,12.29210226,-3.812182647,-8.21909473,-85.69374175,-146.3055553,706.0030703,-12.26638822,0.651971245,1.441936886,1.190053512
662,경인양행,화학,A012610,12,2021,Annual,579492465,325579209,86767545,136530696,228764683,579492465,327622550,269212054,23051695,190433553,43499597,251869915,403325659,301415567,28354678,0,0,27210075,9230963,-30301041,24823696,43.46,43.15,130.08,99.28,74.73,11.33,7.03,28354678.02,25.27,14.72777612,23.71322957,5.751444251,14.72777612,18.39479703,24.481102,10.28460391,22.47520997,741.423305,-458.8984341,-83.07849232,-25.40157684,0.695998108,1.601325267,1.231068066
663,경인양행,화학,A012610,12,2022,Annual,548252999,263604208,67376765,164507719,258513289,548252999,282098496,214042009,11195442,155994969,54561591,266154503,402637341,298804894,28060459,0,0,17240723,21197161,-49101605,-31868365,48.55,39.95,105.99,82.3,74.21,6.66,6.97,28060459.1,25.79,-5.390832131,-19.0353067,13.00402038,-5.390832131,-13.89527491,-20.49315556,5.671414944,-0.170660603,-1.037638304,-36.63845837,129.6310905,62.04593433,0.734400617,1.512795525,1.427293469
664,경인양행,화학,A012610,12,2023,Annual,538955972,262302067,68935518,145135700,257872555,538955972,287262668,234716376,13509576,174723426,48313213,251693305,345408240,287716233,-2247161,0,0,-9742505,26202359,-25501147,17508455,46.7,44.31,114.13,94.89,83.3,-3.76,-0.65,-2247161.47,16.7,-1.695754883,-0.493975802,-0.247853409,-1.695754883,1.830627271,9.659023057,-5.433384683,-14.21356024,-108.0082831,-156.5086801,23.61258661,-48.06453475,0.640883964,1.372337814,1.20241256
666,경인전자,전기전자,A009140,12,2020,Annual,57835598,45470810,6617827,2070390,3435088,57835598,3767676,2530546,1908405,0,0,54067923,20795738,15909585,968627,45401,0,1350533,-2846032,478871,-812549,93.49,0,6.97,0,76.5,2.49,4.66,968626.9,23.5,1.695607928,1.250710128,-7.335645702,1.695607928,56.49803052,31.68281384,-0.726849854,56.23089348,-160.1019086,455.6925723,-819.5325872,-90.1318383,0.359566404,0.384622468,5.519513355
667,경인전자,전기전자,A009140,12,2021,Annual,65884753,49553740,10935930,3976048,3916923,65884753,6287919,5027688,2373244,0,0,59596834,27390669,20633855,1998761,40626,0,3699859,627248,-9275911,-325347,90.46,0,10.55,0,75.33,6.51,7.3,1998761.09,24.67,13.91730228,8.979233051,14.02686045,13.91730228,66.89118173,98.67996867,10.22586164,31.71289713,106.3499159,173.955468,-122.0393868,-2037.037532,0.415736081,0.459599398,4.356078537
668,경인전자,전기전자,A009140,12,2022,Annual,68385030,54518303,6392463,2932664,4013321,68385030,4422682,3117827,1284082,0,0,63962348,20057916,14799265,110385,231235,0,2707450,5669329,-9060567,-331327,93.53,0.05,6.91,0.05,73.78,4.38,0.55,110384.57,26.22,3.794925056,10.0185435,2.461064463,3.794925056,-29.66382041,-37.98686394,7.325077033,-26.77098905,-94.47732871,-26.82288703,803.8417022,-2.32154017,0.293308579,0.313589426,4.53523812
669,경인전자,전기전자,A009140,12,2023,Annual,75127256,58280427,8672524,2934901,3848053,75127256,4543732,2988018,2147247,0,0,70583523,21136262,15097102,215548,348302,19048,5784797,-119949,3249953,-489717,93.95,0.21,6.44,0.22,71.43,8.6,1.02,215548.05,28.57,9.85921334,6.900662334,-4.117986077,9.85921334,2.73702699,-4.163444604,10.35167596,5.376161711,95.26928478,113.6621914,-102.115753,-135.8692011,0.281339465,0.299450369,4.651740464
671,계룡건설,건설업,A013580,12,2020,Annual,2070254078,1351939390,126939116,430082231,220062263,2070254078,1464251994,1026072702,285833634,316000000,231827774,606002084,2199961908,1921448994,174797290,201853,1627263,95413721,193764282,-38924405,-123178927,29.27,35.12,241.62,119.98,87.34,17.21,7.95,174797290.2,12.66,3.276915576,5.851244996,-2.384322464,3.276915576,-2.506621038,-11.02078904,20.55730842,-3.328552547,28.61923907,27.97447365,1325.659853,-59.44545139,1.062653097,3.630287694,1.502447609
672,계룡건설,건설업,A013580,12,2021,Annual,2327054067,1598100581,128757852,529954441,224553360,2327054067,1572714062,1092193640,400920930,308265000,197342953,754340005,2561801412,2225925719,232741990,36596,1848345,156417920,122435477,-18557095,-90534359,32.42,29.06,208.49,89.64,86.89,23,9.09,232741989.5,13.11,12.40427403,18.20800495,2.040830145,12.40427403,7.407336199,6.444079242,24.47812061,16.44753496,33.14965581,63.93650553,-36.81215354,-52.32529566,1.100877478,3.396083192,1.628904754
673,계룡건설,건설업,A013580,12,2022,Annual,2560028661,1703568860,111659428,655465310,226275436,2560028661,1757274728,1342285677,427780641,352849329,94014779,802753933,2949680250,2680752997,132836470,10759,5590250,60339312,28663300,-104659365,9493375,31.36,29.84,218.91,95.16,90.88,7.75,4.5,132836469.8,9.12,10.01156773,6.599602068,0.766889438,10.01156773,11.73516982,22.89814075,6.418051234,15.14086284,-42.92543859,-61.42429716,-76.58905678,463.9857154,1.152205948,3.674451322,1.678553844
674,계룡건설,건설업,A013580,12,2023,Annual,2726892636,1838954013,202766083,547331150,220934723,2726892636,1868729174,1400845573,410383466,329842262,187187643,858163462,2977005044,2757534845,100697392,162230,1498954,51924199,21954010,4366904,-30898248,31.47,30.78,217.76,97.81,92.63,6.25,3.38,100697392.3,7.37,6.518051049,7.947148846,-2.360270781,6.518051049,6.342459959,4.362699908,6.902430088,0.926364612,-24.19446858,-13.94631911,-23.40724899,-104.1724924,1.091720666,3.469041943,1.593063931
