,종목명,회계년,총자산증가율(전년동기)(%),유형자산증가율(전년동기)(%),매출액증가율(전년동기)(%),당기순이익(천원)
3639,코오롱글로벌,2013,-11.64,119.22,-9.78,"-75,988,300"
3640,코오롱글로벌,2014,-9.10,1.16,-22.89,"21,367,402"
3641,코오롱글로벌,2015,-10.75,-22.05,7.25,"-25,420,154"
3642,코오롱글로벌,2016,5.26,-5.90,5.15,"6,137,320"
3643,코오롱글로벌,2017,8.63,6.18,14.71,"15,249,106"
3644,코오롱글로벌,2018,-10.16,-9.48,-8.08,"14,451,160"
3645,코웨이,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"193,166,199"
3646,코웨이,2011,17.09,20.82,15.18,"167,053,757"
3647,코웨이,2012,8.03,10.81,9.23,"94,042,698"
3648,코웨이,2013,-4.97,1.25,6.30,"245,074,652"
3649,코웨이,2014,-2.77,5.78,1.98,"249,668,412"
3650,코웨이,2015,9.48,3.60,7.17,"343,120,385"
3651,코웨이,2016,10.83,-4.30,2.64,"243,311,232"
3652,코웨이,2017,9.72,6.42,5.91,"325,607,409"
3653,코웨이,2018,10.19,9.63,7.57,"349,811,489"
3654,콤텍시스템,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"4,281,968"
3655,콤텍시스템,2011,8.88,-29.44,13.48,"3,237,309"
3656,콤텍시스템,2012,2.54,1.40,-11.22,"6,684,553"
3657,콤텍시스템,2013,0.13,10.12,13.25,"2,186,500"
3658,콤텍시스템,2014,-2.49,80.00,2.44,"-3,392,974"
3659,콤텍시스템,2015,-7.74,-18.21,-21.40,"1,751,747"
3660,콤텍시스템,2016,20.84,2.98,14.06,"4,041,237"
3661,콤텍시스템,2017,-18.12,-11.62,-13.93,"865,986"
3662,콤텍시스템,2018,6.43,-22.23,-12.85,"6,553,668"
3663,크라운해태홀딩스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"29,916,680"
3664,크라운해태홀딩스,2011,2.50,3.04,5.20,"22,782,481"
3665,크라운해태홀딩스,2012,-1.90,3.10,1.90,"38,259,900"
3666,크라운해태홀딩스,2013,0.35,-2.38,-1.42,"19,980,125"
3667,크라운해태홀딩스,2014,-0.18,1.50,-3.06,"23,775,601"
3668,크라운해태홀딩스,2015,2.91,4.06,11.06,"43,214,539"
3669,크라운해태홀딩스,2016,5.01,4.73,-1.26,"44,592,983"
3670,크라운해태홀딩스,2017,11.34,12.39,-20.18,"175,348,449"
3671,크라운해태홀딩스,2018,-1.89,3.32,15.08,"10,819,579"
3672,태경비케이,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"9,385,817"
3673,태경비케이,2011,10.85,18.08,28.09,"10,950,579"
3674,태경비케이,2012,2.82,9.26,-1.41,"8,709,152"
3675,태경비케이,2013,5.42,11.76,-0.80,"6,377,813"
3676,태경비케이,2014,-0.29,2.58,-2.70,"4,565,531"
3677,태경비케이,2015,2.24,8.77,-6.84,"2,761,915"
3678,태경비케이,2016,52.81,73.92,51.12,"5,330,664"
3679,태경비케이,2017,-5.49,-4.22,23.69,"6,668,278"
3680,태경비케이,2018,11.46,12.25,0.21,"5,568,960"
3681,태경산업,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"31,053,582"
3682,태경산업,2011,9.83,8.90,19.50,"25,587,992"
3683,태경산업,2012,1.56,7.38,1.62,"24,560,628"
3684,태경산업,2013,1.47,4.54,9.58,"7,640,532"
3685,태경산업,2014,-0.87,6.17,-8.56,"7,250,627"
3686,태경산업,2015,8.28,24.28,-13.20,"-8,297,535"
3687,태경산업,2016,6.72,2.44,25.67,"4,364,516"
3688,태경산업,2017,-4.45,-4.96,26.77,"6,106,016"
3689,태경산업,2018,13.97,25.72,-0.05,"14,442,560"
3690,태경케미컬,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"6,912,201"
3691,태경케미컬,2011,-1.53,6.91,34.69,"7,826,863"
3692,태경케미컬,2012,6.91,8.59,4.32,"7,198,996"
3693,태경케미컬,2013,12.31,6.63,-7.07,"4,169,646"
3694,태경케미컬,2014,11.68,46.69,4.00,"6,107,007"
3695,태경케미컬,2015,4.27,20.91,-5.66,"5,365,380"
3696,태경케미컬,2016,-4.11,0.85,0.84,"3,820,249"
3697,태경케미컬,2017,-2.15,-2.15,-4.77,"1,639,019"
3698,태경케미컬,2018,11.33,18.71,-2.96,"2,906,256"
3699,태광산업,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"413,216,024"
3700,태광산업,2011,28.27,23.49,21.30,"366,280,674"
3701,태광산업,2012,1.20,-5.58,-7.24,"115,498,604"
3702,태광산업,2013,2.96,-5.67,-5.43,"113,939,554"
3703,태광산업,2014,-2.89,-2.20,-9.99,"122,820,168"
3704,태광산업,2015,-1.41,-3.40,-11.32,"104,614,215"
3705,태광산업,2016,-0.07,-14.90,-4.75,"44,525,681"
3706,태광산업,2017,7.51,-20.36,9.16,"179,184,350"
3707,태광산업,2018,9.57,-12.39,6.62,"249,125,392"
3708,태림포장,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"31,058,106"
3709,태림포장,2011,11.96,2.31,13.59,"17,109,421"
3710,태림포장,2012,3.93,6.42,3.81,"34,122,484"
3711,태림포장,2013,5.69,10.30,-6.25,"14,191,856"
3712,태림포장,2014,-0.94,1.34,-4.05,"17,885,473"
3713,태림포장,2015,10.52,21.41,-0.48,"-12,334,615"
3714,태림포장,2016,17.18,48.11,7.86,"-58,376,301"
3715,태림포장,2017,-13.12,-4.41,49.69,"-677,420"
3716,태림포장,2018,-4.16,-2.26,7.60,"28,676,653"
3717,태양금속,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"4,386,812"
3718,태양금속,2011,16.87,14.33,25.63,"786,265"
3719,태양금속,2012,19.57,16.08,25.76,"1,630,374"
3720,태양금속,2013,-9.93,-3.02,6.27,"1,489,562"
3721,태양금속,2014,-0.02,-2.59,3.23,"6,708,400"
3722,태양금속,2015,1.58,3.88,1.46,"3,951,906"
3723,태양금속,2016,0.79,0.88,-1.11,"9,605,401"
3724,태양금속,2017,1.07,1.26,-1.65,"-4,167,314"
3725,태양금속,2018,5.11,5.97,-4.26,"-5,440,408"
3726,태영건설,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"38,234,052"
3727,태영건설,2011,11.91,27.39,29.22,"61,385,561"
3728,태영건설,2012,2.65,14.02,0.17,"91,447,522"
3729,태영건설,2013,-0.67,0.62,-4.38,"38,600,275"
3730,태영건설,2014,-3.85,3.50,-14.00,"-57,536,818"
3731,태영건설,2015,4.59,2.15,0.45,"16,561,965"
3732,태영건설,2016,15.87,-0.45,9.33,"1,813,339"
3733,태영건설,2017,36.19,16.15,58.62,"123,275,083"
3734,태영건설,2018,4.35,-8.03,13.00,"244,140,184"
3735,태원물산,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"951,234"
3736,태원물산,2011,12.51,-8.06,18.86,"2,294,369"
3737,태원물산,2012,-5.50,-0.43,5.95,"1,449,289"
3738,태원물산,2013,-5.92,2.39,-14.64,"1,967,068"
3739,태원물산,2014,0.07,11.95,-16.98,"816,479"
3740,태원물산,2015,2.83,-1.06,-3.48,"676,102"
3741,태원물산,2016,2.42,-3.95,4.32,"1,430,527"
3742,태원물산,2017,-8.02,-3.86,-21.71,"826,728"
3743,태원물산,2018,-6.75,-3.85,-12.07,"356,093"
3744,텔코웨어,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"3,219,623"
3745,텔코웨어,2011,-0.36,-2.24,11.75,"5,552,885"
3746,텔코웨어,2012,-1.39,1.95,13.47,"6,773,394"
3747,텔코웨어,2013,15.42,34.14,5.63,"10,839,720"
3748,텔코웨어,2014,-9.37,6.30,-23.01,"7,610,954"
3749,텔코웨어,2015,3.55,-1.73,17.23,"7,786,158"
3750,텔코웨어,2016,-3.00,-2.47,-31.12,"4,503,624"
3751,텔코웨어,2017,2.71,-2.22,1.24,"5,300,434"
3752,텔코웨어,2018,5.60,-1.65,1.80,"6,343,551"
3753,티에이치엔,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"3,507,829"
3754,티에이치엔,2011,27.92,23.16,29.85,"7,563,158"
3755,티에이치엔,2012,22.97,19.60,11.53,"-10,089,701"
3756,티에이치엔,2013,20.17,20.37,38.40,"-26,701,270"
3757,티에이치엔,2014,1.61,0.43,1.71,"-7,692,037"
3758,티에이치엔,2015,-5.25,10.55,20.43,"-4,264,830"
3759,티에이치엔,2016,1.45,9.78,6.38,"15,233,186"
3760,티에이치엔,2017,3.25,1.52,6.43,"3,140,979"
3761,티에이치엔,2018,2.57,-6.66,19.20,"4,772,684"
3762,파미셀,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-11,890,259"
3763,파미셀,2011,240.07,196.92,42.47,"-18,185,956"
3764,파미셀,2012,34.87,64.46,8.07,"-17,649,474"
3765,파미셀,2013,-27.16,-4.98,200.63,"-25,700,965"
3766,파미셀,2014,-0.53,-21.24,-39.66,"-28,768,437"
3767,파미셀,2015,3.29,110.49,24.91,"-6,390,212"
3768,파미셀,2016,-0.14,19.76,10.58,"-676,712"
3769,파미셀,2017,-39.29,28.38,-9.49,"-21,960,865"
3770,파미셀,2018,-4.48,24.13,12.52,"-12,680,884"
3771,팜스코,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"14,452,691"
3772,팜스코,2011,21.19,8.44,0.35,"20,151,495"
3773,팜스코,2012,13.33,1.42,24.51,"25,810,995"
3774,팜스코,2013,0.27,19.60,12.17,"9,009,046"
3775,팜스코,2014,28.80,21.91,11.92,"10,499,357"
3776,팜스코,2015,6.69,16.01,3.76,"10,652,235"
3777,팜스코,2016,-14.57,12.15,9.29,"26,469,789"
3778,팜스코,2017,9.39,16.45,7.99,"39,363,765"
3779,팜스코,2018,21.76,8.44,-0.74,"3,453,458"
3780,팜젠사이언스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-3,974,274"
3781,팜젠사이언스,2011,-23.16,-4.82,-30.34,"-8,846,737"
3782,팜젠사이언스,2012,-0.49,-2.69,8.53,"-5,326,181"
3783,팜젠사이언스,2013,-7.71,-9.96,28.65,"-3,779,193"
3784,팜젠사이언스,2014,6.90,-7.43,13.43,"-4,620,659"
3785,팜젠사이언스,2015,10.48,0.19,36.65,"2,083,070"
3786,팜젠사이언스,2016,38.43,40.31,18.44,"3,470,531"
3787,팜젠사이언스,2017,6.50,5.89,11.67,"4,433,382"
3788,팜젠사이언스,2018,43.39,-2.50,11.52,"4,495,677"
3789,퍼스텍,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"7,079,917"
3790,퍼스텍,2011,18.76,9.95,6.51,"2,748,069"
3791,퍼스텍,2012,13.49,2.45,8.97,"2,589,407"
3792,퍼스텍,2013,11.69,-1.34,18.91,"1,720,489"
3793,퍼스텍,2014,35.54,11.44,6.28,"1,623,965"
3794,퍼스텍,2015,1.80,-1.57,20.02,"2,528,202"
3795,퍼스텍,2016,-0.63,0.88,9.05,"-368,076"
3796,퍼스텍,2017,-2.56,-1.42,7.03,"3,773,446"
3797,퍼스텍,2018,-18.50,-16.69,-19.12,"-35,554,591"
3798,퍼시스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"34,055,374"
3799,퍼시스,2011,4.01,5.43,4.52,"34,055,673"
3800,퍼시스,2012,-1.63,-1.05,-20.04,"29,400,286"
3801,퍼시스,2013,1.85,-3.76,-2.19,"20,749,972"
3802,퍼시스,2014,7.46,-3.00,1.31,"24,751,934"
3803,퍼시스,2015,7.15,-3.14,10.78,"29,995,075"
3804,퍼시스,2016,3.73,-3.01,-4.94,"23,186,786"
3805,퍼시스,2017,4.88,-0.31,24.99,"22,061,158"
3806,퍼시스,2018,10.85,-9.93,9.05,"45,495,149"
3807,페이퍼코리아,2010,7.48,0.22,3.62,"-208,696"
3808,페이퍼코리아,2011,6.89,0.69,13.37,"-27,798,668"
3809,페이퍼코리아,2012,3.95,2.84,3.39,"3,206,356"
3810,페이퍼코리아,2013,4.26,5.96,4.07,"-10,110,861"
3811,페이퍼코리아,2014,11.31,2.45,-5.74,"-24,315,036"
3812,페이퍼코리아,2015,9.93,1.47,-2.33,"-59,279,252"
3813,페이퍼코리아,2016,-2.30,-1.69,72.37,"-37,095,277"
3814,페이퍼코리아,2017,22.07,-17.28,31.90,"-107,322,691"
3815,페이퍼코리아,2018,-11.06,-7.51,-25.92,"-38,061,342"
3816,평화산업,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-61,766"
3817,평화산업,2011,11.98,-8.46,13.12,"-1,064,771"
3818,평화산업,2012,4.24,-10.69,18.37,"-2,284,389"
3819,평화산업,2013,-2.33,9.03,4.82,"1,033,333"
3820,평화산업,2014,136.51,683.96,77.61,"-2,237,125"
3821,평화산업,2015,1.91,1.27,33.77,"2,873,822"
3822,평화산업,2016,0.48,7.25,2.19,"1,710,963"
3823,평화산업,2017,8.01,26.32,-0.77,"-7,925,310"
3824,평화산업,2018,0.04,-25.97,3.48,"-44,077,298"
3825,평화홀딩스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"2,274,873"
3826,평화홀딩스,2011,1.71,-8.12,8.19,"-12,395,708"
3827,평화홀딩스,2012,-5.93,-10.21,5.92,"-3,576,317"
3828,평화홀딩스,2013,-0.56,-8.96,-0.05,"5,468,514"
3829,평화홀딩스,2014,-19.67,-4.26,-1.59,"-15,272,141"
3830,평화홀딩스,2015,0.52,0.63,2.30,"1,129,793"
3831,평화홀딩스,2016,0.11,5.15,2.91,"6,858,026"
3832,평화홀딩스,2017,11.82,22.73,-6.91,"-5,486,688"
3833,평화홀딩스,2018,-2.67,-13.71,1.08,"-63,596,620"
3834,포스코스틸리온,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"6,494,657"
3835,포스코스틸리온,2011,4.10,0.34,-4.55,"-24,712,748"
3836,포스코스틸리온,2012,-10.08,-10.75,-10.74,"-47,444,301"
3837,포스코스틸리온,2013,-3.69,-7.01,-3.79,"-5,172,750"
3838,포스코스틸리온,2014,-2.87,2.25,-2.26,"-2,298,404"
3839,포스코스틸리온,2015,-1.53,-6.13,-0.12,"7,825,108"
3840,포스코스틸리온,2016,-6.05,-15.63,-0.45,"31,409,664"
3841,포스코스틸리온,2017,5.35,6.12,14.29,"17,527,988"
3842,포스코스틸리온,2018,6.26,14.88,3.10,"10,804,281"
3843,포스코인터내셔널,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"104,266,519"
3844,포스코인터내셔널,2011,28.14,-14.65,21.14,"210,718,356"
3845,포스코인터내셔널,2012,-16.16,33.18,-10.98,"215,501,918"
3846,포스코인터내셔널,2013,10.76,4.00,-1.22,"132,993,497"
3847,포스코인터내셔널,2014,12.97,-8.73,19.28,"176,385,469"
3848,포스코인터내셔널,2015,-13.89,7.40,-14.12,"108,577,876"
3849,포스코인터내셔널,2016,3.05,6.47,-5.90,"122,212,627"
3850,포스코인터내셔널,2017,10.63,98.90,36.86,"166,818,739"
3851,포스코인터내셔널,2018,7.75,-2.30,11.53,"115,741,119"
3852,풀무원,2010,9.86,12.99,13.60,"6,273,187"
3853,풀무원,2011,26.63,13.62,7.14,"17,739,931"
3854,풀무원,2012,10.71,1.95,6.92,"10,071,236"
3855,풀무원,2013,-4.30,3.16,4.38,"-12,027,983"
3856,풀무원,2014,7.36,7.90,10.28,"50,537,783"
3857,풀무원,2015,-7.37,3.27,10.03,"12,199,867"
3858,풀무원,2016,8.75,10.13,9.97,"9,977,820"
3859,풀무원,2017,3.92,8.76,8.12,"30,406,813"
3860,풀무원,2018,10.33,4.35,3.48,"10,980,041"
3861,풍산,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"152,991,268"
3862,풍산,2011,5.77,6.87,6.41,"40,726,700"
3863,풍산,2012,0.25,6.66,0.66,"61,729,519"
3864,풍산,2013,1.93,2.45,4.20,"60,503,280"
3865,풍산,2014,6.52,2.17,-0.72,"73,734,126"
3866,풍산,2015,-8.80,1.34,-6.02,"51,652,436"
3867,풍산,2016,4.12,0.88,0.43,"137,705,683"
3868,풍산,2017,0.54,-2.50,4.00,"150,694,835"
3869,풍산,2018,-2.25,-0.96,-5.79,"62,100,098"
3870,풍산홀딩스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"51,876,815"
3871,풍산홀딩스,2011,3.93,-3.38,-43.01,"47,374,679"
3872,풍산홀딩스,2012,3.33,0.34,14.05,"37,900,424"
3873,풍산홀딩스,2013,5.05,0.76,20.73,"35,013,792"
3874,풍산홀딩스,2014,7.27,6.88,-1.48,"44,936,888"
3875,풍산홀딩스,2015,3.17,5.72,-0.37,"36,043,561"
3876,풍산홀딩스,2016,9.18,0.52,9.37,"61,162,441"
3877,풍산홀딩스,2017,7.32,8.15,5.77,"67,705,336"
3878,풍산홀딩스,2018,7.44,14.54,-2.76,"35,462,840"
3879,플레이그램,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"6,178,639"
3880,플레이그램,2011,20.94,-14.54,7.98,"-4,962,726"
3881,플레이그램,2012,-39.70,-23.58,-16.00,"-7,103,256"
3882,플레이그램,2013,-10.66,-35.76,-7.66,-473
3883,플레이그램,2014,-3.04,-10.48,-35.82,"-10,562,630"
3884,플레이그램,2015,46.36,-14.60,237.87,"2,158,058"
3885,플레이그램,2016,61.51,-1.50,-53.89,"-1,793,173"
3886,플레이그램,2017,-14.39,-99.51,125.44,"-7,763,486"
3887,플레이그램,2018,-28.61,"15,944.47",-76.77,"-14,119,688"
3888,하이스틸,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-2,552,094"
3889,하이스틸,2011,12.06,-1.12,57.78,"1,861,464"
3890,하이스틸,2012,-2.46,-1.04,29.66,"2,080,555"
3891,하이스틸,2013,-0.78,-2.36,-33.53,"-2,503,061"
3892,하이스틸,2014,-0.34,-1.93,9.84,"-478,686"
3893,하이스틸,2015,-8.62,0.46,-30.38,"-8,473,107"
3894,하이스틸,2016,6.95,-1.38,12.11,"3,898,514"
3895,하이스틸,2017,0.97,-1.97,42.15,"8,370,261"
3896,하이스틸,2018,-5.03,-1.58,-19.45,"-7,160,985"
3897,하이트진로,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"47,620,381"
3898,하이트진로,2011,152.10,217.77,28.81,"70,242,546"
3899,하이트진로,2012,-1.53,0.36,48.12,"103,536,195"
3900,하이트진로,2013,0.98,6.86,-6.74,"79,103,048"
3901,하이트진로,2014,-3.68,-2.35,-1.32,"21,253,791"
3902,하이트진로,2015,1.11,-1.83,1.88,"53,360,072"
3903,하이트진로,2016,-1.72,-6.15,-0.90,"38,447,239"
3904,하이트진로,2017,3.13,-1.68,-0.02,"12,735,966"
3905,하이트진로,2018,-2.27,-0.74,-0.23,"22,272,353"
3906,하이트진로홀딩스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"81,575,865"
3907,하이트진로홀딩스,2011,-2.51,-5.66,-1.54,"41,469,359"
3908,하이트진로홀딩스,2012,-5.75,-1.25,-1.45,"63,311,789"
3909,하이트진로홀딩스,2013,-4.08,-1.50,-6.67,"-51,776,920"
3910,하이트진로홀딩스,2014,-5.73,-2.28,-2.73,"-101,108,612"
3911,하이트진로홀딩스,2015,1.26,-1.70,1.98,"44,719,059"
3912,하이트진로홀딩스,2016,-2.50,-6.51,-1.64,"46,282,665"
3913,하이트진로홀딩스,2017,2.33,-1.50,-0.75,"-7,615,475"
3914,하이트진로홀딩스,2018,-1.73,-0.71,-0.24,"8,640,980"
3915,한국가스공사,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"274,935,933"
3916,한국가스공사,2011,19.95,7.73,25.02,"174,707,367"
3917,한국가스공사,2012,12.79,11.95,23.22,"362,046,097"
3918,한국가스공사,2013,7.50,14.68,8.65,"-203,638,809"
3919,한국가스공사,2014,7.11,11.46,-2.04,"447,222,939"
3920,한국가스공사,2015,-9.38,5.69,-30.13,"319,190,290"
3921,한국가스공사,2016,-5.53,-1.56,-18.98,"-612,478,210"
3922,한국가스공사,2017,-7.25,-5.07,5.04,"-1,191,735,429"
3923,한국가스공사,2018,6.87,0.17,18.10,"526,744,604"
3924,한국공항,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"58,251,384"
3925,한국공항,2011,-9.93,12.43,9.27,"-14,541,110"
3926,한국공항,2012,-5.75,5.58,1.10,"1,433,785"
3927,한국공항,2013,-0.35,18.73,-1.06,"-11,456,389"
3928,한국공항,2014,4.35,2.87,3.91,"28,010,924"
3929,한국공항,2015,-1.72,2.00,3.99,"8,831,541"
3930,한국공항,2016,-2.08,13.42,3.71,"17,437,898"
3931,한국공항,2017,11.51,5.26,2.72,"22,375,273"
3932,한국공항,2018,1.93,-2.59,8.38,"18,836,150"
3933,한국내화,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"1,571,214"
3934,한국내화,2011,-1.75,1.37,17.23,"13,099,629"
3935,한국내화,2012,-2.54,1.40,8.07,"10,830,003"
3936,한국내화,2013,6.68,10.24,5.87,"7,110,936"
3937,한국내화,2014,0.48,-1.51,-1.60,"7,159,185"
3938,한국내화,2015,1.44,-1.02,1.82,"5,181,221"
3939,한국내화,2016,2.16,-5.72,-3.43,"5,731,696"
3940,한국내화,2017,4.79,-3.22,4.66,"11,644,297"
3941,한국내화,2018,-5.05,-2.58,-11.38,"7,150,594"
3942,한국단자,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"28,682,977"
3943,한국단자,2011,23.03,7.58,26.22,"36,658,177"
3944,한국단자,2012,4.43,11.60,5.26,"29,907,102"
3945,한국단자,2013,14.75,14.86,17.22,"43,018,878"
3946,한국단자,2014,13.04,18.22,6.80,"57,545,129"
3947,한국단자,2015,8.84,4.67,9.39,"68,887,117"
3948,한국단자,2016,16.75,0.97,8.01,"67,194,973"
3949,한국단자,2017,6.50,13.25,4.23,"49,818,087"
3950,한국단자,2018,-1.67,-0.81,0.26,"39,604,509"
3951,한국무브넥스,2010,2.31,6.51,29.06,"24,938,971"
3952,한국무브넥스,2011,9.41,3.02,13.82,"8,744,960"
3953,한국무브넥스,2012,2.21,13.64,-1.87,"12,856,991"
3954,한국무브넥스,2013,-0.43,6.26,1.57,"9,532,891"
3955,한국무브넥스,2014,7.33,16.08,0.39,"2,444,184"
3956,한국무브넥스,2015,9.19,10.95,16.39,"14,278,251"
3957,한국무브넥스,2016,-3.82,-2.68,0.36,"13,692,994"
3958,한국무브넥스,2017,-8.28,-3.13,-36.56,"-23,603,084"
3959,한국무브넥스,2018,1.28,-1.61,10.08,"-1,028,879"
3960,한국석유,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"4,070,946"
3961,한국석유,2011,18.74,11.00,18.62,"3,282,714"
3962,한국석유,2012,-8.65,-1.01,-5.25,"3,775,782"
3963,한국석유,2013,6.56,-2.82,8.00,"7,687,246"
3964,한국석유,2014,0.44,0.21,-4.89,"6,700,330"
3965,한국석유,2015,3.95,1.38,2.50,"14,505,591"
3966,한국석유,2016,9.19,12.87,3.58,"11,815,155"
3967,한국석유,2017,8.62,1.85,5.41,"9,869,813"
3968,한국석유,2018,7.88,-16.29,13.38,"4,299,730"
3969,한국수출포장,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"7,604,281"
3970,한국수출포장,2011,3.57,1.99,10.51,"8,562,807"
3971,한국수출포장,2012,-6.28,-4.32,4.85,"25,969,283"
3972,한국수출포장,2013,3.95,6.59,-9.11,"11,176,041"
3973,한국수출포장,2014,4.48,8.03,-2.14,"11,255,478"
3974,한국수출포장,2015,2.92,-5.06,-0.36,"-240,040"
3975,한국수출포장,2016,-0.45,-3.89,-1.05,"-207,518"
3976,한국수출포장,2017,-0.19,6.29,7.06,"-5,272,470"
3977,한국수출포장,2018,-0.10,-4.70,14.66,"17,292,580"
3978,한국쉘석유,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"27,160,406"
3979,한국쉘석유,2011,0.09,-2.19,14.89,"26,116,007"
3980,한국쉘석유,2012,-2.07,-1.92,-5.80,"31,169,490"
3981,한국쉘석유,2013,5.28,6.69,-11.39,"29,607,314"
3982,한국쉘석유,2014,-6.32,-1.10,-3.27,"26,924,424"
3983,한국쉘석유,2015,9.98,5.27,-6.23,"31,213,597"
3984,한국쉘석유,2016,-2.82,6.25,-5.77,"27,242,382"
3985,한국쉘석유,2017,6.48,8.86,-0.17,"24,243,288"
3986,한국쉘석유,2018,10.43,39.29,4.38,"24,960,349"
3987,한국앤컴퍼니,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"462,787,960"
3988,한국앤컴퍼니,2011,21.25,8.71,19.72,"355,220,940"
3989,한국앤컴퍼니,2012,-86.90,-99.06,-99.39,"3,277,158,469"
3990,한국앤컴퍼니,2013,141.52,-0.91,290.31,"160,151,821"
3991,한국앤컴퍼니,2014,6.51,-2.69,49.34,"183,826,990"
3992,한국앤컴퍼니,2015,6.40,-4.03,-2.45,"172,703,147"
3993,한국앤컴퍼니,2016,16.14,417.79,208.54,"269,456,939"
3994,한국앤컴퍼니,2017,7.06,5.41,19.54,"242,517,297"
3995,한국앤컴퍼니,2018,5.50,-0.36,2.80,"208,250,374"
3996,한국전력,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-69,167,000"
3997,한국전력,2011,5.37,4.64,10.00,"-3,292,997,000"
3998,한국전력,2012,7.10,8.89,13.73,"-3,077,969,000"
3999,한국전력,2013,6.41,5.93,9.34,"174,306,000"
4000,한국전력,2014,5.26,4.76,6.36,"2,798,967,000"
4001,한국전력,2015,7.05,4.09,2.58,"13,416,373,000"
4002,한국전력,2016,1.47,3.10,2.09,"7,148,327,000"
4003,한국전력,2017,2.22,3.53,-0.62,"1,441,394,000"
4004,한국전력,2018,1.90,1.23,1.36,"-1,174,498,000"
4005,한국전자홀딩스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-7,003,022"
4006,한국전자홀딩스,2011,6.86,-10.18,-8.44,"-14,167,347"
4007,한국전자홀딩스,2012,-12.30,-18.82,-22.43,"-36,096,429"
4008,한국전자홀딩스,2013,-3.58,-11.05,-3.39,"-8,315,523"
4009,한국전자홀딩스,2014,-15.58,-12.47,-20.42,"1,098,429"
4010,한국전자홀딩스,2015,9.56,21.09,-30.15,"-8,349,769"
4011,한국전자홀딩스,2016,95.47,806.10,81.92,"-11,297,859"
4012,한국전자홀딩스,2017,-4.67,-4.66,2.32,"4,990,580"
4013,한국전자홀딩스,2018,-3.45,-4.00,-4.96,"1,060,291"
4014,한국주강,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"3,967,403"
4015,한국주강,2011,-10.99,2.34,9.03,"1,602,049"
4016,한국주강,2012,-8.93,-4.81,5.47,"4,727,765"
4017,한국주강,2013,2.78,-11.62,-25.08,"1,342,964"
4018,한국주강,2014,-3.14,-5.91,7.64,"-2,105,876"
4019,한국주강,2015,-6.99,-1.52,-10.84,"1,356,634"
4020,한국주강,2016,-7.94,-5.40,-21.32,"-3,633,434"
4021,한국주강,2017,30.98,508.02,12.90,"-4,725,309"
4022,한국주강,2018,-28.94,-7.86,30.80,"-10,120,006"
4023,한국주철관,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"830,477"
4024,한국주철관,2011,-3.17,-2.82,18.41,"3,993,647"
4025,한국주철관,2012,-0.09,-1.34,2.96,"4,875,908"
4026,한국주철관,2013,-4.14,-1.68,-0.17,"5,060,289"
4027,한국주철관,2014,-5.84,-1.79,-3.37,"10,298,416"
4028,한국주철관,2015,7.53,9.69,5.64,"14,872,168"
4029,한국주철관,2016,3.51,0.92,16.21,"24,899,397"
4030,한국주철관,2017,1.70,-5.15,8.61,"11,214,789"
