종목코드,종목명,결산월,회계년,주기,총자산(천원),유동자산(천원),재고자산(천원),부채및자본총계(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),매출액(천원),연구개발비(천원),광고선전비(천원),영업이익(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),매출채권(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),유보율(%),매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),총자산증가율(전년동기)(%),*매출원가율(%),ROE(당기순이익)(%),총자본회전율(회),총부채회전율(회),총자산회전율(회),영업이익률(%),EBIT(천원),당기순이익률(%),매출총이익률(%),유형자산증가율(전년동기)(%)
A138930,BNK금융지주,12,2019,Annual,"104,538,771,056",,,"104,538,771,056",,,,"3,629,260,872",0,0,"806,882,775","598,946,530","-488,631,996","-852,856,944","1,339,465,762",,8.78,14.55,"1,038.62",165.70,408.32,0.01,7.61,11.30,5.82,27.32,6.80,0.60,0.06,0.05,15.28,"806,882,775",11.34,41.42,10.15
A138930,BNK금융지주,12,2020,Annual,"114,156,870,957",,,"114,156,870,957",,,,"3,303,552,485",0,0,"748,191,038","562,555,757","-1,151,539,249","-1,555,736,754","2,728,453,637",,8.43,15.83,"1,085.89",187.75,436.05,-8.97,-7.27,-6.08,9.20,21.47,5.98,0.55,0.05,0.05,14.35,"748,191,038",10.79,41.91,19.95
A138930,BNK금융지주,12,2021,Annual,"128,287,034,114",,,"128,287,034,114",,,,"3,552,010,652",0,0,"1,092,019,242","834,249,388","-657,584,723","-1,379,359,156","2,691,076,716",,7.97,16.44,"1,154.86",206.24,472.67,7.52,45.95,48.30,12.38,17.56,8.41,0.56,0.05,0.05,19.57,"1,092,019,242",14.95,46.08,-1.06
A138930,BNK금융지주,12,2022,Annual,"136,932,606,929",,,"136,932,606,929",,,,"4,778,962,474",0,0,"1,156,141,210","833,150,496","3,609,242,229","-1,015,638,626","-1,648,063,304",,7.88,14.50,"1,169.08",184.08,504.37,34.54,5.87,-0.13,6.74,24.53,7.93,0.72,0.06,0.06,15.27,"1,156,141,210",11.00,38.57,4.36
A138930,BNK금융지주,12,2023,Annual,"145,783,633,894",,,"145,783,633,894",,,,"6,691,720,979",0,0,"801,174,465","678,904,864","-5,802,136","-2,338,617,710","1,415,602,612",,7.32,14.99,"1,265.82",204.72,527.43,40.02,-30.70,-18.51,6.46,39.18,6.33,0.90,0.07,0.07,8.29,"801,174,465",7.02,30.06,6.64
A138930,BNK금융지주,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001460,BYC,12,2010,Annual,"410,071,382","153,052,900","122,417,732","410,071,382","13,227,892","54,357,964",0,"206,402,089",0,"2,183,598","34,315,549","21,616,817","7,076,378","-26,825,017","19,525,537","21,453,982",68.95,13.26,45.02,19.22,"6,639.91",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),63.82,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),16.63,"34,315,549",10.47,36.18,N/A(IFRS)
A001460,BYC,12,2011,Annual,"477,929,172","147,605,717","127,246,984","477,929,172","8,920,556","36,956,499","49,900,000","202,084,292",0,"2,012,023","36,153,615","27,006,654","24,425,734","-56,802,236","31,778,912","15,509,433",64.61,18.17,54.77,28.13,"7,260.11",-2.09,5.36,24.93,16.55,59.93,9.13,0.68,1.36,0.46,17.89,"36,153,615",13.36,40.07,6.71
A001460,BYC,12,2012,Annual,"505,456,934","143,410,428","121,715,226","505,456,934","11,194,876","23,285,699","44,851,433","216,985,677",0,"2,292,302","33,401,881","24,650,594","29,619,439","-26,222,716","-1,907,505","16,007,741",65.95,16.84,51.63,25.54,"7,842.05",7.37,-7.61,-8.72,5.76,62.79,7.68,0.68,1.27,0.44,15.39,"33,401,881",11.36,37.21,15.75
A001460,BYC,12,2013,Annual,"525,157,538","76,641,710","60,457,067","525,157,538","7,949,967","18,059,695","27,130,027","182,448,693",0,"1,824,775","25,118,122","15,514,678","38,274,235","-36,977,060","-2,589,990","11,406,882",66.25,15.82,50.94,23.88,"8,191.24",-15.92,-24.80,-37.06,3.90,59.72,4.55,0.54,1.04,0.35,13.77,"25,118,122",8.50,40.28,19.77
A001460,BYC,12,2014,Annual,"608,388,101","82,095,340","66,578,997","608,388,101","7,598,875","55,168,746","60,053,467","176,909,795",0,"2,310,122","27,901,295","19,050,210","27,875,362","-85,796,016","57,732,834","10,814,621",60.07,23.31,66.49,38.80,"8,607.91",-3.04,11.08,22.79,15.85,58.13,5.34,0.50,0.84,0.31,15.77,"27,901,295",10.77,41.87,25.79
A001460,BYC,12,2015,Annual,"691,464,609","91,849,038","68,567,867","691,464,609","9,433,371","63,286,502","114,077,000","182,195,988",0,"4,142,345","21,130,659","13,158,137","28,069,051","-83,676,887","59,092,255","15,057,363",54.68,29.12,82.87,53.25,"8,910.59",2.99,-24.27,-30.93,13.66,60.98,3.54,0.49,0.66,0.28,11.60,"21,130,659",7.22,39.02,-24.54
A001460,BYC,12,2016,Annual,"733,018,518","118,647,018","68,256,885","733,018,518","13,467,742","69,649,468","98,400,000","211,857,618",0,"4,830,726","16,154,497","17,543,266","43,942,199","-37,856,352","18,071,354","15,522,850",53.73,30.07,86.12,55.97,"9,285.29",16.28,-23.55,33.33,6.01,68.13,4.55,0.55,0.65,0.30,7.63,"16,154,497",8.28,31.87,1.22
A001460,BYC,12,2017,Annual,"745,823,200","112,685,946","62,400,941","745,823,200","9,084,735","31,636,476","122,500,000","195,815,808",0,"4,708,126","17,207,998","6,190,457","23,542,700","-30,880,876","8,823,245","19,107,107",53.54,30.64,86.76,57.23,"9,416.98",-7.57,6.52,-64.71,1.75,64.58,1.56,0.49,0.57,0.26,8.79,"17,207,998",3.16,35.42,1.41
A001460,BYC,12,2018,Annual,"738,431,267","89,810,780","54,609,508","738,431,267","5,113,114","11,537,425","155,000,000","197,864,080",0,"4,646,381","21,346,821","9,092,446","49,052,410","-21,463,281","-20,660,506","6,020,221",55.17,28.31,81.25,51.31,"9,609.16",1.05,24.05,46.88,-0.99,62.69,2.25,0.49,0.58,0.27,10.79,"21,346,821",4.60,37.31,-1.41
A001460,BYC,12,2019,Annual,"693,882,853","118,321,886","45,676,332","693,882,853","3,768,051","56,319,316","56,500,000","170,589,027",0,"1,524,335","23,393,687","27,788,950","18,715,999","41,944,072","-73,191,907","5,923,595",62.59,19.86,59.76,31.73,"10,249.89",-13.78,9.59,205.63,-6.03,59.31,6.60,0.41,0.58,0.24,13.71,"23,393,687",16.29,40.69,3.47
A001460,BYC,12,2020,Annual,"679,134,864","116,356,314","34,704,886","679,134,864","3,752,236","38,809,978","45,500,000","161,863,377",0,"1,088,113","22,940,934","18,285,122","35,408,711","26,188,307","-31,102,656","4,338,337",66.65,15.73,50.03,23.61,"10,686.53",-5.12,-1.94,-34.20,-2.13,57.52,4.12,0.36,0.67,0.24,14.17,"22,940,934",11.30,42.48,-10.93
A001460,BYC,12,2021,Annual,"684,434,512","133,338,984","30,955,006","684,434,512","3,855,973","28,227,391",0,"164,445,894",0,"1,006,645","26,711,346","29,855,489","35,707,429","3,766,575","-33,059,365","4,923,098",70.40,10.81,42.05,15.35,"11,380.45",1.60,16.44,63.28,0.78,57.50,6.39,0.35,0.77,0.24,16.24,"26,711,346",18.16,42.50,12.38
A001460,BYC,12,2022,Annual,"668,872,026","120,182,142","38,420,150","668,872,026","3,177,671","28,274,737",0,"169,680,337",0,"1,092,184","25,326,353","35,286,502","10,468,407","43,321,939","-50,413,187","4,897,177",77.11,4.25,29.69,5.51,"12,188.30",3.18,-5.19,18.19,-2.27,57.72,7.07,0.34,0.95,0.25,14.93,"25,326,353",20.80,42.28,12.59
A001460,BYC,12,2023,Annual,"685,663,060","113,987,958","39,594,952","685,663,060","4,223,069","8,389,553","20,000,000","168,401,524",0,"1,232,948","27,498,394","23,666,593","30,311,997","-72,664,318","-2,913,565","5,770,897",78.02,4.26,28.18,5.46,"12,643.76",-0.75,8.58,-32.93,2.51,56.88,4.51,0.32,1.11,0.25,16.33,"27,498,394",14.05,43.12,35.37
A001460,BYC,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A001040,CJ,12,2010,Annual,"13,800,611,531","4,452,779,399","993,188,483","13,800,611,531","584,595,313","1,736,360,797","539,552,120","11,615,503,495","38,798,488","292,303,726","891,085,415","796,524,863","998,728,956","-234,246,571","-772,824,867","1,171,933,385",43.56,32.67,129.58,74.99,"2,025.61",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),64.41,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),7.67,"891,085,415",6.86,35.59,N/A(IFRS)
A001040,CJ,12,2011,Annual,"19,656,075,093","5,923,000,095","1,338,204,012","19,656,075,093","857,107,193","2,763,622,287","1,958,718,876","13,271,073,391","42,322,052","388,718,879","900,591,897","736,148,645","569,688,953","-2,620,795,425","2,281,839,986","1,917,411,377",38.48,39.63,159.86,102.99,"1,968.56",14.25,1.07,-7.58,42.43,65.47,10.85,1.96,1.34,0.79,6.79,"900,591,897",5.55,34.53,48.61
A001040,CJ,12,2012,Annual,"21,385,040,866","6,336,179,553","1,481,140,301","21,385,040,866","1,190,114,737","2,487,787,285","2,211,482,209","17,628,388,035","47,539,227","430,774,626","1,062,972,105","570,256,610","1,562,979,394","-2,458,136,341","688,157,957","2,138,531,527",39.21,38.90,155.07,99.22,"2,041.80",32.83,18.03,-22.54,8.80,69.73,7.15,2.21,1.41,0.86,6.03,"1,062,972,105",3.23,30.27,11.02
A001040,CJ,12,2013,Annual,"22,123,704,854","6,536,537,209","1,293,816,082","22,123,704,854","1,198,161,316","2,122,552,719","2,685,707,899","18,851,698,863","45,319,483","434,702,779","786,067,040","322,608,337","1,476,476,541","-1,798,328,283","352,089,120","2,379,216,183",38.88,40.33,157.22,103.73,"2,071.30",6.94,-26.05,-43.43,3.45,70.80,3.80,2.22,1.42,0.87,4.17,"786,067,040",1.71,29.20,8.12
A001040,CJ,12,2014,Annual,"23,039,318,812","6,993,888,486","1,421,771,573","23,039,318,812","1,302,361,117","2,164,251,359","2,443,390,507","19,572,301,244","42,427,906","442,907,486","1,003,117,885","508,633,144","1,760,986,073","-1,932,689,490","-73,476,774","2,516,322,061",39.37,39.05,154.02,99.20,"2,181.14",3.82,27.61,57.66,4.14,68.88,5.76,2.22,1.42,0.87,5.13,"1,003,117,885",2.60,31.12,3.12
A001040,CJ,12,2015,Annual,"23,562,143,506","6,950,205,084","1,495,391,511","23,562,143,506","1,398,350,609","2,050,571,122","1,420,790,955","21,166,707,211","55,313,523","448,254,647","1,225,330,266","551,115,547","2,295,614,169","-1,461,473,396","-637,090,027","2,655,668,392",41.86,36.57,138.88,87.35,"2,301.74",8.15,22.15,8.35,2.27,68.38,5.82,2.24,1.53,0.91,5.79,"1,225,330,266",2.60,31.62,4.03
A001040,CJ,12,2016,Annual,"27,009,587,950","7,862,451,114","1,699,383,558","27,009,587,950","1,762,992,046","2,882,199,670","1,834,967,495","23,954,197,397","59,560,918","463,558,773","1,252,913,231","569,823,382","2,091,748,639","-3,344,703,500","1,230,498,734","3,284,666,049",41.67,36.27,139.99,87.04,"2,383.69",13.17,2.25,3.39,14.63,68.89,5.40,2.27,1.63,0.95,5.23,"1,252,913,231",2.38,31.11,9.47
A001040,CJ,12,2017,Annual,"29,325,383,064","8,333,253,000","1,733,006,295","29,325,383,064","2,034,998,735","2,920,089,020","1,592,710,545","26,898,599,989","57,743,357","520,515,907","1,325,955,339","1,137,728,417","2,240,404,302","-2,863,799,623","718,215,319","3,551,768,653",40.89,36.14,144.54,88.37,"2,506.52",12.29,5.83,99.66,8.57,69.18,9.79,2.31,1.63,0.95,4.93,"1,325,955,339",4.23,30.82,10.80
A001040,CJ,12,2018,Annual,"31,729,548,648","8,869,354,295","2,023,661,340","31,729,548,648","2,088,316,945","4,106,708,423","1,767,900,780","29,523,435,477","49,770,826","564,177,426","1,332,475,208","880,027,278","1,541,092,351","-2,126,012,873","827,350,780","3,534,816,257",39.46,37.96,153.39,96.19,"2,613.87",9.76,0.49,-22.65,8.20,71.71,7.18,2.41,1.62,0.97,4.51,"1,332,475,208",2.98,28.29,12.85
A001040,CJ,12,2019,Annual,"40,381,364,593","11,152,698,283","2,549,025,328","40,381,364,593","2,743,572,555","3,268,625,614","2,907,878,175","33,779,706,665","47,897,320","647,899,461","1,509,154,524","323,842,817","3,864,576,582","-4,895,720,982","1,167,135,536","3,580,221,845",36.19,42.04,176.30,116.14,"2,501.44",14.42,13.26,-63.20,27.27,72.93,2.39,2.49,1.50,0.94,4.47,"1,509,154,524",0.96,27.07,4.22
A001040,CJ,12,2020,Annual,"40,024,965,069","11,118,109,484","2,238,146,145","40,024,965,069","2,368,251,431","3,092,611,322","3,065,207,901","31,999,102,947","48,479,143","601,305,321","1,390,340,166","204,007,798","3,032,814,780","-1,443,779,122","-537,230,169","3,320,554,672",38.47,40.38,159.97,104.98,"2,576.21",-5.27,-7.87,-37.00,-0.88,73.10,1.36,2.13,1.27,0.80,4.34,"1,390,340,166",0.64,26.90,-3.81
A001040,CJ,12,2021,Annual,"41,955,995,804","12,052,390,290","2,735,868,912","41,955,995,804","2,760,881,123","3,205,342,324","2,467,662,370","34,484,026,554","57,521,423","739,305,175","1,881,800,099","806,961,658","3,353,190,728","-1,623,491,611","-1,230,196,115","3,640,572,265",39.24,39.80,154.84,101.44,"2,812.20",7.77,35.35,295.55,4.82,71.88,5.07,2.16,1.38,0.84,5.46,"1,881,800,099",2.34,28.12,3.47
A001040,CJ,12,2022,Annual,"48,240,408,307","15,173,652,714","3,707,465,503","48,240,408,307","3,356,993,821","5,714,650,512","2,382,867,707","40,924,879,773","78,599,980","856,720,208","2,154,201,790","686,845,690","4,044,985,960","-4,610,826,113","1,379,245,056","4,406,167,598",36.76,41.18,172.03,112.03,"2,877.36",18.68,14.48,-14.88,14.98,72.56,4.02,2.39,1.46,0.91,5.26,"2,154,201,790",1.68,27.44,6.12
A001040,CJ,12,2023,Annual,"47,203,762,893","14,584,098,325","3,169,893,143","47,203,762,893","2,931,229,527","3,937,378,915","2,502,878,954","41,352,688,159","62,671,945","806,235,809","2,039,057,889","524,667,990","5,016,996,681","-2,365,324,347","-2,973,540,674","4,114,768,676",37.91,38.39,163.81,101.28,"3,062.36",1.05,-5.35,-23.61,-2.15,72.44,2.95,2.32,1.38,0.87,4.93,"2,039,057,889",1.27,27.56,0.20
A001040,CJ,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A079160,CJ CGV,12,2010,Annual,"711,633,257","83,417,278","1,974,400","711,633,257","34,759,585","13,766,240","10,000,000","548,281,821","1,067,403","7,644,960","54,290,665","32,631,159","75,200,215","-94,720,875","22,845,834","29,753,014",41.33,35.21,141.98,85.21,"2,705.68",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),48.22,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),9.90,"54,290,665",5.95,51.78,N/A(IFRS)
A079160,CJ CGV,12,2011,Annual,"933,435,854","201,229,056","5,907,073","933,435,854","58,452,876","24,356,115","66,891,400","628,506,137","1,074,020","9,148,685","44,880,940","14,966,748","67,332,198","-141,267,095","137,517,353","51,682,705",32.97,41.97,203.28,127.27,"2,866.41",14.63,-17.33,-54.13,31.17,48.34,4.97,2.09,1.20,0.76,7.14,"44,880,940",2.38,51.66,9.54
A079160,CJ CGV,12,2012,Annual,"1,007,974,719","287,526,984","3,419,060","1,007,974,719","77,146,315","35,369,143","88,123,800","779,332,695","2,813,146","11,407,750","55,178,685","54,984,006","122,389,662","24,688,983","-49,713,662","54,776,919",34.52,34.12,189.65,98.83,"3,252.47",24.00,22.94,267.37,7.99,47.08,16.77,2.38,1.21,0.80,7.08,"55,178,685",7.06,52.92,1.69
A079160,CJ CGV,12,2013,Annual,"1,099,174,954","239,438,174","11,837,729","1,099,174,954","67,214,725","52,766,883","77,617,349","915,929,692",0,0,"51,515,851","12,131,845","61,496,824","-207,587,745","48,974,517","79,868,795",34.45,35.66,190.30,103.52,"3,418.15",17.53,-6.64,-77.94,9.05,48.92,3.34,2.52,1.33,0.87,5.62,"51,515,851",1.32,51.08,23.68
A079160,CJ CGV,12,2014,Annual,"1,254,918,923","305,299,588","11,050,981","1,254,918,923","89,245,122","58,551,341","133,138,817","1,039,295,973",0,"10,195,042","52,082,728","16,019,849","139,482,603","-181,223,228","58,637,597","105,723,894",31.17,37.26,220.80,119.54,"3,509.65",13.47,1.10,32.05,14.17,50.70,4.16,2.70,1.31,0.88,5.01,"52,082,728",1.54,49.30,15.87
A079160,CJ CGV,12,2015,Annual,"1,417,577,427","355,344,842","13,587,028","1,417,577,427","84,234,647","67,056,729","203,696,198","1,193,516,367",0,"14,822,255","66,899,399","52,199,239","151,672,650","-227,310,908","106,500,212","116,797,735",31.40,40.87,218.43,130.14,"3,879.71",14.84,28.45,225.84,12.96,50.40,12.48,2.85,1.30,0.89,5.61,"66,899,399",4.37,49.60,14.99
A079160,CJ CGV,12,2016,Annual,"2,541,773,014","514,188,110","16,812,064","2,541,773,014","117,029,866","212,500,661","538,401,734","1,432,245,447",0,"18,423,659","70,336,754","5,621,660","187,811,328","-835,353,963","705,419,104","150,854,266",36.21,42.13,176.14,116.34,"3,430.83",20.00,5.14,-89.23,79.30,49.06,0.82,2.10,1.10,0.72,4.91,"70,336,754",0.39,50.94,34.92
A079160,CJ CGV,12,2017,Annual,"2,460,100,846","457,608,512","17,886,275","2,460,100,846","117,985,997","254,686,822","512,182,726","1,714,387,173",0,"19,614,943","86,242,893","10,036,369","194,342,877","-285,906,362","36,044,805","170,830,944",31.61,43.16,216.35,136.53,"2,810.83",19.70,22.61,78.53,-3.21,49.41,1.18,2.02,1.04,0.69,5.03,"86,242,893",0.59,50.59,9.79
A079160,CJ CGV,12,2018,Annual,"2,234,185,993","497,032,022","18,772,488","2,234,185,993","121,477,399","196,295,281","303,293,964","1,769,356,467",0,"20,238,460","77,706,739","-188,541,087","105,307,635","-39,993,519","-5,798,170","165,784,171",24.63,41.41,306.01,168.14,"2,354.14",3.21,-9.90,적전,-9.18,48.44,-28.40,2.66,1.05,0.75,4.39,"77,706,739",-10.66,51.56,-17.01
A079160,CJ CGV,12,2019,Annual,"4,524,046,865","677,012,677","21,571,387","4,524,046,865","120,865,371","235,454,749","212,904,343","1,942,279,329",0,0,"121,975,391","-239,075,348","283,339,457","-228,475,898","104,975,467","180,323,489",13.29,67.54,652.62,508.31,"2,455.31",9.77,56.97,적지,102.49,0.00,-41.53,3.37,0.69,0.57,6.28,"121,975,391",-12.31,100.00,11.14
A079160,CJ CGV,12,2020,Annual,"4,354,856,896","949,421,926","16,205,558","4,354,856,896","31,946,674","434,721,385","86,985,438","583,443,792",0,0,"-388,660,291","-751,648,434","-268,443,870","-125,627,919","731,835,258","70,664,453",6.61,74.53,"1,412.71","1,127.44",662.33,-69.96,적전,적지,-3.74,0.00,-169.10,1.31,0.15,0.13,-66.61,"-388,660,291",-128.83,100.00,-14.39
A079160,CJ CGV,12,2021,Annual,"3,785,492,376","620,645,631","12,767,618","3,785,492,376","51,712,935","431,491,899","52,192,084","736,315,367",0,0,"-241,445,734","-338,788,007","-171,876,628","-319,974,865","93,455,450","107,832,859",7.96,80.39,"1,156.45","1,010.09","1,003.97",26.20,적지,적지,-13.07,0.00,-115.01,2.50,0.20,0.18,-32.79,"-241,445,734",-46.01,100.00,-7.72
A079160,CJ CGV,12,2022,Annual,"3,601,468,386","682,681,904","17,027,414","3,601,468,386","87,786,558","322,280,697","3,438,250","1,273,191,852",0,0,"-70,236,132","-214,507,520","107,641,702","38,049,072","-86,215,184","157,169,464",10.91,75.81,816.20,694.60,"1,477.14",72.91,적지,적지,-4.86,0.00,-61.78,3.67,0.38,0.34,-5.52,"-70,236,132",-16.85,100.00,-10.69
A079160,CJ CGV,12,2023,Annual,"3,194,214,710","474,595,170","18,966,979","3,194,214,710","100,458,619","326,144,303","1,643,251","1,545,839,243",0,0,"49,065,797","-123,353,396","180,112,447","-98,961,326","-279,818,247","160,281,955",8.18,70.35,"1,122.71",860.16,588.18,21.41,흑전,적지,-11.31,0.00,-37.70,4.72,0.50,0.45,3.17,"49,065,797",-7.98,100.00,19.76
A079160,CJ CGV,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A000120,CJ대한통운,12,2010,Annual,"3,909,385,282","737,299,734","14,565,984","3,909,385,282","196,972,231","86,230,000","488,778,127","2,463,605,754","21,538","6,228,038","146,270,478","98,803,722","97,909,747","28,524,363","-55,858,740","411,326,730",56.43,27.39,77.22,48.55,"2,206.48",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),89.48,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),5.94,"146,270,478",4.01,10.52,N/A(IFRS)
A000120,CJ대한통운,12,2011,Annual,"3,595,163,312","812,463,279","14,577,497","3,595,163,312","188,482,127","105,334,204","522,809,369","2,587,848,423",0,"5,538,770","125,019,927","80,994,345","111,199,423","97,373,509","-58,633,435","422,506,026",62.99,23.27,58.75,36.94,"2,260.35",5.04,-14.53,-18.03,-8.04,90.91,3.62,1.16,1.71,0.69,4.83,"125,019,927",3.13,9.09,-14.22
A000120,CJ대한통운,12,2012,Annual,"3,669,501,369","677,650,871","13,555,180","3,669,501,369","186,445,040","77,152,635","520,618,490","2,627,465,778",0,"19,340,163","143,027,522","69,571,921","116,938,980","-219,059,617","22,293,867","403,102,572",63.44,23.41,57.62,36.89,"2,327.19",1.53,14.40,-14.10,2.07,90.19,3.03,1.14,1.97,0.72,5.44,"143,027,522",2.65,9.81,7.56
A000120,CJ대한통운,12,2013,Annual,"4,608,720,687","1,329,685,385","14,854,492","4,608,720,687","341,668,380","249,048,598","804,918,021","3,795,045,156",0,"6,932,050","64,177,360","-60,061,094","-73,828,143","-127,284,077","161,392,732","693,587,719",48.78,36.38,105.00,74.57,"2,307.92",44.44,-55.13,적전,25.60,92.16,-2.62,1.66,2.05,0.92,1.69,"64,177,360",-1.58,7.84,11.91
A000120,CJ대한통운,12,2014,Annual,"4,542,856,099","1,264,507,113","9,665,212","4,542,856,099","322,851,896","217,211,392","701,553,281","4,560,087,295",0,"8,908,157","167,079,481","59,451,740","259,803,712","-67,368,357","-179,312,544","750,681,544",50.20,33.64,99.19,67.01,"2,326.23",20.16,160.34,흑전,-1.43,89.50,2.63,2.01,1.97,1.00,3.66,"167,079,481",1.30,10.50,-1.28
A000120,CJ대한통운,12,2015,Annual,"4,500,489,064","1,239,297,511","9,904,924","4,500,489,064","390,689,710","209,336,849","312,024,763","5,055,766,404",0,"6,957,032","186,633,718","48,984,004","171,874,165","-86,381,816","-100,776,380","795,501,657",52.70,31.21,89.76,59.23,"2,382.86",10.87,11.70,-17.61,-0.93,89.14,2.11,2.17,2.30,1.12,3.69,"186,633,718",0.97,10.86,-1.15
A000120,CJ대한통운,12,2016,Annual,"5,521,193,039","1,511,133,286","15,248,404","5,521,193,039","587,109,362","365,933,811","394,120,586","6,081,945,642",0,"12,169,048","228,444,490","68,210,131","208,404,672","-705,460,945","543,229,979","1,061,758,766",49.61,32.53,101.56,65.57,"2,402.87",20.30,22.40,39.25,22.68,88.97,2.67,2.38,2.48,1.21,3.76,"228,444,490",1.12,11.03,14.89
A000120,CJ대한통운,12,2017,Annual,"6,285,983,376","1,803,525,145","15,658,455","6,285,983,376","700,583,305","476,903,075","468,350,842","7,110,391,208",0,"19,548,423","235,651,420","54,178,650","246,413,341","-689,603,421","456,478,719","1,307,444,028",43.90,35.65,127.77,81.20,"2,405.15",16.91,3.15,-20.57,13.85,89.37,1.97,2.59,2.25,1.20,3.31,"235,651,420",0.76,10.63,19.30
A000120,CJ대한통운,12,2018,Annual,"7,868,566,775","2,180,844,615","21,224,162","7,868,566,775","823,066,860","913,901,426","415,957,840","9,219,680,477",0,"17,813,132","242,686,926","66,600,069","61,839,216","-843,492,927","778,549,278","1,336,459,742",39.79,37.12,151.33,93.31,"2,627.39",29.66,2.99,22.93,25.18,91.02,2.26,3.13,2.23,1.30,2.63,"242,686,926",0.72,8.98,36.09
A000120,CJ대한통운,12,2019,Annual,"9,110,016,110","2,322,199,311","22,859,293","9,110,016,110","867,577,340","272,600,281","507,736,031","10,415,108,626",0,"17,120,081","307,186,346","50,889,855","850,274,679","-318,723,936","-473,675,981","1,377,217,812",40.12,34.16,149.23,85.14,"2,923.40",12.97,26.58,-23.59,15.78,90.66,1.50,3.07,2.04,1.23,2.95,"307,186,346",0.49,9.34,6.43
A000120,CJ대한통운,12,2020,Annual,"9,643,498,960","2,538,547,347","25,323,774","9,643,498,960","897,465,414","419,177,668","441,581,338","10,781,127,150",0,"11,591,048","325,337,561","142,623,241","572,347,644","-315,839,526","-94,015,594","1,420,450,433",41.89,33.63,138.70,80.27,"3,073.12",3.51,5.91,180.26,5.86,90.71,3.71,2.80,1.95,1.15,3.02,"325,337,561",1.32,9.29,-0.65
A000120,CJ대한통운,12,2021,Annual,"8,993,928,516","2,348,222,542","25,128,745","8,993,928,516","826,135,988","261,567,095","170,151,224","11,343,651,787",0,"11,493,831","343,880,766","158,279,696","344,143,274","366,409,538","-877,201,845","1,371,077,751",44.66,31.29,123.93,70.06,"3,272.42",5.22,5.70,10.98,-6.74,90.56,3.93,2.82,2.14,1.22,3.03,"343,880,766",1.40,9.44,-5.27
A000120,CJ대한통운,12,2022,Annual,"9,693,299,818","2,956,459,493","34,299,355","9,693,299,818","831,449,965","789,578,095","367,116,669","12,130,712,862",0,"11,924,772","411,786,887","196,821,784","622,939,080","-566,860,798","290,402,311","1,422,739,127",41.62,37.18,140.27,89.33,"3,277.04",6.94,19.75,24.35,7.78,90.22,4.89,3.01,2.28,1.30,3.39,"411,786,887",1.62,9.78,1.57
A000120,CJ대한통운,12,2023,Annual,"9,357,587,267","2,488,306,558","29,836,220","9,357,587,267","864,030,638","365,968,798","218,206,030","11,767,893,663",0,"14,010,210","480,234,863","242,876,055","836,599,672","-80,050,816","-1,055,669,537","1,433,160,225",43.21,34.39,131.45,79.59,"3,306.07",-2.99,16.62,23.40,-3.46,88.96,6.01,2.91,2.14,1.24,4.08,"480,234,863",2.06,11.04,-1.08
