,종목명,회계년,총자산(천원),EBIT(천원),총차입금(천원)
3493,진양화학,2011,"39,100,954","1,542,021","300,0000"
3494,진양화학,2012,"40,559,494","3,166,015","300,0000"
3495,진양화학,2013,"44,339,143","5,104,812","064,000"
3496,진양화학,2014,"46,041,577","6,054,395","064,000"
3497,진양화학,2015,"42,532,149","2,861,570","9,60054,400"
3498,진양화학,2016,"43,263,736","1,286,282","041,600"
3499,진양화학,2017,"41,227,436","-671,432","028,800"
3500,진양화학,2018,"39,958,834","-587,822","109,93716,000"
3501,진원생명과학,2010,"40,878,977","-1,613,217","3,291,3010"
3502,진원생명과학,2011,"40,462,483","-4,044,148","3,250,2540"
3503,진원생명과학,2012,"39,961,250","-8,396,699","3,123,1620"
3504,진원생명과학,2013,"31,820,428","-6,309,785","2,705,7160"
3505,진원생명과학,2014,"40,766,159","-6,427,193","816,1280"
3506,진원생명과학,2015,"47,691,247","-3,626,956","1,165,2610"
3507,진원생명과학,2016,"65,661,589","-13,994,394","1,440,3440"
3508,진원생명과학,2017,"45,634,058","-24,861,656","1,190,1520"
3509,진원생명과학,2018,"49,295,861","-11,259,050","1,195,0250"
3510,진흥기업,2010,"866,384,645","-101,251,556","274,430,5561,589,914"
3511,진흥기업,2011,"662,747,609","-151,012,043","166,005,677143,465,598"
3512,진흥기업,2012,"540,235,818","-15,252,716","50,353,45271,434,534"
3513,진흥기업,2013,"487,800,578","-2,957,641","54,983,53921,800,232"
3514,진흥기업,2014,"442,127,318","21,958,377","13,723,69029,918,232"
3515,진흥기업,2015,"530,471,940","9,512,743","13,723,6901,625,325"
3516,진흥기업,2016,"302,077,701","59,522,026","11,693,69010,416,024"
3517,진흥기업,2017,"313,602,441","41,610,597","11,693,6901,344,737"
3518,진흥기업,2018,"366,241,821","35,051,376","11,693,69011,232,069"
3519,참엔지니어링,2010,"201,658,388","23,488,230","38,382,54625,786,332"
3520,참엔지니어링,2011,"209,208,583","19,320,712","64,378,7327,108,814"
3521,참엔지니어링,2012,"483,914,635","-13,185,526","70,760,00017,911,344"
3522,참엔지니어링,2013,"533,445,139","11,748,919","54,310,00020,981,851"
3523,참엔지니어링,2014,"566,282,460","-14,149,509","51,832,27113,672,203"
3524,참엔지니어링,2015,"643,323,602","16,751,825","45,356,1859,338,728"
3525,참엔지니어링,2016,"687,008,364","27,454,714","35,953,1296,454,588"
3526,참엔지니어링,2017,"746,877,918","29,746,053","30,999,59115,739,098"
3527,참엔지니어링,2018,"769,729,387","13,943,863","26,500,00011,861,092"
3528,천일고속,2010,"53,816,247","2,499,854",00
3529,천일고속,2011,"54,678,596","1,031,867",00
3530,천일고속,2012,"57,227,639","-507,488",00
3531,천일고속,2013,"60,338,619","1,335,759",00
3532,천일고속,2014,"62,273,002","2,631,640",00
3533,천일고속,2015,"63,067,608","2,824,152",00
3534,천일고속,2016,"52,541,981","1,080,851",00
3535,천일고속,2017,"67,842,442","-2,011,367",00
3536,천일고속,2018,"80,409,027","-2,245,892","1,575,1940"
3537,청호ICT,2010,"190,107,730","-20,289,728","35,637,51614,500,000"
3538,청호ICT,2011,"194,395,183","-15,614,260","46,615,00016,416,630"
3539,청호ICT,2012,"115,369,803","-11,905,825","10,345,0663,416,630"
3540,청호ICT,2013,"119,254,181","-20,142,799","19,083,11415,282,010"
3541,청호ICT,2014,"96,783,737","-9,706,052","13,388,22610,228,381"
3542,청호ICT,2015,"74,700,733","-5,835,869","15,925,6685,455,000"
3543,청호ICT,2016,"79,229,574","-7,745,217","12,434,3945,080,000"
3544,청호ICT,2017,"63,961,239","-5,616,630","12,593,2194,250,000"
3545,청호ICT,2018,"72,829,229","-5,715,433","17,448,9263,250,000"
3546,체시스,2010,"92,415,768","-915,745","15,777,77821,009,459"
3547,체시스,2011,"88,634,838","5,547,946","13,205,00015,521,656"
3548,체시스,2012,"91,725,421","6,059,652","3,900,00018,733,533"
3549,체시스,2013,"94,630,897","2,087,021","7,400,00017,438,976"
3550,체시스,2014,"89,059,900","-3,872,399","17,900,00020,247,004"
3551,체시스,2015,"86,353,573","-2,991,996","23,000,00012,148,008"
3552,체시스,2016,"91,063,246","1,730,714","20,000,00011,461,301"
3553,체시스,2017,"84,911,532","-2,515,139","20,350,77211,922,418"
3554,체시스,2018,"90,966,526","-314,854","25,920,0009,715,822"
3555,카프로,2010,"675,508,865","130,683,896","75,949,60040,357,000"
3556,카프로,2011,"887,539,265","216,317,750","34,107,00046,250,000"
3557,카프로,2012,"734,636,253","-24,023,904","32,500,00067,500,000"
3558,카프로,2013,"643,433,406","-112,742,848","37,500,000140,000,000"
3559,카프로,2014,"498,408,333","-101,443,808","139,500,00030,000,000"
3560,카프로,2015,"437,356,251","-48,281,484","130,000,0000"
3561,카프로,2016,"473,850,324","-15,982,733","121,786,9050"
3562,카프로,2017,"462,168,690","24,242,062","84,000,0000"
3563,카프로,2018,"433,099,364","15,643,112","79,000,0000"
3564,케이비아이동국실업,2010,"246,895,474","9,081,272","19,461,6182,000,000"
3565,케이비아이동국실업,2011,"293,234,918","13,336,597","21,684,3120"
3566,케이비아이동국실업,2012,"314,467,559","20,398,977","4,207,99530,000,000"
3567,케이비아이동국실업,2013,"485,294,266","13,538,119","33,947,97736,065,683"
3568,케이비아이동국실업,2014,"516,397,132","1,902,939","87,761,81436,179,995"
3569,케이비아이동국실업,2015,"570,697,476","12,849,278","140,896,83130,898,081"
3570,케이비아이동국실업,2016,"631,021,758","18,178,526","149,756,76063,585,796"
3571,케이비아이동국실업,2017,"549,098,269","-36,730,481","138,142,24319,366,488"
3572,케이비아이동국실업,2018,"570,273,061","-12,140,611","135,787,66721,154,308"
3573,케이씨,2010,"252,658,586","28,467,102","1,871,4580"
3574,케이씨,2011,"252,532,666","13,034,107","5,000,0000"
3575,케이씨,2012,"238,289,794","8,864,648",00
3576,케이씨,2013,"305,909,308","30,916,054",00
3577,케이씨,2014,"352,438,882","31,214,541","02,260,000"
3578,케이씨,2015,"403,859,116","53,749,517","231,6831,612,470"
3579,케이씨,2016,"472,905,030","21,722,320","02,979,980"
3580,케이씨,2017,"376,126,457","55,523,700","4,636,9952,263,330"
3581,케이씨,2018,"574,449,100","78,470,402","08,315,600"
3582,코리아써키트,2010,"351,613,280","3,829,589","56,279,7060"
3583,코리아써키트,2011,"419,488,244","4,875,226","91,978,4850"
3584,코리아써키트,2012,"462,312,486","44,254,683","43,917,02932,000,000"
3585,코리아써키트,2013,"551,207,964","46,823,982","48,396,5870"
3586,코리아써키트,2014,"542,551,001","32,591,647","35,425,6950"
3587,코리아써키트,2015,"526,992,026","47,049,313","35,586,0380"
3588,코리아써키트,2016,"520,500,737","16,046,090","37,904,7190"
3589,코리아써키트,2017,"556,503,135","11,068,937","41,721,9790"
3590,코리아써키트,2018,"500,488,797","-17,887,233","31,521,4410"
3591,코스맥스비티아이,2010,"142,760,576","12,726,347","42,248,4553,955,000"
3592,코스맥스비티아이,2011,"199,267,362","16,871,145","55,481,72215,425,939"
3593,코스맥스비티아이,2012,"241,673,476","26,113,818","52,704,05240,128,100"
3594,코스맥스비티아이,2013,"307,948,554","2,965,714","48,349,34465,293,628"
3595,코스맥스비티아이,2014,"405,561,144","7,195,133","35,706,78139,087,292"
3596,코스맥스비티아이,2015,"544,562,916","11,259,339","67,804,69886,682,084"
3597,코스맥스비티아이,2016,"670,707,619","20,158,173","75,473,161153,979,768"
3598,코스맥스비티아이,2017,"740,812,969","10,135,191","92,970,20961,394,736"
3599,코스맥스비티아이,2018,"879,814,437","24,136,795","203,763,57939,621,975"
3600,코스모신소재,2010,"204,554,249","6,720,074","63,000,0000"
3601,코스모신소재,2011,"218,464,597","1,588,370","67,642,75510,050,000"
3602,코스모신소재,2012,"233,863,970","-10,667,675","85,816,31522,361,000"
3603,코스모신소재,2013,"274,132,680","-3,281,641","96,106,12615,699,360"
3604,코스모신소재,2014,"265,168,970","-13,222,300","107,687,9129,889,490"
3605,코스모신소재,2015,"222,555,116","-7,029,161","109,713,4284,942,450"
3606,코스모신소재,2016,"229,677,054","5,035,643","96,697,1303,745,410"
3607,코스모신소재,2017,"197,678,366","8,476,108","61,374,4332,548,370"
3608,코스모신소재,2018,"237,347,906","15,147,035","64,173,35511,602,400"
3609,코스모화학,2010,"434,697,331","5,914,686","75,709,75915,057,500"
3610,코스모화학,2011,"527,599,743","21,202,440","99,324,87026,615,250"
3611,코스모화학,2012,"716,768,126","-5,089,994","201,835,58870,457,930"
3612,코스모화학,2013,"764,170,955","-14,053,465","232,819,16839,195,360"
3613,코스모화학,2014,"808,936,621","-36,144,049","245,411,08023,450,640"
3614,코스모화학,2015,"630,470,683","-39,247,902","227,761,1718,514,800"
3615,코스모화학,2016,"478,103,825","-13,980,521","176,930,8134,603,960"
3616,코스모화학,2017,"454,835,931","20,675,569","148,611,7583,118,120"
3617,코스모화학,2018,"492,981,419","6,248,420","135,348,98711,971,100"
3618,코아스,2010,"103,819,019","4,949,871","27,279,4261,157,277"
3619,코아스,2011,"105,316,982","5,170,324","28,600,369889,139"
3620,코아스,2012,"103,422,937","2,608,280","28,337,247805,241"
3621,코아스,2013,"98,569,947","370,883","23,245,829391,820"
3622,코아스,2014,"101,027,896","2,059,942","20,303,5122,249,340"
3623,코아스,2015,"89,438,043","-7,832,372","18,284,3292,466,860"
3624,코아스,2016,"76,929,028","-3,492,067","14,810,4203,927,537"
3625,코아스,2017,"79,069,618","659,260","16,353,9953,687,557"
3626,코아스,2018,"78,534,357","1,232,092","16,221,932187,557"
3627,코오롱,2010,"995,928,224","70,868,197","122,263,45846,202,023"
3628,코오롱,2011,"3,808,664,515","91,667,707","785,933,440119,505,958"
3629,코오롱,2012,"3,917,250,143","43,298,290","721,236,03097,948,656"
3630,코오롱,2013,"3,775,562,705","76,917,157","702,171,146216,208,409"
3631,코오롱,2014,"3,578,435,131","95,461,800","642,691,353253,352,057"
3632,코오롱,2015,"3,291,820,462","28,989,915","522,566,915239,366,284"
3633,코오롱,2016,"3,333,623,695","134,163,551","580,816,206152,044,817"
3634,코오롱,2017,"3,688,369,202","108,993,787","755,498,26986,965,237"
3635,코오롱,2018,"3,473,906,794","105,015,810","772,708,920207,450,158"
3636,코오롱글로벌,2010,"1,922,913,940","8,345,939","219,562,00073,227,000"
3637,코오롱글로벌,2011,"2,793,465,702","-20,295,147","496,986,00086,506,000"
3638,코오롱글로벌,2012,"2,761,406,575","-13,599,965","420,508,00047,800,000"
3639,코오롱글로벌,2013,"2,439,992,829","21,777,179","382,807,11572,309,000"
3640,코오롱글로벌,2014,"2,218,075,186","7,799,740","336,848,02266,299,125"
3641,코오롱글로벌,2015,"1,979,654,412","42,108,227","239,584,00058,925,102"
3642,코오롱글로벌,2016,"2,083,700,283","60,691,919","246,202,64448,836,387"
3643,코오롱글로벌,2017,"2,263,440,652","72,509,169","314,269,7301,610,000"
3644,코오롱글로벌,2018,"2,033,409,112","76,764,013","338,887,00035,550,000"
3645,코웨이,2010,"1,387,599,444","304,215,032","78,236,019174,241,873"
3646,코웨이,2011,"1,624,718,677","234,728,998","168,176,96690,620,863"
3647,코웨이,2012,"1,755,108,360","226,146,503","330,095,35530,083,333"
3648,코웨이,2013,"1,667,858,723","339,032,348","181,773,8360"
3649,코웨이,2014,"1,621,649,446","364,428,570","164,403,283932,000"
3650,코웨이,2015,"1,775,397,143","463,339,187","80,040,7197,951,000"
3651,코웨이,2016,"1,967,707,893","338,797,453","340,000,00011,812,000"
3652,코웨이,2017,"2,158,873,075","472,748,951","670,000,00012,303,000"
3653,코웨이,2018,"2,378,903,077","519,827,215","731,112,0009,985,000"
3654,콤텍시스템,2010,"107,199,158","3,582,223","5,227,7800"
3655,콤텍시스템,2011,"116,722,640","408,318","343,8500"
3656,콤텍시스템,2012,"119,691,215","781,385","1,607,4710"
3657,콤텍시스템,2013,"119,842,093","-1,044,912","2,444,0220"
3658,콤텍시스템,2014,"116,860,847","-5,148,639","2,012,5340"
3659,콤텍시스템,2015,"107,817,629","701,615","4,040,8710"
3660,콤텍시스템,2016,"130,290,045","1,522,472","2,651,8410"
3661,콤텍시스템,2017,"106,679,920","2,127,309","1,638,1180"
3662,콤텍시스템,2018,"113,538,546","3,160,832",00
3663,크라운해태홀딩스,2010,"1,081,974,949","106,261,912","145,969,9350"
3664,크라운해태홀딩스,2011,"1,109,065,713","79,392,318","126,569,002100,000,000"
3665,크라운해태홀딩스,2012,"1,087,996,254","75,623,568","116,715,547100,000,000"
3666,크라운해태홀딩스,2013,"1,091,834,196","69,695,411","111,344,49717,500,000"
3667,크라운해태홀딩스,2014,"1,089,820,120","62,770,834","86,886,490112,361,111"
3668,크라운해태홀딩스,2015,"1,121,569,714","87,438,755","67,441,069102,467,778"
3669,크라운해태홀딩스,2016,"1,177,800,258","65,925,320","103,442,3411,094,444"
3670,크라운해태홀딩스,2017,"1,311,341,477","34,196,284","136,046,97070,147,940"
3671,크라운해태홀딩스,2018,"1,286,504,596","41,544,954","139,808,23564,912,750"
3672,태경비케이,2010,"148,967,381","7,394,531","8,448,9373,962,267"
3673,태경비케이,2011,"165,124,624","10,329,109","16,109,3766,566,640"
3674,태경비케이,2012,"169,785,218","5,908,514","12,515,33511,783,320"
3675,태경비케이,2013,"178,992,100","8,467,699","11,787,6238,500,000"
3676,태경비케이,2014,"178,476,606","6,515,798","16,214,4625,950,000"
3677,태경비케이,2015,"182,474,399","5,147,417","27,229,7521,663,000"
3678,태경비케이,2016,"278,843,709","8,480,065","43,490,61215,879,610"
3679,태경비케이,2017,"263,546,898","7,351,807","22,000,00016,674,940"
3680,태경비케이,2018,"293,751,207","8,796,883","28,153,2252,374,980"
3681,태경산업,2010,"384,414,747","36,281,442","57,641,2604,182,098"
3682,태경산업,2011,"422,190,911","32,504,410","75,718,4236,763,221"
3683,태경산업,2012,"428,780,317","22,932,582","64,078,18411,783,320"
3684,태경산업,2013,"435,097,316","15,673,760","77,336,0448,530,998"
3685,태경산업,2014,"431,307,721","15,265,733","75,805,0145,967,564"
3686,태경산업,2015,"467,026,320","-3,263,138","116,862,09214,421,300"
3687,태경산업,2016,"498,398,107","12,234,376","127,323,11028,309,222"
3688,태경산업,2017,"476,211,354","19,588,309","94,401,46026,757,036"
3689,태경산업,2018,"542,740,904","23,390,246","93,413,32412,994,519"
3690,태경케미컬,2010,"85,655,196","7,350,988",00
3691,태경케미컬,2011,"84,348,411","8,234,615",00
3692,태경케미컬,2012,"90,176,361","6,895,763","2,000,0000"
3693,태경케미컬,2013,"101,276,656","6,135,185","2,000,0000"
3694,태경케미컬,2014,"113,103,974","6,254,871","1,000,0000"
3695,태경케미컬,2015,"117,932,058","5,072,138","5,000,0000"
3696,태경케미컬,2016,"113,086,853","3,760,970","4,000,0000"
3697,태경케미컬,2017,"110,660,845","1,797,258","1,000,0000"
3698,태경케미컬,2018,"123,194,402","3,160,575","1,000,0000"
3699,태광산업,2010,"2,989,180,109","592,206,600","269,107,602103,192,712"
3700,태광산업,2011,"3,834,259,530","455,819,096","192,241,321311,220,639"
3701,태광산업,2012,"3,880,265,818","175,370,500","346,605,233261,608,464"
3702,태광산업,2013,"3,994,992,553","168,600,514","518,524,26570,991,606"
3703,태광산업,2014,"3,879,647,029","149,509,550","280,180,49230,500,729"
3704,태광산업,2015,"3,824,851,529","159,801,098","177,251,69224,181,152"
3705,태광산업,2016,"3,822,296,399","160,118,559","109,290,6880"
3706,태광산업,2017,"4,109,516,134","241,194,125","100,524,4570"
3707,태광산업,2018,"4,502,656,502","331,508,939","97,022,7130"
3708,태림포장,2010,"461,988,497","22,656,818","84,383,5480"
3709,태림포장,2011,"517,230,256","15,639,273","123,893,2170"
3710,태림포장,2012,"537,562,161","29,842,615","85,712,24823,000,000"
3711,태림포장,2013,"568,149,736","14,551,204","76,993,08543,304,800"
3712,태림포장,2014,"562,807,093","15,922,764","68,148,18922,694,800"
3713,태림포장,2015,"621,990,367","2,024,337","126,275,63521,083,231"
3714,태림포장,2016,"728,839,659","9,029,655","160,848,87649,645,561"
3715,태림포장,2017,"633,207,637","3,313,587","158,476,37319,504,638"
3716,태림포장,2018,"606,842,052","35,733,374","133,758,66611,470,140"
3717,태양금속,2010,"289,577,672","8,781,627","63,457,15118,935,845"
3718,태양금속,2011,"338,416,981","9,018,965","69,554,97052,422,572"
3719,태양금속,2012,"404,649,952","14,675,321","90,524,38139,940,532"
3720,태양금속,2013,"364,458,391","14,662,798","89,441,97717,100,769"
3721,태양금속,2014,"364,383,982","12,415,045","105,638,44327,341,009"
3722,태양금속,2015,"370,136,182","13,108,719","101,165,91345,653,473"
3723,태양금속,2016,"373,071,345","15,636,654","90,638,13528,586,568"
3724,태양금속,2017,"377,069,521","9,977,999","103,334,99424,975,839"
3725,태양금속,2018,"396,326,285","7,168,004","129,925,9319,726,947"
3726,태영건설,2010,"2,624,069,609","72,284,892","32,509,919128,082,042"
3727,태영건설,2011,"2,936,605,061","99,869,076","53,636,480235,005,200"
3728,태영건설,2012,"3,014,449,935","111,557,122","60,967,751163,354,910"
3729,태영건설,2013,"2,994,170,059","89,856,760","52,980,059345,827,462"
3730,태영건설,2014,"2,879,040,735","18,266,397","44,148,458355,784,448"
3731,태영건설,2015,"3,011,325,836","56,843,550","86,908,329356,201,420"
3732,태영건설,2016,"3,489,336,274","97,067,251","238,852,551511,283,823"
3733,태영건설,2017,"4,752,049,446","311,131,438","497,364,119647,712,767"
3734,태영건설,2018,"4,958,571,817","458,160,596","376,269,969983,317,179"
3735,태원물산,2010,"42,406,379","547,711","400,0000"
3736,태원물산,2011,"47,711,093","1,027,258",00
3737,태원물산,2012,"45,085,791","948,920",00
3738,태원물산,2013,"42,416,670","1,639,687",00
3739,태원물산,2014,"42,447,896","584,622","02,499,000"
3740,태원물산,2015,"43,650,059","243,468","02,097,270"
3741,태원물산,2016,"44,707,584","1,480,219","01,165,150"
3742,태원물산,2017,"41,123,791","259,006","0233,030"
3743,태원물산,2018,"38,346,073","45,832",00
3744,텔코웨어,2010,"112,362,487","1,488,974",00
3745,텔코웨어,2011,"111,961,617","4,355,330",00
3746,텔코웨어,2012,"110,408,601","7,173,823",00
3747,텔코웨어,2013,"127,430,930","13,096,153",00
3748,텔코웨어,2014,"115,489,037","8,015,193",00
3749,텔코웨어,2015,"119,593,383","8,406,892",00
3750,텔코웨어,2016,"116,004,471","4,619,492",00
3751,텔코웨어,2017,"119,150,756","5,210,423",00
3752,텔코웨어,2018,"125,823,445","6,032,672",00
3753,티에이치엔,2010,"108,614,226","1,456,166","24,635,7501,034,797"
3754,티에이치엔,2011,"138,935,629","3,552,315","33,595,4471,302,902"
3755,티에이치엔,2012,"170,851,911","-12,347,134","62,568,2368,048,204"
3756,티에이치엔,2013,"205,317,444","-20,564,219","75,363,518827,648"
3757,티에이치엔,2014,"208,631,661","650,855","94,730,2503,332,922"
3758,티에이치엔,2015,"197,688,214","6,036,655","50,937,3822,336,975"
3759,티에이치엔,2016,"200,560,898","10,453,017","39,578,37122,409,035"
3760,티에이치엔,2017,"207,069,592","9,686,392","47,663,32920,294,935"
3761,티에이치엔,2018,"212,394,546","11,217,101","48,412,27424,171,861"
3762,파미셀,2010,"29,744,659","-10,446,071","2,700,0000"
3763,파미셀,2011,"101,152,986","-15,379,024","400,000249,960"
3764,파미셀,2012,"136,426,638","-14,032,233","1,700,0000"
3765,파미셀,2013,"99,368,849","-7,636,968","2,000,0000"
3766,파미셀,2014,"98,844,665","-8,417,380","1,500,0000"
3767,파미셀,2015,"102,101,332","-5,532,014",00
3768,파미셀,2016,"101,953,350","-1,865,691",00
3769,파미셀,2017,"61,891,252","-4,558,029","0396,000"
3770,파미셀,2018,"59,117,136","260,179","03,000,000"
3771,팜스코,2010,"410,078,622","15,821,831","174,264,82713,535,390"
3772,팜스코,2011,"496,991,334","23,619,705","187,208,58617,589,901"
3773,팜스코,2012,"563,236,982","18,921,816","206,137,90623,517,154"
3774,팜스코,2013,"564,784,427","5,208,734","151,978,45935,635,570"
3775,팜스코,2014,"727,461,542","28,332,872","265,038,70972,029,727"
3776,팜스코,2015,"776,145,267","35,593,143","289,407,60751,885,845"
3777,팜스코,2016,"663,075,904","42,333,769","221,076,22215,283,163"
3778,팜스코,2017,"725,316,560","41,749,181","240,911,31036,828,750"
3779,팜스코,2018,"883,155,287","23,720,602","368,408,18668,581,645"
3780,팜젠사이언스,2010,"55,733,786","1,488,050","14,114,425228,280"
3781,팜젠사이언스,2011,"42,823,798","-4,078,564","11,675,93096,500"
3782,팜젠사이언스,2012,"42,613,631","-5,031,041","4,390,00054,248"
3783,팜젠사이언스,2013,"39,329,045","-3,430,916","4,650,000235,712"
3784,팜젠사이언스,2014,"42,043,232","-3,609,964","2,861,364234,168"
3785,팜젠사이언스,2015,"46,449,650","4,524,306","142,570232,948"
3786,팜젠사이언스,2016,"64,300,325","4,835,179","75,890231,251"
3787,팜젠사이언스,2017,"68,480,423","6,010,943","0228,600"
3788,팜젠사이언스,2018,"98,193,428","4,985,932","0205,500"
3789,퍼스텍,2010,"98,029,552","2,798,703","4,300,0002,024,140"
3790,퍼스텍,2011,"116,424,272","3,204,158","4,680,0009,996,720"
3791,퍼스텍,2012,"132,133,694","1,979,096","4,350,00011,272,120"
3792,퍼스텍,2013,"147,578,857","2,053,627","8,350,0005,655,762"
3793,퍼스텍,2014,"200,022,792","2,775,079","19,250,2638,124,908"
3794,퍼스텍,2015,"203,613,976","1,866,126","31,422,0079,487,629"
3795,퍼스텍,2016,"202,340,678","461,659","31,642,0807,143,612"
3796,퍼스텍,2017,"197,157,482","1,072,093","23,355,0005,287,971"
3797,퍼스텍,2018,"160,686,362","-22,077,206","5,500,0003,816,884"
3798,퍼시스,2010,"334,584,204","30,947,071",00
3799,퍼시스,2011,"348,015,874","29,200,415",00
3800,퍼시스,2012,"342,332,609","23,916,052",00
3801,퍼시스,2013,"348,668,177","17,918,645",00
3802,퍼시스,2014,"374,686,987","20,399,159",00
3803,퍼시스,2015,"401,495,530","23,704,129",00
3804,퍼시스,2016,"416,488,335","16,806,246",00
3805,퍼시스,2017,"436,794,588","23,019,396",00
3806,퍼시스,2018,"484,172,255","27,719,811",00
3807,페이퍼코리아,2010,"391,322,637","6,409,755","89,540,79612,405,587"
3808,페이퍼코리아,2011,"418,284,547","-14,019,635","120,933,35318,316,967"
3809,페이퍼코리아,2012,"434,804,634","19,203,338","140,963,8959,523,800"
3810,페이퍼코리아,2013,"453,347,281","1,696,507","209,081,39926,958,727"
3811,페이퍼코리아,2014,"504,606,288","-11,563,977","221,485,49712,169,040"
3812,페이퍼코리아,2015,"554,699,622","-46,421,619","199,819,96793,708,237"
3813,페이퍼코리아,2016,"541,922,930","-22,334,215","179,576,94449,845,549"
3814,페이퍼코리아,2017,"661,548,852","-39,377,644","109,470,667250,181,419"
3815,페이퍼코리아,2018,"588,414,093","2,178,440","147,114,013119,836,849"
3816,평화산업,2010,"59,782,464","-829,795","4,680,00011,320"
3817,평화산업,2011,"66,945,856","-1,835,229","2,847,21815,000,000"
3818,평화산업,2012,"69,784,966","2,308,476","015,000,000"
3819,평화산업,2013,"68,160,050","786,580",00
3820,평화산업,2014,"161,204,694","-578,034","013,000,000"
3821,평화산업,2015,"164,280,658","631,392","1,024,16216,600,000"
3822,평화산업,2016,"165,068,412","524,690","13,000,0008,000,000"
3823,평화산업,2017,"178,292,605","-8,867,913","19,600,0003,000,000"
3824,평화산업,2018,"178,368,753","-16,047,708","51,188,6023,000,000"
3825,평화홀딩스,2010,"591,895,062","-687,923","103,077,98414,780,829"
3826,평화홀딩스,2011,"601,998,175","-13,773,228","142,791,25988,497,320"
3827,평화홀딩스,2012,"566,324,408","10,976,242","108,537,09491,574,000"
3828,평화홀딩스,2013,"563,167,943","9,600,086","107,948,13136,875,600"
3829,평화홀딩스,2014,"452,378,447","3,948,767","40,832,82235,687,922"
3830,평화홀딩스,2015,"454,722,206","5,335,084","39,065,94153,099,704"
3831,평화홀딩스,2016,"455,219,603","16,123,822","54,010,50442,921,400"
3832,평화홀딩스,2017,"509,012,525","-5,971,991","80,747,75653,668,512"
3833,평화홀딩스,2018,"495,396,871","-24,849,816","138,781,68144,821,856"
3834,포스코스틸리온,2010,"500,944,094","5,565,667","92,481,0000"
3835,포스코스틸리온,2011,"521,470,744","-23,342,526","113,950,0007,662,000"
3836,포스코스틸리온,2012,"468,910,265","-1,410,525","139,004,0000"
3837,포스코스틸리온,2013,"451,584,709","2,647,626","149,519,0000"
3838,포스코스틸리온,2014,"438,621,813","8,164,839","137,708,0008,779,252"
3839,포스코스틸리온,2015,"431,890,799","23,128,971","105,365,34641,027,356"
3840,포스코스틸리온,2016,"405,761,030","41,064,089","64,740,99221,318,887"
3841,포스코스틸리온,2017,"427,450,400","24,391,811","71,795,06218,557,215"
3842,포스코스틸리온,2018,"454,196,339","17,751,240","95,438,92514,999,880"
3843,포스코인터내셔널,2010,"6,949,098,203","196,589,076","2,119,635,341732,078,760"
3844,포스코인터내셔널,2011,"8,904,231,783","165,448,778","3,022,071,852932,574,266"
3845,포스코인터내셔널,2012,"7,465,637,546","139,748,591","2,056,663,983620,188,799"
3846,포스코인터내셔널,2013,"8,268,621,927","158,871,871","2,269,525,446625,667,914"
3847,포스코인터내셔널,2014,"9,340,867,224","376,066,859","3,117,565,608533,720,525"
3848,포스코인터내셔널,2015,"8,043,303,770","368,804,258","2,039,864,733696,410,979"
3849,포스코인터내셔널,2016,"8,288,782,432","318,139,080","1,775,558,000592,243,344"
3850,포스코인터내셔널,2017,"9,169,985,984","401,313,863","1,906,139,613501,433,623"
3851,포스코인터내셔널,2018,"9,881,020,333","472,623,104","2,364,203,586652,936,218"
3852,풀무원,2010,"731,553,883","57,042,487","54,497,824122,016,702"
3853,풀무원,2011,"926,334,534","47,185,815","74,385,500116,368,893"
3854,풀무원,2012,"1,025,509,528","40,949,446","52,829,937174,340,961"
3855,풀무원,2013,"981,371,866","46,434,725","76,718,21291,999,130"
3856,풀무원,2014,"1,053,567,589","53,264,332","117,579,74895,910,974"
3857,풀무원,2015,"975,950,981","39,532,915","131,748,82960,347,507"
3858,풀무원,2016,"1,061,384,109","37,944,670","114,119,08739,434,231"
3859,풀무원,2017,"1,103,028,815","52,779,148","150,602,79689,303,509"
3860,풀무원,2018,"1,216,938,902","40,247,971","139,610,918122,328,674"
3861,풍산,2010,"2,483,276,391","231,496,374","581,802,525301,918,106"
3862,풍산,2011,"2,626,526,476","98,910,395","608,480,826333,588,932"
3863,풍산,2012,"2,633,201,040","127,805,571","499,382,556456,685,089"
3864,풍산,2013,"2,684,089,621","133,112,473","513,336,216323,969,110"
3865,풍산,2014,"2,859,105,521","127,592,391","607,435,816314,146,170"
3866,풍산,2015,"2,607,569,919","111,054,254","415,489,583217,801,713"
3867,풍산,2016,"2,714,949,032","217,800,764","392,517,230219,332,029"
3868,풍산,2017,"2,729,495,592","241,068,224","354,769,642118,374,587"
3869,풍산,2018,"2,668,117,561","107,501,137","395,347,870162,368,416"
3870,풍산홀딩스,2010,"559,454,517","65,218,166","15,000,0003,902,245"
3871,풍산홀딩스,2011,"581,445,901","29,819,278","35,000,0001,985,622"
3872,풍산홀딩스,2012,"600,806,037","39,411,051","35,000,0000"
3873,풍산홀딩스,2013,"631,124,272","38,748,368","38,072,7760"
3874,풍산홀딩스,2014,"677,038,412","42,492,474","40,603,7580"
3875,풍산홀딩스,2015,"698,530,608","35,597,888","38,728,139663,620"
3876,풍산홀딩스,2016,"762,651,033","66,523,270","38,434,000821,500"
3877,풍산홀딩스,2017,"818,457,486","73,629,196","38,754,0004,112,390"
3878,풍산홀딩스,2018,"879,345,785","36,543,324","51,400,00015,542,810"
3879,플레이그램,2010,"49,538,831","-767,983",00
3880,플레이그램,2011,"59,910,743","-516,314",00
