,종목명,회계년,총자산(천원),EBIT(천원),총차입금(천원)
1314,동일산업,2023,"476,136,022","-4,238,628","015,000,000"
1315,동화약품,2019,"376,357,482","9,550,751",00
1316,동화약품,2020,"433,807,800","23,153,371","9,800,0000"
1317,동화약품,2021,"447,804,487","22,496,351","4,500,0003,459,528"
1318,동화약품,2022,"461,136,459","29,915,078","2,500,000477,128"
1319,동화약품,2023,"564,972,409","18,775,880","14,669,99516,127,680"
1320,두산,2019,"29,134,709,610","1,070,014,629","4,614,068,0432,258,813,692"
1321,두산,2020,"30,201,002,745","-20,352,568","6,295,837,9881,195,457,964"
1322,두산,2021,"25,945,825,422","921,057,401","4,725,060,8841,520,833,920"
1323,두산,2022,"26,315,352,623","1,126,028,726","1,862,739,5803,207,531,330"
1324,두산,2023,"28,286,808,652","1,436,262,204","1,717,485,5272,308,651,666"
1325,HD현대인프라코어,2019,"11,338,592,981","840,397,060","591,083,321751,008,617"
1326,HD현대인프라코어,2020,"12,026,886,194","264,444,634","930,840,259868,988,013"
1327,HD현대인프라코어,2021,"4,782,289,798","264,507,806","468,222,7076,575,000"
1328,HD현대인프라코어,2022,"4,736,667,586","332,546,884","374,198,245638,029,000"
1329,HD현대인프라코어,2023,"4,418,425,813","418,264,368","288,563,195501,049,000"
1330,두산에너빌리티,2019,"24,774,211,975","918,350,223","3,767,270,2481,697,982,899"
1331,두산에너빌리티,2020,"25,567,174,291","-134,533,006","5,368,579,0211,183,035,255"
1332,두산에너빌리티,2021,"23,720,545,629","869,363,499","3,908,482,9541,516,918,544"
1333,두산에너빌리티,2022,"23,049,781,800","1,106,120,868","1,433,571,9692,350,867,610"
1334,두산에너빌리티,2023,"24,640,833,946","1,467,318,338","1,186,577,3121,457,749,361"
1335,디씨엠,2019,"206,972,864","17,532,253","5,000,0000"
1336,디씨엠,2020,"227,933,255","14,712,793","6,000,0000"
1337,디씨엠,2021,"286,895,606","34,887,867","6,000,0000"
1338,디씨엠,2022,"306,956,323","24,501,432","7,000,0000"
1339,디씨엠,2023,"277,642,743","9,056,181","5,000,0000"
1340,디아이,2019,"214,826,209","-6,535,241","39,759,4371,370,721"
1341,디아이,2020,"228,890,878","5,521,899","29,499,66820,578,646"
1342,디아이,2021,"248,156,662","16,476,140","26,280,48018,585,168"
1343,디아이,2022,"274,585,823","11,153,444","29,200,00027,465,556"
1344,디아이,2023,"280,589,482","6,139,629","39,500,00023,929,841"
1345,디아이씨,2019,"779,788,534","-32,010,031","295,491,87833,121,511"
1346,디아이씨,2020,"604,617,280","-70,962,146","230,541,51718,246,305"
1347,디아이씨,2021,"628,866,348","27,294,787","201,943,6086,915,555"
1348,디아이씨,2022,"648,233,574","31,286,785","186,958,32517,935,839"
1349,디아이씨,2023,"684,084,842","36,108,435","196,411,97151,290,532"
1350,디와이,2019,"754,539,001","44,099,154","43,342,08648,167,036"
1351,디와이,2020,"795,605,265","41,721,200","81,289,91447,987,584"
1352,디와이,2021,"859,972,555","46,788,190","101,515,01842,809,642"
1353,디와이,2022,"861,083,033","32,920,856","102,788,87319,376,527"
1354,디와이,2023,"930,244,753","43,299,144","112,644,04617,827,599"
1355,DN오토모티브,2019,"911,746,199","80,229,908","110,699,6231,122,231"
1356,DN오토모티브,2020,"961,755,008","69,581,437","121,971,5608,106,175"
1357,DN오토모티브,2021,"1,484,962,433","89,645,343","393,468,4863,517,843"
1358,DN오토모티브,2022,"4,591,590,752","421,528,486","521,110,5761,872,331,503"
1359,DN오토모티브,2023,"4,567,386,501","490,389,697","542,662,8491,634,874,106"
1360,롯데관광개발,2019,"575,034,053","-16,155,231","1,036,6160"
1361,롯데관광개발,2020,"1,198,450,486","-71,384,718","80,585,848663,030,324"
1362,롯데관광개발,2021,"1,302,424,557","-131,250,266","43,713,638674,935,344"
1363,롯데관광개발,2022,"1,802,776,594","-118,719,753","734,006,9090"
1364,롯데관광개발,2023,"1,764,111,056","-60,605,788","760,586,4700"
1365,롯데쇼핑,2019,"33,972,615,752","427,910,874","916,100,9822,514,547,533"
1366,롯데쇼핑,2020,"32,829,404,196","346,084,472","1,553,890,7512,093,155,248"
1367,롯데쇼핑,2021,"33,426,533,819","207,602,693","1,392,799,3662,731,118,259"
1368,롯데쇼핑,2022,"31,703,575,873","386,225,595","1,579,073,2191,715,884,660"
1369,롯데쇼핑,2023,"30,644,698,697","508,404,732","1,970,384,3771,648,014,467"
1370,롯데정밀화학,2019,"1,792,685,482","189,666,421","1,297,4300"
1371,롯데정밀화학,2020,"1,874,589,382","139,232,924","2,007,3600"
1372,롯데정밀화학,2021,"2,723,453,687","244,513,588","1,342,3400"
1373,롯데정밀화학,2022,"2,709,845,871","404,310,707","1,351,2000"
1374,롯데정밀화학,2023,"2,682,930,420","154,778,355","713,2950"
1375,롯데지주,2019,"15,605,750,444","174,854,880","878,957,565715,034,212"
1376,롯데지주,2020,"16,680,023,234","156,248,962","686,403,842985,593,564"
1377,롯데지주,2021,"19,921,883,104","216,401,074","350,871,367871,875,382"
1378,롯데지주,2022,"22,175,416,666","489,830,603","1,423,791,000727,449,000"
1379,롯데지주,2023,"23,160,430,746","493,689,284","1,691,408,000959,982,000"
1380,롯데칠성,2019,"3,256,509,992","107,665,775","26,453,00660,000,000"
1381,롯데칠성,2020,"3,466,112,903","97,230,310","27,347,000114,692,000"
1382,롯데칠성,2021,"3,596,830,123","182,218,380","32,588,000116,382,000"
1383,롯데칠성,2022,"3,695,935,640","222,858,437","170,795,00029,033,130"
1384,롯데칠성,2023,"4,257,669,751","210,669,753","111,006,000159,044,841"
1385,롯데케미칼,2019,"20,043,105,157","1,107,258,909","586,309,4521,124,803,964"
1386,롯데케미칼,2020,"19,386,545,995","356,911,281","619,839,243859,857,708"
1387,롯데케미칼,2021,"22,855,160,814","1,535,640,889","1,019,993,751635,407,541"
1388,롯데케미칼,2022,"26,784,587,811","-762,606,984","3,043,566,001411,049,576"
1389,롯데케미칼,2023,"33,476,310,225","-347,702,499","3,444,140,9953,416,415,332"
1390,마니커,2019,"182,992,018","-15,030,597","32,450,0002,237,920"
1391,마니커,2020,"192,098,720","-30,941,490","37,571,0005,584,160"
1392,마니커,2021,"196,467,021","-13,037,736","59,170,0001,530,400"
1393,마니커,2022,"174,626,137","-6,965,206","37,370,0004,911,240"
1394,마니커,2023,"160,373,499","2,214,547","41,770,0007,892,080"
1395,만호제강,2019,"249,265,095","-1,352,005","801,0750"
1396,만호제강,2020,"249,750,179","-366,010","104,3470"
1397,만호제강,2021,"258,241,793","1,256,042","183,9420"
1398,만호제강,2022,"275,646,355","-145,706","384,5040"
1399,만호제강,2023,"279,981,667","-7,441,419","470,1010"
1400,명문제약,2019,"264,441,725","-14,294,352","89,333,80313,615,468"
1401,명문제약,2020,"243,025,043","-28,964,039","82,396,7786,388,022"
1402,명문제약,2021,"223,263,082","-5,880,803","75,656,5654,957,250"
1403,명문제약,2022,"230,449,823","6,433,888","73,503,0446,091,530"
1404,명문제약,2023,"236,548,794","963,765","74,607,48112,584,200"
1405,모나리자,2019,"77,097,695","2,773,275","500,0000"
1406,모나리자,2020,"91,311,099","9,334,233","05,000,000"
1407,모나리자,2021,"93,955,501","3,433,504","5,000,0000"
1408,모나리자,2022,"97,794,376","2,895,380","5,000,0000"
1409,모나리자,2023,"97,045,385","6,485,826",00
1410,모나미,2019,"200,728,242","2,101,278","37,812,78412,173,115"
1411,모나미,2020,"195,681,831","40,113","29,148,72017,380,986"
1412,모나미,2021,"202,507,880","5,064,131","27,564,1866,373,052"
1413,모나미,2022,"218,432,624","6,277,196","39,810,31216,310,391"
1414,모나미,2023,"195,918,816","-2,268,342","53,659,8732,565,089"
1415,모토닉,2019,"440,900,556","9,695,919",00
1416,모토닉,2020,"442,437,586","11,362,294",00
1417,모토닉,2021,"447,982,645","14,355,455",00
1418,모토닉,2022,"464,094,161","13,782,734","20,0000"
1419,모토닉,2023,"480,202,443","15,150,183",00
1420,무림P&P,2019,"1,350,311,527","49,416,451","195,092,312242,131,025"
1421,무림P&P,2020,"1,430,440,066","6,314,020","217,746,307296,459,982"
1422,무림P&P,2021,"1,483,591,839","29,386,708","204,989,49213,866,063"
1423,무림P&P,2022,"1,604,057,803","68,291,305","311,675,605112,537,697"
1424,무림P&P,2023,"1,622,970,089","11,609,910","305,896,793194,424,309"
1425,무림페이퍼,2019,"2,158,547,900","68,821,695","343,923,241523,916,254"
1426,무림페이퍼,2020,"2,194,982,288","27,266,032","333,229,260623,426,595"
1427,무림페이퍼,2021,"2,284,417,095","29,809,655","382,954,307553,216,275"
1428,무림페이퍼,2022,"2,429,133,746","96,311,788","482,551,054564,386,813"
1429,무림페이퍼,2023,"2,392,625,542","67,783,686","554,516,483555,105,643"
1430,문배철강,2019,"195,251,306","2,600,636","21,130,46421,578,000"
1431,문배철강,2020,"187,690,632","2,798,587","7,234,47410,000,000"
1432,문배철강,2021,"209,839,262","20,783,115","201,3820"
1433,문배철강,2022,"206,906,858","3,006,102",00
1434,문배철강,2023,"231,645,965","-3,436,828","14,273,8660"
1435,미래산업,2019,"74,810,112","-4,514,712",00
1436,미래산업,2020,"95,757,333","1,265,381","08,900,000"
1437,미래산업,2021,"118,651,369","8,486,523","4,450,0000"
1438,미래산업,2022,"134,409,510","8,019,936","7,450,0000"
1439,미래산업,2023,"102,246,105","-17,510,370","4,450,0000"
1440,미래아이앤지,2019,"72,302,050","137,383",00
1441,미래아이앤지,2020,"92,320,794","687,037",00
1442,미래아이앤지,2021,"99,668,333","899,375",00
1443,미래아이앤지,2022,"97,492,843","3,105,522",00
1444,미래아이앤지,2023,"84,461,941","3,232,556",00
1445,미원상사,2019,"280,693,590","32,260,425","531,6700"
1446,미원상사,2020,"328,954,823","42,883,951","696,4660"
1447,미원상사,2021,"372,413,719","57,154,755","430,3100"
1448,미원상사,2022,"415,619,325","77,015,585","613,8480"
1449,미원상사,2023,"447,566,169","67,238,827","549,1880"
1450,미원홀딩스,2019,"315,171,350","7,763,815","2,294,62346,724,595"
1451,미원홀딩스,2020,"331,257,263","21,798,300","12,100,00044,616,956"
1452,미원홀딩스,2021,"426,808,405","29,724,423","27,521,89453,017,043"
1453,미원홀딩스,2022,"485,886,407","22,840,987","31,308,89665,747,165"
1454,미원홀딩스,2023,"467,503,158","15,564,411","26,970,81771,944,929"
1455,미창석유,2019,"295,367,498","17,479,959",00
1456,미창석유,2020,"311,812,975","18,718,693",00
1457,미창석유,2021,"347,596,980","35,450,218",00
1458,미창석유,2022,"357,326,203","44,004,544",00
1459,미창석유,2023,"416,240,457","47,989,880","10,000,0000"
1460,방림,2019,"236,858,931","2,106,444","21,955,517793,500"
1461,방림,2020,"236,854,131","-1,342,293","17,878,5881,491,200"
1462,방림,2021,"257,080,320","6,354,469","22,180,3561,238,000"
1463,방림,2022,"265,220,044","2,149,733","26,702,2110"
1464,방림,2023,"243,460,572","-4,119,487","18,686,9740"
1465,백광산업,2019,"328,845,193","21,205,477","50,440,54638,353,720"
1466,백광산업,2020,"322,745,475","12,521,407","53,132,46635,161,221"
1467,백광산업,2021,"361,859,837","18,079,443","62,133,00616,909,377"
1468,백광산업,2022,"404,267,601","28,274,340","81,180,99533,246,306"
1469,백광산업,2023,"426,908,196","17,738,516","96,440,30442,235,658"
1470,태경비케이,2019,"301,367,428","3,869,513","31,000,000408,330"
1471,태경비케이,2020,"295,877,498","10,798,420","30,000,0007,000,000"
1472,태경비케이,2021,"332,382,424","19,603,002","25,000,0000"
1473,태경비케이,2022,"361,240,179","31,945,997","40,000,0000"
1474,태경비케이,2023,"378,041,031","40,076,503","15,000,0000"
1475,백산,2019,"330,589,417","32,038,346","84,886,3719,500,000"
1476,백산,2020,"291,097,333","3,954,534","74,566,18419,800,000"
1477,백산,2021,"330,162,573","23,245,153","80,897,72119,400,000"
1478,백산,2022,"338,873,472","50,295,977","69,112,2971,305,165"
1479,백산,2023,"351,920,467","53,146,154","71,689,5961,630,000"
1480,범양건영,2019,"138,462,330","11,451,589","8,338,2537,460,000"
1481,범양건영,2020,"158,124,590","12,006,625","12,738,2539,050,000"
1482,범양건영,2021,"191,769,769","3,024,064","38,133,02226,670,000"
1483,범양건영,2022,"215,054,262","-12,326,104","37,420,00038,058,253"
1484,범양건영,2023,"192,910,733","-10,434,015","36,177,0583,788,253"
1485,보락,2019,"55,616,509","631,609","03,247,700"
1486,보락,2020,"54,109,129","144,347","03,170,500"
1487,보락,2021,"56,317,969","1,692,124","03,137,700"
1488,보락,2022,"60,912,252","3,282,892","0105,300"
1489,보락,2023,"57,928,436","505,611","02,072,900"
1490,보령,2019,"507,628,914","39,063,789","15,791,59772,082,490"
1491,보령,2020,"647,993,966","39,986,311","10,243,68592,082,650"
1492,보령,2021,"828,641,139","41,448,228","10,780,015111,082,810"
1493,보령,2022,"892,385,915","56,602,877","18,076,11494,207,970"
1494,보령,2023,"915,511,541","68,267,021","28,111,038151,708,150"
1495,보해양조,2019,"163,069,254","-15,357,711","15,200,00019,449,190"
1496,보해양조,2020,"149,117,626","1,747,505","12,900,00012,399,280"
1497,보해양조,2021,"153,116,764","1,053,737","12,900,00022,916,640"
1498,보해양조,2022,"147,392,501","61,881","12,300,00014,498,920"
1499,보해양조,2023,"143,300,747","-2,803,702","22,424,007963,090"
1500,부광약품,2019,"388,534,557","9,537,427",00
1501,부광약품,2020,"400,968,742","4,028,150","20,000,0000"
1502,부광약품,2021,"397,416,583","5,621,881",00
1503,부광약품,2022,"400,929,189","-230,636",00
1504,부광약품,2023,"429,017,049","-37,496,760","078,525,127"
1505,부국철강,2019,"122,258,588","315,595",00
1506,부국철강,2020,"132,192,727","1,788,701",00
1507,부국철강,2021,"150,684,043","8,055,575",00
1508,부국철강,2022,"153,622,004","5,922,306",00
1509,부국철강,2023,"156,095,855","2,416,389",00
1510,부산산업,2019,"135,954,198","8,646,596","7,000,0004,600,000"
1511,부산산업,2020,"129,019,981","5,537,359","5,000,0003,950,000"
1512,부산산업,2021,"133,795,624","397,767","1,000,00010,800,758"
1513,부산산업,2022,"134,678,926","5,259,377","1,000,00014,037,500"
1514,부산산업,2023,"278,200,799","7,151,161","6,110,00017,333,333"
1515,부산주공,2019,"282,063,934","-8,926,702","75,422,79068,841,304"
1516,부산주공,2020,"249,781,607","-4,508,062","67,018,16160,775,454"
1517,부산주공,2021,"239,665,282","-9,346,942","74,478,20524,766,483"
1518,부산주공,2022,"233,931,779","-6,463,261","52,082,94424,557,602"
1519,부산주공,2023,"238,225,997","364,369","91,696,50820,390,000"
1520,비상교육,2019,"286,170,370","21,937,198","6,400,0000"
1521,비상교육,2020,"263,230,581","-14,856,788","5,400,0004,600,000"
1522,비상교육,2021,"271,514,540","7,742,345","5,000,0000"
1523,비상교육,2022,"309,226,088","3,546,451","9,000,00025,452,000"
1524,비상교육,2023,"362,621,260","-5,810,963","55,499,0000"
1525,빙그레,2019,"684,922,782","45,782,148",00
1526,빙그레,2020,"764,138,445","39,847,416",00
1527,빙그레,2021,"760,245,281","26,243,919",00
1528,빙그레,2022,"769,266,588","39,407,655",00
1529,빙그레,2023,"890,717,260","112,245,218","5,000,00011,370,000"
1530,사조대림,2019,"1,070,930,247","49,566,682","239,536,40474,086,331"
1531,사조대림,2020,"1,124,142,190","49,420,064","203,107,54666,329,993"
1532,사조대림,2021,"1,135,725,586","102,255,264","207,905,94742,772,600"
1533,사조대림,2022,"1,168,252,667","97,652,235","147,371,83848,697,180"
1534,사조대림,2023,"1,262,971,666","128,637,166","149,740,00010,040,644"
1535,사조동아원,2019,"466,881,522","12,454,480","146,245,3024,147,000"
1536,사조동아원,2020,"446,436,771","16,037,788","140,896,0560"
1537,사조동아원,2021,"448,788,965","19,110,101","174,150,5510"
1538,사조동아원,2022,"481,673,723","15,251,124","197,003,7594,480,000"
1539,사조동아원,2023,"448,802,369","38,636,740","123,975,8872,100,000"
1540,사조산업,2019,"1,137,411,086","18,235,243","154,970,858149,635,938"
1541,사조산업,2020,"1,087,398,591","21,917,115","120,185,358130,422,903"
1542,사조산업,2021,"1,113,856,493","49,237,466","120,773,02026,828,839"
1543,사조산업,2022,"1,166,611,978","55,173,554","180,868,8581,854,036"
1544,사조산업,2023,"1,169,759,640","-23,912,003","227,676,28112,922,417"
1545,사조오양,2019,"311,156,562","22,613,475","71,058,6764,618,885"
1546,사조오양,2020,"318,741,896","26,725,043","60,487,0394,350,745"
1547,사조오양,2021,"315,948,483","20,393,330","58,266,103500,000"
1548,사조오양,2022,"343,207,955","10,201,023","80,531,8380"
1549,사조오양,2023,"346,240,177","16,282,340","67,100,0000"
1550,SGC에너지,2019,"695,852,509","1,121,400","169,598,98515,008,013"
1551,SGC에너지,2020,"2,675,392,824","7,017,229","639,744,961235,007,983"
1552,SGC에너지,2021,"2,591,549,831","152,238,223","427,213,391311,284,054"
1553,SGC에너지,2022,"3,054,362,176","209,400,218","579,688,627313,532,143"
1554,SGC에너지,2023,"2,967,510,634","106,822,964","739,344,143346,344,029"
1555,삼성SDI,2019,"19,852,096,448","462,176,462","1,214,723,8161,213,125,617"
1556,삼성SDI,2020,"21,534,232,267","671,335,358","1,377,482,9681,264,692,692"
1557,삼성SDI,2021,"25,833,192,997","1,067,575,601","2,234,843,5041,887,998,333"
1558,삼성SDI,2022,"30,257,525,171","1,808,013,013","2,211,221,9472,297,040,000"
1559,삼성SDI,2023,"34,038,860,193","1,633,368,965","2,297,638,9522,849,524,920"
1560,삼성공조,2019,"258,430,845","-4,080,431","7,575,0000"
1561,삼성공조,2020,"258,204,690","-1,299,934","6,875,0000"
1562,삼성공조,2021,"257,514,152","1,170,697","6,544,2250"
1563,삼성공조,2022,"308,654,791","8,737,465","4,913,245344,293"
1564,삼성공조,2023,"313,423,840","5,439,331","3,052,863301,333"
1565,삼성물산,2019,"45,905,516,600","866,770,072","1,927,231,832175,059,446"
