,종목명,업종명,종목코드,결산월,회계년,주기,총자산(천원),유동자산(천원),재고자산(천원),부채및자본총계(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),매출액(천원),연구개발비(천원),광고선전비(천원),영업이익(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),매출채권(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),유보율(%),매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),총자산증가율(전년동기)(%),*매출원가율(%),ROE(당기순이익)(%),총자본회전율(회),총부채회전율(회),총자산회전율(회),영업이익률(%),EBIT(천원),당기순이익률(%),매출총이익률(%),유형자산증가율(전년동기)(%)
4141,한세예스24홀딩스,섬유의복,A016450,12,2011,Annual,"693,150,743","441,702,358","163,349,613","693,150,743","71,344,654","218,295,391","6,530,000","1,351,122,900","213,230","4,068,852","76,750,744","53,426,094","123,837,648","-97,002,864","-21,639,412","63,751,856",40.85,33.42,144.78,81.81,818.65,12.38,74.92,51.40,18.70,80.27,20.36,5.15,3.59,2.12,5.68,"76,750,744",3.95,19.73,38.06
4142,한세예스24홀딩스,섬유의복,A016450,12,2012,Annual,"777,412,081","492,735,181","166,135,724","777,412,081","68,948,018","229,718,806","25,345,213","1,470,986,929","726,880","3,920,301","69,273,015","57,745,753","48,984,237","-66,132,254","27,088,348","83,375,907",42.66,33.18,134.41,77.77,940.54,8.87,-9.74,8.09,12.16,79.83,18.78,4.79,3.44,2.00,4.71,"69,273,015",3.93,20.17,12.61
4143,한세예스24홀딩스,섬유의복,A016450,12,2013,Annual,"873,460,346","536,847,881","189,833,542","873,460,346","70,235,216","255,462,780","42,485,331","1,571,238,706","1,168,694","3,889,695","62,911,967","45,709,951","23,231,178","-72,932,073","40,928,081","89,047,496",42.58,34.75,134.85,81.62,810.62,6.82,-9.18,-20.84,12.35,81.06,12.99,4.47,3.32,1.90,4.00,"62,911,967",2.91,18.94,18.65
4144,한세예스24홀딩스,섬유의복,A016450,12,2014,Annual,"1,121,319,003","583,161,949","187,690,674","1,121,319,003","86,031,182","339,871,313","71,281,061","1,728,424,959","1,388,251","6,304,033","113,735,315","77,765,541","112,366,354","-110,186,179","27,464,007","138,603,199",39.80,37.65,151.27,94.61,977.17,10.00,80.78,70.13,28.38,78.15,19.01,4.23,2.94,1.73,6.58,"113,735,315",4.50,21.85,52.74
4145,한세예스24홀딩스,섬유의복,A016450,12,2015,Annual,"1,436,140,855","787,491,224","249,427,911","1,436,140,855","112,327,346","431,390,872","132,766,338","2,086,033,712","1,997,166","13,696,643","162,760,318","112,130,363","41,777,607","-82,705,359","129,407,113","220,456,426",38.24,40.32,161.48,105.44,"1,217.67",20.69,43.10,44.19,28.08,75.85,22.53,4.19,2.67,1.63,7.80,"162,760,318",5.38,24.15,4.08
4146,한세예스24홀딩스,섬유의복,A016450,12,2016,Annual,"1,740,589,243","989,584,043","343,045,659","1,740,589,243","127,480,429","494,873,998","142,052,985","2,239,987,018","2,144,985","12,517,553","86,086,440","42,115,056","84,300,553","-67,180,657","56,886,580","260,657,303",39.07,40.03,155.97,102.47,"1,226.64",7.38,-47.11,-62.44,21.20,76.52,6.85,3.64,2.30,1.41,3.84,"86,086,440",1.88,23.48,36.73
4147,한세예스24홀딩스,섬유의복,A016450,12,2017,Annual,"1,693,645,040","1,072,800,025","333,215,771","1,693,645,040","114,670,114","472,325,250","109,383,363","2,462,296,817","1,974,329","16,743,411","78,441,061","60,402,393","95,788,828","-172,659,665","-75,262,162","260,322,395",41.40,37.68,141.53,91.02,"1,355.15",9.92,-8.88,43.42,-2.70,73.42,8.75,3.57,2.40,1.43,3.19,"78,441,061",2.45,26.58,-6.66
4148,한세예스24홀딩스,섬유의복,A016450,12,2018,Annual,"1,678,316,387","1,075,291,990","401,129,760","1,678,316,387","113,752,619","507,728,702","75,970,890","2,521,499,429","2,071,107","20,909,504","56,480,874","-45,404,745","14,516,766","-27,603,383","-4,106,171","269,106,886",36.81,40.14,171.69,109.05,"1,236.50",2.40,-28.00,적전,-0.91,74.7,-6.88,3.82,2.46,1.50,2.24,"56,480,874",-1.80,25.3,5.25
4149,한솔PNS,유통업,A010420,12,2010,Annual,"122,687,134","81,545,580","8,330,291","122,687,134","52,401,991","5,244,170","11,000,000","226,054,417",0,0,"937,913","759,362","161,219","-4,259,241","6,237,435","65,599,937",33.02,15.28,202.83,46.26,219.26,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),94.74,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),0.41,"937,913",0.34,5.26,N/A(IFRS)
4150,한솔PNS,유통업,A010420,12,2011,Annual,"101,284,017","68,267,084","6,539,900","101,284,017","45,215,759","246,448","5,000,000","199,671,157",0,0,"353,930","-4,736,348","3,861,662","1,231,739","-5,467,736","54,727,165",34.16,13.48,192.76,39.46,173.79,-11.67,-62.26,적전,-17.45,93.66,-12.61,5.32,2.68,1.78,0.18,"353,930",-2.37,6.34,-3.45
4151,한솔PNS,유통업,A010420,12,2012,Annual,"99,178,837","67,337,593","5,717,623","99,178,837","40,205,072","2,020,000","5,000,000","170,192,337",0,0,"-897,732","453,722","6,119,228","-1,487,184","301,658","49,074,102",36.64,13.81,172.90,37.68,179.04,-14.76,적전,흑전,-2.08,92.66,1.28,4.80,2.63,1.70,-0.53,"-897,732",0.27,7.34,-1.82
4152,한솔PNS,유통업,A010420,12,2013,Annual,"130,493,729","99,944,805","10,252,254","130,493,729","76,845,456","1,735,726","4,000,000","225,954,834",0,0,"4,423,214","1,697,449","-7,303,905","17,235,896","-16,735,558","81,112,201",30.39,5.37,229.07,17.67,187.45,32.76,흑전,274.12,31.57,91.05,4.47,5.95,2.94,1.97,1.96,"4,423,214",0.75,8.95,-63.35
4153,한솔PNS,유통업,A010420,12,2014,Annual,"114,755,469","86,350,769","4,941,841","114,755,469","64,495,773","18,801",0,"265,564,903",0,0,"4,096,295","2,629,127","10,279,948","-81,167","-3,661,937","68,292,072",36.02,0.64,177.62,1.78,199.62,17.53,-7.39,54.89,-12.06,91.4,6.49,6.56,3.23,2.17,1.54,"4,096,295",0.99,8.6,-18.90
4154,한솔PNS,유통업,A010420,12,2015,Annual,"113,295,771","84,756,792","7,275,698","113,295,771","60,985,270","97,173",0,"242,797,604",0,0,"1,617,203","2,007,212","5,257,489","123,089","-952,865","60,586,281",38.25,0.2,161.41,0.51,214.16,-8.57,-60.52,-23.65,-1.27,91.36,4.74,5.73,3.39,2.13,0.67,"1,617,203",0.83,8.64,1.75
4155,한솔PNS,유통업,A010420,12,2016,Annual,"102,752,883","87,649,690","4,860,922","102,752,883","63,035,494",0,0,"234,145,212",0,0,"1,261,781","1,230,488","3,615,324","478,103","-869,919","62,390,524",32.53,0.0,207.44,0.00,226.18,-3.56,-21.98,-38.70,-9.31,93.04,3.21,6.10,3.36,2.17,0.54,"1,261,781",0.53,6.96,-12.60
4156,한솔PNS,유통업,A010420,12,2017,Annual,"101,700,136","85,491,605","6,282,928","101,700,136","55,713,650","2,292,382",0,"223,778,152",0,0,"3,436,039","2,464,888","2,350,211","-16,509,556","1,984,987","56,706,736",35.35,2.25,182.93,6.38,250.81,-4.43,172.32,100.32,-1.02,91.42,7.11,6.45,3.31,2.19,1.54,"3,436,039",1.10,8.58,145.20
4157,한솔PNS,유통업,A010420,12,2018,Annual,"91,319,732","75,136,335","4,948,783","91,319,732","43,463,025","2,000,000",0,"248,350,804",0,0,"5,010,810","3,579,660","-8,270,486","13,405,933","-599,777","57,870,519",42.15,2.19,137.27,5.20,275.62,10.98,45.83,45.23,-10.21,90.92,9.62,6.67,4.19,2.57,2.02,"5,010,810",1.44,9.08,4.07
4158,한솔로지스틱스,운수창고업,A009180,12,2010,Annual,"189,537,043","102,024,306",0,"189,537,043","46,724,573","12,127,201",0,"383,764,217",0,"197,716","6,635,591","-1,532,262","9,353,039","-31,192,433","23,120,904","75,761,404",51.94,16.9,92.54,32.54,300.25,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),93.15,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),1.73,"6,635,591",-0.40,6.85,N/A(IFRS)
4159,한솔로지스틱스,운수창고업,A009180,12,2011,Annual,"181,926,875","99,305,772",0,"181,926,875","51,545,199","734,590",0,"391,259,787",0,"178,805","9,029,442","6,214,577","18,514,899","-4,742,804","-12,264,715","71,183,151",53.79,11.36,85.90,21.13,297.91,1.95,36.08,흑전,-4.02,92.38,6.33,3.99,4.47,2.11,2.31,"9,029,442",1.59,7.62,6.53
4160,한솔로지스틱스,운수창고업,A009180,12,2012,Annual,"204,757,097","117,671,503",0,"204,757,097","52,173,703","9,591,642",0,"434,698,631",0,"281,096","12,030,380","5,432,565","8,258,441","-15,126,400","7,967,409","79,574,876",51.64,14.44,93.65,27.96,329.93,11.10,33.24,-12.58,12.55,91.98,5.34,4.27,4.75,2.25,2.77,"12,030,380",1.25,8.02,-2.88
4161,한솔로지스틱스,운수창고업,A009180,12,2013,Annual,"185,908,008","100,725,184",0,"185,908,008","48,918,398","10,341,600",0,"462,404,820",0,"332,953","8,753,981","-2,665,776","19,494,679","3,586,035","-20,209,717","68,885,393",57.48,5.56,73.97,9.68,334.51,6.37,-27.23,적전,-9.21,93.1,-2.51,4.35,5.19,2.37,1.89,"8,753,981",-0.58,6.9,-6.81
4162,한솔로지스틱스,운수창고업,A009180,12,2014,Annual,"178,713,372","90,054,637",0,"178,713,372","48,954,436","346,800",0,"389,446,674",0,"304,534","2,593,380","1,027,626","12,581,085","6,081,653","-10,926,382","63,331,429",60.05,0.19,66.52,0.32,336.21,-15.78,-70.37,흑전,-3.87,94.39,0.96,3.64,5.18,2.14,0.67,"2,593,380",0.26,5.61,12.24
4163,한솔로지스틱스,운수창고업,A009180,12,2015,Annual,"90,195,689","59,021,753",0,"90,195,689","37,972,660",0,0,"374,865,357",0,"1,193,851","639,835","56,236,004","-1,273,313","-15,232,463","-1,360,897","49,631,285",44.82,0.0,123.11,0.00,357.69,-3.74,-75.33,"5,372.42",-49.53,94.77,76.12,5.07,6.19,2.79,0.17,"639,835",15.00,5.23,-21.77
4164,한솔로지스틱스,운수창고업,A009180,12,2016,Annual,"97,883,701","65,930,833",0,"97,883,701","42,431,386",0,0,"384,707,101",0,"1,261,323","5,057,290","3,634,224","3,697,401","-3,016,232","-329,415","57,725,827",44.98,0.0,122.33,0.00,398.41,2.63,690.40,-93.54,8.52,93.62,8.61,9.11,7.42,4.09,1.31,"5,057,290",0.94,6.38,11.15
4165,한솔로지스틱스,운수창고업,A009180,12,2017,Annual,"91,872,344","60,539,820",0,"91,872,344","33,532,015",0,0,"355,266,669",0,"1,293,745","2,301,733","2,871,191","1,627,516","-1,264,722","-329,415","54,216,857",51.37,0.0,94.66,0.00,434.26,-7.65,-54.49,-21.00,-6.14,93.82,6.29,7.79,7.21,3.74,0.65,"2,301,733",0.81,6.18,-14.14
4166,한솔로지스틱스,운수창고업,A009180,12,2018,Annual,"126,782,732","92,357,641",0,"126,782,732","43,744,903",0,0,"434,161,853",0,"1,489,329","3,903,274","1,454,233","62,255","-11,363,898","20,127,709","71,221,550",44.40,8.82,125.24,19.86,292.76,22.21,69.58,-49.35,38.00,93.49,2.81,8.39,7.54,3.97,0.90,"3,903,274",0.33,6.51,10.47
4167,한솔케미칼,화학,A014680,12,2010,Annual,"261,763,554","73,517,786","14,519,505","261,763,554","32,225,142","24,322,431","34,507,460","244,180,323",0,"189,570","20,754,438","15,556,114","22,012,815","-14,892,194","-16,500,475","56,529,817",54.47,22.7,83.59,41.68,173.72,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),82.56,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),8.50,"20,754,438",6.37,17.44,N/A(IFRS)
4168,한솔케미칼,화학,A014680,12,2011,Annual,"321,824,251","100,320,446","22,023,378","321,824,251","41,512,731","20,495,832","15,173,320","297,031,934",0,"163,180","24,198,582","18,658,185","11,366,357","-42,746,096","31,417,646","74,548,178",47.31,29.47,111.37,62.29,190.68,21.64,16.59,19.94,22.94,84.29,12.66,2.01,2.06,1.02,8.15,"24,198,582",6.28,15.71,27.01
4169,한솔케미칼,화학,A014680,12,2012,Annual,"358,680,526","100,117,875","22,290,428","358,680,526","39,003,863","13,303,568","10,000,000","318,850,692",0,"234,625","26,776,209","36,085,400","30,220,509","-33,861,036","14,947,419","61,362,637",50.63,32.33,97.52,63.87,224.62,7.35,10.65,93.40,11.45,82.75,21.62,1.91,1.84,0.94,8.40,"26,776,209",11.32,17.25,28.58
4170,한솔케미칼,화학,A014680,12,2013,Annual,"427,996,740","90,544,766","28,770,169","427,996,740","37,487,574","5,295,386","63,004,987","317,046,839",0,"188,923","27,747,450","20,294,730","47,737,661","-87,685,603","35,290,585","49,390,114",46.37,36.54,115.64,78.80,254.51,-0.57,3.63,-43.76,19.33,81.17,10.68,1.67,1.56,0.81,8.75,"27,747,450",6.40,18.83,36.43
4171,한솔케미칼,화학,A014680,12,2014,Annual,"474,362,300","109,265,858","31,146,004","474,362,300","30,929,373","14,954,083","55,813,571","336,115,038",0,"300,679","28,191,213","21,422,845","32,406,393","-45,650,300","16,044,372","59,775,823",44.95,37.88,122.45,84.27,280.65,6.01,1.60,5.56,10.83,79.95,10.41,1.63,1.37,0.74,8.39,"28,191,213",6.37,20.05,10.45
4172,한솔케미칼,화학,A014680,12,2015,Annual,"521,035,797","110,666,679","29,060,537","521,035,797","32,386,728","20,834,345","61,977,207","368,026,063","579,245","66,931","49,001,547","34,294,928","47,292,978","-61,619,856","9,772,349","60,379,215",47.36,38.01,111.14,80.26,332.17,9.49,73.82,60.09,9.84,75.03,14.91,1.60,1.37,0.74,13.31,"49,001,547",9.32,24.97,14.04
4173,한솔케미칼,화학,A014680,12,2016,Annual,"699,716,322","157,070,686","46,822,457","699,716,322","42,169,373","19,911,957","116,184,808","460,400,870","88,628","187,188","82,147,806","58,922,578","96,884,325","-146,823,080","62,576,598","73,618,305",48.75,35.76,105.12,73.35,403.58,25.10,67.64,71.81,34.29,69.86,20.05,1.57,1.45,0.75,17.84,"82,147,806",12.80,30.14,20.43
4174,한솔케미칼,화학,A014680,12,2017,Annual,"723,320,120","182,662,679","44,641,059","723,320,120","49,032,981","44,804,031","49,452,112","521,574,392","546,265","403,011","79,151,814","58,071,494","87,425,084","-32,869,981","-29,476,729","76,448,793",54.04,30.21,85.06,55.91,471.53,13.29,-3.65,-1.44,3.37,72.72,15.87,1.43,1.51,0.73,15.18,"79,151,814",11.13,27.28,0.23
4175,한솔케미칼,화학,A014680,12,2018,Annual,"791,727,785","156,519,811","54,910,218","791,727,785","49,013,342","47,013,344","36,861,757","581,947,486","2,804,053","185,114","93,585,916","67,755,735","100,575,893","-121,473,522","-14,559,709","69,324,969",56.49,27.39,77.03,48.48,576.09,11.58,18.24,16.68,9.46,72.86,16.17,1.39,1.72,0.77,16.08,"93,585,916",11.64,27.14,24.16
4176,한솔테크닉스,전기전자,A004710,12,2010,Annual,"368,117,959","181,449,428","54,179,866","368,117,959","119,076,910","14,255,352","14,755,600","1,808,503,050","12,524,536",0,"21,655,073","11,898,548","449,918","-57,145,493","39,319,947","101,753,844",48.14,9.88,107.73,20.53,375.65,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),95.81,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),1.20,"21,655,073",0.66,4.19,N/A(IFRS)
4177,한솔테크닉스,전기전자,A004710,12,2011,Annual,"486,477,959","111,793,823","39,959,977","486,477,959","50,201,932","62,291,483","140,598,142","968,191,932","13,541,842",0,"-29,259,125","-20,691,008","-7,953,038","-158,890,768","160,902,657","53,314,344",38.40,43.69,160.39,113.77,399.66,-46.46,적전,적전,32.15,97.02,-11.37,5.32,3.95,2.27,-3.02,"-29,259,125",-2.14,2.98,93.27
4178,한솔테크닉스,전기전자,A004710,12,2012,Annual,"420,136,106","90,884,982","29,385,027","420,136,106","34,141,535","32,026,087","80,413,068","558,799,105","20,252,453",0,"-37,780,539","-88,473,736","-5,871,792","-43,668,179","49,125,527","37,251,561",34.75,50.42,187.79,145.09,199.12,-42.28,적지,적지,-13.64,97.32,-53.17,3.36,1.95,1.23,-6.76,"-37,780,539",-15.83,2.68,-16.11
4179,한솔테크닉스,전기전자,A004710,12,2013,Annual,"422,296,680","110,615,472","35,410,933","422,296,680","39,946,298","27,942,732","49,507,290","510,940,158","19,365,392",0,"-8,849,243","-25,131,184","-12,167,434","-14,041,682","26,069,281","49,133,148",40.33,43.75,147.93,108.46,143.59,-8.56,적지,적지,0.51,91.11,-15.89,3.23,1.94,1.21,-1.73,"-8,849,243",-4.92,8.89,-5.00
4180,한솔테크닉스,전기전자,A004710,12,2014,Annual,"408,384,028","118,387,385","35,314,460","408,384,028","34,973,155","18,797,329","17,631,922","567,791,008","15,208,427",0,"8,600,830","-15,314,356","12,122,082","-13,849,562","2,145,847","62,369,753",49.35,34.44,102.63,69.78,117.01,11.13,흑전,적지,-3.29,90.0,-8.24,3.05,2.48,1.37,1.51,"8,600,830",-2.70,10.0,-5.11
4181,한솔테크닉스,전기전자,A004710,12,2015,Annual,"541,196,306","149,216,922","41,373,372","541,196,306","44,034,466","35,549,045","35,160,000","652,333,136","13,486,973",0,"16,469,798","28,574,583","42,248,749","-185,088","-19,121,135","74,270,195",47.75,35.74,109.42,74.85,149.96,14.89,91.49,흑전,32.52,89.11,12.42,2.84,2.66,1.37,2.52,"16,469,798",4.38,10.89,30.79
4182,한솔테크닉스,전기전자,A004710,12,2016,Annual,"511,496,449","196,205,675","46,115,617","511,496,449","62,068,033","71,487,075",0,"807,638,506","12,767,787",0,"23,240,748","-46,221,145","27,919,541","-8,133,954","-6,774,915","107,080,729",42.08,36.48,137.66,86.70,109.48,23.81,41.11,적전,-5.49,89.95,-19.52,3.41,2.79,1.53,2.88,"23,240,748",-5.72,10.05,-19.38
4183,한솔테크닉스,전기전자,A004710,12,2017,Annual,"503,513,319","197,930,074","51,906,344","503,513,319","71,352,096","62,911,207",0,"935,255,304","14,987,488",0,"30,456,117","18,682,844","41,648,088","-28,124,940","-28,933,948","112,178,266",42.37,32.75,136.00,77.30,117.41,15.80,31.05,흑전,-1.56,89.22,8.72,4.36,3.19,1.84,3.26,"30,456,117",2.00,10.78,-0.51
4184,한솔테크닉스,전기전자,A004710,12,2018,Annual,"513,011,860","215,957,295","72,813,886","513,011,860","65,677,853","56,283,731",0,"841,899,162","16,808,477",0,"15,559,485","-19,920,035","22,350,300","-46,583,178","24,298,154","104,523,436",39.35,37.06,154.15,94.19,106.94,-9.98,-48.91,적전,1.89,89.23,-9.60,4.06,2.80,1.66,1.85,"15,559,485",-2.37,10.77,3.51
4185,한솔홀딩스,기타금융,A004150,12,2010,Annual,"2,607,647,592","581,100,961","176,014,067","2,607,647,593","187,456,756","220,273,812","46,562,109","1,780,390,378",0,0,"135,512,579","19,703,195","74,305,205","-97,604,010","47,755,408","342,563,251",31.56,32.22,216.87,102.10,273.91,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),82.38,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),7.61,"135,512,579",1.11,17.62,N/A(IFRS)
4186,한솔홀딩스,기타금융,A004150,12,2011,Annual,"2,597,423,607","609,621,686","200,501,312","2,597,423,607","183,038,646","168,222,594","45,935,000","1,765,901,437",0,0,"129,925,586","-8,990,606","97,781,239","-170,597,000","55,530,373","328,589,601",29.85,35.4,235.02,118.60,254.58,-0.81,-4.12,적전,-0.39,82.81,-1.13,2.21,0.98,0.68,7.36,"129,925,586",-0.51,17.19,1.40
4187,한솔홀딩스,기타금융,A004150,12,2012,Annual,"2,543,426,035","582,308,774","181,604,597","2,543,426,035","185,864,154","148,053,037","41,179,897","1,859,689,479",0,"1,122,000","116,428,125","22,827,849","207,121,275","-68,621,592","-105,541,806","282,145,030",31.13,32.89,221.23,105.65,254.24,5.31,-10.39,흑전,-2.08,82.58,2.91,2.37,1.04,0.72,6.26,"116,428,125",1.23,17.42,-0.03
4188,한솔홀딩스,기타금융,A004150,12,2013,Annual,"2,960,941,639","706,401,272","289,680,711","2,960,941,639","181,648,881","273,342,875","120,110,480","742,687,264",0,"124,000","32,371,092","8,284,574","83,451,244","-83,916,458","-16,458,799","335,584,463",27.42,38.3,264.71,139.68,246.75,-60.06,-72.20,-63.71,16.42,86.59,1.03,0.93,0.38,0.27,4.36,"32,371,092",1.12,13.41,17.32
4189,한솔홀딩스,기타금융,A004150,12,2014,Annual,"2,977,937,047","1,688,645,509","61,041,844","2,977,937,047","84,033,047","122,942,515","32,651,531","780,595,558",0,"103,000","50,929,696","-52,169,780","58,199,869","-144,375,838","96,597,313","161,017,680",14.99,11.7,567.30,78.10,76.14,5.10,57.33,적전,0.57,84.81,-8.29,1.24,0.33,0.26,6.52,"50,929,696",-6.68,15.19,-45.18
4190,한솔홀딩스,기타금융,A004150,12,2015,Annual,"1,974,138,514","441,634,773","66,782,429","1,974,138,514","146,117,519","200,034,000","87,356,479","554,000,674",0,"563,000","43,496,926","-10,648,079","111,169,860","-1,370,010","-85,915,660","222,416,459",28.80,24.33,247.20,84.47,162.03,-29.03,-14.59,적지,-33.71,82.69,-2.10,1.09,0.28,0.22,7.85,"43,496,926",-1.92,17.31,5.82
4191,한솔홀딩스,기타금융,A004150,12,2016,Annual,"2,006,748,728","721,393,501","21,360,916","2,006,748,728","119,860,759","52,899,615","60,173,282","772,369,515",0,"947,000","40,078,032","-6,949,336","18,299,650","-70,209,653","50,925,424","153,475,645",30.81,10.88,224.53,35.30,138.19,39.42,-7.86,적지,1.65,85.01,-1.17,1.30,0.55,0.39,5.19,"40,078,032",-0.90,14.99,-23.74
4192,한솔홀딩스,기타금융,A004150,12,2017,Annual,"1,629,373,679","387,120,315","24,092,673","1,629,373,679","175,766,392","59,475,588","45,090,399","686,794,342",0,0,"25,618,527","-86,710,161","56,685,180","-31,005,981","-24,792,359","184,817,344",32.10,12.69,211.48,39.54,114.70,-11.08,-36.08,적지,-18.81,88.28,-15.19,1.20,0.55,0.38,3.73,"25,618,527",-12.63,11.72,-7.14
4193,한솔홀딩스,기타금융,A004150,12,2018,Annual,"1,347,350,249","253,530,109","13,577,141","1,347,350,249","102,721,121","43,981,216","29,251,767","601,986,369",0,"1,558,000","25,350,099","-41,482,390","-3,761,307","50,353,768","-35,896,419","112,679,641",32.06,8.49,211.91,26.47,91.91,-12.35,-1.05,적지,-17.31,86.9,-8.69,1.26,0.60,0.40,4.21,"25,350,099",-6.89,13.1,-10.24
4194,한솔홈데코,종이목재,A025750,12,2010,Annual,"216,160,462","62,819,585","22,196,448","216,160,462","18,469,899","37,162,351","36,634,330","141,536,307","56,620","1,456,458","4,281,818","6,704,861","17,073,238","-23,567,456","14,457,997","16,598,373",42.25,41.89,136.70,99.14,58.01,-3.76,-45.92,17.48,11.59,84.2,7.62,1.61,1.21,0.69,3.03,"4,281,818",4.74,15.8,2.02
4195,한솔홈데코,종이목재,A025750,12,2011,Annual,"262,213,173","88,762,204","30,823,218","262,213,172","28,062,858","24,526,902","48,639,879","172,508,366","36,524","1,321,158","3,541,925","9,589,074","3,667,562","-15,862,480","20,712,197","28,936,928",38.27,44.74,161.30,116.90,73.62,21.88,-17.28,43.02,21.30,87.61,10.01,1.80,1.20,0.72,2.05,"3,541,925",5.56,12.39,10.13
4196,한솔홈데코,종이목재,A025750,12,2012,Annual,"266,804,784","77,855,509","30,742,229","266,804,784","29,962,257","8,000,000","74,645,788","189,199,921","10,525","1,331,267","4,606,074","1,635,312","11,188,474","-24,050,255","-3,216,824","29,221,598",41.80,40.16,139.22,96.08,64.51,9.68,30.04,-82.95,1.75,86.49,1.54,1.79,1.19,0.72,2.43,"4,606,074",0.86,13.51,7.19
