,종목명,회계년,유동자산(천원),총자산(천원),부채비율(%),차입금의존도(%),자기자본비율(%),재고자산(천원),매출채권(천원),매입채무(천원),단기차입금(천원)
2825,HL홀딩스,2019,322300306.0,1760403391.0,98.67,36.82,50.33,81171466.0,115772343.0,117638997.0,41326918.0
2826,HL홀딩스,2020,372074591.0,1961514203.0,121.16,42.68,45.22,88427039.0,119237812.0,120980533.0,83443199.0
2827,HL홀딩스,2021,475826661.0,2294958467.0,126.22,40.94,44.20,99558350.0,181779442.0,187995993.0,76210583.0
2828,HL홀딩스,2022,574212350.0,2279864890.0,126.81,39.5,44.09,128833205.0,213766733.0,236816282.0,111353850.0
2829,HL홀딩스,2023,543702000.0,2298229319.0,127.48,40.13,43.96,116402378.0,208468792.0,242234692.0,185643970.0
2830,한미약품,2019,662204137.0,1913706258.0,132.74,44.5,42.97,326727357.0,184649099.0,37509150.0,213100000.0
2831,한미약품,2020,614373231.0,1882026593.0,126.24,42.62,44.20,308538231.0,144395136.0,32214491.0,238100000.0
2832,한미약품,2021,703961594.0,1936728687.0,108.64,39.05,47.93,250188727.0,217428147.0,42833379.0,255900000.0
2833,한미약품,2022,694158251.0,1924585731.0,90.70,35.25,52.44,266185405.0,178356804.0,39709501.0,369100000.0
2834,한미약품,2023,730623668.0,1898668376.0,72.57,30.17,57.95,288813765.0,168139407.0,45180264.0,336100000.0
2835,한세엠케이,2019,136193312.0,184743386.0,83.64,23.4,54.45,83043046.0,28953888.0,9887828.0,29495437.0
2836,한세엠케이,2020,106289474.0,149681758.0,92.30,27.52,52.00,61709921.0,24124924.0,4035628.0,26940526.0
2837,한세엠케이,2021,96724829.0,129057654.0,174.99,33.98,36.36,57420455.0,21330782.0,9575034.0,37604040.0
2838,한세엠케이,2022,163580975.0,224809704.0,481.97,42.82,17.18,100488547.0,34082625.0,34927004.0,81907814.0
2839,한세엠케이,2023,140209435.0,268472037.0,205.85,42.05,32.70,83439686.0,31461518.0,23404986.0,96009788.0
2840,한전산업,2019,95020597.0,166748912.0,95.29,13.18,51.21,2234044.0,50027145.0,375655.0,0.0
2841,한전산업,2020,87079827.0,163588747.0,96.66,12.07,50.85,0.0,47729907.0,641762.0,0.0
2842,한전산업,2021,88130560.0,163320480.0,91.68,11.22,52.17,13016.0,41641136.0,876854.0,1340064.0
2843,한전산업,2022,87334416.0,157781436.0,64.45,8.68,60.81,839425.0,40486586.0,620972.0,0.0
2844,한전산업,2023,101366415.0,203640941.0,96.81,18.29,50.81,0.0,41285160.0,475444.0,0.0
2845,현대위아,2019,3569098000.0,6774339000.0,119.11,31.91,45.64,665170000.0,1401111000.0,876779000.0,127971000.0
2846,현대위아,2020,3987965000.0,7719906000.0,118.95,36.03,45.67,760973000.0,1464337000.0,915876000.0,97008000.0
2847,현대위아,2021,4156485000.0,7749507000.0,109.71,32.81,47.68,815022000.0,1490971000.0,959317000.0,26041000.0
2848,현대위아,2022,4267463000.0,7546451000.0,102.12,29.44,49.48,810220000.0,1646432000.0,1012947000.0,38424000.0
2849,현대위아,2023,3733083000.0,6825905000.0,81.21,21.4,55.18,794528000.0,1512394000.0,896604000.0,50377000.0
2850,현대홈쇼핑,2019,934105181.0,2503844834.0,44.81,10.11,69.05,170858065.0,241768192.0,192740675.0,89830751.0
2851,현대홈쇼핑,2020,1106171124.0,2693110904.0,50.05,12.99,66.64,153271698.0,196964655.0,206171128.0,81799620.0
2852,현대홈쇼핑,2021,975251703.0,2600338276.0,38.14,7.38,72.39,177726839.0,205494132.0,212111128.0,78103750.0
2853,현대홈쇼핑,2022,1250427563.0,2782027992.0,42.03,9.91,70.41,265732346.0,222935556.0,179798093.0,171205760.0
2854,현대홈쇼핑,2023,1785482841.0,3432527149.0,32.94,9.31,75.22,310108269.0,296604084.0,205870448.0,258580520.0
2855,휠라홀딩스,2019,1586809823.0,3770249128.0,109.35,28.05,47.77,735481063.0,504950757.0,212210770.0,190380601.0
2856,휠라홀딩스,2020,1686064222.0,3758441249.0,102.36,26.67,49.42,615551915.0,502940403.0,202389256.0,333893261.0
2857,휠라홀딩스,2021,2041130392.0,4288856815.0,85.95,19.19,53.78,757797015.0,455975468.0,295437554.0,285865529.0
2858,휠라홀딩스,2022,2293320103.0,4821801378.0,87.29,26.73,53.39,1290516996.0,462659599.0,288124127.0,377004043.0
2859,휠라홀딩스,2023,2241652636.0,4980149551.0,95.00,29.94,51.28,1045388112.0,433720744.0,256476816.0,372875121.0
2860,GS리테일,2019,800433641.0,7049658160.0,174.62,41.73,36.41,183353603.0,179464317.0,356696000.0,3140101.0
2861,GS리테일,2020,923271552.0,7177767176.0,169.11,41.13,37.16,188692433.0,177287913.0,376735000.0,173476201.0
2862,GS리테일,2021,1183932818.0,9455972982.0,114.21,31.43,46.68,193041260.0,217254999.0,430247000.0,45128439.0
2863,GS리테일,2022,1366113278.0,9832423125.0,122.45,33.91,44.95,226961885.0,331629832.0,460350000.0,129999654.0
2864,GS리테일,2023,1857061602.0,10042015943.0,126.49,33.54,44.15,304289487.0,433041502.0,652945000.0,215000006.0
2865,미원화학,2019,38769284.0,119057544.0,16.57,0.95,85.78,10490834.0,20272886.0,2795330.0,1127694.0
2866,미원화학,2020,39991007.0,125335557.0,11.01,0.95,90.08,11897591.0,18032556.0,551348.0,1185211.0
2867,미원화학,2021,54075257.0,133843310.0,11.58,0.64,89.62,15023255.0,28337686.0,1180533.0,859092.0
2868,미원화학,2022,62837682.0,147864036.0,11.42,0.18,89.75,17858265.0,27979168.0,1317799.0,259791.0
2869,미원화학,2023,80680105.0,164770958.0,14.04,0.29,87.69,16507906.0,35299715.0,2090881.0,471559.0
2870,선진,2019,440294136.0,983329180.0,196.82,53.69,33.69,121503213.0,108914249.0,35725231.0,364388415.0
2871,선진,2020,538652737.0,1119723429.0,191.56,51.36,34.30,135247291.0,127957283.0,70772318.0,393161754.0
2872,선진,2021,657162042.0,1248892387.0,201.04,53.85,33.22,161844689.0,114030658.0,73713289.0,522368535.0
2873,선진,2022,718357026.0,1333616177.0,202.67,51.57,33.04,219196267.0,145311102.0,99422672.0,508684975.0
2874,선진,2023,640404859.0,1258124553.0,183.94,50.63,35.22,190890682.0,170548021.0,75880575.0,536797025.0
2875,인터지스,2019,154921170.0,419994906.0,133.10,40.44,42.90,3546352.0,121538829.0,46734235.0,34499827.0
2876,인터지스,2020,179371974.0,385984504.0,104.04,32.17,49.01,1711380.0,110107069.0,45436495.0,31446543.0
2877,인터지스,2021,180548425.0,388581566.0,87.80,23.9,53.25,2362297.0,141921864.0,62699660.0,26150000.0
2878,인터지스,2022,195139523.0,433167238.0,70.24,20.4,58.74,2546779.0,146650681.0,64634632.0,50850000.0
2879,인터지스,2023,198200870.0,428501449.0,62.41,19.52,61.57,2121138.0,132201136.0,54808649.0,49650000.0
2880,시디즈,2019,42098805.0,67071398.0,109.33,2.71,47.77,15729315.0,9319506.0,16811958.0,0.0
2881,시디즈,2020,58459311.0,95773293.0,96.31,8.98,50.94,18288089.0,10828570.0,23802453.0,0.0
2882,시디즈,2021,49930194.0,84805501.0,38.01,6.25,72.46,23213283.0,17003895.0,6674968.0,0.0
2883,시디즈,2022,47454537.0,85063020.0,34.11,4.71,74.57,25982281.0,8325146.0,7087054.0,0.0
2884,시디즈,2023,54172963.0,95079295.0,46.76,4.98,68.14,26006455.0,10527139.0,14898693.0,0.0
2885,한국종합기술,2019,137929320.0,299804232.0,160.06,16.4,38.45,0.0,19469913.0,12344655.0,29000000.0
2886,한국종합기술,2020,135377568.0,332119487.0,141.52,12.8,41.40,0.0,17605310.0,12591028.0,26000000.0
2887,한국종합기술,2021,131275489.0,339419339.0,138.52,9.75,41.92,0.0,17560333.0,16617109.0,24000000.0
2888,한국종합기술,2022,123548693.0,332695360.0,123.59,8.76,44.72,0.0,17295386.0,15929979.0,24000000.0
2889,한국종합기술,2023,162580176.0,381181316.0,143.31,6.79,41.10,0.0,22847097.0,16532181.0,24000000.0
2890,LG헬로비전,2019,332331898.0,1790671378.0,88.23,32.73,53.13,5151588.0,151417895.0,19815035.0,0.0
2891,LG헬로비전,2020,376033628.0,1472721456.0,133.36,37.9,42.85,7219629.0,144435574.0,18414413.0,0.0
2892,LG헬로비전,2021,435297352.0,1488116032.0,128.10,39.62,43.84,10144191.0,150185663.0,17717803.0,0.0
2893,LG헬로비전,2022,468027207.0,1428013437.0,128.29,38.4,43.80,6672584.0,165007099.0,7451491.0,0.0
2894,LG헬로비전,2023,411275026.0,1319446206.0,133.39,38.9,42.85,10345332.0,197448310.0,32326366.0,0.0
2895,대한해운,2019,419637963.0,3340874142.0,273.20,65.87,26.80,59121331.0,80250235.0,70026179.0,317424600.0
2896,대한해운,2020,431206466.0,3345588771.0,292.07,63.82,25.51,56118407.0,60563911.0,48477968.0,146293419.0
2897,대한해운,2021,502296059.0,3859734559.0,154.25,50.16,39.33,105316602.0,108090855.0,68246568.0,61577620.0
2898,대한해운,2022,560963774.0,4490260112.0,151.68,51.11,39.73,136741466.0,131592863.0,83701948.0,286839715.0
2899,대한해운,2023,655634038.0,4727803814.0,156.00,52.4,39.06,205990893.0,146335761.0,88968884.0,198444200.0
2900,동일고무벨트,2019,153476257.0,281409709.0,45.44,9.3,68.76,27690339.0,84318859.0,22155381.0,25420200.0
2901,동일고무벨트,2020,150417623.0,275779246.0,37.96,9.24,72.48,23732491.0,72206124.0,18444241.0,24792000.0
2902,동일고무벨트,2021,169425790.0,313829242.0,50.13,15.01,66.61,33517884.0,90368703.0,18791196.0,46339000.0
2903,동일고무벨트,2022,228027493.0,381228402.0,74.87,24.82,57.18,40039863.0,131381980.0,30083949.0,92957400.0
2904,동일고무벨트,2023,225091835.0,374040833.0,67.21,23.16,59.81,32996231.0,106917343.0,25212369.0,82497200.0
2905,사조씨푸드,2019,113974478.0,348095570.0,70.43,28.81,58.68,57859523.0,16215951.0,18586402.0,54600000.0
2906,사조씨푸드,2020,79771172.0,311639371.0,47.82,22.04,67.65,31898944.0,10877457.0,9932173.0,28600000.0
2907,사조씨푸드,2021,87497439.0,336930665.0,46.50,16.82,68.26,46508117.0,12023633.0,22811801.0,26600000.0
2908,사조씨푸드,2022,99491937.0,350700455.0,46.64,17.0,68.19,75470428.0,15128958.0,27228516.0,59563000.0
2909,사조씨푸드,2023,63068296.0,320138050.0,46.88,23.62,68.08,32340833.0,17764576.0,6227832.0,75563000.0
2910,애경케미칼,2019,298123438.0,492826341.0,36.90,7.78,73.05,84961950.0,63641774.0,57033040.0,30679856.0
2911,애경케미칼,2020,296203459.0,532149672.0,36.03,8.64,73.51,75609216.0,63509095.0,53602638.0,33487446.0
2912,애경케미칼,2021,604836565.0,1244966460.0,80.66,21.34,55.35,277934916.0,201287505.0,153457598.0,131749176.0
2913,애경케미칼,2022,591670033.0,1234083723.0,69.48,20.29,59.00,256527691.0,189308319.0,123372392.0,186460037.0
2914,애경케미칼,2023,587429350.0,1308360653.0,77.69,25.93,56.28,226172416.0,184423896.0,119656635.0,247447610.0
2915,지엠비코리아,2019,214917594.0,486911660.0,108.36,30.2,47.99,82270636.0,110187593.0,48934830.0,71634120.0
2916,지엠비코리아,2020,225381598.0,488507776.0,114.16,31.28,46.69,86366909.0,108141450.0,53723667.0,84500182.0
2917,지엠비코리아,2021,259210370.0,522463825.0,110.08,32.62,47.60,109953254.0,119530164.0,59319474.0,121826253.0
2918,지엠비코리아,2022,294436675.0,550819603.0,105.66,30.8,48.62,135130884.0,121811645.0,79608041.0,127627210.0
2919,지엠비코리아,2023,315557863.0,579056069.0,114.81,31.87,46.55,138647968.0,140791193.0,76860511.0,152981095.0
2920,한국콜마,2019,646020460.0,2400309459.0,183.10,51.22,35.32,160663175.0,223871840.0,113198644.0,80607978.0
2921,한국콜마,2020,775228938.0,2489599417.0,149.15,45.42,40.14,148592292.0,183936941.0,96926759.0,184040498.0
2922,한국콜마,2021,882876430.0,2606037352.0,91.68,34.89,52.17,210170703.0,225607058.0,157024799.0,223163316.0
2923,한국콜마,2022,816296192.0,2933309479.0,99.62,36.37,50.10,239404825.0,258809820.0,160172874.0,311668218.0
2924,한국콜마,2023,898363313.0,3009429378.0,112.14,36.65,47.14,280914965.0,318088861.0,190467672.0,400009672.0
2925,한국타이어앤테크놀로지,2019,4113714818.0,10164607903.0,41.43,16.96,70.71,1725393475.0,1257025698.0,348487484.0,710936751.0
2926,한국타이어앤테크놀로지,2020,4688230159.0,10658547889.0,43.80,16.16,69.54,1562764801.0,1211167806.0,369877209.0,430080182.0
2927,한국타이어앤테크놀로지,2021,5509241837.0,11694296588.0,42.69,15.57,70.08,1896588732.0,1395341861.0,399595981.0,395765525.0
2928,한국타이어앤테크놀로지,2022,6436304423.0,12581364159.0,41.75,15.4,70.55,2449545168.0,1623344006.0,503121053.0,437810564.0
2929,한국타이어앤테크놀로지,2023,6768077726.0,12763305688.0,32.54,9.15,75.45,2022627127.0,1652672423.0,508929714.0,333973171.0
2930,휴비스,2019,288449835.0,877170813.0,121.44,33.45,45.16,138426164.0,121371804.0,122780907.0,131482061.0
2931,휴비스,2020,397917150.0,872859156.0,83.46,23.74,54.51,115361535.0,110795860.0,107038072.0,70224279.0
2932,휴비스,2021,341936114.0,843415197.0,80.28,20.74,55.47,156298110.0,135854378.0,135441530.0,77488849.0
2933,휴비스,2022,280186391.0,793759628.0,108.19,32.58,48.03,137710485.0,104921017.0,100522926.0,124863345.0
2934,휴비스,2023,301874457.0,782722787.0,188.42,38.59,34.67,136724688.0,129528649.0,155752830.0,139461686.0
2935,DSR,2019,123696804.0,240410407.0,54.77,24.1,64.61,59378664.0,40328915.0,14772220.0,51741172.0
2936,DSR,2020,134827677.0,252937447.0,55.22,23.87,64.42,58515792.0,39979034.0,16666947.0,52763761.0
2937,DSR,2021,185737507.0,302598631.0,69.98,25.59,58.83,87914953.0,49745298.0,27041890.0,69363277.0
2938,DSR,2022,176061391.0,364710387.0,80.26,29.93,55.48,85462745.0,55085488.0,33379326.0,75120372.0
2939,DSR,2023,155280080.0,343481015.0,57.41,26.51,63.53,71553617.0,43371557.0,20053581.0,61272910.0
2940,NHN,2019,1058720659.0,2500321249.0,36.73,5.61,73.14,38170637.0,139044506.0,0.0,44839438.0
2941,NHN,2020,1086885813.0,2550930609.0,38.32,4.71,72.29,48294013.0,126273465.0,0.0,53189273.0
2942,NHN,2021,1359936388.0,3027171507.0,44.25,3.71,69.33,48524936.0,177281104.0,0.0,46377250.0
2943,NHN,2022,1348599756.0,3025182021.0,51.83,4.45,65.86,46606711.0,201634483.0,0.0,41147774.0
2944,NHN,2023,1537394897.0,3449677276.0,73.37,9.19,57.68,66988030.0,182456835.0,0.0,52886236.0
2945,동아에스티,2019,453319169.0,1008775746.0,56.19,20.5,64.02,114577416.0,89029466.0,37975231.0,90586328.0
2946,동아에스티,2020,462243165.0,980667424.0,52.73,21.1,65.48,104561325.0,81208648.0,31535545.0,50532739.0
2947,동아에스티,2021,530997632.0,1115985527.0,70.02,26.93,58.82,104596492.0,87062716.0,35996611.0,51502415.0
2948,동아에스티,2022,502838961.0,1157724934.0,67.76,26.96,59.61,100145708.0,87093140.0,35670073.0,21373023.0
2949,동아에스티,2023,544298745.0,1264420588.0,85.04,32.17,54.04,116313590.0,106724348.0,43288841.0,17013771.0
2950,한진칼,2019,666698314.0,2693659191.0,89.60,33.01,52.74,6132265.0,52380305.0,6911008.0,125000000.0
2951,한진칼,2020,1198348147.0,3488569253.0,109.62,41.51,47.71,2515341.0,11938649.0,2270315.0,254000000.0
2952,한진칼,2021,405787583.0,3754742183.0,105.83,40.75,48.58,2608081.0,14730771.0,3051292.0,209000000.0
2953,한진칼,2022,537969467.0,3915077621.0,51.98,26.46,65.80,4197201.0,21819273.0,5049672.0,54000000.0
2954,한진칼,2023,357038127.0,3784921894.0,32.62,16.28,75.40,4693099.0,29644892.0,6276150.0,39000000.0
2955,현대로템,2019,2709164826.0,4084281234.0,362.61,36.83,21.62,264445883.0,387674017.0,340038726.0,364236780.0
2956,현대로템,2020,2778276487.0,4197373871.0,211.81,27.86,32.07,250962485.0,339022259.0,377116330.0,401342490.0
2957,현대로템,2021,2679753273.0,4107182672.0,223.85,30.19,30.88,262147020.0,266554276.0,305782478.0,362246745.0
2958,현대로템,2022,3318550172.0,4823869784.0,223.43,23.95,30.92,235504483.0,268085382.0,343057822.0,199024220.0
2959,현대로템,2023,3690167249.0,5241484775.0,218.25,11.35,31.42,268698882.0,339212611.0,465113560.0,82598765.0
2960,신송홀딩스,2019,65751386.0,199873921.0,120.51,22.99,45.35,14187474.0,37565495.0,25924414.0,28430517.0
2961,신송홀딩스,2020,30297258.0,167829010.0,85.31,19.89,53.96,13717549.0,9754377.0,7372978.0,17291801.0
2962,신송홀딩스,2021,35559459.0,248190231.0,160.47,42.18,38.39,16767703.0,9048620.0,5695021.0,30237167.0
2963,신송홀딩스,2022,33746275.0,242350721.0,152.10,41.57,39.67,16942047.0,10545198.0,6813971.0,28115800.0
2964,신송홀딩스,2023,35061785.0,242937273.0,134.60,39.07,42.63,14199632.0,14229399.0,8183658.0,32672970.0
2965,아세아시멘트,2019,377499151.0,1930822378.0,139.62,36.65,41.73,75106739.0,163770047.0,78652127.0,6533442.0
2966,아세아시멘트,2020,346929852.0,1901368870.0,130.87,37.35,43.32,64972160.0,149394665.0,63343248.0,9165533.0
2967,아세아시멘트,2021,410920110.0,2037322290.0,121.55,36.6,45.14,85177685.0,155067374.0,56270811.0,78406589.0
2968,아세아시멘트,2022,407821475.0,2040009732.0,108.44,33.94,47.97,116885783.0,164829826.0,66769423.0,49000000.0
2969,아세아시멘트,2023,442211955.0,2120387916.0,102.11,32.41,49.48,111314638.0,179007467.0,79185768.0,106138224.0
2970,종근당,2019,471135032.0,801352143.0,68.72,14.73,59.27,148453686.0,174011159.0,101969485.0,52311981.0
2971,종근당,2020,600114083.0,946333120.0,71.56,14.39,58.29,185565183.0,183288448.0,144120057.0,73049043.0
2972,종근당,2021,667147151.0,1046700072.0,84.99,22.65,54.06,224722927.0,203597700.0,129327403.0,74656298.0
2973,종근당,2022,713614783.0,1124882798.0,81.06,20.96,55.23,270081458.0,248409413.0,145436254.0,96269801.0
2974,종근당,2023,946571861.0,1402428436.0,71.94,15.67,58.16,261431892.0,269632200.0,183938771.0,90959120.0
2975,AJ네트웍스,2019,501055395.0,1803255226.0,419.16,69.41,19.26,58629572.0,104945550.0,32556846.0,291467302.0
2976,AJ네트웍스,2020,354686634.0,1588170350.0,451.43,71.27,18.13,33664676.0,84967285.0,39072097.0,262670778.0
2977,AJ네트웍스,2021,273912905.0,1355044450.0,273.79,64.34,26.75,19735720.0,93251537.0,43057839.0,113290328.0
2978,AJ네트웍스,2022,329499102.0,1483368740.0,307.86,64.39,24.52,25024737.0,95025112.0,55310291.0,209481577.0
2979,AJ네트웍스,2023,303255111.0,1622157342.0,286.55,65.86,25.87,17826547.0,110780653.0,50943141.0,124371578.0
2980,BGF,2019,319699377.0,1657381460.0,8.45,3.03,92.21,2916201.0,11885837.0,3741330.0,19225000.0
2981,BGF,2020,462774742.0,1658204362.0,7.88,1.2,92.70,2325416.0,11987416.0,8105345.0,990000.0
2982,BGF,2021,468763642.0,1981622039.0,14.36,3.89,87.44,50263041.0,56356636.0,28334629.0,18338264.0
2983,BGF,2022,422786609.0,1938013971.0,11.60,2.89,89.60,59748646.0,63075663.0,20542054.0,1607679.0
2984,BGF,2023,430684912.0,2171266453.0,14.24,4.04,87.54,60113049.0,75894188.0,25128009.0,24621758.0
2985,디와이파워,2019,148047504.0,262634139.0,57.22,12.71,63.60,36050648.0,67153243.0,31197141.0,19809350.0
2986,디와이파워,2020,177581840.0,287809531.0,52.23,8.38,65.69,41429758.0,86720204.0,42396782.0,10127382.0
2987,디와이파워,2021,225203037.0,342046278.0,51.37,10.36,66.07,66997726.0,98121514.0,48436251.0,21299926.0
2988,디와이파워,2022,209865403.0,327522399.0,36.26,6.63,73.39,55355818.0,90289761.0,42366295.0,16089483.0
2989,디와이파워,2023,201149213.0,336728434.0,27.60,2.94,78.37,58343162.0,77243676.0,38859843.0,8092482.0
2990,HL만도,2019,2109809126.0,4595620752.0,189.83,34.78,34.50,336797164.0,1345350330.0,995131915.0,87504591.0
2991,HL만도,2020,2407039793.0,4938346285.0,188.86,34.65,34.62,322573148.0,1333980422.0,1098806736.0,108500796.0
2992,HL만도,2021,2944289900.0,5704365860.0,179.04,37.96,35.84,544104985.0,1359653932.0,968988014.0,127183139.0
2993,HL만도,2022,2980301901.0,5845841407.0,157.10,35.35,38.90,665213256.0,1495010583.0,988951721.0,169425569.0
2994,HL만도,2023,3265021482.0,6286700392.0,166.82,34.3,37.48,733896016.0,1579084137.0,1162259566.0,172581118.0
2995,코스맥스,2019,618284150.0,1204354193.0,280.56,45.72,26.28,208921489.0,299678758.0,179650686.0,356342908.0
2996,코스맥스,2020,622616678.0,1189042898.0,337.31,51.49,22.87,193315148.0,297645008.0,142889060.0,379513204.0
2997,코스맥스,2021,792234583.0,1411928776.0,203.39,39.89,32.96,223572134.0,349979562.0,186694436.0,363576682.0
2998,코스맥스,2022,737152717.0,1396450505.0,214.34,43.53,31.81,202277825.0,302757293.0,175822345.0,434028910.0
2999,코스맥스,2023,821629082.0,1557077275.0,334.26,42.14,23.03,218401261.0,271522375.0,240823169.0,402688470.0
3000,쿠쿠홀딩스,2019,266983193.0,812577597.0,20.62,0.27,82.91,44416755.0,63708015.0,25461170.0,386522.0
3001,쿠쿠홀딩스,2020,326277404.0,925062698.0,21.57,0.18,82.26,47680810.0,75576194.0,33629308.0,225762.0
3002,쿠쿠홀딩스,2021,402208639.0,1051892517.0,21.22,0.21,82.49,68962824.0,83090065.0,42210836.0,263381.0
3003,쿠쿠홀딩스,2022,446314893.0,1149528708.0,18.78,0.51,84.19,95876867.0,94981735.0,42276290.0,546810.0
3004,쿠쿠홀딩스,2023,488962802.0,1248108718.0,15.81,0.69,86.35,75677444.0,88803155.0,35038106.0,164771.0
3005,화인베스틸,2019,85501678.0,210800585.0,128.77,47.15,43.71,67202883.0,13239060.0,10971237.0,84060876.0
3006,화인베스틸,2020,63475610.0,177774671.0,132.94,52.21,42.93,39092904.0,17179039.0,4356271.0,85469169.0
3007,화인베스틸,2021,76618873.0,183238936.0,130.50,41.0,43.38,38006857.0,32162034.0,19279626.0,64567192.0
3008,화인베스틸,2022,78946829.0,179622910.0,129.51,41.38,43.57,45440892.0,24912979.0,17395110.0,65320038.0
3009,화인베스틸,2023,72783198.0,190295962.0,192.81,49.04,34.15,32576482.0,26741817.0,14208826.0,79426329.0
3010,삼성에스디에스,2019,6383846735.0,9021235882.0,34.14,4.95,74.55,17481716.0,1439461741.0,544465103.0,797510.0
3011,삼성에스디에스,2020,6581153129.0,9154919056.0,33.47,3.99,74.92,25746661.0,1500925778.0,574353683.0,899729.0
3012,삼성에스디에스,2021,7575968337.0,10517432175.0,41.29,4.39,70.77,44302331.0,1918856085.0,821773048.0,464000.0
3013,삼성에스디에스,2022,8005764372.0,11952424889.0,41.17,7.27,70.84,40898415.0,1651518940.0,676243421.0,0.0
3014,삼성에스디에스,2023,8160300292.0,12321024561.0,37.27,7.04,72.85,23535380.0,1482447864.0,692637604.0,0.0
3015,서연이화,2019,790411649.0,1820541997.0,192.88,33.5,34.14,104198427.0,360562669.0,418419299.0,364905179.0
3016,서연이화,2020,809654013.0,1803837513.0,185.39,33.76,35.04,114991500.0,360145669.0,402063028.0,297172943.0
3017,서연이화,2021,771779432.0,1790525413.0,156.62,29.44,38.97,127967605.0,335405282.0,378602247.0,234440800.0
3018,서연이화,2022,968982841.0,1930332276.0,155.04,24.89,39.21,152463337.0,431416811.0,475991041.0,216433481.0
3019,서연이화,2023,1035219577.0,2357850901.0,154.74,23.22,39.26,215483063.0,447296942.0,531396303.0,217955878.0
3020,씨에스윈드,2019,426678467.0,735606529.0,98.90,31.0,50.28,118941642.0,156058954.0,91521796.0,129468146.0
3021,씨에스윈드,2020,547155222.0,880657689.0,98.56,27.45,50.36,204451551.0,201872646.0,146294503.0,138145592.0
3022,씨에스윈드,2021,1072915914.0,1771100879.0,87.66,25.03,53.29,350897257.0,388747899.0,193863600.0,180727779.0
3023,씨에스윈드,2022,1011217320.0,1784106978.0,92.33,26.77,51.99,381594412.0,362193636.0,272225111.0,232685508.0
3024,씨에스윈드,2023,1368175312.0,2832647675.0,199.94,33.72,33.34,582190023.0,309473495.0,474270861.0,384086640.0
3025,JW생명과학,2019,59855690.0,201403949.0,64.26,22.2,60.88,15776703.0,33887689.0,11263344.0,34040000.0
3026,JW생명과학,2020,56496055.0,214402016.0,61.82,17.04,61.80,16786176.0,34716181.0,10714258.0,32000000.0
3027,JW생명과학,2021,64430233.0,219466609.0,66.90,21.18,59.91,21077086.0,32140613.0,12495649.0,44350000.0
3028,JW생명과학,2022,105008263.0,252942118.0,80.24,26.57,55.48,22066609.0,53243927.0,15118040.0,21700000.0
3029,JW생명과학,2023,107833592.0,255836393.0,60.51,18.1,62.30,23398610.0,55322623.0,18739932.0,15700000.0
3030,LIG넥스원,2019,1380852282.0,2317491215.0,265.55,27.33,27.36,130469425.0,124908040.0,127902054.0,25922000.0
3031,LIG넥스원,2020,1545723606.0,2595606499.0,285.96,25.38,25.91,227217745.0,151221417.0,142640688.0,6792900.0
3032,LIG넥스원,2021,1485925498.0,2576847035.0,237.59,21.31,29.62,218623677.0,129461848.0,138054480.0,13174193.0
3033,LIG넥스원,2022,1822951228.0,3012727223.0,222.16,12.16,31.04,230836873.0,187160948.0,36310120.0,932000.0
3034,LIG넥스원,2023,2535880560.0,3815758833.0,262.59,6.61,27.58,228919620.0,276058027.0,127551460.0,107826829.0
3035,LS에코에너지,2019,244732803.0,359661267.0,123.08,25.32,44.83,115587515.0,87355499.0,85101841.0,78551137.0
3036,LS에코에너지,2020,306208569.0,416558419.0,179.77,27.64,35.74,120134429.0,130170826.0,105406949.0,102432595.0
3037,LS에코에너지,2021,381267704.0,495255400.0,187.30,31.16,34.81,186305719.0,145285827.0,115972535.0,141322117.0
3038,LS에코에너지,2022,404088249.0,506732778.0,220.59,36.25,31.19,162586595.0,184216092.0,112651173.0,172387603.0
3039,LS에코에너지,2023,308177177.0,408424610.0,162.47,38.11,38.10,128761384.0,136287118.0,55900515.0,153527040.0
3040,SK디앤디,2019,818201932.0,1396932627.0,286.51,55.92,25.87,437678209.0,27180893.0,25010338.0,131000000.0
3041,SK디앤디,2020,1005808736.0,1712427674.0,222.20,58.46,31.04,624560592.0,27475895.0,20944290.0,27000000.0
3042,SK디앤디,2021,1179715303.0,1983430768.0,210.27,58.18,32.23,850441372.0,30116494.0,18805909.0,46000000.0
3043,SK디앤디,2022,1279958455.0,2191576214.0,214.40,56.63,31.81,848089076.0,36467939.0,6851389.0,8000000.0
3044,SK디앤디,2023,1543279303.0,2423076382.0,218.04,50.72,31.44,1007689348.0,37726206.0,17673169.0,59000000.0
3045,경보제약,2019,124176490.0,237816742.0,59.43,23.73,62.72,62312499.0,50217495.0,15296391.0,53647070.0
3046,경보제약,2020,138192492.0,253239177.0,62.27,24.98,61.62,62173361.0,50500895.0,14293367.0,61218414.0
3047,경보제약,2021,111166321.0,236979153.0,62.65,23.88,61.48,57669877.0,46906211.0,16404016.0,55233768.0
3048,경보제약,2022,116325650.0,240544942.0,67.39,26.82,59.74,57442770.0,50201593.0,14742474.0,63900000.0
3049,경보제약,2023,135902171.0,266305017.0,84.45,28.51,54.22,70664250.0,56159775.0,22775302.0,73094666.0
3050,금호에이치티,2019,204929138.0,322078193.0,86.57,33.05,53.60,48755715.0,57760839.0,28762189.0,31629600.0
3051,금호에이치티,2020,204851670.0,344298589.0,54.30,22.68,64.81,36939733.0,51393780.0,26407494.0,31678400.0
