종목코드,종목명,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),,
A035420,NAVER,12,2016,Annual,6370635181 ,4199933247 ,475443666 ,10346099 ,863258398 ,6370635181 ,2241036318 ,1803925551 ,0 ,227320593 ,0 ,4129598863 ,4022629620 ,0 ,1102040476 ,0 ,303352000 ,759072951 ,1164024258 ,(941712567),697849840 ,64.82 ,5.92 ,54.27 ,9.14 ,0.00 ,23.72 ,27.40 ,1102040475.79 ,100.00 ,,
A035420,NAVER,12,2017,Annual,8019251560 ,4784227777 ,621538179 ,36204514 ,1150012699 ,8019251560 ,2714065325 ,2302730294 ,0 ,211011222 ,49933677 ,5305186235 ,4678468928 ,0 ,1179187806 ,0 ,442804307 ,770101670 ,939981998 ,(1310331332),636244226 ,66.16 ,5.12 ,51.16 ,7.75 ,0.00 ,16.32 ,25.20 ,1179187806.33 ,100.00 ,,
A035420,NAVER,12,2018,Annual,9881190909 ,5385569586 ,585471177 ,57440293 ,1457302209 ,9881190909 ,3932050396 ,2619671653 ,0 ,349846018 ,100061591 ,5949140513 ,5586904533 ,0 ,942532562 ,0 ,649388039 ,627901873 ,973506368 ,(388286947),750979898 ,60.21 ,11.75 ,66.09 ,19.52 ,0.00 ,11.16 ,16.87 ,942532561.55 ,100.00 ,,
A035420,NAVER,12,2019,Annual,12299527121 ,5643714460 ,0 ,55114732 ,1596271318 ,12299527121 ,5795601052 ,3773118831 ,0 ,509561603 ,50039880 ,6503926069 ,4356239667 ,0 ,1155025444 ,0 ,487506373 ,396821062 ,1356843480 ,(1078128842),52336566 ,52.88 ,16.96 ,89.11 ,32.07 ,0.00 ,6.37 ,26.51 ,1155025443.88 ,100.00 ,,
A035420,NAVER,12,2020,Annual,17014238664 ,10544659200 ,0 ,4344942 ,1684563341 ,17014238664 ,8759106629 ,7911751492 ,0 ,481207513 ,150678259 ,8255132035 ,5304145900 ,0 ,1215342457 ,0 ,762604197 ,844996977 ,1447212218 ,(2503202276),1192133679 ,48.52 ,5.13 ,106.10 ,10.57 ,0.00 ,11.45 ,22.91 ,1215342457.28 ,100.00 ,,
A035420,NAVER,12,2021,Annual,33691006757 ,5527878426 ,0 ,6139905 ,2111261660 ,33691006757 ,9663630408 ,3923319147 ,0 ,461321818 ,1552014026 ,24027376349 ,6817599707 ,0 ,1325478171 ,0 ,1071730155 ,16477625560 ,1379905729 ,(13998804731),11642326424 ,71.32 ,11.76 ,40.22 ,16.49 ,0.00 ,102.08 ,19.44 ,1325478171.12 ,100.00 ,,
A035420,NAVER,12,2022,Annual,33899042889 ,6439570711 ,529577096 ,8651839 ,2457820240 ,33899042889 ,10448720409 ,5480633711 ,0 ,261430486 ,328034313 ,23450322480 ,8220078709 ,0 ,1304664411 ,0 ,1300591276 ,673180300 ,1453390445 ,(1215888096),(339465121),69.18 ,12.38 ,44.56 ,17.90 ,0.00 ,2.84 ,15.87 ,1304664410.55 ,100.00 ,,
A035420,NAVER,12,2023,Annual,35737826964 ,7028076458 ,491389325 ,14811320 ,2741621328 ,35737826964 ,11499828149 ,6305568632 ,0 ,333041315 ,993600443 ,24237998816 ,9670643577 ,0 ,1488820270 ,0 ,1479801562 ,985017762 ,2002233274 ,(949822085),(110032028),67.82 ,11.69 ,47.45 ,17.24 ,0.00 ,4.13 ,15.40 ,1488820269.61 ,100.00 ,,
A035420,NAVER,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A006400,삼성SDI,12,2010,Annual,7933567380 ,2451455160 ,694778367 ,484053441 ,1727038798 ,7933567380 ,1702705871 ,1098398819 ,385080489 ,31760094 ,28472500 ,6230861509 ,5124274937 ,4333923923 ,234223829 ,54913440 ,0 ,385112342 ,488905234 ,(252094551),(622773393),78.54 ,4.52 ,27.33 ,5.75 ,84.58 ,6.78 ,4.57 ,234223828.75 ,15.42 ,,
A006400,삼성SDI,12,2011,Annual,8527410755 ,2364109017 ,792860984 ,583586734 ,1827201635 ,8527410755 ,2212883535 ,1749982867 ,379651306 ,532735474 ,0 ,6314527221 ,5443881395 ,4760612460 ,109967972 ,42859356 ,0 ,351054915 ,299737322 ,(879098639),268584197 ,74.05 ,8.93 ,35.04 ,12.06 ,87.45 ,5.60 ,2.02 ,109967971.92 ,12.55 ,,
A006400,삼성SDI,12,2012,Annual,10895087292 ,2414856331 ,671191238 ,558451773 ,1971102028 ,10895087292 ,3330605690 ,2004041265 ,361549375 ,593761555 ,274963889 ,7564481602 ,5771184920 ,4863335814 ,186874229 ,56497468 ,0 ,1486814348 ,577802329 ,(511272618),112800079 ,69.43 ,10.40 ,44.03 ,14.98 ,84.27 ,21.43 ,3.24 ,186874229.44 ,15.73 ,,
A006400,삼성SDI,12,2013,Annual,10555670889 ,2063191571 ,604411048 ,525775079 ,1787954648 ,10555670889 ,3013254459 ,1526957190 ,296285301 ,415213243 ,369966597 ,7542416431 ,3428462196 ,2812023341 ,(11317092),60577423 ,0 ,147915701 ,308449760 ,(504231032),(25689849),71.45 ,11.22 ,39.95 ,15.70 ,82.02 ,1.96 ,(0.33),(11317091.61),17.98 ,,
A006400,삼성SDI,12,2014,Annual,15968549946 ,3535554753 ,841526695 ,768553751 ,3324877551 ,15968549946 ,4141638654 ,2254255230 ,385429907 ,498167269 ,103613175 ,11826911292 ,5474221641 ,4545477394 ,70817509 ,353723802 ,0 ,(80314437),310592822 ,(327630150),(83809920),74.06 ,11.13 ,35.02 ,15.03 ,83.03 ,(0.83),1.29 ,70817508.60 ,16.97 ,,
A006400,삼성SDI,12,2015,Annual,16225303458 ,4773880158 ,921668854 ,749950202 ,3228961727 ,16225303458 ,4972110605 ,3201335107 ,378105662 ,547041429 ,203734250 ,11253192853 ,4954861346 ,4114742488 ,(267493895),538933230 ,0 ,25685766 ,881066558 ,115330187 ,(354654944),69.36 ,10.78 ,44.18 ,15.55 ,83.04 ,0.22 ,(5.40),(267493894.54),16.96 ,,
