,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%)
999,그린케미칼,화학,A083420,12,2010,Annual,109288365,58899152,25919978,10923030,49056935,109288365,27816518,20827806,11703854,0,0,81471846,169133468,147791842,15875552,0,0,12966678,15872101,-3166349,-15999950,74.55,4.58,34.14,6.14,87.38,N/A(IFRS),9.39,15875552,12.62
4492,화신,운수장비,A010690,12,2011,Annual,887893456,578709840,247003368,123796767,274576757,887893456,524665838,415033866,277242943,72702755,78790240,363227618,1490351114,1355052232,71367642,0,63116,37942460,67576773,-103403960,70992473,40.91,17.23,144.45,42.12,90.92,10.91,4.79,71367641.6,9.08
478,LX하우시스,화학,A108670,12,2011,Annual,1942481000,1126669000,437931000,207274000,725034000,1942481000,1220207000,893084000,214566000,315048000,53624000,722274000,2445414000,1958792000,71179000,9346000,22400000,46311000,6118000,-205311000,333699000,37.18,40.04,168.94,107.69,80.1,6.53,2.91,71179000,19.9
2085,삼성E&A,서비스업,A028050,12,2016,Annual,5509420276,3644436244,942085420,0,656813251,5509420276,4522703651,4312699197,826053040,720770652,0,986716625,7010541653,6527491653,71163965,0,0,10265145,187923502,94355816,-101871605,17.91,26.35,458.36,147.11,93.11,3.09,1.02,71163965.38,6.89
2505,세원정공,운수장비,A021820,6,2013,Annual,494928446,252323150,73058933,14434370,164050994,494928446,92074360,69169278,47296785,0,3850733,402854086,395416395,306308607,71083140,0,100,79923167,89753262,-49989682,-33837309,81.4,1.56,22.86,1.91,77.46,22.29,17.98,71083139.9,22.54
4115,한섬,섬유의복,A020000,12,2012,Annual,873763192,402379530,43933374,174865613,251792071,873763192,114360689,96207464,18235356,34330925,0,759402503,496351481,210777221,71045415,0,7389839,64137880,66620222,-114992444,21370440,86.91,3.93,15.06,4.52,42.47,8.76,14.31,71045415.09,57.53
508,NICE,서비스업,A034310,12,2014,Annual,1191004551,563473990,119216089,33160441,329305795,1191004551,523908570,430253526,33123874,135879163,56746422,667095981,928452231,0,70977060,3045525,4005044,53713407,145729459,-99618054,2600070,56.01,18.53,78.54,33.08,0,8.68,7.64,70977059.55,100
310,KG케미칼,화학,A001390,12,2014,Annual,928917994,555358286,123135971,40219950,191979446,928917994,495751880,440388751,26629144,107942357,36075303,433166113,877571864,665869096,70973656,4029638,3550066,40661444,-5547081,-78654297,-6492751,46.63,24.81,114.45,53.21,75.88,9.62,8.09,70973656.28,24.12
188,HD현대미포,운수장비,A010620,12,2018,Annual,3463733941,1801359973,29377564,160144060,1518942789,3463733941,1146560216,1076380290,190239522,241621510,0,2317173725,2403016269,2231500777,70896249,5988000,2127000,120655434,518544275,-10665703,-797718940,66.9,8.17,49.48,12.21,92.86,5.18,2.95,70896249,7.14
1008,극동유화,화학,A014530,12,2010,Annual,160907229,81479260,46725469,17372634,33170552,160907229,77552988,68153332,15199077,49089024,2630150,83354241,247538448,217199756,12293198,0,83319,8999864,-6534497,1829572,-2842585,51.8,32.14,93.04,62.05,87.74,N/A(IFRS),4.97,12293197.54,12.26
2092,삼성SDI,전기전자,A006400,12,2014,Annual,15968549946,3535554753,841526695,768553751,3324877551,15968549946,4141638654,2254255230,385429907,498167269,103613175,11826911292,5474221641,4545477394,70817509,353723802,0,-80314437,310592822,-327630150,-83809920,74.06,11.13,35.02,15.03,83.03,-0.83,1.29,70817508.6,16.97
1706,두산,기타금융,A000150,12,2015,Annual,31556310459,12323751612,2835428312,2752318041,8796055297,31556310459,23162784821,14279681899,2535918603,4616776181,3715287734,8393525638,16902387344,14351986666,70611838,266460000,75143000,-1700809954,-17769699,-445760279,1113711689,26.6,45.02,275.96,169.26,84.91,-19.67,0.42,70611837.87,15.09
485,LX하우시스,화학,A108670,12,2018,Annual,2509714000,1080876000,565567000,298354000,1277509000,2509714000,1592967000,736764000,132654000,235365000,68587000,916747000,3266496000,2535790000,70371000,18601000,32919000,-53127000,140663000,-232991000,101365000,36.53,47.93,173.76,131.21,77.63,-5.59,2.15,70371000,22.37
685,SNT다이내믹스,운수장비,A003570,12,2011,Annual,1182293020,542977795,197114689,122904046,558886547,1182293020,411764235,295360007,170404009,32078884,627000,770528785,744220700,631801243,70216617,2205028,968406,56600554,82056085,-47801988,-22187304,65.17,2.82,53.44,4.33,84.89,8.1,9.43,70216616.55,15.11
1453,대한유화,화학,A006650,12,2014,Annual,1440420697,415250313,154589208,168394252,915638495,1440420697,598303884,272123942,48399961,90000000,110000000,842116813,2053406683,1929002085,69904495,0,0,63848818,77473943,-172461927,79378910,58.46,26.77,71.05,45.79,93.94,7.83,3.4,69904495.26,6.06
2464,세방전지,전기전자,A004490,12,2017,Annual,1145352882,712185370,205881682,155790842,307145213,1145352882,255189592,244180499,60674212,111469621,1871900,890163291,1111084178,940466711,69834676,7967876,3374805,66651736,83221265,-25459426,-24683267,77.72,9.95,28.67,12.8,84.64,7.77,6.29,69834676.34,15.36
1879,무림페이퍼,종이목재,A009200,12,2017,Annual,1915712278,553874256,186849272,194854551,1054588249,1915712278,1270092233,712710111,52205800,376344675,440776105,645620045,1034625039,856870815,69785648,2897763,1001796,40872689,116132176,-29601631,-52524509,33.7,52.69,196.72,156.33,82.82,6.61,6.75,69785647.6,17.18
3666,크라운해태홀딩스,기타금융,A005740,12,2013,Annual,1091834196,306751218,182361074,74239035,543449919,1091834196,851012637,551790515,130662481,111344497,17500000,240821559,1118298354,679637996,69695411,0,28874501,19980125,99194812,-28643896,-64270341,22.06,47.45,353.38,215.11,60.77,8.39,6.23,69695410.92,39.23
1017,금강공업,철강금속,A014280,12,2010,Annual,408880482,138510676,55503680,40395698,198892230,408880482,214381840,153691223,20918906,99045210,32283160,194498642,282283135,234886352,14722465,99196,133073,8210115,24702884,-48515283,14310244,47.57,41.29,110.22,86.81,83.21,N/A(IFRS),5.22,14722464.8,16.79
4209,한신공영,건설업,A004960,12,2016,Annual,1553395800,951708052,137119991,132758891,86056398,1553395800,1285281487,1113641283,505919845,76208000,39159658,268114313,1772255006,1641020443,69689444,24000,316000,26669688,73702148,-42707433,16264024,17.26,14.56,479.38,84.38,92.6,10.63,3.93,69689443.9,7.4
4142,한세예스24홀딩스,섬유의복,A016450,12,2012,Annual,777412081,492735181,83375907,166135724,119637735,777412081,445761214,379717882,68948018,229718806,25345213,331650867,1470986929,1174336659,69273015,726880,3920301,57745753,48984237,-66132254,27088348,42.66,33.18,134.41,77.77,79.83,18.78,4.71,69273014.6,20.17
112,DRB동일,화학,A004840,12,2014,Annual,617244613,329055707,126329953,69289965,242389444,617244613,282962974,258010928,38927424,150940598,719488,334281638,585108837,439108871,69244220,8219908,413683,48312861,35553806,-21703131,1845196,54.16,25.39,84.65,46.88,75.05,15.49,11.83,69244219.99,24.95
3034,유니드,화학,A014830,12,2011,Annual,962778158,441858655,172845322,142226528,364874197,962778158,487748953,323017669,74402623,211997479,128201428,475029204,682723209,544982476,69060958,5700393,49575,66262871,-35858799,-183585453,222441789,49.34,35.7,102.68,72.36,79.82,14.88,10.12,69060957.82,20.18
697,SNT모티브,운수장비,A064960,12,2014,Annual,1115027090,588020026,238187591,161493201,499087672,1115027090,454875421,346840747,208915693,20000000,0,660151669,1099294316,950858637,69008650,18754405,505130,63510039,43789397,-13513987,-56084275,59.2,2.29,68.9,3.87,86.5,9.62,6.28,69008649.8,13.5
177,HDC현대EP,화학,A089470,12,2016,Annual,577184630,365387171,230905014,94818364,138126199,577184630,312135588,269732917,99061928,136314517,38604762,265049043,861159023,743324194,68865879,3841711,1516708,51137731,49598467,-13979309,-38437973,45.92,31.8,117.77,69.24,86.32,21.14,8,68865879.02,13.68
971,국도화학,화학,A007690,12,2018,Annual,854418441,451232453,253541200,128547795,332871279,854418441,354772609,269570535,90315309,83870962,29828203,499645831,1280615690,1138693884,68614503,11558441,400903,46630413,-12148325,-11222752,34932416,58.48,21.85,71,37.37,88.92,9.64,5.36,68614503.04,11.08
3946,한국단자,전기전자,A025540,12,2014,Annual,646696686,281751920,131379760,69919407,309103170,646696686,147723989,120143958,63672381,9175268,0,498972698,604518782,492680317,68365879,168464,83464,57545129,76793055,-80846828,-3479795,77.16,1.42,29.61,1.84,81.5,12.28,11.31,68365878.77,18.5
1026,금비,비금속광물,A008870,9,2010,Annual,94514466,41870808,15461478,5848352,35847581,94514466,15948234,11030810,5536437,0,4449350,78566232,72690887,55448200,1132056,85557,260693,1253313,5000210,-7167733,-1115235,83.13,5.33,20.3,6.42,76.28,1.59,1.56,1132056,23.72
3039,유니드,화학,A014830,12,2016,Annual,1046784997,431637617,158398014,73481066,458383343,1046784997,415042754,293333599,18477880,188983529,111306123,631742243,740883521,563459509,68046618,6345506,11455,48473432,182916488,-96298711,-42630219,60.35,30.1,65.7,49.88,76.05,7.83,9.18,68046617.96,23.95
114,DRB동일,화학,A004840,12,2016,Annual,701206828,344126571,114779767,80628186,304191970,701206828,270797494,212917832,47984592,114993163,36755482,430409334,551252492,391063111,67469281,9367172,685491,48913644,62343702,-66428123,10703666,61.38,21.98,62.92,35.82,70.94,12,12.24,67469281.21,29.06
3083,유수홀딩스,서비스업,A000700,12,2015,Annual,464546229,229691239,92488365,679180,210453544,464546229,197438183,85147447,43273174,3984678,80000000,267108046,516368008,382242673,67192446,0,316186,47475305,49068277,-9820337,-3572155,57.5,18.08,73.92,31.44,74.03,19.45,13.01,67192445.71,25.97
4481,화성산업,건설업,A002460,12,2018,Annual,640861362,448396176,27278572,210989998,52478949,640861362,266067933,157217586,46643542,0,11064000,374793429,475190997,379360098,67108169,0,1714129,49227488,126612105,-5827420,-61030500,58.48,1.73,70.99,2.95,79.83,13.61,14.12,67108168.91,20.17
3040,유니드,화학,A014830,12,2017,Annual,1113148608,449171990,173028108,85825664,507416200,1113148608,463661343,269567900,16592077,140075801,189741416,649487265,762387352,576050473,67090237,5162447,34957,41086408,-18991155,-89924411,77568781,58.35,35.05,71.39,60.07,75.56,6.41,8.8,67090237.14,24.44
1598,동성케미컬,서비스업,A102260,12,2015,Annual,801695229,349901144,140016050,116363952,313232732,801695229,403193438,291912374,70002840,107279429,72671190,398501791,871224899,718164252,66688011,1242780,383533,43556795,49657822,-33322841,-20196963,49.71,30.23,101.18,60.82,82.43,11.21,7.65,66688011.16,17.57
2665,쌍용C&E,비금속광물,A003410,12,2011,Annual,3139163006,608548784,389546230,137278716,2269258969,3139163006,2015826771,1575728585,221624574,729739309,115388516,1123336235,1855119414,1617482925,66601365,8502037,643784,-36409278,116977071,-19179248,-125235650,35.78,43.36,179.45,121.18,87.19,-3.18,3.59,66601364.56,12.81
2045,빙그레,음식료품,A005180,12,2012,Annual,545632463,301785551,61672923,44183628,203241338,545632463,107115810,79471971,35498037,480633,8171810,438516654,790017219,538603513,66585736,5024000,34592000,50704082,66662102,-111583162,-11259228,80.37,1.77,24.43,2.2,68.18,12.14,8.43,66585735.57,31.82
