,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),Unnamed: 35,Unnamed: 36
3137,토니모리,화학,A214420,12,2021,Annual,202095813.0,65609633.0,13198920.0,18014861.0,63317793.0,202095813.0,106805775.0,65688741.0,5355454.0,28598693.0,16452000.0,95290037 ,114648138 ,59168932.0,(13529558),0.0,5708739 ,(9230684),(718906),(2163872),(522434),47.15 ,40.75,112.08 ,86.43 ,51.61,(11.36),(11.80),(13529557.98),48.39 ,,
3138,토니모리,화학,A214420,12,2022,Annual,199062054.0,70019473.0,14732130.0,18171861.0,56293401.0,199062054.0,101679025.0,79125868.0,11627295.0,37370431.0,663600.0,97383029 ,126745016 ,65987090.0,(7258250),0.0,6698882 ,(2378608),8375459 ,(8212500),(1069493),48.92 ,38.3,104.41 ,78.29 ,52.06,(2.47),(5.73),(7258250.45),47.94 ,,
3139,토니모리,화학,A214420,12,2023,Annual,202609068.0,68861810.0,18011279.0,17061516.0,57263917.0,202609068.0,101250686.0,67547097.0,13097891.0,35199630.0,12075200.0,101358383 ,151091528 ,74912805.0,9616936 ,0.0,5064986 ,2987857 ,10208196 ,(8241429),(4042190),50.03 ,36.08,99.89 ,72.13 ,49.58,3.01 ,6.36 ,9616935.81 ,50.42 ,,
3140,한솔제지,종이목재,A213500,12,2019,Annual,1743277585.0,588959822.0,235402791.0,299695528.0,1083197766.0,1743277585.0,1131203161.0,721627824.0,148738454.0,163894782.0,126485127.0,612074423 ,1679131140 ,1376656277.0,95958211 ,0.0,0 ,40023860 ,199444977 ,(47119063),(133053379),35.11 ,43.46,184.81 ,123.78 ,81.99,6.67 ,5.71 ,95958210.80 ,18.01 ,,
3141,한솔제지,종이목재,A213500,12,2020,Annual,1740434461.0,567001880.0,192481708.0,292382049.0,1040490403.0,1740434461.0,1105571983.0,618262361.0,113406322.0,106956130.0,96673852.0,634862478 ,1509871173 ,1209186946.0,94561343 ,0.0,0 ,59268597 ,125208594 ,(87837039),(33986279),36.48 ,43.82,174.14 ,120.13 ,80.09,9.51 ,6.26 ,94561342.52 ,19.91 ,,
3142,한솔제지,종이목재,A213500,12,2021,Annual,1887832972.0,663677634.0,246438401.0,323168955.0,1084466942.0,1887832972.0,1208499791.0,727426111.0,154538605.0,137536017.0,77902512.0,679333182 ,1834223977 ,1473044883.0,60727653 ,0.0,0 ,13675493 ,105799794 ,(68093406),(42462089),35.98 ,40.64,177.90 ,112.95 ,80.31,2.08 ,3.31 ,60727652.92 ,19.69 ,,
3143,한솔제지,종이목재,A213500,12,2022,Annual,2210015517.0,1007797067.0,345322697.0,459513689.0,1057321554.0,2210015517.0,1467471504.0,1082341518.0,160934521.0,417930000.0,86450444.0,742544013 ,2457952594 ,1885486537.0,130225533 ,0.0,0 ,73819818 ,(62820730),(89919115),201027049 ,33.60 ,45.35,197.63 ,134.96 ,76.71,10.38 ,5.30 ,130225532.97 ,23.29 ,,
3144,한솔제지,종이목재,A213500,12,2023,Annual,2074407699.0,866343152.0,335205053.0,338952695.0,1043465987.0,2074407699.0,1350306997.0,881741663.0,169565152.0,168454305.0,61573943.0,724100702 ,2194102552 ,1838178031.0,47243517 ,0.0,0 ,1761168 ,238466486 ,(39717601),(184834496),34.91 ,40.3,186.48 ,115.47 ,83.78,0.24 ,2.15 ,47243516.76 ,16.22 ,,
3145,해성디에스,전기전자,A195870,12,2019,Annual,326587243.0,127523422.0,65367503.0,48364201.0,190124580.0,326587243.0,118049126.0,88484844.0,17171538.0,26689616.0,25800000.0,208538117 ,381400318 ,324346848.0,27024998 ,8820581.0,0 ,18231058 ,33520291 ,(31855608),(3073561),63.85 ,21.69,56.61 ,33.98 ,85.04,9.01 ,7.09 ,27024997.84 ,14.96 ,,
3146,해성디에스,전기전자,A195870,12,2020,Annual,383211976.0,174031616.0,78766118.0,64698324.0,201073280.0,383211976.0,151373192.0,120027745.0,26683084.0,38360655.0,28076800.0,231838785 ,458746168 ,382986577.0,43519675 ,9158651.0,0 ,29989720 ,44378902 ,(38756951),9753138 ,60.50 ,22.43,65.29 ,37.08 ,83.49,13.62 ,9.49 ,43519674.57 ,16.51 ,,
3147,해성디에스,전기전자,A195870,12,2021,Annual,474947833.0,255955422.0,130424695.0,88676479.0,207750165.0,474947833.0,180632905.0,154841512.0,33211113.0,41042743.0,22596080.0,294314929 ,655373013 ,519718051.0,86329953 ,13422006.0,0 ,71051643 ,57112624 ,(33492043),(17757033),61.97 ,16.4,61.37 ,26.47 ,79.3,27.01 ,13.17 ,86329952.85 ,20.70 ,,
3148,해성디에스,전기전자,A195870,12,2022,Annual,659613822.0,371321313.0,137348173.0,115610222.0,253554012.0,659613822.0,212318528.0,196470095.0,27812509.0,41160249.0,8365360.0,447295294 ,839357973 ,574126061.0,204416060 ,18485332.0,0 ,159399506 ,196854232 ,(122494575),(27324790),67.81 ,11.47,47.47 ,16.92 ,68.4,42.99 ,24.35 ,204416060.36 ,31.60 ,,
3149,해성디에스,전기전자,A195870,12,2023,Annual,688727320.0,343852745.0,103275784.0,90140821.0,306017354.0,688727320.0,173676951.0,131719091.0,29335144.0,32866497.0,33254314.0,515050369 ,672245278 ,511523656.0,102511939 ,18351544.0,0 ,84426426 ,143107280 ,(67820622),(11337480),74.78 ,11.62,33.72 ,15.54 ,76.09,17.55 ,15.25 ,102511938.74 ,23.91 ,,
3150,해태제과식품,음식료품,A101530,12,2019,Annual,756850481.0,149919248.0,84681398.0,43656583.0,375683802.0,756850481.0,512734564.0,308670991.0,86702128.0,49294786.0,502550.0,244115918 ,539271774 ,347089306.0,27819424 ,221649.0,9449634 ,(34681988),67182696 ,(36391306),(30686013),32.25 ,40.0,210.04 ,124.02 ,64.36,(13.05),5.16 ,27819423.92 ,35.64 ,,
3151,해태제과식품,음식료품,A101530,12,2020,Annual,621172370.0,124702911.0,70997786.0,32869144.0,313810629.0,621172370.0,357456830.0,205631047.0,27434358.0,60183260.0,0.0,263715540 ,563935121 ,353810745.0,33888095 ,392923.0,10186160 ,27516352 ,38446683 ,70222992 ,(109879315),42.45 ,33.58,135.55 ,79.09 ,62.74,10.84 ,6.01 ,33888094.70 ,37.26 ,,
3152,해태제과식품,음식료품,A101530,12,2021,Annual,654856443.0,120148929.0,60795573.0,38089332.0,348687334.0,654856443.0,395102131.0,252505721.0,62277610.0,63918254.0,1000000.0,259754312 ,567703451 ,374013170.0,26022115 ,397481.0,7676840 ,(307381),60889393 ,(43259386),(17830489),39.67 ,32.12,152.11 ,80.99 ,65.88,(0.12),4.58 ,26022114.82 ,34.12 ,,
3153,해태제과식품,음식료품,A101530,12,2022,Annual,691254955.0,130960148.0,68466640.0,38515544.0,380863390.0,691254955.0,437389312.0,272667312.0,63683669.0,86630261.0,1000000.0,253865643 ,590266474 ,400357689.0,23170927 ,0.0,6935281 ,(2248226),18783336 ,(43969399),22904357 ,36.73 ,36.63,172.29 ,99.74 ,67.83,(0.88),3.93 ,23170927.17 ,32.17 ,,
3154,해태제과식품,음식료품,A101530,12,2023,Annual,684971451.0,133507764.0,69742566.0,39611726.0,374948072.0,684971451.0,416672705.0,250628649.0,63267479.0,79294260.0,750000.0,268298746 ,624865973 ,409118087.0,45723953 ,0.0,7046710 ,21703503 ,58325438 ,(21267523),(35538975),39.17 ,34.81,155.30 ,88.87 ,65.47,8.31 ,7.32 ,45723953.38 ,34.53 ,,
3155,핸즈코퍼레이션,운수장비,A143210,12,2019,Annual,851081160.0,344438124.0,96404254.0,150678358.0,456984547.0,851081160.0,526810418.0,322606113.0,18796800.0,191773413.0,159991600.0,324270742 ,617668704 ,535986592.0,18687639 ,7457849.0,72219 ,7064346 ,39193100 ,(122225197),123948297 ,38.10 ,46.18,162.46 ,121.21 ,86.78,2.19 ,3.03 ,18687638.80 ,13.22 ,,
3156,핸즈코퍼레이션,운수장비,A143210,12,2020,Annual,844136127.0,333232900.0,81236504.0,168250546.0,431601546.0,844136127.0,529391928.0,351248580.0,17222493.0,209955199.0,130478400.0,314744199 ,572674233 ,522147415.0,(5203499),6149312.0,106019 ,(8183682),(5297483),(17932298),5677940 ,37.29 ,47.85,168.20 ,128.34 ,91.18,(2.56),(0.91),(5203498.80),8.82 ,,
3157,핸즈코퍼레이션,운수장비,A143210,12,2021,Annual,894964069.0,403848738.0,85797176.0,250900632.0,423464390.0,894964069.0,632933750.0,499457729.0,16520390.0,351757781.0,95857950.0,262030320 ,562213391 ,544578646.0,(50128648),5062078.0,54419 ,(63950010),(89037769),(30586277),110438176 ,29.28 ,58.36,241.55 ,199.32 ,96.86,(22.18),(8.92),(50128648.02),3.14 ,,
3158,핸즈코퍼레이션,운수장비,A143210,12,2022,Annual,862588714.0,369265021.0,102866437.0,214020291.0,420363270.0,862588714.0,667856104.0,584579520.0,28949501.0,416603043.0,58162080.0,194732610 ,778254509 ,739651153.0,(66724813),2134314.0,48213 ,(77799655),(7792498),(43277571),26969010 ,22.58 ,63.53,342.96 ,281.40 ,95.04,(34.07),(8.57),(66724812.60),4.96 ,,
3159,핸즈코퍼레이션,운수장비,A143210,12,2023,Annual,1005365870.0,394806386.0,110006282.0,223197299.0,563524343.0,1005365870.0,724014059.0,647473941.0,56800386.0,412394602.0,30091585.0,281351811 ,749497564 ,701664262.0,(21498745),2856393.0,17372 ,(33908003),57363814 ,(25873390),(24802363),27.99 ,53.08,257.33 ,189.68 ,93.62,(14.24),(2.87),(21498744.51),6.38 ,,
3160,현대코퍼레이션홀딩스,유통업,A227840,12,2019,Annual,241419346.0,111052684.0,3704963.0,47123969.0,6960656.0,241419346.0,61945264.0,40301578.0,9826224.0,0.0,0.0,179474083 ,183922453 ,156573991.0,9283406 ,0.0,0 ,9708952 ,(763608),9416185 ,(4655647),74.34 ,0.64,34.51 ,0.86 ,85.13,5.58 ,5.05 ,9283405.93 ,14.87 ,,
3161,현대코퍼레이션홀딩스,유통업,A227840,12,2020,Annual,216918776.0,86387368.0,7485690.0,29523966.0,9448826.0,216918776.0,39971352.0,18128066.0,6532629.0,0.0,487829.0,176947423 ,151595479 ,125699497.0,10102433 ,0.0,0 ,17633690 ,966059 ,(2861314),(6286354),81.57 ,1.02,22.59 ,1.25 ,82.92,9.89 ,6.66 ,10102432.74 ,17.08 ,,
3162,현대코퍼레이션홀딩스,유통업,A227840,12,2021,Annual,250984791.0,80586176.0,9083447.0,29196317.0,12916774.0,250984791.0,48800192.0,27130829.0,14815373.0,0.0,659629.0,202184598 ,130441768 ,104251347.0,8146425 ,0.0,0 ,11955288 ,13527659 ,(23932087),1345559 ,80.56 ,0.8,24.14 ,1.00 ,79.92,6.31 ,6.25 ,8146424.91 ,20.08 ,,
3163,현대코퍼레이션홀딩스,유통업,A227840,12,2022,Annual,296127566.0,91593519.0,6239978.0,37017869.0,16495189.0,296127566.0,71951244.0,21605297.0,7874817.0,0.0,30000000.0,224176322 ,164345781 ,127923415.0,14277071 ,0.0,0 ,33344310 ,6836385 ,(27859522),24658009 ,75.70 ,10.37,32.10 ,13.69 ,77.84,15.64 ,8.69 ,14277070.57 ,22.16 ,,
3164,현대코퍼레이션홀딩스,유통업,A227840,12,2023,Annual,344014187.0,90790899.0,7239575.0,35039661.0,40299773.0,344014187.0,72706510.0,29078865.0,8963632.0,0.0,22500000.0,271307677 ,188346227 ,145119857.0,18730704 ,0.0,0 ,28821673 ,21150883 ,(9251530),(7875494),78.87 ,8.37,26.80 ,10.61 ,77.05,11.63 ,9.94 ,18730704.08 ,22.95 ,,
3165,화승엔터프라이즈,기타제조업,A241590,12,2019,Annual,978863218.0,484645900.0,137496040.0,218822748.0,406276289.0,978863218.0,611401225.0,519598858.0,187385099.0,214943271.0,65963509.0,367461993 ,1201591251 ,1017414271.0,85444433 ,351.0,142794 ,65186144 ,69312699 ,(73755571),14646464 ,37.54 ,36.41,166.38 ,97.00 ,84.67,20.04 ,7.11 ,85444433.01 ,15.33 ,,
3166,화승엔터프라이즈,기타제조업,A241590,12,2020,Annual,1154956254.0,632983194.0,112774234.0,226671666.0,410716006.0,1154956254.0,617494951.0,560535237.0,158524803.0,284081035.0,28589041.0,537461303 ,1115756451 ,955883297.0,62460806 ,909082.0,4904 ,41458632 ,77653592 ,(100933640),202373123 ,46.54 ,33.96,114.89 ,72.97 ,85.67,9.16 ,5.60 ,62460806.35 ,14.33 ,,
3167,화승엔터프라이즈,기타제조업,A241590,12,2021,Annual,1330258311.0,697620797.0,122829348.0,300697263.0,497387629.0,1330258311.0,779838501.0,695379294.0,191277049.0,388493799.0,36540575.0,550419810 ,1138575158 ,1022079286.0,7099075 ,7260863.0,1588 ,(6848467),(8336353),(119770114),47512768 ,41.38 ,38.27,141.68 ,92.50 ,89.77,(1.26),0.62 ,7099075.27 ,10.23 ,,
3168,화승엔터프라이즈,기타제조업,A241590,12,2022,Annual,1475831731.0,757366549.0,109553353.0,293836785.0,566974876.0,1475831731.0,884648845.0,778090401.0,162092898.0,491371916.0,60493479.0,591182886 ,1654029582 ,1454787397.0,52800969 ,8840221.0,7077 ,(7540043),96849046 ,(206200451),118442489 ,40.06 ,44.31,149.64 ,110.61 ,87.95,(1.32),3.19 ,52800968.97 ,12.05 ,,
3169,화승엔터프라이즈,기타제조업,A241590,12,2023,Annual,1360570206.0,646562391.0,106810753.0,262993637.0,565207784.0,1360570206.0,801186315.0,718786094.0,144504769.0,457068836.0,39118723.0,559383890 ,1213831937 ,1050489568.0,12961782 ,16067771.0,2230 ,(25283146),59131661 ,(55916235),(66693871),41.11 ,43.63,143.23 ,106.12 ,86.54,(4.39),1.07 ,12961781.97 ,13.46 ,,
3170,셀트리온,의약품,A068270,12,2019,Annual,3859646629.0,1785115920.0,814370252.0,306709923.0,923592892.0,3859646629.0,986733418.0,657225838.0,42699750.0,298043417.0,139502097.0,2872913211 ,1128459878 ,494966174.0,381532472 ,113568073.0,7988484 ,301442694 ,473993888 ,(251440600),(85919872),74.43 ,12.83,34.35 ,17.24 ,43.86,11.03 ,33.81 ,381532472.00 ,56.14 ,,
3171,셀트리온,의약품,A068270,12,2020,Annual,5020121254.0,2516494912.0,1252394564.0,384324661.0,946280260.0,5020121254.0,1592540900.0,1056766921.0,33962627.0,436977488.0,199869876.0,3427580354 ,1849115532 ,821451543.0,718577360 ,171437188.0,5246634 ,525702910 ,350746672 ,(471983443),265988485 ,68.28 ,15.43,46.46 ,22.59 ,44.42,16.69 ,38.86 ,718577360.00 ,55.58 ,,
3172,셀트리온,의약품,A068270,12,2021,Annual,5674122532.0,3074470614.0,1101089342.0,578056854.0,950411764.0,5674122532.0,1623747846.0,1210479664.0,80723080.0,512107570.0,170383137.0,4050374687 ,1893401217 ,805806952.0,744176850 ,125769269.0,12765912 ,595779439 ,911159432 ,(355825397),(69277578),71.38 ,13.12,40.09 ,18.38 ,42.56,15.93 ,39.30 ,744176850.30 ,57.44 ,,
3173,셀트리온,의약품,A068270,12,2022,Annual,5891652311.0,2929792464.0,1621890148.0,616352352.0,1007037655.0,5891652311.0,1617448041.0,1294097736.0,50270474.0,553706634.0,151579926.0,4274204270 ,2283967480 ,1251270175.0,647198175 ,139714341.0,15092917 ,542566233 ,863532 ,(297051208),(350219428),72.55 ,13.45,37.84 ,18.54 ,54.78,13.04 ,28.34 ,647198174.58 ,45.22 ,,
3174,셀트리온,의약품,A068270,12,2023,Annual,19917534297.0,5009357807.0,939169491.0,3041452920.0,1214588075.0,19917534297.0,2791739990.0,2470579211.0,50853304.0,1607610329.0,99133316.0,17125794307 ,2176431531 ,1124562480.0,651481422 ,161112164.0,17331654 ,539706505 ,537158606 ,(138864903),(385114627),85.98 ,9.49,16.30 ,11.04 ,51.67,5.04 ,29.93 ,651481422.15 ,48.33 ,,
3175,카카오,서비스업,A035720,12,2019,Annual,8737369044.0,2829694454.0,157220905.0,49449771.0,349818319.0,8737369044.0,3008840079.0,2148320624.0,28949889.0,11166981.0,7418107.0,5728528965 ,3070111365 ,0.0,202191335 ,0.0,146176129 ,(345859064),752667420 ,(414187465),322204328 ,65.56 ,8.63,52.52 ,13.16 ,0.0,(6.09),6.59 ,202191335.00 ,100.00 ,,
3176,카카오,서비스업,A035720,12,2020,Annual,11954146191.0,4462924201.0,247374452.0,45813597.0,430667590.0,11954146190.0,4542386717.0,2647451605.0,37652528.0,130264037.0,5257448.0,7411759473 ,4071392494 ,0.0,450519575 ,0.0,211406287 ,168978904 ,971096477 ,(1260695789),1305360310 ,62.00 ,7.95,61.29 ,12.82 ,0.0,2.57 ,11.07 ,450519575.00 ,100.00 ,,
3177,카카오,서비스업,A035720,12,2021,Annual,22784559109.0,8102194311.0,398116991.0,91807853.0,554916366.0,22784559109.0,9216225463.0,5273033016.0,69747961.0,896447106.0,55365412.0,13568333646 ,5910512881 ,0.0,587884339 ,0.0,382275811 ,1640484195 ,1306571526 ,(3341008650),4441165654 ,59.55 ,14.48,67.92 ,24.32 ,0.0,15.64 ,9.95 ,587884339.00 ,100.00 ,,
3178,카카오,서비스업,A035720,12,2022,Annual,22963544024.0,7755732887.0,440899209.0,160328358.0,885397238.0,22963544024.0,9447826639.0,4767915518.0,94417399.0,1055056265.0,615509181.0,13515717385 ,6798741511 ,0.0,569390445 ,0.0,410097878 ,1067029037 ,678376491 ,(1574104587),411821220 ,58.86 ,18.12,69.90 ,30.79 ,0.0,7.88 ,8.37 ,569390445.16 ,100.00 ,,
3179,카카오,서비스업,A035720,12,2023,Annual,25179968939.0,8943259940.0,622027315.0,138643535.0,1322051482.0,25179968939.0,11321369715.0,6245063908.0,241859266.0,1052546624.0,845628441.0,13858599224 ,7557001757 ,0.0,460857846 ,0.0,399885312 ,(1816669011),1341098334 ,(1779932042),1019586517 ,55.04 ,17.83,81.69 ,32.40 ,0.0,(13.27),6.10 ,460857845.68 ,100.00 ,,
3180,HDC,기타금융,A012630,12,2019,Annual,4208951128.0,1072404021.0,274602000.0,238083686.0,781393256.0,4208951128.0,1857740750.0,934362389.0,141829701.0,370156704.0,413688223.0,2351210377 ,1616692249 ,1316072140.0,128121495 ,0.0,6832000 ,275086282 ,170017140 ,(408641025),101653389 ,55.86 ,29.16,79.01 ,52.19 ,81.41,12.34 ,7.92 ,128121494.51 ,18.59 ,,
3181,HDC,기타금융,A012630,12,2020,Annual,9617140797.0,5830185893.0,544648574.0,934039905.0,1419691653.0,9617140797.0,5271895148.0,3328383406.0,249973635.0,1079072481.0,554552313.0,4345245649 ,3951863002 ,3082669109.0,544670795 ,0.0,15557000 ,191342520 ,(474239487),364572676 ,787984208 ,45.18 ,31.98,121.33 ,70.79 ,78.01,5.71 ,13.78 ,544670794.78 ,21.99 ,,
3182,HDC,기타금융,A012630,12,2021,Annual,10651491648.0,6451751161.0,652151888.0,1471088374.0,1541917427.0,10651491648.0,5846684847.0,3920442872.0,327063869.0,1176321675.0,290937837.0,4804806801 ,4779586329 ,3960609591.0,368697035 ,0.0,16605000 ,230227330 ,(8772539),(184361356),45986713 ,45.11 ,28.68,121.68 ,63.58 ,82.87,5.03 ,7.71 ,368697035.25 ,17.13 ,,
3183,HDC,기타금융,A012630,12,2022,Annual,11592341238.0,6762367304.0,1599793667.0,2163502335.0,1916924934.0,11592341238.0,6759502439.0,4356654859.0,353094122.0,1870366526.0,500428368.0,4832838799 ,5044944532 ,4500392967.0,158535478 ,0.0,9348000 ,36958373 ,(1413595134),799071689 ,738894981 ,41.69 ,33.15,139.87 ,79.50 ,89.21,0.77 ,3.14 ,158535478.44 ,10.79 ,,
3184,HDC,기타금융,A012630,12,2023,Annual,11620863118.0,6590724167.0,1963860777.0,2178348681.0,2230056007.0,11620863118.0,6606454289.0,4179885120.0,403362006.0,1214378587.0,934746922.0,5014408830 ,5908284632 ,5233466652.0,312643257 ,0.0,6615000 ,212938887 ,244287078 ,(465718870),191992559 ,43.15 ,32.31,131.75 ,74.88 ,88.58,4.32 ,5.29 ,312643257.34 ,11.42 ,,
3185,BGF리테일,유통업,A282330,12,2019,Annual,2172410900.0,744140652.0,55903651.0,90874466.0,549816981.0,2172410900.0,1549815138.0,950726347.0,532236415.0,2294239.0,9434864.0,622595762 ,5946068220 ,4889561258.0,196623294 ,3026000.0,2097000 ,151377054 ,532814863 ,(293909155),(246196603),28.66 ,25.57,248.93 ,89.23 ,82.23,26.46 ,3.31 ,196623293.75 ,17.77 ,,
3186,BGF리테일,유통업,A282330,12,2020,Annual,2371169598.0,829086122.0,54348468.0,121544700.0,591452945.0,2371169598.0,1674341688.0,1003393100.0,569731857.0,8453239.0,13912034.0,696827910 ,6181269419 ,5129513383.0,162204244 ,3234000.0,3536000 ,122711267 ,507341460 ,(266360893),(245000808),29.39 ,26.13,240.28 ,88.92 ,82.98,18.60 ,2.62 ,162204243.58 ,17.02 ,,
3187,BGF리테일,유통업,A282330,12,2021,Annual,2596378757.0,808328772.0,73163134.0,108457563.0,614077693.0,2596378757.0,1787059387.0,1016456192.0,504242443.0,6090000.0,1092034.0,809319369 ,6781161259 ,5604063733.0,199441704 ,3439000.0,3879000 ,147642852 ,538147660 ,(239089232),(268623346),31.17 ,27.84,220.81 ,89.33 ,82.64,19.61 ,2.94 ,199441703.67 ,17.36 ,,
3188,BGF리테일,유통업,A282330,12,2022,Annual,2946235272.0,889900434.0,127653657.0,124841356.0,690462607.0,2946235272.0,1983607628.0,1102246622.0,524159150.0,12290000.0,0.0,962627644 ,7615769468 ,6229570187.0,252407574 ,3894000.0,4743000 ,193538863 ,630424676 ,(98479902),(317632967),32.67 ,27.67,206.06 ,84.69 ,81.8,21.84 ,3.31 ,252407573.58 ,18.20 ,,
3189,BGF리테일,유통업,A282330,12,2023,Annual,3219078523.0,978981169.0,179672894.0,176968203.0,776433425.0,3219078523.0,2144625475.0,1191297911.0,545113743.0,10690000.0,0.0,1074453048 ,8194753979 ,6671994182.0,253187754 ,4497000.0,4477000 ,195844952 ,647081048 ,(244136780),(369214702),33.38 ,27.66,199.60 ,82.86 ,81.42,19.23 ,3.09 ,253187753.63 ,18.58 ,,
3190,F&F홀딩스,기타금융,A007700,12,2019,Annual,684437158.0,400051201.0,82357262.0,175941285.0,160563095.0,684437158.0,200705199.0,161362385.0,57153809.0,0.0,10379440.0,483731960 ,910336565 ,293361768.0,150736275 ,0.0,21167217 ,109943278 ,161838339 ,(109531831),(24457858),70.68 ,7.74,41.49 ,10.96 ,32.23,25.03 ,16.56 ,150736275.37 ,67.77 ,,
