,종목명,회계년,총자산증가율(전년동기)(%),유형자산증가율(전년동기)(%),매출액증가율(전년동기)(%),당기순이익(천원)
1288,동원F&B,2022,7.03,-0.63,15.27,"90,820,580"
1289,동원F&B,2023,6.49,4.69,8.38,"108,837,988"
1290,동원산업,2019,15.19,16.11,9.74,"51,402,754"
1291,동원산업,2020,4.02,-2.48,6.51,"243,645,014"
1292,동원산업,2021,115.23,150.25,166.09,"315,039,571"
1293,동원산업,2022,5.62,1.70,18.72,"296,545,279"
1294,동원산업,2023,9.40,13.73,-0.86,"272,187,151"
1295,동원수산,2019,3.44,-15.33,15.47,"5,812,026"
1296,동원수산,2020,-0.54,-20.00,-11.35,"-3,351,800"
1297,동원수산,2021,2.84,9.95,-0.52,"7,350,568"
1298,동원수산,2022,20.65,-1.15,22.42,"6,065,992"
1299,동원수산,2023,-5.89,-1.89,-19.82,"-17,676,748"
1300,동원시스템즈,2019,2.72,16.85,1.56,"46,800,083"
1301,동원시스템즈,2020,8.77,13.50,3.47,"61,635,027"
1302,동원시스템즈,2021,18.81,3.96,15.98,"48,134,726"
1303,동원시스템즈,2022,-2.70,2.68,14.88,"72,334,600"
1304,동원시스템즈,2023,5.80,12.16,-11.16,"64,350,438"
1305,DI동일,2019,-6.25,-42.07,-24.68,"13,653,969"
1306,DI동일,2020,-0.66,-2.85,-0.77,"24,047,324"
1307,DI동일,2021,12.53,-0.77,19.63,"46,334,632"
1308,DI동일,2022,0.48,0.22,2.07,"57,491,368"
1309,DI동일,2023,-2.23,-0.20,-17.72,"5,995,806"
1310,동일산업,2019,-1.19,23.44,-9.29,"3,750,676"
1311,동일산업,2020,3.12,-11.21,-6.04,"8,015,170"
1312,동일산업,2021,13.48,-7.95,39.35,"43,781,037"
1313,동일산업,2022,5.41,22.27,7.24,"21,844,965"
1314,동일산업,2023,-4.66,-4.65,-11.42,"-1,075,698"
1315,동화약품,2019,1.55,-4.61,0.18,"9,107,598"
1316,동화약품,2020,15.26,35.61,-11.42,"28,715,102"
1317,동화약품,2021,3.23,11.58,7.70,"19,582,802"
1318,동화약품,2022,2.98,5.79,16.18,"21,591,211"
1319,동화약품,2023,22.52,14.72,6.08,"28,237,046"
1320,두산,2019,0.90,2.38,2.99,"313,824,055"
1321,두산,2020,3.66,-12.19,-36.34,"-963,891,957"
1322,두산,2021,-14.09,-14.84,12.45,"648,815,499"
1323,두산,2022,1.42,5.48,32.25,"-581,168,718"
1324,두산,2023,7.49,3.76,12.56,"272,073,644"
1325,HD현대인프라코어,2019,2.81,4.98,5.90,"395,698,171"
1326,HD현대인프라코어,2020,6.07,-1.07,-51.28,"285,073,683"
1327,HD현대인프라코어,2021,-60.24,-37.21,15.18,"567,835,830"
1328,HD현대인프라코어,2022,-0.95,-0.53,3.54,"229,551,496"
1329,HD현대인프라코어,2023,-6.72,2.72,-2.03,"230,712,444"
1330,두산에너빌리티,2019,-0.15,-7.69,5.61,"-223,649,869"
1331,두산에너빌리티,2020,3.20,3.99,-41.10,"-838,445,773"
1332,두산에너빌리티,2021,-7.22,-11.71,19.84,"645,821,147"
1333,두산에너빌리티,2022,-2.83,-7.63,40.31,"-453,149,866"
1334,두산에너빌리티,2023,6.90,4.04,14.06,"517,521,903"
1335,디씨엠,2019,10.17,-44.15,19.04,"23,461,524"
1336,디씨엠,2020,10.13,-6.94,13.80,"19,961,806"
1337,디씨엠,2021,25.87,10.45,51.67,"50,754,930"
1338,디씨엠,2022,6.99,34.30,-4.08,"37,642,494"
1339,디씨엠,2023,-9.55,8.62,-9.29,"-10,302,105"
1340,디아이,2019,2.06,9.03,-44.11,"416,866"
1341,디아이,2020,6.55,9.63,48.13,"5,758,267"
1342,디아이,2021,8.42,-0.11,39.63,"15,139,407"
1343,디아이,2022,10.65,-10.16,1.96,"15,165,290"
1344,디아이,2023,2.19,0.64,-7.13,"1,960,665"
1345,디아이씨,2019,-3.77,3.04,-2.78,"-55,659,588"
1346,디아이씨,2020,-22.46,-16.46,-8.25,"-119,098,345"
1347,디아이씨,2021,4.01,5.94,19.61,"29,487,084"
1348,디아이씨,2022,3.08,-10.56,17.92,"4,736,429"
1349,디아이씨,2023,5.53,9.77,4.71,"21,004,761"
1350,디와이,2019,1.62,8.57,-4.12,"32,061,559"
1351,디와이,2020,5.44,-9.16,-7.59,"2,967,607"
1352,디와이,2021,8.09,-1.11,26.46,"11,599,269"
1353,디와이,2022,0.13,-5.35,9.66,"7,650,980"
1354,디와이,2023,8.03,3.43,8.80,"35,412,224"
1355,DN오토모티브,2019,4.71,9.32,2.34,"68,290,130"
1356,DN오토모티브,2020,5.48,-7.13,-13.62,"48,427,398"
1357,DN오토모티브,2021,54.40,-2.18,15.90,"85,081,181"
1358,DN오토모티브,2022,209.21,144.91,239.12,"184,899,013"
1359,DN오토모티브,2023,-0.53,5.28,3.58,"283,445,371"
1360,롯데관광개발,2019,13.47,105.54,16.26,"-14,681,588"
1361,롯데관광개발,2020,108.41,116.36,-81.04,"-82,068,543"
1362,롯데관광개발,2021,8.68,-3.10,538.49,"-200,695,718"
1363,롯데관광개발,2022,38.42,43.49,71.54,"-224,708,158"
1364,롯데관광개발,2023,-2.14,-3.93,70.71,"-202,330,590"
1365,롯데쇼핑,2019,29.37,0.63,-1.12,"-816,477,652"
1366,롯데쇼핑,2020,-3.37,-0.85,-8.16,"-686,569,608"
1367,롯데쇼핑,2021,1.82,1.43,-3.77,"-272,964,154"
1368,롯데쇼핑,2022,-5.15,-1.74,-0.63,"-318,692,441"
1369,롯데쇼핑,2023,-3.34,4.76,-5.95,"169,180,436"
1370,롯데정밀화학,2019,5.45,-4.42,-4.41,"168,371,662"
1371,롯데정밀화학,2020,4.57,12.89,-3.63,"198,791,788"
1372,롯데정밀화학,2021,45.28,1.10,40.89,"585,458,462"
1373,롯데정밀화학,2022,-0.50,4.29,38.39,"146,159,073"
1374,롯데정밀화학,2023,-0.99,-1.81,-28.21,"182,031,600"
1375,롯데지주,2019,-43.49,-7.70,21.80,"-411,644,597"
1376,롯데지주,2020,6.88,23.54,2.60,"-238,878,979"
1377,롯데지주,2021,19.44,91.43,9.22,"150,433,761"
1378,롯데지주,2022,11.31,3.85,42.19,"336,571,002"
1379,롯데지주,2023,4.44,14.78,7.43,"163,660,189"
1380,롯데칠성,2019,-1.65,-6.98,3.55,"-144,005,704"
1381,롯데칠성,2020,6.44,-3.72,-7.06,"-16,801,842"
1382,롯데칠성,2021,3.77,5.59,10.99,"137,076,881"
1383,롯데칠성,2022,2.76,1.44,13.39,"131,094,281"
1384,롯데칠성,2023,15.20,17.39,13.48,"166,513,593"
1385,롯데케미칼,2019,-3.63,-6.61,-5.91,"756,665,994"
1386,롯데케미칼,2020,-3.28,-4.42,-19.18,"175,348,148"
1387,롯데케미칼,2021,17.89,4.60,48.25,"1,413,648,089"
1388,롯데케미칼,2022,17.19,42.95,22.93,"27,820,457"
1389,롯데케미칼,2023,24.98,33.07,-10.46,"-39,243,085"
1390,마니커,2019,-5.33,-2.98,-10.18,"-17,510,236"
1391,마니커,2020,4.98,-4.92,-11.12,"-35,169,678"
1392,마니커,2021,2.27,-9.91,17.66,"-50,153,043"
1393,마니커,2022,-11.12,2.58,26.84,"655,477"
1394,마니커,2023,-8.16,-4.87,5.95,"-1,770,259"
1395,만호제강,2019,-1.11,-12.31,-2.82,"1,066,829"
1396,만호제강,2020,0.19,-5.47,-6.09,"1,271,124"
1397,만호제강,2021,3.40,-1.84,-0.15,"865,460"
1398,만호제강,2022,6.74,-6.12,29.36,"2,931,085"
1399,만호제강,2023,1.57,2.58,-15.93,"8,988,679"
1400,명문제약,2019,8.79,17.34,1.25,"-20,832,842"
1401,명문제약,2020,-8.10,-2.76,-14.39,"-27,753,014"
1402,명문제약,2021,-8.13,-4.72,7.75,"-6,804,257"
1403,명문제약,2022,3.22,-0.76,10.43,"7,976,055"
1404,명문제약,2023,2.65,-1.11,11.46,"-4,874,243"
1405,모나리자,2019,-0.53,-3.73,4.36,"2,430,878"
1406,모나리자,2020,18.44,4.80,-0.70,"7,918,009"
1407,모나리자,2021,2.90,25.21,-9.16,"3,267,785"
1408,모나리자,2022,4.09,-3.74,13.60,"2,335,281"
1409,모나리자,2023,-0.77,-4.64,7.35,"9,144,075"
1410,모나미,2019,17.68,12.79,-2.33,"1,262,147"
1411,모나미,2020,-2.51,15.58,-3.24,"51,407"
1412,모나미,2021,3.49,-4.62,3.50,"15,736,000"
1413,모나미,2022,7.86,50.91,13.08,"3,315,767"
1414,모나미,2023,-10.31,-3.29,-5.40,"-5,722,532"
1415,모토닉,2019,1.96,-7.95,6.34,"11,354,808"
1416,모토닉,2020,0.35,-8.63,-14.01,"14,858,905"
1417,모토닉,2021,1.25,-10.74,9.82,"11,970,139"
1418,모토닉,2022,3.60,-6.45,14.17,"21,497,075"
1419,모토닉,2023,3.47,1.71,9.11,"27,476,028"
1420,무림P&P,2019,-0.42,-4.62,-3.06,"10,362,657"
1421,무림P&P,2020,5.93,0.71,-16.37,"-7,568,352"
1422,무림P&P,2021,3.72,-1.32,16.25,"19,729,687"
1423,무림P&P,2022,8.12,-2.82,26.14,"45,518,463"
1424,무림P&P,2023,1.18,15.75,-0.67,"-21,635,976"
1425,무림페이퍼,2019,7.16,18.59,1.32,"-6,845,806"
1426,무림페이퍼,2020,1.69,-0.25,-15.49,"-37,848,772"
1427,무림페이퍼,2021,4.07,-2.24,11.12,"409,558"
1428,무림페이퍼,2022,6.33,-3.75,32.59,"34,759,091"
1429,무림페이퍼,2023,-1.50,9.06,-5.52,"1,401,910"
1430,문배철강,2019,28.67,-0.54,1.97,"2,371,990"
1431,문배철강,2020,-3.87,1.76,-6.07,"8,612,102"
1432,문배철강,2021,11.80,0.82,34.19,"25,376,074"
1433,문배철강,2022,-1.40,0.15,-6.18,"26,217,228"
1434,문배철강,2023,11.96,14.22,-14.87,"18,559,891"
1435,미래산업,2019,8.97,-4.00,-19.73,"-6,153,579"
1436,미래산업,2020,28.00,39.78,50.08,"-6,722,373"
1437,미래산업,2021,23.91,-31.25,16.31,"7,490,277"
1438,미래산업,2022,13.28,-7.03,16.21,"8,023,364"
1439,미래산업,2023,-23.93,2.01,-61.30,"-33,036,898"
1440,미래아이앤지,2019,25.59,-45.32,16.00,"14,020,545"
1441,미래아이앤지,2020,27.69,-51.21,-22.82,"19,673,712"
1442,미래아이앤지,2021,7.96,-91.42,35.30,"-18,081,303"
1443,미래아이앤지,2022,-2.18,12.83,64.30,"-3,042,386"
1444,미래아이앤지,2023,-13.37,11.70,1.54,"-9,297,695"
1445,미원상사,2019,14.31,41.24,-23.93,"31,123,175"
1446,미원상사,2020,17.19,24.76,18.00,"51,848,333"
1447,미원상사,2021,13.21,3.62,21.97,"57,743,052"
1448,미원상사,2022,11.60,10.29,21.79,"72,215,529"
1449,미원상사,2023,7.69,18.94,-3.84,"61,015,748"
1450,미원홀딩스,2019,41.96,206.91,32.69,"16,268,200"
1451,미원홀딩스,2020,5.10,-4.22,53.40,"23,673,458"
1452,미원홀딩스,2021,28.84,-19.47,45.82,"40,232,181"
1453,미원홀딩스,2022,13.84,28.02,18.49,"26,602,300"
1454,미원홀딩스,2023,-3.78,12.59,-11.24,"17,037,306"
1455,미창석유,2019,4.31,6.23,2.35,"17,725,860"
1456,미창석유,2020,5.57,2.77,-14.26,"19,678,866"
1457,미창석유,2021,11.48,-3.11,46.37,"33,138,439"
1458,미창석유,2022,2.80,-4.43,3.08,"23,383,095"
1459,미창석유,2023,16.49,-5.98,-2.28,"47,646,038"
1460,방림,2019,-4.36,-2.87,-6.99,"5,744,853"
1461,방림,2020,0.00,-4.73,-11.64,"5,114,514"
1462,방림,2021,8.54,-3.30,12.38,"7,444,412"
1463,방림,2022,3.17,-0.11,18.93,"5,587,649"
1464,방림,2023,-8.20,-8.55,-15.31,"-4,198,834"
1465,백광산업,2019,10.46,8.83,-4.04,"16,028,599"
1466,백광산업,2020,-1.85,4.53,1.74,"10,145,917"
1467,백광산업,2021,12.12,2.02,11.55,"15,001,059"
1468,백광산업,2022,11.72,12.91,21.77,"22,702,656"
1469,백광산업,2023,5.60,-25.47,0.34,"7,728,814"
1470,태경비케이,2019,2.59,-15.37,-12.31,"9,812,086"
1471,태경비케이,2020,-1.82,-4.18,-11.31,"9,147,910"
1472,태경비케이,2021,12.34,2.64,18.03,"15,491,052"
1473,태경비케이,2022,8.68,2.04,76.81,"28,816,694"
1474,태경비케이,2023,4.65,13.02,-14.75,"34,255,565"
1475,백산,2019,12.17,2.90,45.11,"6,247,667"
1476,백산,2020,-11.95,12.41,-18.29,"-16,433,339"
1477,백산,2021,13.42,-21.76,-3.14,"19,134,154"
1478,백산,2022,2.64,15.80,28.25,"44,891,846"
1479,백산,2023,3.85,8.19,-12.22,"40,522,031"
1480,범양건영,2019,16.99,7.13,77.40,"19,716,990"
1481,범양건영,2020,14.20,27.26,-47.72,"10,968,238"
1482,범양건영,2021,21.28,-0.65,-22.48,"3,068,640"
1483,범양건영,2022,12.14,50.53,7.01,"-8,414,780"
1484,범양건영,2023,-10.30,0.55,0.85,"-9,110,987"
1485,보락,2019,4.32,2.24,6.99,"648,534"
1486,보락,2020,-2.71,-1.79,6.00,"394,509"
1487,보락,2021,4.08,-4.55,3.84,"1,694,988"
1488,보락,2022,8.16,-4.09,21.81,"3,069,106"
1489,보락,2023,-4.90,-4.49,-3.43,"857,813"
1490,보령,2019,12.80,26.71,13.87,"32,221,803"
1491,보령,2020,27.65,-2.64,7.17,"26,859,762"
1492,보령,2021,27.88,-4.14,11.64,"43,119,260"
1493,보령,2022,7.69,-6.80,21.23,"41,938,309"
1494,보령,2023,2.59,-3.37,13.04,"40,213,138"
1495,보해양조,2019,-18.65,-14.59,-7.31,"-20,194,795"
1496,보해양조,2020,-8.56,-5.30,3.36,"1,716,780"
1497,보해양조,2021,2.68,-11.40,6.60,"-908,719"
1498,보해양조,2022,-3.74,-5.07,8.49,"-2,828,784"
1499,보해양조,2023,-2.78,-3.56,2.45,"-3,555,068"
1500,부광약품,2019,-21.29,-1.58,-13.40,"-7,434,843"
1501,부광약품,2020,3.20,-17.31,0.87,"-10,104,662"
1502,부광약품,2021,-0.89,17.51,7.56,"-2,796,798"
1503,부광약품,2022,0.88,-0.83,4.61,"-4,248,677"
1504,부광약품,2023,7.01,-0.76,-34.04,"-34,406,512"
1505,부국철강,2019,-1.24,-3.54,-7.09,"1,838,565"
1506,부국철강,2020,8.13,-2.56,5.04,"807,618"
1507,부국철강,2021,13.99,-2.63,40.89,"8,793,809"
1508,부국철강,2022,1.95,-2.38,7.15,"7,102,656"
1509,부국철강,2023,1.61,-0.35,-8.72,"3,624,751"
1510,부산산업,2019,1.76,-0.89,18.06,"6,938,910"
1511,부산산업,2020,-5.10,1.52,-17.97,"4,125,589"
1512,부산산업,2021,3.70,1.91,10.70,"-3,247,162"
1513,부산산업,2022,0.66,1.01,19.21,"4,538,775"
1514,부산산업,2023,106.57,165.25,-7.95,"5,450,935"
1515,부산주공,2019,-6.46,-6.57,0.38,"-21,586,911"
1516,부산주공,2020,-11.45,-4.25,-25.35,"-13,437,444"
1517,부산주공,2021,-4.05,-2.57,22.33,"-11,744,451"
1518,부산주공,2022,-2.39,-31.59,23.40,"-9,711,498"
1519,부산주공,2023,1.84,0.54,4.85,"-5,084,591"
1520,비상교육,2019,12.54,18.54,23.14,"11,156,442"
1521,비상교육,2020,-8.02,34.84,-13.58,"-14,904,336"
1522,비상교육,2021,3.15,8.63,25.11,"6,033,787"
1523,비상교육,2022,13.89,35.36,17.37,"-1,021,656"
1524,비상교육,2023,17.27,42.49,-0.26,"-12,359,024"
1525,빙그레,2019,4.74,0.67,2.71,"41,057,896"
1526,빙그레,2020,11.57,30.31,9.20,"34,876,252"
1527,빙그레,2021,-0.51,5.44,19.63,"-19,327,115"
1528,빙그레,2022,1.19,1.10,10.48,"25,685,517"
1529,빙그레,2023,15.79,18.18,9.99,"86,218,494"
1530,사조대림,2019,48.56,68.07,41.89,"87,072,853"
1531,사조대림,2020,4.97,0.87,29.21,"36,150,823"
1532,사조대림,2021,1.03,-4.48,5.56,"66,562,486"
1533,사조대림,2022,2.86,-3.80,11.31,"73,810,465"
1534,사조대림,2023,8.11,-2.39,2.20,"107,150,334"
1535,사조동아원,2019,-0.28,-3.63,-0.19,"887,403"
1536,사조동아원,2020,-4.38,-3.86,-5.97,"9,616,139"
1537,사조동아원,2021,0.53,-9.65,6.33,"2,275,542"
1538,사조동아원,2022,7.33,-2.82,53.24,"1,035,396"
1539,사조동아원,2023,-6.82,-3.13,7.43,"10,738,978"
1540,사조산업,2019,-3.28,-1.18,-5.97,"-14,445,129"
1541,사조산업,2020,-4.40,-6.81,-15.43,"12,133,246"
1542,사조산업,2021,2.43,-1.71,-5.07,"55,325,013"
1543,사조산업,2022,4.74,0.46,11.96,"80,131,865"
1544,사조산업,2023,0.27,-1.35,-4.35,"9,347,260"
1545,사조오양,2019,0.93,-6.08,5.89,"13,214,801"
1546,사조오양,2020,2.44,-7.95,4.47,"18,457,164"
1547,사조오양,2021,-0.88,-1.84,0.38,"15,770,039"
1548,사조오양,2022,8.63,6.55,12.24,"8,526,794"
1549,사조오양,2023,0.88,-3.58,6.07,"20,298,535"
1550,SGC에너지,2019,-8.34,-21.06,7.14,"426,699"
1551,SGC에너지,2020,284.48,793.38,-62.52,"31,721,614"
1552,SGC에너지,2021,-3.13,2.40,"1,681.71","98,486,293"
1553,SGC에너지,2022,17.86,-4.22,48.72,"148,411,627"
1554,SGC에너지,2023,-2.84,1.73,7.11,"17,169,649"
1555,삼성SDI,2019,2.60,17.76,10.25,"402,366,430"
1556,삼성SDI,2020,8.47,12.92,11.86,"630,966,298"
1557,삼성SDI,2021,19.96,24.61,20.00,"1,250,401,560"
1558,삼성SDI,2022,17.13,17.41,48.48,"2,039,361,448"
1559,삼성SDI,2023,12.50,32.66,12.84,"2,066,046,562"
1560,삼성공조,2019,-0.67,3.17,-6.97,"5,039,089"
1561,삼성공조,2020,-0.09,-6.93,-15.23,"5,388,558"
1562,삼성공조,2021,-0.27,-16.69,24.79,"-2,479,562"
1563,삼성공조,2022,19.86,275.35,20.32,"40,961,799"
1564,삼성공조,2023,1.55,-12.25,31.49,"14,081,133"
1565,삼성물산,2019,8.25,-1.96,-1.27,"1,047,890,681"
1566,삼성물산,2020,18.36,-1.52,-1.77,"1,160,650,820"
1567,삼성물산,2021,1.68,7.84,14.03,"1,829,084,040"
1568,삼성물산,2022,6.76,22.35,25.27,"2,544,956,969"
1569,삼성물산,2023,12.11,8.79,-2.93,"2,719,106,117"
1570,삼성E&A,2019,-1.17,7.56,16.92,"323,809,854"
1571,삼성E&A,2020,4.16,2.40,5.59,"252,135,563"
1572,삼성E&A,2021,27.40,1.94,10.93,"351,071,466"
1573,삼성E&A,2022,29.54,-2.12,34.30,"595,319,035"
1574,삼성E&A,2023,-0.60,-1.74,5.67,"695,607,943"
1575,삼성전기,2019,0.34,-0.95,-3.55,"528,048,551"
1576,삼성전기,2020,6.36,-2.00,0.45,"623,811,178"
1577,삼성전기,2021,7.76,4.86,24.79,"915,432,453"
1578,삼성전기,2022,10.62,12.84,-2.59,"993,519,182"
1579,삼성전기,2023,6.01,7.03,-5.47,"450,482,125"
1580,삼성전자,2019,3.89,3.82,-5.48,"21,738,865,000"
1581,삼성전자,2020,7.28,7.62,2.78,"26,407,832,000"
1582,삼성전자,2021,12.79,16.27,18.07,"39,907,450,000"
1583,삼성전자,2022,5.11,12.08,8.09,"55,654,077,000"
1584,삼성전자,2023,1.67,11.43,-14.33,"15,487,100,000"
1585,삼성제약,2019,4.91,12.86,-4.12,"6,885,174"
1586,삼성제약,2020,6.05,11.27,8.31,"-39,876,979"
1587,삼성제약,2021,-18.62,-65.88,13.74,"-40,276,344"
1588,삼성제약,2022,-18.93,-15.31,-5.59,"-25,093,031"
1589,삼성제약,2023,-20.72,-1.84,0.24,"-24,812,022"
1590,삼성중공업,2019,-4.78,-2.63,39.59,"-1,315,353,147"
1591,삼성중공업,2020,-4.98,-3.88,-6.66,"-1,492,699,902"
1592,삼성중공업,2021,-6.06,1.97,-3.47,"-1,452,069,566"
1593,삼성중공업,2022,19.39,-6.74,-10.23,"-627,411,807"
1594,삼성중공업,2023,7.60,-0.51,34.73,"-155,556,376"
1595,삼성출판사,2019,26.68,-15.35,8.59,"6,603,130"
1596,삼성출판사,2020,21.01,-22.13,-17.29,"53,270,131"
1597,삼성출판사,2021,15.84,-10.33,12.19,"5,934,977"
1598,삼성출판사,2022,-37.56,-82.29,-76.04,"16,441,994"
1599,삼성출판사,2023,-7.05,-14.07,-6.94,"8,753,854"
1600,삼아알미늄,2019,5.96,5.94,11.56,"4,952,309"
1601,삼아알미늄,2020,-0.45,1.36,3.08,"3,511,621"
1602,삼아알미늄,2021,9.49,-2.40,28.40,"12,153,040"
1603,삼아알미늄,2022,26.81,24.42,23.36,"17,206,656"
1604,삼아알미늄,2023,40.31,37.06,-14.11,"3,406,230"
1605,삼양식품,2019,14.13,0.72,15.81,"60,028,837"
1606,삼양식품,2020,18.26,25.27,19.30,"67,973,728"
1607,삼양식품,2021,35.39,36.41,-1.00,"56,657,566"
1608,삼양식품,2022,22.82,12.88,41.59,"80,271,061"
1609,삼양식품,2023,26.53,14.24,31.23,"126,591,200"
1610,삼양통상,2019,13.48,-1.28,4.86,"44,199,832"
1611,삼양통상,2020,13.56,-3.67,3.28,"49,909,670"
1612,삼양통상,2021,8.74,3.61,-2.25,"33,139,838"
1613,삼양통상,2022,-0.32,5.10,-7.81,"15,100,586"
1614,삼양통상,2023,-0.61,-1.16,0.26,"21,640,419"
1615,삼양홀딩스,2019,8.32,6.42,-2.92,"62,043,854"
1616,삼양홀딩스,2020,8.47,3.56,-0.70,"143,264,827"
1617,삼양홀딩스,2021,14.56,10.85,25.74,"274,086,323"
1618,삼양홀딩스,2022,1.95,-0.02,6.74,"105,849,359"
1619,삼양홀딩스,2023,12.95,7.06,-3.19,"227,014,035"
1620,삼영무역,2019,33.85,154.41,1.85,"32,426,085"
1621,삼영무역,2020,3.07,-2.27,43.10,"34,664,569"
1622,삼영무역,2021,8.55,-2.52,19.01,"44,918,344"
1623,삼영무역,2022,7.84,-4.05,5.46,"57,700,063"
1624,삼영무역,2023,8.24,3.64,-3.19,"55,062,739"
1625,삼영전자,2019,-1.05,-1.00,-19.51,"8,554,285"
1626,삼영전자,2020,2.23,-3.70,-0.19,"11,424,172"
1627,삼영전자,2021,5.79,-2.61,19.10,"17,029,949"
1628,삼영전자,2022,-0.01,-3.97,-4.63,"18,761,577"
1629,삼영전자,2023,0.08,-1.92,-22.18,"13,835,689"
1630,삼영,2019,1.65,1.80,7.96,"-1,892,637"
1631,삼영,2020,1.89,2.21,5.86,"1,150,858"
1632,삼영,2021,7.97,4.10,13.27,"3,631,754"
1633,삼영,2022,15.43,23.31,1.49,"1,086,767"
1634,삼영,2023,-2.71,2.08,-9.37,"18,914,810"
1635,삼익THK,2019,10.06,20.35,-18.04,"3,265,423"
1636,삼익THK,2020,-1.27,3.47,13.73,"4,458,300"
1637,삼익THK,2021,-2.43,0.10,17.67,"11,812,259"
1638,삼익THK,2022,17.41,7.02,9.23,"16,648,775"
1639,삼익THK,2023,6.66,-2.32,-6.93,"985,056"
1640,삼익악기,2019,3.11,1.83,10.56,"13,089,168"
1641,삼익악기,2020,1.55,-5.44,-6.61,"9,961,370"
1642,삼익악기,2021,-5.96,-2.14,19.19,"23,763,505"
1643,삼익악기,2022,-10.89,-4.09,10.25,"15,067,692"
1644,삼익악기,2023,2.42,11.05,-23.88,"3,388,985"
1645,삼일제약,2019,24.28,14.38,28.02,"786,258"
1646,삼일제약,2020,4.23,-10.00,1.56,"1,340,564"
1647,삼일제약,2021,18.13,52.27,9.14,"-5,346,663"
1648,삼일제약,2022,57.55,132.03,33.84,"-28,287"
1649,삼일제약,2023,3.92,3.90,9.28,"1,663,540"
1650,삼정펄프,2019,2.21,-9.97,8.44,"4,670,509"
1651,삼정펄프,2020,12.84,-2.37,-0.50,"26,856,456"
1652,삼정펄프,2021,2.85,-6.30,-5.60,"7,614,075"
1653,삼정펄프,2022,-2.82,-0.77,26.30,"-957,080"
1654,삼정펄프,2023,4.30,5.06,2.20,"13,973,440"
1655,삼진제약,2019,-3.36,3.63,-6.96,"11,880,757"
1656,삼진제약,2020,10.19,36.90,-2.79,"27,879,308"
1657,삼진제약,2021,23.59,66.72,6.34,"28,404,156"
1658,삼진제약,2022,22.27,17.22,9.58,"21,900,919"
1659,삼진제약,2023,3.28,-3.23,6.60,"18,905,784"
1660,삼천리,2019,5.76,-2.64,0.16,"35,974,986"
1661,삼천리,2020,-1.34,-0.69,-7.33,"27,252,090"
1662,삼천리,2021,9.98,1.22,17.50,"71,110,072"
1663,삼천리,2022,18.29,2.32,53.59,"66,728,901"
1664,삼천리,2023,-11.73,-0.89,-2.16,"145,238,918"
1665,삼호개발,2019,7.91,2.38,22.07,"21,526,296"
1666,삼호개발,2020,4.69,-2.06,-0.33,"18,777,147"
1667,삼호개발,2021,-5.10,8.70,-12.69,"13,927,522"
1668,삼호개발,2022,-4.87,3.51,-3.07,"5,925,977"
1669,삼호개발,2023,16.29,5.25,17.69,"15,111,584"
1670,삼화왕관,2019,38.90,31.08,7.34,"8,350,350"
1671,삼화왕관,2020,3.11,8.48,20.94,"1,495,342"
1672,삼화왕관,2021,-1.12,6.38,6.90,"1,422,227"
1673,삼화왕관,2022,-8.44,1.71,3.00,"-17,219,140"
1674,삼화왕관,2023,-9.71,-9.35,2.24,"-6,651,613"
1675,삼화전기,2019,-2.28,-25.37,-4.68,"3,569,595"
1676,삼화전기,2020,9.43,-4.12,2.16,"5,776,536"
1677,삼화전기,2021,15.76,6.46,23.98,"15,466,954"
1678,삼화전기,2022,-12.31,-1.97,-3.23,"10,784,756"
1679,삼화전기,2023,0.09,8.21,-15.33,"5,800,702"
1680,삼화전자,2019,-6.04,-6.57,-0.70,"-3,221,224"
1681,삼화전자,2020,-8.88,-6.01,-4.00,"-2,296,598"
1682,삼화전자,2021,21.55,23.63,10.53,"-4,123,339"
1683,삼화전자,2022,2.75,-0.49,8.98,"-6,062,382"
1684,삼화전자,2023,6.21,14.03,-13.28,"-6,371,620"
1685,삼화콘덴서,2019,-2.37,52.38,-7.25,"29,819,449"
1686,삼화콘덴서,2020,9.37,-8.52,-4.72,"23,461,781"
1687,삼화콘덴서,2021,14.61,3.62,8.10,"28,619,003"
1688,삼화콘덴서,2022,6.74,4.76,0.50,"29,337,124"
1689,삼화콘덴서,2023,7.16,2.05,6.57,"20,925,723"
1690,삼화페인트,2019,0.48,1.74,3.06,"3,893,556"
1691,삼화페인트,2020,6.00,2.84,2.12,"6,482,791"
1692,삼화페인트,2021,3.00,1.59,14.48,"-2,425,671"
1693,삼화페인트,2022,-4.07,-3.43,2.29,"5,498,047"
1694,삼화페인트,2023,0.58,-4.34,-2.27,"16,130,730"
1695,상신브레이크,2019,5.35,3.37,3.49,"5,490,566"
1696,상신브레이크,2020,-2.71,-5.61,-10.94,"-2,322,556"
1697,상신브레이크,2021,12.19,3.55,13.75,"10,375,224"
1698,상신브레이크,2022,10.32,7.81,23.17,"864,465"
1699,상신브레이크,2023,3.73,-5.09,17.68,"14,174,122"
1700,새론오토모티브,2019,-4.31,-13.27,-8.85,"-8,320,549"
1701,새론오토모티브,2020,-2.92,-8.73,-11.17,"6,154,730"
1702,새론오토모티브,2021,8.18,6.12,-5.94,"14,025,570"
