,종목명,회계년,총자산(천원),*매출원가율(%),당기순이익(천원),영업이익률(%),매출총이익률(%),ROE(당기순이익)(%),당기순이익률(%),매출액(천원),총자산순이익률(%)
826,한국쉘석유,2020,148607731.0,61.45,21010633.0,15.47,38.55,21.44,10.49,200334947.0,134.8078903109018
827,한국쉘석유,2021,165711580.0,65.15,29045946.0,15.76,34.85,27.97,12.03,241388074.0,145.6675954691881
828,한국쉘석유,2022,172340454.0,71.05,26721327.0,11.63,28.95,24.02,8.86,301642199.0,175.02692606345346
829,한국쉘석유,2023,188371617.0,68.74,37379115.0,13.20,31.26,31.27,11.66,320486205.0,170.1350819746905
830,한국전력,2019,197597792000.0,97.65,-2263535000.0,-2.16,2.35,-3.23,-3.83,59172890000.0,29.946129155127398
831,한국전력,2020,203142111000.0,88.45,2092469000.0,6.98,11.55,3.00,3.57,58569314000.0,28.831695068877178
832,한국전력,2021,211123727000.0,104.9,-5215581000.0,-9.64,-4.9,-7.67,-8.60,60673587000.0,28.738402766070912
833,한국전력,2022,234804994000.0,141.6,-24429108000.0,-45.83,-41.6,-45.52,-34.28,71257863000.0,30.347677784059396
834,한국전력,2023,239714965000.0,101.68,-4716144000.0,-5.15,-1.68,-11.90,-5.35,88219461000.0,36.80181627375663
835,한국전자홀딩스,2019,389933341.0,86.43,-23794401.0,-5.58,13.57,-9.40,-10.96,217023310.0,55.65651540425727
836,한국전자홀딩스,2020,412243673.0,81.85,-34799538.0,-0.09,18.15,-15.47,-15.71,221480449.0,53.725615092702704
837,한국전자홀딩스,2021,463627852.0,75.76,29177554.0,11.63,24.24,11.28,8.81,331176392.0,71.43151356661808
838,한국전자홀딩스,2022,469100261.0,77.78,31243298.0,9.27,22.22,9.54,9.64,323979889.0,69.06410333461741
839,한국전자홀딩스,2023,503113632.0,93.33,-28809055.0,-9.25,6.67,-7.88,-10.80,266806351.0,53.03103196376917
840,한국주강,2019,48507646.0,106.0,-13564456.0,-13.52,-6.0,-35.06,-37.40,36271402.0,74.7746076979287
841,한국주강,2020,46460626.0,92.99,-1332761.0,-0.38,7.01,-4.28,-3.93,33885845.0,72.93454246613035
842,한국주강,2021,50194780.0,96.01,-1818819.0,-1.31,3.99,-6.26,-4.01,45309650.0,90.26765332968887
843,한국주강,2022,48045222.0,96.51,1721453.0,-0.95,3.49,5.95,3.17,54371102.0,113.16651216639191
844,한국주강,2023,44186933.0,91.45,2495090.0,4.50,8.55,7.95,4.64,53811233.0,121.78087354467439
845,한국주철관,2019,356691627.0,80.81,14017081.0,3.56,19.19,5.12,3.21,437227920.0,122.5786889581235
846,한국주철관,2020,357526157.0,83.19,10236924.0,3.46,16.81,3.64,3.12,328288630.0,91.82226910463504
847,한국주철관,2021,423089952.0,79.7,65898905.0,9.52,20.3,20.88,12.92,510185096.0,120.58549100215927
848,한국주철관,2022,424608629.0,86.17,12067999.0,2.89,13.83,3.46,2.49,484291226.0,114.05590770506929
849,한국주철관,2023,434108102.0,82.97,17420022.0,4.47,17.03,4.91,3.82,456325697.0,105.1179867175112
850,한국철강,2019,873216580.0,93.55,19084152.0,1.70,6.45,2.65,2.65,719102311.0,82.35096853062501
851,한국철강,2020,868775458.0,85.37,-8461145.0,5.54,14.63,-1.19,-1.34,633382164.0,72.90516302775211
852,한국철강,2021,908707498.0,83.78,97251555.0,11.65,16.22,13.71,10.97,886650133.0,97.57266611659455
853,한국철강,2022,948549497.0,84.64,87395338.0,11.42,15.36,11.49,8.21,1064176509.0,112.18987647620881
854,한국철강,2023,972464325.0,85.93,68179598.0,9.56,14.07,8.26,7.53,905095863.0,93.07239759155175
855,한국카본,2019,397589485.0,82.14,17701680.0,9.25,17.86,5.74,6.47,273402503.0,68.76502355186783
856,한국카본,2020,478319471.0,74.62,57379486.0,18.40,25.38,16.55,13.94,411665264.0,86.06491873294449
857,한국카본,2021,498355905.0,83.46,14348610.0,8.90,16.54,3.73,3.90,367827134.0,73.8081219284439
858,한국카본,2022,585333635.0,84.82,20260871.0,6.72,15.18,5.11,5.49,369270866.0,63.087245276789886
859,한국카본,2023,792428142.0,89.38,-13449428.0,2.77,10.62,-3.13,-2.26,594417384.0,75.01214968208436
860,한국앤컴퍼니,2019,3607086238.0,69.42,170604909.0,20.16,30.58,5.14,20.13,847609750.0,23.498460920356848
861,한국앤컴퍼니,2020,3792451107.0,70.52,145757718.0,19.26,29.48,4.23,17.79,819176122.0,21.600176215534795
862,한국앤컴퍼니,2021,4081229755.0,66.03,200011036.0,23.70,33.97,5.53,20.76,963300354.0,23.603188544331292
863,한국앤컴퍼니,2022,4301818676.0,68.77,166028418.0,22.38,31.23,4.37,15.15,1095895770.0,25.475173468236623
864,한국앤컴퍼니,2023,4640995962.0,67.08,187234321.0,23.55,32.92,4.76,17.18,1089668057.0,23.479185630026194
865,한국특강,2019,317480349.0,98.18,-21521331.0,-1.90,1.82,-25.92,-5.50,390966862.0,123.14679104753033
866,한국특강,2020,352334775.0,94.26,3615977.0,1.75,5.74,4.19,0.87,415313517.0,117.87468807187709
867,한국특강,2021,456750420.0,91.09,36985485.0,5.82,8.91,30.64,5.35,691525200.0,151.4011087280445
868,한국특강,2022,547808388.0,93.23,40633591.0,3.85,6.77,23.92,5.11,795939631.0,145.29526170745672
869,한국특강,2023,560997435.0,90.93,28125493.0,5.70,9.07,13.20,3.39,830391818.0,148.02060868602723
870,한국무브넥스,2019,652275270.0,92.94,10919773.0,1.56,7.06,4.87,1.14,954039223.0,146.26328283149536
871,한국무브넥스,2020,667998510.0,93.02,11424415.0,1.56,6.98,4.91,1.30,881568286.0,131.97159466717972
872,한국무브넥스,2021,699351929.0,91.92,19748626.0,2.61,8.08,7.91,1.97,1003927831.0,143.55116349439567
873,한국무브넥스,2022,799394136.0,91.77,35639746.0,2.70,8.23,12.64,2.60,1371353848.0,171.54915031801033
874,한국무브넥스,2023,874724776.0,90.43,50489560.0,3.93,9.57,15.72,3.34,1510805867.0,172.71785462722505
875,한국화장품제조,2019,84182717.0,85.13,-1488200.0,1.71,14.87,-3.03,-1.95,76491978.0,90.86423048094302
876,한국화장품제조,2020,77657828.0,87.02,-4021881.0,-3.51,12.98,-8.72,-6.49,61990282.0,79.82489801285712
877,한국화장품제조,2021,76545671.0,86.27,-1201699.0,-1.14,13.73,-2.75,-1.77,67809682.0,88.58722004017706
878,한국화장품제조,2022,82665926.0,85.7,4033005.0,4.16,14.3,8.94,3.88,103876969.0,125.65874965218438
879,한국화장품제조,2023,89173515.0,80.94,7281366.0,8.25,19.06,14.58,6.66,109337763.0,122.61237319174869
880,한농화성,2019,163356458.0,89.2,9978317.0,5.84,10.8,8.58,4.87,204694663.0,125.30552235651437
881,한농화성,2020,171371035.0,88.13,12986053.0,6.60,11.87,10.34,6.24,208254762.0,121.52273107296108
882,한농화성,2021,216969691.0,87.99,19695591.0,7.34,12.01,14.14,8.03,245224646.0,113.02253548399992
883,한농화성,2022,225415183.0,93.2,8571221.0,1.90,6.8,5.71,3.58,239432889.0,106.21861660489836
884,한농화성,2023,237369526.0,95.65,12399221.0,-1.14,4.35,7.87,5.84,212395970.0,89.47903868670993
885,한독,2019,748667226.0,64.91,33925733.0,5.81,35.09,10.32,7.17,473000100.0,63.17895101768486
886,한독,2020,818926687.0,66.56,26978482.0,5.63,33.44,7.43,5.36,503611880.0,61.49657692129894
887,한독,2021,841561832.0,67.63,3288807.0,5.41,32.37,0.86,0.64,517641069.0,61.50957057662758
888,한독,2022,871106170.0,68.05,10595833.0,5.24,31.95,2.77,1.95,543759152.0,62.42168529239094
889,한독,2023,790339658.0,68.18,-28940426.0,2.41,31.82,-8.01,-5.54,522741080.0,66.14131971092357
890,한미글로벌,2019,203595486.0,70.56,23408893.0,8.28,29.44,20.58,7.94,294657922.0,144.7271389897122
891,한미글로벌,2020,218683633.0,65.11,10364662.0,7.09,34.89,8.20,4.46,232573115.0,106.3514044510135
892,한미글로벌,2021,285254341.0,66.88,16010650.0,7.27,33.12,11.73,5.93,270091695.0,94.68451700091744
893,한미글로벌,2022,373059660.0,66.91,26923928.0,8.19,33.09,15.90,7.19,374414324.0,100.36312261690261
894,한미글로벌,2023,398871055.0,67.47,16670160.0,7.18,32.53,8.39,4.04,412914975.0,103.52091730496713
895,한미반도체,2019,257474681.0,58.38,19262572.0,11.40,41.62,8.85,16.00,120377520.0,46.75314851637781
896,한미반도체,2020,326966868.0,57.0,50131485.0,25.89,43.0,21.03,19.48,257385898.0,78.71925971410657
897,한미반도체,2021,429285683.0,51.7,104438304.0,32.81,48.3,34.59,27.99,373169402.0,86.92798683435245
898,한미반도체,2022,455432966.0,43.52,92259257.0,34.15,56.48,25.04,28.16,327592059.0,71.92980821682549
899,한미반도체,2023,723839104.0,50.06,267167516.0,21.74,49.94,55.54,168.02,159008528.0,21.96738572443856
900,한미사이언스,2019,910832377.0,0.0,30742879.0,1.98,100.0,4.73,3.76,816618824.0,89.65632366843279
901,한미사이언스,2020,923219549.0,0.0,22596604.0,2.93,100.0,3.46,2.64,857383419.0,92.86885442673831
902,한미사이언스,2021,949894436.0,0.0,42939923.0,3.03,100.0,6.37,4.52,950164817.0,100.02846432085006
903,한미사이언스,2022,1109690934.0,0.0,69035322.0,2.69,100.0,9.76,6.60,1046054211.0,94.26536515256419
904,한미사이언스,2023,1226170046.0,0.0,115119858.0,4.57,100.0,15.23,9.23,1247906379.0,101.77270135336514
905,한샘,2019,1202637977.0,72.12,42714882.0,3.28,27.88,7.19,2.52,1698372285.0,141.22057655593224
906,한샘,2020,1229509761.0,73.77,66840592.0,4.50,26.23,10.76,3.23,2067468663.0,168.15390398515103
907,한샘,2021,1246352553.0,74.39,57218187.0,3.10,25.61,9.15,2.56,2231220949.0,179.02004883204182
908,한샘,2022,1099679541.0,78.05,-71320633.0,-1.08,21.95,-13.37,-3.56,2000906066.0,181.95355932333382
909,한샘,2023,1051517419.0,78.02,-62155232.0,0.10,21.98,-15.77,-3.16,1966947034.0,187.05796009262306
910,한섬,2019,1323644545.0,40.36,85260970.0,8.46,59.64,8.37,6.77,1259801685.0,95.17673681796498
911,한섬,2020,1438544149.0,40.99,84888784.0,8.53,59.01,7.82,7.10,1195899640.0,83.13263383896326
912,한섬,2021,1557084758.0,39.95,111523597.0,10.97,60.05,9.43,8.04,1387401661.0,89.10251377593923
913,한섬,2022,1684715499.0,38.73,120699266.0,10.91,61.27,9.37,7.83,1542221683.0,91.54196562656541
914,한섬,2023,1724265474.0,40.63,80985209.0,6.57,59.37,5.93,5.30,1528640729.0,88.65460406475668
915,한성기업,2019,233558717.0,85.38,-17371195.0,-3.06,14.62,-33.45,-6.43,270094563.0,115.64310956546315
916,한성기업,2020,195752062.0,83.21,2265626.0,2.39,16.79,4.52,0.85,266147981.0,135.96177648437745
917,한성기업,2021,199923900.0,83.09,-7507898.0,-2.30,16.91,-15.80,-2.98,251529273.0,125.81250815935464
918,한성기업,2022,234918896.0,83.77,1414199.0,2.42,16.23,2.92,0.48,292150981.0,124.36248678778057
919,한성기업,2023,230810002.0,84.66,1221216.0,2.52,15.34,2.36,0.38,320600471.0,138.90233015118642
920,한세실업,2019,1179455697.0,85.17,-17267717.0,5.26,14.83,-3.64,-1.07,1614959136.0,136.92410322047053
921,한세실업,2020,1021055618.0,87.03,25826804.0,3.82,12.97,5.89,1.52,1698262209.0,166.32416286259541
922,한세실업,2021,1216241001.0,84.89,67340656.0,6.38,15.11,15.21,4.03,1671997052.0,137.47251166711817
923,한세실업,2022,1239211177.0,84.75,85635185.0,8.15,15.25,17.10,3.88,2204761177.0,177.91650187803302
924,한세실업,2023,1237247611.0,81.23,112035181.0,9.84,18.77,18.98,6.56,1708756428.0,138.10949504431898
925,한세예스24홀딩스,2019,1731430277.0,75.22,3148383.0,3.58,24.78,0.52,0.12,2736673075.0,158.05852025076953
926,한세예스24홀딩스,2020,1840012735.0,78.81,70484032.0,2.92,21.19,10.51,2.52,2797947074.0,152.06128853233182
927,한세예스24홀딩스,2021,2241273060.0,76.87,75870159.0,4.81,23.13,8.95,2.71,2798895736.0,124.87972955869999
928,한세예스24홀딩스,2022,2036963741.0,78.43,49481514.0,5.81,21.57,5.56,1.49,3322113534.0,163.09144179312125
929,한세예스24홀딩스,2023,2152345947.0,74.79,111443389.0,6.82,25.21,12.42,4.01,2780751628.0,129.19631399756574
930,한솔로지스틱스,2019,166754679.0,91.8,5908753.0,2.07,8.2,11.44,1.28,460730203.0,276.29221906271067
931,한솔로지스틱스,2020,195971591.0,91.69,8688691.0,2.57,8.31,17.09,1.70,509613333.0,260.0444944083757
932,한솔로지스틱스,2021,266627758.0,91.41,23492497.0,4.06,8.59,35.26,3.14,747044114.0,280.182423466952
933,한솔로지스틱스,2022,274496249.0,92.25,24240800.0,3.58,7.75,26.77,2.39,1015371890.0,369.9037395589329
934,한솔로지스틱스,2023,245120387.0,90.62,18533392.0,3.61,9.38,16.78,2.55,726536824.0,296.39999874837014
935,한솔케미칼,2019,939194151.0,69.85,91031210.0,20.42,30.15,18.81,16.72,544307364.0,57.95472250550674
936,한솔케미칼,2020,999200502.0,65.46,130080716.0,24.53,34.54,22.76,21.01,619277679.0,61.977318642299885
937,한솔케미칼,2021,1197174769.0,65.14,158670882.0,25.72,34.86,22.83,20.64,768688181.0,64.20851833037588
938,한솔케미칼,2022,1253310603.0,70.0,166977755.0,21.00,30.0,20.61,18.86,885470792.0,70.65054663069822
939,한솔케미칼,2023,1350979663.0,73.44,108690123.0,16.09,26.56,12.12,14.09,771654642.0,57.11815382079516
940,한솔테크닉스,2019,495324316.0,87.97,6443824.0,2.62,12.03,2.78,0.66,972243352.0,196.28419615079022
941,한솔테크닉스,2020,591392385.0,87.36,26185818.0,2.72,12.64,9.68,2.19,1194892147.0,202.04726630019087
942,한솔테크닉스,2021,788670353.0,93.06,-9345850.0,-0.29,6.94,-3.35,-0.63,1490620988.0,189.00431369454557
943,한솔테크닉스,2022,1071921901.0,86.91,32627201.0,4.11,13.09,9.08,2.40,1360770097.0,126.94675756979426
944,한솔테크닉스,2023,954035007.0,86.58,38973272.0,3.76,13.42,8.52,2.99,1302679103.0,136.5441617385011
945,한솔PNS,2019,103412316.0,90.85,3156355.0,1.70,9.15,7.94,1.35,233891948.0,226.17417058912017
946,한솔PNS,2020,107126396.0,91.65,2951895.0,1.59,8.35,6.97,1.21,244823923.0,228.53744001618423
947,한솔PNS,2021,109710673.0,90.86,3603361.0,1.73,9.14,7.69,1.37,262943327.0,239.66977852738177
948,한솔PNS,2022,134944512.0,90.94,1771479.0,0.86,9.06,3.50,0.56,314246058.0,232.87057275808297
949,한솔PNS,2023,124852549.0,90.57,-4228298.0,-0.58,9.43,-8.71,-1.36,311689113.0,249.6457745528287
950,한솔홀딩스,2019,666384880.0,86.91,26288616.0,4.27,13.09,5.92,7.59,346301325.0,51.96716423097715
951,한솔홀딩스,2020,627140216.0,88.26,72651848.0,3.47,11.74,14.79,20.21,359481882.0,57.320814839914526
952,한솔홀딩스,2021,653696785.0,87.48,23608616.0,4.44,12.52,4.39,5.71,413644137.0,63.277676514808014
953,한솔홀딩스,2022,723295784.0,87.17,48952154.0,4.09,12.83,8.54,10.48,467211080.0,64.59474675992305
954,한솔홀딩스,2023,720105338.0,88.11,5033306.0,0.90,11.89,0.84,1.14,443135225.0,61.537555912410134
955,한솔홈데코,2019,295749540.0,88.46,-4557551.0,-0.63,11.54,-2.89,-1.73,263886367.0,89.2262983739552
956,한솔홈데코,2020,294990296.0,85.87,586544.0,1.08,14.13,0.38,0.23,253213402.0,85.83787515505256
957,한솔홈데코,2021,314661262.0,82.46,5460164.0,3.27,17.54,3.47,2.07,263249688.0,83.66129542822466
958,한솔홈데코,2022,319496521.0,82.83,-4867558.0,0.96,17.17,-3.11,-1.72,283414199.0,88.70650550839643
959,한솔홈데코,2023,312095401.0,86.07,-14271678.0,-0.70,13.93,-9.74,-4.76,300003322.0,96.12551836353398
960,한신공영,2019,1650955869.0,88.15,72069235.0,7.67,11.85,15.02,4.44,1623287681.0,98.32411098809328
961,한신공영,2020,1734262275.0,87.28,105364541.0,7.70,12.72,18.57,6.77,1556870962.0,89.77136759778736
962,한신공영,2021,2119949126.0,88.55,44654631.0,3.41,11.45,6.88,3.41,1311144762.0,61.847935213139635
963,한신공영,2022,2349398105.0,89.69,39984565.0,3.23,10.31,5.69,3.27,1221553532.0,51.99431843416763
964,한신공영,2023,2468946950.0,93.19,23668931.0,1.13,6.81,3.20,1.81,1309008523.0,53.01890034534764
965,한신기계,2019,93965864.0,82.8,1615229.0,4.11,17.2,2.01,3.06,52754945.0,56.14267006580177
966,한신기계,2020,95212694.0,80.23,3460529.0,7.50,19.77,4.24,6.70,51636393.0,54.23267721003672
967,한신기계,2021,101149022.0,79.21,4087464.0,9.49,20.79,4.85,7.52,54365249.0,53.74767637397423
968,한신기계,2022,115721730.0,93.12,-4733469.0,-7.31,6.88,-5.29,-8.45,56039955.0,48.42647530416284
969,한신기계,2023,116461865.0,97.87,-1972590.0,-12.64,2.13,-2.15,-3.44,57312285.0,49.21120316938081
970,한온시스템,2019,7082369013.0,85.54,322613423.0,6.76,14.46,14.44,4.51,7154152589.0,101.01355317504974
971,한온시스템,2020,7807411034.0,87.42,113459525.0,4.59,12.58,4.96,1.65,6872832577.0,88.02959837864225
972,한온시스템,2021,8233732862.0,88.45,310725206.0,4.43,11.55,13.18,4.23,7351423826.0,89.28421591047727
973,한온시스템,2022,9098783328.0,90.18,26742650.0,2.97,9.82,1.10,0.31,8627727574.0,94.82287095956661
974,한온시스템,2023,9244404434.0,90.5,58886775.0,2.90,9.5,2.41,0.62,9559328248.0,103.40664253980214
975,한올바이오파마,2019,191383403.0,42.11,19174350.0,15.76,57.89,14.90,17.68,108452042.0,56.667422723171036
976,한올바이오파마,2020,220132431.0,42.83,19764499.0,6.70,57.17,12.29,22.31,88602270.0,40.24953052010769
977,한올바이오파마,2021,198477805.0,40.61,8896137.0,9.94,59.39,5.16,8.76,101594444.0,51.18680348162859
978,한올바이오파마,2022,213451233.0,43.66,251474.0,1.37,56.34,0.15,0.23,109995419.0,51.53187332490133
979,한올바이오파마,2023,239746993.0,44.28,3508608.0,1.64,55.72,1.98,2.60,134909838.0,56.27175394854692
980,한익스프레스,2019,275847244.0,96.41,5079131.0,1.92,3.59,7.31,0.88,577355359.0,209.30256566203
981,한익스프레스,2020,301687969.0,96.73,-1905833.0,1.73,3.27,-2.71,-0.31,615258839.0,203.9388050638506
982,한익스프레스,2021,374774840.0,96.59,3915122.0,0.74,3.41,5.51,0.50,776251564.0,207.12478030809112
983,한익스프레스,2022,407946966.0,96.32,8543467.0,2.31,3.68,9.55,1.00,858131761.0,210.35375490450394
984,한익스프레스,2023,427530518.0,96.64,-15603643.0,1.31,3.36,-16.43,-2.33,668410641.0,156.3422054937374
985,한일시멘트,2019,1383564300.0,81.9,40504818.0,6.23,18.1,4.62,4.28,946190602.0,68.3879023186707
986,한일시멘트,2020,2399662742.0,73.98,99984085.0,13.63,26.02,8.91,10.26,974285352.0,40.60092841163094
987,한일시멘트,2021,2370327907.0,77.22,86015249.0,9.47,22.78,6.11,6.76,1271853626.0,53.657286076073696
988,한일시멘트,2022,2460836872.0,79.29,87618199.0,7.93,20.71,5.78,5.89,1487574713.0,60.44995220634032
989,한일시멘트,2023,2867925364.0,74.7,177712231.0,13.70,25.3,10.79,9.88,1799500983.0,62.74573967609012
990,한일철강,2019,319370012.0,97.67,-10882921.0,-4.23,2.33,-7.01,-6.29,173015465.0,54.1739858155499
991,한일철강,2020,295057912.0,97.08,-4792864.0,-2.70,2.92,-3.22,-3.05,157119679.0,53.25045443960167
992,한일철강,2021,338779024.0,84.29,25514604.0,11.92,15.71,15.63,10.26,248593161.0,73.37914787782138
993,한일철강,2022,339154971.0,94.69,-1327709.0,1.58,5.31,-0.75,-0.52,255229323.0,75.25448388606989
994,한일철강,2023,331028996.0,92.43,430267.0,2.25,7.57,0.25,0.20,216255460.0,65.32825299690666
995,한전KPS,2019,1359433325.0,77.94,153331331.0,15.55,22.06,14.98,12.30,1246949702.0,91.72569769098459
996,한전KPS,2020,1349869091.0,83.77,87058312.0,10.39,16.23,8.23,6.68,1303201766.0,96.54282587021618
997,한전KPS,2021,1426920122.0,84.28,98680315.0,8.98,15.72,9.12,7.15,1380553429.0,96.75057543270105
998,한전KPS,2022,1562022195.0,84.21,100181910.0,9.14,15.79,8.61,7.01,1429074836.0,91.48876632959751
999,한전KPS,2023,1597333551.0,81.55,162677361.0,13.00,18.45,13.08,10.61,1533850791.0,96.02570421436042
1000,한전기술,2019,735206871.0,72.33,26397847.0,9.82,27.67,5.54,5.88,448634709.0,61.02156096416569
1001,한전기술,2020,700291402.0,71.74,20160083.0,6.85,28.26,4.07,4.67,431722626.0,61.64899708421666
1002,한전기술,2021,705509291.0,75.31,16452462.0,2.34,24.69,3.25,3.80,433126639.0,61.392053162911495
1003,한전기술,2022,816503302.0,78.03,17953974.0,2.76,21.97,3.40,3.55,505290773.0,61.88471886914672
1004,한전기술,2023,855008773.0,76.54,32654448.0,5.24,23.46,5.99,5.99,545091773.0,63.75276958707885
1005,한진,2019,3548368717.0,91.8,-2865355.0,4.40,8.2,-0.27,-0.14,2062344427.0,58.12091672208257
1006,한진,2020,3788654067.0,91.48,9096798.0,4.78,8.52,0.79,0.41,2215686641.0,58.48215756352928
1007,한진,2021,3877620716.0,92.29,161832907.0,3.97,7.71,12.39,6.46,2504131194.0,64.57906477720601
1008,한진,2022,4093197692.0,92.42,51759791.0,4.02,7.58,3.56,1.82,2849420869.0,69.61356580868511
1009,한진,2023,4201363600.0,91.76,26107574.0,4.36,8.24,1.70,0.93,2807528783.0,66.82422780546773
1010,HJ중공업,2019,2470222000.0,89.1,306169000.0,5.15,10.9,완전잠식,18.80,1628751000.0,65.93540985385118
1011,HJ중공업,2020,2193855000.0,92.31,78346000.0,3.04,7.69,27.73,4.62,1695815000.0,77.29840850922236
1012,HJ중공업,2021,2385236000.0,101.2,-139844000.0,-6.39,-1.2,-37.19,-8.19,1706532000.0,71.54562483544605
1013,HJ중공업,2022,2567697000.0,94.6,-50160000.0,0.37,5.4,-12.28,-2.81,1788163000.0,69.64073253191478
1014,HJ중공업,2023,2890585000.0,100.09,-114319000.0,-5.03,-0.09,-31.50,-5.29,2162073000.0,74.79707394869897
1015,한진중공업홀딩스,2019,1860663000.0,86.7,30355000.0,4.38,13.3,8.34,3.46,877642000.0,47.168240568012585
1016,한진중공업홀딩스,2020,1837185000.0,83.74,-3605000.0,6.34,16.26,-1.01,-0.45,795207000.0,43.2839915414071
