,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%)
442,국보,운수창고업,A001140,12,2021,Annual,102314952,59500694,13056871,27715594,14799036,102314952,70471633,61164901,8433857,11964009,3254197,31843319,96849603,69105726,-8008763,0,665451,-17669052,2033468,-19210101,22780705,31.12,43.12,221.31,138.54,71.35,-56.39,-8.27,-8008762.55,28.65
1965,알루코,철강금속,A001780,12,2019,Annual,772552137,275085192,97168093,108203344,407600726,772552137,486695490,403514663,30102559,272755825,29142360,285856646,454372346,394814750,12238409,0,0,-6794707,47938758,-55584973,14796635,37,51.14,170.26,138.22,86.89,-2.4,2.69,12238409.24,13.11
1640,삼익악기,기타제조업,A002450,12,2019,Annual,612852995,176555843,35780309,107575171,236809543,612852995,388688041,152538274,24716156,101130733,201305197,224164954,265391541,185492918,27672295,0,963089,13089168,5475191,-4399066,-8178558,36.58,50.51,173.39,138.1,69.89,6.01,10.43,27672295.01,30.11
962,한신공영,건설업,A004960,12,2021,Annual,2119949126,1277184409,162813812,472937814,115070926,2119949126,1442187010,860000443,138838622,253159444,307326940,677762116,1311144762,1160994334,44647807,90000,8710000,44654631,-265471871,-64929144,346889912,31.97,44.14,212.79,138.07,88.55,6.88,3.41,44647806.72,11.45
1738,선도전기,전기전자,A007610,12,2022,Annual,113976353,29871452,4169014,5773572,37852424,113976353,76037003,68023146,7212030,49601400,265000,37939349,64020094,59701889,-11292685,4998088,10329,-14604819,-3025395,11581932,-1678595,33.29,45.94,200.42,138,93.25,-30.68,-17.64,-11292685.18,6.75
2358,조흥,음식료품,A002600,12,2022,Annual,433755477,268968495,44673567,185777357,152307567,433755477,279570332,275477139,53214089,207985793,3003453,154185145,324035752,289769341,14975759,0,242546,11131140,-87225533,-34606354,112478183,35.55,49,181.32,137.85,89.43,7.42,4.62,14975758.64,10.57
2060,영화금속,운수장비,A012280,12,2019,Annual,201880457,75544740,43894541,22871580,124379433,201880457,131162599,64349858,12437912,32000000,48510155,70717858,232624501,214984741,2018153,346567,3800,264119,3357904,-4316652,-3704225,35.03,48.28,185.47,137.83,92.42,0.38,0.87,2018153.29,7.58
2472,코스맥스비티아이,기타금융,A044820,12,2021,Annual,954664614,273991520,98907175,75757310,277024865,954664614,612768103,422845123,69443043,247039115,90111226,341896512,575998202,484039952,11921606,4211074,5900638,4343190,-22348,-46743182,33090747,35.81,49.34,179.23,137.78,84.03,1.29,2.07,11921606.21,15.97
3260,동국홀딩스,철강금속,A001230,12,2019,Annual,5439008437,1940821045,667651453,775128569,3254801702,5439008437,3493909751,2849257001,455778871,1842240395,486763105,1945098686,5658431459,5150266953,164555175,10235000,0,-81691129,213476544,-65155733,-100750180,35.76,49.27,179.63,137.76,91.02,-4.11,2.91,164555175.3,8.98
1649,삼일제약,의약품,A000520,12,2023,Annual,370680097,81115093,35813441,32511412,235596169,370680097,242852725,168674682,21003672,36850000,24122630,127827372,196345808,122275013,6471028,5600898,3834771,1663540,11745556,-19777645,8483159,34.48,47.45,189.98,137.59,62.28,1.31,3.3,6471027.76,37.72
1365,롯데쇼핑,유통업,A023530,12,2019,Annual,33972615752,6107298116,628437410,1459488128,14495595095,33972615752,22181607403,8201884224,753029730,916100982,2514547533,11791008349,17622000488,10184620580,427910874,343240,233328270,-816477652,1636785012,-1041054975,-845649926,34.71,47.73,188.12,137.51,57.79,-6.74,2.43,427910873.6,42.21
603,대동,기계,A000490,12,2022,Annual,1713773206,1048975028,368182088,500166000,605235341,1713773206,1241782449,925269814,235664018,450542368,63520238,471990756,1463737930,1150026567,88279121,8648726,17309741,38470969,-80971466,-122622718,275272562,27.54,37.85,263.09,137.45,78.57,8.97,6.03,88279120.53,21.43
1368,롯데쇼핑,유통업,A023530,12,2022,Annual,31703575873,6179514076,556801882,1386063156,14325423742,31703575873,20668459087,10622585641,610919597,1579073219,1715884660,11035116786,15476035657,8662606266,386225595,242409,180768818,-318692441,1627838231,-623455871,-1598680786,34.81,47.76,187.3,137.22,55.97,-2.79,2.5,386225594.6,44.03
1683,삼화전자,전기전자,A011230,12,2022,Annual,68742293,17696955,9305619,6857384,48957758,68742293,51007478,37687214,9034849,24181388,0,17734815,48326220,45827432,-4295417,673086,0,-6062382,-1109808,-2730308,4470084,25.8,35.38,287.61,137.15,94.83,-34.28,-8.89,-4295416.66,5.17
469,금양,화학,A001570,12,2023,Annual,703467372,122321859,21589143,20818556,334961791,703467372,456932096,410554173,16508977,266142350,19231124,246535275,152030952,117319827,-14608343,10234318,0,-60356261,14930708,-382262189,404282768,35.05,48.06,185.34,137.14,77.17,-33.14,-9.61,-14608343.49,22.83
308,SPC삼립,음식료품,A005610,12,2022,Annual,1295399586,539519448,273091512,244817711,624243161,1295399586,906290707,649482563,215983968,231339149,30000000,389108878,3314547281,2794159008,89513471,0,18960869,53236797,47760262,-35414326,-12300908,30.04,41.15,232.91,136.99,84.3,14.7,2.7,89513471.49,15.7
2998,코스맥스,화학,A192820,12,2022,Annual,1396450505,737152717,302757293,202277825,490557497,1396450505,952203952,811975090,175822345,434028910,20764682,444246553,1600125770,1394855820,53100854,0,2046764,-16446827,102531468,-31251949,3471944,31.81,43.53,214.34,136.83,87.17,-3.62,3.32,53100853.85,12.83
1152,화신,운수장비,A010690,12,2021,Annual,870753098,429221934,171306694,158399464,374892586,870753098,582311067,462971529,90753584,204438261,40384755,288442031,1236592388,1135045552,24157220,0,52000,24367674,37951571,-67047669,22635248,33.13,45.27,201.88,136.67,91.79,8.96,1.95,24157220.35,8.21
94,KC그린홀딩스,기타금융,A009440,12,2023,Annual,916578396,619169335,153812797,39088573,164754527,916578396,701431383,510316763,124207489,120964754,77502202,215147013,698466594,661676321,-29862667,2075137,0,-55928224,-89724019,-37900389,112025378,23.47,32.03,326.02,136.46,94.73,-23.64,-4.28,-29862667,5.27
1009,한진,운수창고업,A002320,12,2023,Annual,4201363600,657966999,295345748,9333008,1906073477,4201363600,2661786978,1028166709,18512000,174895935,285565836,1539576622,2807528783,2576158610,122526979,0,1043000,26107574,273753724,-88444618,-74326145,36.64,50,172.89,136.45,91.76,1.7,4.36,122526979.3,8.24
2724,신세계푸드,서비스업,A031440,12,2023,Annual,875471407,323742700,139646892,96026078,234216476,875471407,585580594,392859724,69056478,44500000,0,289890812,1488920671,1254425293,26424245,595118,7884322,10644913,88778933,-21276360,-76460045,33.11,45.17,202,136.42,84.25,3.66,1.77,26424244.97,15.75
274,SKC,화학,A011790,12,2023,Annual,7032322132,2081259894,162451482,332902731,2665422526,7032322132,4507897883,1845575954,87765715,1155758458,1983765749,2524424249,1570751581,1549059992,-216300855,10624416,1342760,-326360017,-234741997,-987482059,661875388,35.9,48.95,178.57,136.35,98.62,-13.69,-13.77,-216300854.7,1.38
75,GS글로벌,유통업,A001250,12,2019,Annual,1205244855,720951579,369053786,164876055,348179892,1205244855,825321064,672608983,209525495,239599614,12107913,379923791,3889400298,3741419801,58277396,0,0,-16661330,33213994,-7901933,-16317648,31.52,42.97,217.23,136.31,96.2,-4.26,1.5,58277395.77,3.8
2670,한화엔진,기계,A082740,12,2019,Annual,830139139,380184333,76687400,230728305,422386140,830139139,641618851,620724987,0,80674965,0,188520288,674278133,663569005,-21837811,3265172,91356,-41444358,-64742928,-704476,26971227,22.71,30.8,340.34,135.63,98.41,-19.76,-3.24,-21837810.98,1.59
700,대창,철강금속,A012800,12,2019,Annual,576144363,323631936,108773041,178813532,230246719,576144363,361059362,325898157,29557087,254327684,12214345,215085002,898987909,851910335,16988397,415620,1499,4690761,11948068,-3462256,-2715787,37.33,50.59,167.87,135.51,94.76,2.18,1.89,16988396.87,5.24
1124,현대코퍼레이션,유통업,A011760,12,2023,Annual,2059712573,1337933198,758263096,221119827,31628472,2059712573,1479068054,1363121152,477043200,370806215,47202869,580644519,6580447882,6380852992,99330569,0,0,83387484,-69938336,-48416689,56740091,28.19,38.14,254.73,135.29,96.97,16.39,1.51,99330569.13,3.03
3093,세진중공업,운수장비,A075580,12,2022,Annual,551849174,154824317,27958721,69668603,366038151,551849174,342503861,245938218,22303891,54476572,87200000,209345313,410053667,362707648,24932252,38327,229900,13357565,19531704,-35208693,27339741,37.94,51.28,163.61,135.17,88.45,6.48,6.08,24932252.32,11.55
2350,조일알미늄,철강금속,A018470,12,2019,Annual,289296274,151468984,61559735,56383334,80861312,289296274,175845827,135946367,6155997,112384570,18050000,113450447,311766941,313189621,-12173398,305579,23000,-76711470,3330419,-6840099,5530182,39.22,52.96,155,135.05,100.46,-51.1,-3.9,-12173398.24,-0.46
1967,알루코,철강금속,A001780,12,2021,Annual,780157703,333969218,110236024,109932443,390855194,780157703,487493321,367456741,53208115,250714453,11015441,292664382,505586031,438829333,16666595,0,0,2444329,-2867238,-67678471,53734915,37.51,50.64,166.57,134.99,86.8,0.88,3.3,16666595.16,13.2
3143,한솔제지,종이목재,A213500,12,2022,Annual,2210015517,1007797067,345322697,459513689,1057321554,2210015517,1467471504,1082341518,160934521,417930000,86450444,742544013,2457952594,1885486537,130225533,0,0,73819818,-62820730,-89919115,201027049,33.6,45.35,197.63,134.96,76.71,10.38,5.3,130225533,23.29
271,SKC,화학,A011790,12,2020,Annual,5406405841,1247268103,398637901,336793144,2298073369,5406405841,3491292259,1733924057,198793556,606331793,1201088508,1915113581,2465850081,1974234325,202016696,39956261,604843,73620867,337112813,-1055432868,1073752399,35.42,47.78,182.3,134.87,80.06,4.04,8.19,202016696.2,19.94
1367,롯데쇼핑,유통업,A023530,12,2021,Annual,33426533819,7000185491,443151033,1395280190,14578526259,33426533819,21629527142,8994249449,610719891,1392799366,2731118259,11797006677,15573550043,9031312694,207602693,312381,181267541,-272964154,1828098312,201013871,-1570504525,35.29,47.56,183.35,134.77,57.99,-2.39,1.33,207602693.3,42.01
2107,우진플라임,기계,A049800,12,2021,Annual,276360691,126568535,48615162,59853534,142074672,276360691,194240951,160839069,38651908,23849066,15935000,82119741,233989445,171370734,16624863,2643879,223219,22511895,21359974,-3885478,-20825320,29.71,40.01,236.53,134.66,73.24,31.51,7.1,16624863.04,26.76
3270,동양피스톤,운수장비,A092780,12,2019,Annual,350293855,159859988,48763689,78935706,165892083,350293855,242098805,177504499,36390933,97138638,19863460,108195051,364751922,317662806,18512514,0,16291,10005403,26529758,-16109617,-7625927,30.89,41.54,223.76,134.5,87.09,9.82,5.08,18512513.52,12.91
133,KR모터스,운수장비,A000040,12,2022,Annual,149185246,60741213,12980455,25433120,79137685,149185246,109161230,93561448,32030373,13372176,0,40024015,117058741,100028217,-6234393,4386520,311591,-13001280,-2410237,-6876776,1767088,26.83,36,272.74,134.19,85.45,-28.81,-5.33,-6234392.98,14.55
2899,대한해운,운수창고업,A005880,12,2023,Annual,4727803814,655634038,146335761,205990893,3118082108,4727803814,2880989160,1192523165,88968884,198444200,43258580,1846814654,1397365392,1074710982,249957271,0,58999,46354280,419304311,-403865636,84052,39.06,52.4,156,134.13,76.91,2.55,17.89,249957270.6,23.09
2125,윌비스,유통업,A008600,12,2019,Annual,281045532,165815107,35140823,79037470,43624349,281045532,179191427,160479154,7972638,94293513,2380952,101854105,269623316,242071915,-19744323,946339,1798570,-36493420,23526992,-7552454,-13832913,36.24,48.43,175.93,133.63,89.78,-31.2,-7.32,-19744323.41,10.22
105,KG케미칼,화학,A001390,12,2019,Annual,4151542217,1441671875,366363395,367080969,2049780027,4151542217,2799967272,1587757929,260292684,585671321,775116635,1351574946,2068395231,1587493820,117974346,0,14582190,219341423,146745851,246507708,-243958277,32.56,43.34,207.16,133.13,76.75,22.43,5.7,117974346.3,23.25
1968,알루코,철강금속,A001780,12,2022,Annual,816932966,326840775,116417175,118778787,414669290,816932966,506348249,465830380,50819484,285780851,7230226,310584717,645412126,541221713,34572726,0,0,15722959,40955956,-31897638,-5051643,38.02,50.61,163.03,133.13,83.86,5.21,5.36,34572726.22,16.14
153,LG디스플레이,전기전자,A034220,12,2022,Annual,35686019000,9444035000,2358914000,2872918000,20946933000,35686019000,24366792000,13961520000,4061684000,2578552000,8425195000,11319227000,26151781000,25027703000,-2085047000,1382406000,108315000,-3195585000,3011020000,-6700169000,1946024000,31.72,42.21,215.27,133.09,95.7,-24.5,-7.97,-2085047000,4.3
2658,대성산업,유통업,A128820,12,2022,Annual,1824588315,407797829,156773316,85595767,1160437965,1824588315,1197506141,279793158,117500149,27253385,700046932,627082174,1871305785,1699655674,48301486,5892897,2660569,-9644371,41904059,6824694,-5362343,34.37,45.72,190.96,133.02,90.83,-1.68,2.58,48301486.16,9.17
2757,유니켐,기타제조업,A011330,12,2021,Annual,335857581,99780859,25358398,42581013,208510046,335857581,207896481,128215329,3522485,49208880,67769759,127961100,123343370,97998491,9505608,574422,17050,3527085,25847100,-57719669,34374483,38.1,50.42,162.47,132.34,79.45,3.05,7.71,9505608.49,20.55
55,E1,유통업,A017940,12,2019,Annual,3594979133,1412056939,539387425,459946043,932386200,3594979133,2391690338,1102875722,383304156,189749644,360144035,1203288795,4608269823,4219075199,106309925,0,20109043,-52402497,54693465,-1758605,-75077517,33.47,44.3,198.76,132.34,91.55,-4.16,2.31,106309924.6,8.45
2104,우신시스템,기계,A017370,12,2023,Annual,380460470,241156736,58303457,41669266,120682636,380460470,284056762,267330019,50607351,109228368,10709962,96403708,242195761,204975138,12410191,1993380,0,7430685,48250788,-17892231,-991081,25.34,33.5,294.65,132.23,84.63,7.97,5.12,12410190.73,15.37
3272,동양피스톤,운수장비,A092780,12,2021,Annual,362628219,169751357,48787151,87135371,169519371,362628219,249350068,174633393,37313965,95278720,25182065,113278151,354590526,315187646,10313756,0,6999,7678380,13813522,-16766021,-6519309,31.24,41.25,220.12,132.06,88.89,7.35,2.91,10313756.47,11.11
3255,덴티움,의료정밀,A145720,12,2019,Annual,547106598,225776396,111985094,66743718,278310458,547106598,340573233,174714297,12515031,82600156,158875000,206533365,252587273,85007604,44656130,6508967,22655493,13711060,-11642098,-56045794,74612540,37.75,49.73,164.9,131.75,33.65,6.83,17.68,44656130.04,66.35
1963,IHQ,서비스업,A003560,12,2022,Annual,246320129,22750455,8563195,0,29077419,246320129,158843225,145839309,3155514,3071399,1500000,87476905,46794199,0,-32175586,0,7189888,-112100062,5893956,-87389657,74335195,35.51,46.75,181.58,131.64,0,-109.02,-68.76,-32175585.57,100
1112,현대차,운수장비,A005380,12,2021,Annual,2.33946E+11,53312760000,3147296000,11645641000,35543083000,2.33946E+11,1.51331E+11,64236787000,9155255000,13087836000,10667731000,82615789000,1.17611E+11,95680131000,6678949000,1534993000,2609784000,5693077000,-1176416000,-5182579000,8792286000,35.31,46.48,183.17,131.63,81.35,7.16,5.68,6678949000,18.65
1148,화승인더,화학,A006060,12,2022,Annual,1779489489,874903843,154730514,335492742,653440410,1779489489,1119839946,943368597,147162541,635218554,83715196,659649543,1912955610,1635292561,73297899,11294143,708296,84443,119983070,-231519125,106620108,37.07,48.78,169.76,131.59,85.49,0.01,3.83,73297899.43,14.51
1369,롯데쇼핑,유통업,A023530,12,2023,Annual,30644698697,5563803119,644854198,1269197362,15006693253,30644698697,19808248978,10903416045,592993337,1970384377,1648014467,10836449719,14555863880,7781158641,508404732,298443,169959065,169180436,1639812978,-198923685,-1650908714,35.36,46.53,182.79,131.57,53.46,1.55,3.49,508404731.6,46.54
1008,한진,운수창고업,A002320,12,2022,Annual,4093197692,615210709,284511012,11840129,1820258450,4093197692,2558814753,799783071,15276000,66190404,279197042,1534382939,2849420869,2633570868,114501783,0,783000,51759791,182433349,-156804468,-94394068,37.49,49.17,166.77,131.17,92.42,3.56,4.02,114501783,7.58
1391,마니커,음식료품,A027740,12,2020,Annual,192098720,46235198,13151659,4819380,110949788,192098720,120212238,89179115,7726486,37571000,5584160,71886482,214794627,223392724,-30941490,0,463585,-35169678,-25642309,-7592393,44324398,37.42,48.94,167.23,130.78,104,-44.04,-14.41,-30941490.24,-4
2659,대성산업,유통업,A128820,12,2023,Annual,1733306522,357543106,118397501,75027923,1147354513,1733306522,1119752089,297650632,78455842,22598488,606853360,613554433,1608088521,1452057452,29449899,6210579,2356595,-4010450,66904575,-20441004,-50608980,35.4,46.27,182.5,130.72,90.3,-0.65,1.83,29449898.87,9.7
465,금양,화학,A001570,12,2019,Annual,224222540,130285368,44431880,27024408,56212957,224222540,155935477,140191066,7452849,56679328,2537190,68287064,172723864,136904841,9211215,1657038,0,-10903987,-599179,-8906710,15340899,30.46,39.8,228.35,130.7,79.26,-14.76,5.33,9211214.57,20.74
2064,영화금속,운수장비,A012280,12,2023,Annual,210002658,113167878,58622328,41631551,93784887,210002658,142474702,106496583,36133009,50115111,27605310,67527956,292311700,275622218,9395601,133861,17235,7535978,11141536,6039439,-22899163,32.16,41.97,210.99,130.52,94.29,11.57,3.21,9395601.43,5.71
1591,삼성중공업,운수장비,A010140,12,2020,Annual,12922170786,6697962907,259334721,1820639685,5505362261,12922170786,9203939004,7533878094,417577730,1814816843,1098800000,3718231782,6860317643,7325859346,-1054144023,49557935,0,-1492699902,-243903394,-166776709,1011397033,28.77,37.55,247.54,130.48,106.79,-33.29,-15.37,-1054144023,-6.79
