종목명,업종명,회계연도,t년_시가총액,t년_tobinQ,t년대비 t+1년 tobinQ 증가율,t년대비 t+1년 시가총액 증가율
신성통상,유통업,2016,179000000000.0,0.952867022,-7.792772473555076,-14.525139664804465
신세계,유통업,2016,1730000000000.0,0.702352781,14.755798624793947,70.52023121387283
신세계I&C,서비스업,2016,126000000000.0,0.820819854,8.763803366773825,12.698412698412698
신세계건설,건설업,2016,176000000000.0,1.065403352,-13.701542024057755,-40.34090909090909
신영와코루,섬유의복,2016,154000000000.0,0.562720083,-13.274402719335676,-12.337662337662337
신원,섬유의복,2016,103000000000.0,0.819606447,13.285763844168507,34.95145631067962
신일전자,유통업,2016,129000000000.0,1.98298694,-24.32042921069365,-23.169541244186043
신풍,유통업,2016,32686384500.0,0.941116889,-4.384727814612632,-12.085561497326204
신풍제약,의약품,2016,324000000000.0,1.252385511,21.08380005044628,29.01234567901234
신흥,유통업,2016,98880000000.0,1.107942605,4.445451756952701,8.211974110032362
쌍방울,섬유의복,2016,263000000000.0,1.397123524,-45.85225615312164,-42.96577946768061
쌍용C&E,비금속광물,2016,1300000000000.0,0.840178922,14.226790136018197,44.61538461538461
써니전자,전기전자,2016,119000000000.0,3.031486644,-29.002744865795947,-28.71139630252101
씨아이테크,기타제조업,2016,37800682072.0,1.085608584,16.455842338844295,-14.92890995260664
아남전자,전기전자,2016,88307918900.0,1.110341041,54.94960606432271,92.50821683671224
아모레G,화학,2016,11300000000000.0,1.808803899,1.019436878159885,6.194690265486735
아모레퍼시픽,화학,2016,21000000000000.0,4.300803501,-10.03233316517893,-6.666666666666665
아세아,서비스업,2016,226000000000.0,0.414543039,6.842421252187525,11.061946902654874
아세아제지,종이목재,2016,164000000000.0,0.587851287,4.059927149568354,-0.6097560975609762
아시아나항공,운수창고업,2016,866000000000.0,0.978629301,-2.171387059255858,7.505773672055427
아이에스동서,비금속광물,2016,1370000000000.0,1.207485059,-18.496314329964715,-21.897810218978098
알루코,철강금속,2016,399000000000.0,1.4500314,-24.031702485891003,-35.83959899749374
에넥스,기타제조업,2016,141000000000.0,1.536965057,-15.299149510853194,-20.567375886524818
에스메디,유통업,2016,201000000000.0,7.502518204,-65.93523708296489,-62.25440254726369
에스엘,운수장비,2016,730000000000.0,0.861831389,2.02446095868527,13.698630136986312
에스원,서비스업,2016,3330000000000.0,2.527040737,11.186762914459504,22.222222222222232
에스제이지세종,운수장비,2016,190000000000.0,0.780122636,-4.38833939949923,-19.999999999999996
에쓰씨엔지니어링,건설업,2016,48137124860.0,0.704167429,-2.8225889442551777,-16.752114544549467
에이엔피,전기전자,2016,135000000000.0,1.504456147,-39.65926638604774,-68.5892444237037
에이프로젠,기계,2016,44348729520.0,1.114946955,156.80016149288468,1358.8918487692451
에이프로젠바이오로직스,의약품,2016,317000000000.0,2.856231309,-4.823263597941329,9.46372239747635
엔씨소프트,서비스업,2016,5430000000000.0,2.497156865,20.563888003887975,80.84714548802947
엔케이,기계,2016,142000000000.0,1.034401246,-24.78396695589441,-28.873239436619713
영보화학,화학,2016,130000000000.0,1.08442438,-30.46155334501055,-25.076923076923073
영원무역,유통업,2016,1360000000000.0,0.992662464,3.363281801295148,2.941176470588225
영원무역홀딩스,기타금융,2016,811000000000.0,0.66722616,-4.235339483691702,-6.658446362515413
영진약품,의약품,2016,1570000000000.0,8.342863308,-0.3800690461941758,2.547770700636942
영풍,철강금속,2016,1960000000000.0,0.714065766,-3.3805010895873178,1.0204081632652962
영풍제지,종이목재,2016,68043000000.0,0.782964573,-5.5004768395823795,-5.38336052202284
영화금속,운수장비,2016,86584166430.0,1.13741919,-15.620864810624468,-27.296587926509186
예스코홀딩스,서비스업,2016,223000000000.0,0.648800372,3.6028721635813055,1.7937219730941756
오뚜기,음식료품,2016,2280000000000.0,1.781557815,8.893994720008557,21.491228070175428
오리엔트바이오,의약품,2016,270000000000.0,2.077948204,-27.54469774069498,-34.81481481481481
오리온홀딩스,기타금융,2016,3940000000000.0,1.768376999,-62.47967263908074,-57.61421319796954
우성,음식료품,2016,101000000000.0,0.737403131,-4.537096412193032,-9.900495049504954
우신시스템,기계,2016,68806233420.0,0.790731228,41.12157576252953,120.9102176428945
우진플라임,기계,2016,79700000000.0,0.999322975,1.6202080213356451,7.90464240903388
웅진씽크빅,서비스업,2016,322000000000.0,1.080413583,-17.492075162109465,-23.913043478260864
원림,섬유의복,2016,50270000000.0,0.58682162,-1.5982821151000026,1.3129102844638973
웰바이오텍,유통업,2016,30576017420.0,0.945177148,39.5380048904864,78.55361596009975
윌비스,유통업,2016,182000000000.0,1.125165059,-22.514708661958196,-49.26373626373627
유나이티드제약,의약품,2016,300000000000.0,1.523493614,37.826840605319425,64.66666666666667
유니드,화학,2016,397000000000.0,0.775749324,1.637135554887048,4.282115869017633
유니온,비금속광물,2016,62602592190.0,0.620291285,-4.592309563078889,-2.493765586034913
유니온머티리얼,비금속광물,2016,124000000000.0,1.170736666,-7.3759704900196565,-16.935483870967737
유니퀘스트,유통업,2016,198000000000.0,1.054153959,23.414184322197286,31.818181818181813
유성기업,운수장비,2016,115000000000.0,0.538534516,-11.04621695222967,-19.6755652173913
유수홀딩스,서비스업,2016,149000000000.0,0.733385103,3.03978890610217,10.738255033557053
유엔젤,서비스업,2016,67032906320.0,1.356562928,-0.1130634612182102,-13.484251968503935
유유제약,의약품,2016,66295275440.0,0.892221531,15.553560430722225,30.626469722379966
유한양행,의약품,2016,2260000000000.0,1.373152319,7.37205229160014,15.04424778761062
율촌화학,화학,2016,348000000000.0,1.050897693,26.499916295848223,51.14942528735633
이건산업,종이목재,2016,106000000000.0,0.880965036,-3.0541122406133714,-15.815133962264149
이구산업,철강금속,2016,81598480000.0,0.925962765,-7.554651617119834,-12.295081967213118
이수페타시스,전기전자,2016,175000000000.0,0.958138599,4.5584011588285955,-0.5714285714285672
이수화학,화학,2016,249000000000.0,0.913362409,-2.6896149609327735,-6.425702811244982
이스타코,서비스업,2016,75204558000.0,1.280994845,-25.474096892247832,-53.048433048433054
이아이디,유통업,2016,51682713714.0,1.603413026,-53.27179274144178,-14.776587178183098
이엔플러스,기계,2016,46639171920.0,2.501630414,35.31515147305049,193.7444949387086
이월드,기타제조업,2016,225000000000.0,1.440264111,-23.03818670935418,-30.222222222222218
이화산업,유통업,2016,54040000000.0,0.516945546,0.8719276207865834,-6.735751295336789
인디에프,섬유의복,2016,104000000000.0,1.240264324,-22.16268416989473,-40.78367329326923
인스코비,통신업,2016,143000000000.0,3.458844865,31.212924318304182,37.06293706293706
인지컨트롤스,운수장비,2016,77923057920.0,0.729568411,2.5110604740807396,10.505836575875493
인천도시가스,전기가스업,2016,135000000000.0,0.922771989,-3.0486579930201985,-3.703703703703709
인팩,운수장비,2016,66900000000.0,0.789501139,-4.994338836539658,-32.0627802690583
일동홀딩스,의약품,2016,186000000000.0,1.387882702,-31.90394262871935,-14.516129032258062
일성건설,건설업,2016,49554712000.0,0.827493233,10.375310827466322,16.534879266375313
일신방직,섬유의복,2016,296000000000.0,0.559893537,-9.28774821703291,-10.81081081081081
일신석재,유통업,2016,107000000000.0,1.724378127,-8.496550362471634,-10.599146401869163
일양약품,의약품,2016,804000000000.0,2.416770566,-7.891539589364549,-7.213930348258701
일정실업,섬유의복,2016,34980000000.0,0.649308938,5.785485583443473,-14.57975986277873
일진다이아,화학,2016,100000000000.0,1.103684953,67.35645928480827,131.0
일진디스플,전기전자,2016,147000000000.0,1.540266634,17.376051398643753,48.29931972789117
일진전기,전기전자,2016,185000000000.0,0.814877207,-2.087477334483845,-10.81081081081081
일진홀딩스,기타금융,2016,319000000000.0,0.874982385,-6.060262801747718,-19.122257053291534
자화전자,전기전자,2016,305000000000.0,1.047588616,35.51640828445197,56.39344262295083
전방,섬유의복,2016,44016000000.0,0.747626084,-3.9197704075825124,-26.335877862595424
제일기획,서비스업,2016,1810000000000.0,1.480477926,15.347036589318265,34.80662983425415
제일연마,비금속광물,2016,62300000000.0,0.917658497,-6.253607326430066,-5.296950240770471
제일파마홀딩스,서비스업,2016,1200000000000.0,2.926725971,-72.93203686133552,-87.0
조광페인트,화학,2016,145000000000.0,0.848396504,-5.6219847412289585,-11.03448275862069
조광피혁,기타제조업,2016,284000000000.0,1.347847706,-11.757022866498845,-4.225352112676061
조비,화학,2016,54895462500.0,1.194874248,-5.928012434660834,5.675531014972313
조일알미늄,철강금속,2016,113000000000.0,0.739647047,-12.05341741870023,-30.70796460176991
조흥,음식료품,2016,110000000000.0,0.98062549,33.81973693137428,57.27272727272727
종근당바이오,의약품,2016,123000000000.0,0.932761101,-10.738375977794979,-8.943089430894313
종근당홀딩스,의약품,2016,345000000000.0,0.712293563,-7.132539115757819,5.217391304347818
주연테크,전기전자,2016,73759708970.0,1.809205465,-59.83374729635808,-54.608054698781984
진도,유통업,2016,67964682240.0,0.815132329,-5.142284204507364,-2.0146520146520186
진양산업,화학,2016,57590000000.0,1.475436379,-26.805948303108774,-34.08577878103838
진양폴리,화학,2016,23450000000.0,1.166611454,-18.641816883790007,-30.06396588486141
진양홀딩스,화학,2016,187000000000.0,0.626939737,-7.536565671542372,-10.160427807486627
진양화학,화학,2016,45000000000.0,1.333093009,-28.396855541532585,-39.06666666666667
진원생명과학,의약품,2016,190000000000.0,3.347610168,-12.222223749680039,-34.210526315789465
진흥기업,건설업,2016,324000000000.0,2.105704618,-21.144048229465383,-12.654320987654321
참엔지니어링,기계,2016,131000000000.0,1.112665804,-2.168707523251967,0.0
천일고속,운수창고업,2016,129000000000.0,2.71567313,-15.487712506843554,4.651162790697683
청호ICT,기계,2016,39745790240.0,1.101868719,-1.5490889890667603,-34.035827186512115
체시스,운수장비,2016,33720000000.0,0.998360524,-6.584254727603788,-29.6085409252669
카프로,화학,2016,272000000000.0,1.042340254,4.1189628660354805,11.397058823529417
케이비아이동국실업,운수장비,2016,74790036800.0,0.814739605,-5.189290755050502,-24.084331136470304
케이씨,의료정밀,2016,538000000000.0,1.418475236,-13.133689702285366,-37.73234200743495
코리아써키트,전기전자,2016,285000000000.0,0.796537785,6.509758102686858,16.140350877192986
코스맥스비티아이,기타금융,2016,359000000000.0,1.018416818,-5.476952365097332,-11.977715877437323
코스모신소재,화학,2016,77802314880.0,1.115054854,69.92477501918484,222.6125088786047
코스모화학,화학,2016,53980198200.0,0.892294594,69.88763937305664,628.0447517882585
코아스,기타제조업,2016,50224216250.0,1.332614202,-14.858576826123315,-31.692307692307697
코오롱,기타금융,2016,734000000000.0,0.970814123,-0.6784473818372772,5.040871934604896
코오롱글로벌,건설업,2016,189000000000.0,0.881359007,2.762268815163993,33.33333333333333
코웨이,서비스업,2016,6740000000000.0,3.823923338,2.801225692354614,8.456973293768556
콤텍시스템,서비스업,2016,46503140360.0,0.918536926,-11.50867025676876,-17.46575342465754
크라운해태홀딩스,기타금융,2016,429000000000.0,1.020494717,-21.510138204860507,-45.92074592074592
태경비케이,비금속광물,2016,79715159000.0,0.688809182,-6.912364736740684,-4.152249134948094
태경산업,화학,2016,141000000000.0,0.756050404,2.5076687876487203,7.801418439716312
태경케미컬,화학,2016,60900000000.0,0.692852953,-13.712355643232732,-13.047619047619053
태광산업,화학,2016,1050000000000.0,0.495792364,18.05093048992581,39.99999999999999
태림포장,종이목재,2016,224000000000.0,0.877691252,-10.612916078147261,-21.42857142857143
태양금속,운수장비,2016,98959000000.0,0.976193497,-5.715189885146299,-25.41557614769753
태영건설,건설업,2016,430000000000.0,0.761737173,13.72550870639997,86.04651162790698
태원물산,운수장비,2016,32604000000.0,1.003164586,-15.467817660780147,-19.23076923076923
텔코웨어,서비스업,2016,112000000000.0,1.057959197,1.7866285442386332,4.464285714285721
티에이치엔,전기전자,2016,40140000000.0,1.020006881,-5.4230751802153865,-23.318385650224215
파미셀,의약품,2016,303000000000.0,3.044120581,80.8655787935754,9.90099009900991
팜스코,음식료품,2016,433000000000.0,1.209605192,-5.305615784757645,-1.61662817551963
팜젠사이언스,의약품,2016,173000000000.0,3.124287537,-31.561414796886535,-25.43352601156069
퍼스텍,기계,2016,177000000000.0,1.505638802,-8.904646839727237,-12.994350282485879
퍼시스,기타제조업,2016,380000000000.0,1.028447325,-3.747919515469589,0.0
페이퍼코리아,종이목재,2016,120000000000.0,1.002320203,1.3034249894292582,-44.427926575
평화산업,운수장비,2016,69571149840.0,1.06501938,-13.7319854217113,-22.8494623655914
평화홀딩스,운수장비,2016,53017314250.0,0.770078006,-4.963729999061939,-5.241379310344829
포스코스틸리온,철강금속,2016,178000000000.0,0.933561515,-3.6760998015219037,-3.93258426966292
포스코인터내셔널,유통업,2016,3070000000000.0,1.068327011,-12.647662804436944,-27.035830618892508
풀무원,음식료품,2016,535000000000.0,1.159002439,8.118335115945353,22.429906542056077
풍산,철강금속,2016,1130000000000.0,0.961383213,4.81194994612415,17.699115044247794
풍산홀딩스,기타금융,2016,380000000000.0,0.654646075,1.9578942713434966,8.157894736842097
플레이그램,유통업,2016,65594960640.0,1.110091361,-27.83179825142339,-45.99746485952004
하이스틸,철강금속,2016,41998824000.0,0.654482458,-4.077905629672363,6.666666666666665
하이트진로,음식료품,2016,1500000000000.0,1.061185413,7.465378437123316,13.99999999999999
하이트진로홀딩스,기타금융,2016,294000000000.0,0.77074092,1.1082332309539256,-18.707482993197278
한국가스공사,전기가스업,2016,4470000000000.0,0.875055586,1.322965441877666,-12.080536912751683
한국공항,운수창고업,2016,135000000000.0,0.606911307,5.89056169948734,23.703703703703695
한국내화,비금속광물,2016,71906122640.0,0.824307007,-9.230982189139636,-4.133545310015895
한국단자,전기전자,2016,820000000000.0,1.250175749,-18.051921274310367,-15.000000000000002
한국무브넥스,운수장비,2016,82825142400.0,0.758144569,-1.98110737900703,-27.20588235294118
한국석유,비금속광물,2016,67485600000.0,0.727361266,-2.8316132522789528,-6.310679611650483
한국수출포장,종이목재,2016,71600000000.0,0.491111286,-1.4317760964670523,-12.569832402234638
한국쉘석유,화학,2016,576000000000.0,4.892555885,-17.194915556902224,-13.368055555555557
한국앤컴퍼니,기타금융,2016,1930000000000.0,0.696728851,-12.724929773289961,-8.808290155440412
한국전력,전기가스업,2016,28300000000000.0,0.748359453,-1.9990048819494177,-13.427561837455826
한국전자홀딩스,기타금융,2016,43573719616.0,0.529584337,-16.022887965434673,-13.319011815252413
한국주강,기계,2016,38564573190.0,0.627808549,1.5437233238440484,-33.72434017595308
한국주철관,철강금속,2016,226000000000.0,0.913074117,-8.792824536937339,-9.292035398230091
한국철강,철강금속,2016,341000000000.0,0.545590324,6.677183116612606,2.052785923753664
한국카본,기계,2016,266000000000.0,0.871520676,-8.530164693419163,-11.27819548872181
한국화장품제조,화학,2016,124000000000.0,2.200571972,57.00854382235128,76.61290322580645
한농화성,화학,2016,101000000000.0,0.996727639,-25.86858846000156,-35.36173232673268
한독,의약품,2016,331000000000.0,1.067030139,12.083402266484612,25.679758308157098
한미글로벌,서비스업,2016,96289065560.0,0.985078979,-2.6004380913705383,1.2391375314121378
한미반도체,기계,2016,393000000000.0,1.644430464,77.46313242710636,91.6030534351145
한미사이언스,기타금융,2016,3560000000000.0,4.004838948,91.07050723778569,94.10112359550563
한샘,유통업,2016,4680000000000.0,5.601271249,-13.85320582606193,-9.401709401709402
한섬,섬유의복,2016,858000000000.0,0.978474708,-10.080289474380578,-9.673659673659674
한성기업,음식료품,2016,45357434280.0,0.966682641,-6.285269479665767,-20.89371980676329
한세실업,섬유의복,2016,1030000000000.0,1.367036801,4.123650289353109,4.854368932038833
한세예스24홀딩스,섬유의복,2016,416000000000.0,0.848327428,-0.9983811345069538,3.3653846153846256
한솔PNS,유통업,2016,42625464960.0,1.089567696,-14.02866371324577,-30.76923076923077
한솔로지스틱스,운수창고업,2016,45724854375.0,1.017352086,-16.060597333851646,-26.126126126126124
한솔케미칼,화학,2016,941000000000.0,1.857312771,-14.289791581904755,-12.964930924548357
한솔테크닉스,전기전자,2016,342000000000.0,1.247849214,4.910532163063097,7.8947368421052655
한솔홀딩스,기타금융,2016,311000000000.0,0.846836349,-4.459926412535231,-31.832797427652736
한솔홈데코,종이목재,2016,125000000000.0,0.938692259,-6.757630244823398,-8.799999999999997
한신공영,건설업,2016,162000000000.0,0.931688812,1.3448933633862348,51.23456790123457
한신기계,기계,2016,96527299225.0,1.202268786,27.297494355808706,30.533021240240753
한온시스템,기계,2016,5500000000000.0,1.936616517,19.17871704282279,34.909090909090914
한올바이오파마,의약품,2016,687000000000.0,5.671199379,38.75710491045319,84.86171761280931
한익스프레스,운수창고업,2016,89760000000.0,1.221228023,-22.358753881952154,-40.64171122994652
한일철강,철강금속,2016,51000000000.0,0.652643723,0.4710994516069267,5.800000000000005
한전KPS,건설업,2016,2440000000000.0,2.51055465,-29.46686832728377,-25.0
한전기술,서비스업,2016,904000000000.0,1.636142648,-2.556324172047375,0.6637168141592875
한진,운수창고업,2016,345000000000.0,0.832412061,-7.196505769995076,-9.85507246376811
한진중공업홀딩스,전기가스업,2016,149000000000.0,0.777831491,7.791969173436297,-20.13422818791947
한창,유통업,2016,204000000000.0,3.009320728,-61.08037720597523,-71.20005184068627
한창제지,종이목재,2016,68319271470.0,1.062954664,-12.140602075574503,-11.790393013100442
한화,화학,2016,3010000000000.0,0.927565522,-0.5594934133396956,17.27574750830565
한화솔루션,화학,2016,4090000000000.0,0.900250733,3.288204043039644,27.872860635696828
한화에어로스페이스,운수장비,2016,2310000000000.0,0.994557284,-4.892522510548513,-19.047619047619047
한화오션,운수장비,2016,1220000000000.0,1.037214013,-16.480123278087643,19.672131147540984
현대건설,건설업,2016,4770000000000.0,0.831199606,-8.561195829055768,-15.094339622641506
현대글로비스,운수창고업,2016,5790000000000.0,1.290249193,-11.981195790602605,-11.917098445595853
현대리바트,기타제조업,2016,409000000000.0,1.313416433,3.274710055344654,60.635696821515886
현대모비스,운수장비,2016,25700000000000.0,0.931482167,-2.313036552207015,-0.3891050583657574
현대백화점,유통업,2016,2550000000000.0,0.732727545,-7.175910795055485,-3.9215686274509776
현대비앤지스틸,철강금속,2016,192000000000.0,0.726629251,-5.704516979319885,-5.7291666666666625
현대약품,의약품,2016,136000000000.0,1.257959039,1.0529296733325477,-11.029411764705888
현대엘리베이,기계,2016,1410000000000.0,1.293668301,-5.645886889517293,-4.964539007092195
현대제철,철강금속,2016,7610000000000.0,0.727272216,-0.4678410538922706,2.759526938239154
현대차,운수장비,2016,38500000000000.0,0.810748395,-0.16096485766092794,5.974025974025965
현대코퍼레이션,유통업,2016,290000000000.0,0.905592837,1.2322346803191442,-11.03448275862069
형지엘리트,섬유의복,2016,110000000000.0,1.196358632,-2.3496154286952953,-19.4253016
혜인,유통업,2016,52694336315.0,0.835374653,-5.56652716634437,-16.164053075995177
호텔신라,유통업,2016,1910000000000.0,1.611703498,37.58774307754216,76.43979057591623
화성산업,건설업,2016,168000000000.0,0.713217981,1.3416101745757913,12.5
화승인더,화학,2016,578000000000.0,1.361169801,-5.168538484200469,-1.903114186851207
화신,운수장비,2016,226000000000.0,0.82591273,-7.923948211816523,-33.62831858407079
화천기계,기계,2016,47520000000.0,0.534155693,-2.8257682540509754,0.4629629629629539
화천기공,기계,2016,111000000000.0,0.536716213,6.043486895746142,9.90990990990992
환인제약,의약품,2016,295000000000.0,1.307551721,24.039497707945735,40.33898305084747
황금에스티,철강금속,2016,124000000000.0,0.732236666,-9.006508696192505,1.6129032258064502
효성,기타금융,2016,5110000000000.0,1.089852095,-1.699894975198435,-4.109589041095896
효성ITX,서비스업,2016,135000000000.0,1.669128879,-6.154758466676801,8.148148148148149
후성,화학,2016,678000000000.0,2.668449378,23.907283393104706,38.34808259587022
휴니드,전기전자,2016,189000000000.0,1.611198497,-16.11559615301702,-14.814814814814813
휴스틸,철강금속,2016,107000000000.0,0.524721418,12.526457420116198,0.0
흥아해운,운수창고업,2016,137000000000.0,0.942112283,1.2748028251744925,-29.990667204379562
AK홀딩스,기타금융,2017,907000000000.0,0.916780304,-15.284074645652513,-21.168687982359423
BYC,섬유의복,2017,224000000000.0,0.76490642,-9.879594944437775,-20.535714285714292
CJ,기타금융,2017,5470000000000.0,0.777593057,-7.315535097428216,-33.08957952468007
CJCGV,서비스업,2017,1570000000000.0,1.322075187,-13.604906949970609,-44.71337579617835
CJ대한통운,운수창고업,2017,3190000000000.0,1.068442363,1.6738077428702702,19.435736677115976
CJ씨푸드,음식료품,2017,109000000000.0,1.407154841,-13.755742108838763,-18.541840954128443
CJ제일제당,음식료품,2017,5020000000000.0,0.933374136,-4.776378118966862,2.39043824701195
CS홀딩스,기타금융,2017,92589456400.0,0.415273955,-18.178032860259684,-20.324189526184544
DB,서비스업,2017,122000000000.0,0.913219176,20.677147716836796,36.88524590163935
DB하이텍,전기전자,2017,536000000000.0,1.080690172,-13.747296759907979,-9.328358208955223
DI동일,유통업,2017,125000000000.0,0.574533578,5.9806854317573155,13.59999999999999
DL,화학,2017,2990000000000.0,0.798223051,2.4336197727770292,24.080267558528433
DN오토모티브,전기전자,2017,319000000000.0,0.751109283,-4.098344501488482,0.31347962382444194
DRB동일,화학,2017,149000000000.0,0.574761413,-3.8068446324179495,-14.093959731543626
DSR제강,철강금속,2017,75456000000.0,0.721556002,-11.483170920945373,-17.938931297709924
E1,유통업,2017,390000000000.0,0.751152888,-1.7050836393775581,-1.7948717948717996
GKL,서비스업,2017,1810000000000.0,2.746058238,-17.07930267136598,-14.917127071823199
GS,기타금융,2017,5850000000000.0,0.826727964,-9.319619676007473,-16.92307692307692
GS건설,건설업,2017,2030000000000.0,0.911677796,8.277854229982795,70.93596059113301
GS글로벌,유통업,2017,231000000000.0,0.887921873,-4.245057943290476,-12.121212121212121
HDC현대EP,화학,2017,217000000000.0,0.897469496,-15.53694021038906,-36.866359447004605
HD현대미포,운수장비,2017,1570000000000.0,0.90754893,12.821732267372067,52.86624203821657
HD현대인프라코어,기계,2017,1810000000000.0,0.867346276,-8.130317608004578,-12.70718232044199
HJ중공업,건설업,2017,351000000000.0,0.946228535,39.86565729599349,-49.857549857549856
HLB글로벌,광업,2017,81999202500.0,1.255628602,11.82008985488212,67.07479563596974
HMM,운수창고업,2017,1570000000000.0,1.186841172,-13.487200206431682,-26.751592356687905
HS애드,서비스업,2017,171000000000.0,1.081346991,-8.315382550502704,-26.900584795321635
IHQ,서비스업,2017,369000000000.0,1.553846697,-16.882723534212328,-26.287262872628723
JW중외제약,의약품,2017,875000000000.0,1.957757535,-1.1887388802720222,-6.857142857142861
JW홀딩스,기타금융,2017,519000000000.0,1.110147974,-6.320398779559444,-12.909441233140651
KCC,화학,2017,4020000000000.0,0.80654862,-10.330097272995154,-18.905472636815922
KCTC,운수창고업,2017,76800000000.0,0.709914465,2.131837108009904,12.3046875
KC그린홀딩스,기타금융,2017,117000000000.0,0.747728156,-6.762898467073375,-28.57239273504274
KEC,전기전자,2017,143000000000.0,0.778684298,-11.586990803813546,-18.881118881118887
KG스틸,철강금속,2017,189000000000.0,1.057217738,1.2143435111377165,-3.703703703703709
KG케미칼,화학,2017,303000000000.0,0.814425158,-8.72512990321943,-28.38283828382838
KH필룩스,전기전자,2017,99115222905.0,1.028136755,156.2003249266193,562.8648765989475
KIB플러그에너지,기계,2017,71191105788.0,0.977394734,-0.5983784029677364,-10.11819989346785
KISCO홀딩스,철강금속,2017,274000000000.0,0.338530071,-0.5681731594236905,-7.299270072992703
KPX케미칼,화학,2017,338000000000.0,0.808773168,-20.163963080436908,-24.852071005917164
KPX홀딩스,화학,2017,277000000000.0,0.39605491,-2.0234408910623003,-6.498194945848379
KR모터스,운수장비,2017,61186294000.0,1.147217653,-15.873325826516027,5.4011295405471005
KSS해운,운수창고업,2017,210000000000.0,0.980786072,-9.453005058579178,-28.57142857142857
KT,통신업,2017,7900000000000.0,0.821377819,-4.544923436750359,-1.518987341772149
KT&G,기타제조업,2017,15900000000000.0,1.802351559,-13.332216337045944,-12.578616352201255
LF,섬유의복,2017,915000000000.0,0.881916991,-17.9418289492962,-20.546448087431692
LG,기타금융,2017,15900000000000.0,0.987088188,-25.152435214836146,-23.27044025157232
LG디스플레이,전기전자,2017,10700000000000.0,0.853170235,-12.560054910963936,-39.626168224299064
LG생활건강,화학,2017,20000000000000.0,4.540472176,-15.333384723289623,-6.999999999999995
LG유플러스,통신업,2017,6110000000000.0,1.073479741,-1.1204888681732417,26.186579378068743
LG이노텍,전기전자,2017,3410000000000.0,1.248272234,-20.978117342310455,-40.17595307917888
LG전자,전기전자,2017,18200000000000.0,1.085546675,-19.74010947064989,-41.75824175824175
LG화학,화학,2017,30500000000000.0,1.565524461,-16.97258437151945,-14.754098360655743
LS,기타금융,2017,2330000000000.0,0.869513726,-15.465986559940747,-32.188841201716734
LSELECTRIC,전기전자,2017,1950000000000.0,1.355462563,-20.933812171985455,-24.615384615384617
LS네트웍스,유통업,2017,228000000000.0,0.689945368,-5.490867068187921,-14.473684210526317
LX하우시스,화학,2017,928000000000.0,0.97770318,-13.032609651530436,-41.702586206896555
MH에탄올,음식료품,2017,46779854840.0,0.879928268,1.2204035704419525,-7.097791798107256
NAVER,서비스업,2017,28700000000000.0,3.917331323,-37.914350217958315,-29.965156794425084
NICE,서비스업,2017,555000000000.0,0.814656861,2.4142829873005978,22.522522522522515
NI스틸,철강금속,2017,83290670500.0,0.940979627,-11.755762911963663,-22.053376206162245
NPC,화학,2017,205000000000.0,0.880229977,-18.49663886191415,-26.82926829268293
POSCO홀딩스,철강금속,2017,29000000000000.0,0.766352191,-12.13528989571323,-26.89655172413793
S-Oil,화학,2017,13600000000000.0,1.447880825,-10.022042525495834,-16.911764705882348
SBS,서비스업,2017,472000000000.0,0.91667615,-14.089783725692007,-22.669491525423723
SGC에너지,전기가스업,2017,212000000000.0,0.860455249,-10.944233893563005,-33.9622641509434
SG세계물산,유통업,2017,188000000000.0,0.985062051,-13.020047708649374,-20.744680851063833
SHD,철강금속,2017,20895901600.0,0.831543812,2.918903568246378,18.313953488372103
SH에너지화학,화학,2017,156000000000.0,1.385489567,-18.032086271206115,-21.794871794871796
SIMPAC,철강금속,2017,120000000000.0,0.683002798,-12.653564122002315,33.33333333333333
SJM홀딩스,유통업,2017,71683238400.0,0.40897219,-18.28110855165971,-28.645833333333336
SK,기타금융,2017,20000000000000.0,0.765392119,-4.88051706735696,-7.9999999999999964
SKC,화학,2017,1760000000000.0,1.045380563,-13.195398774599166,-23.863636363636363
SK가스,유통업,2017,845000000000.0,0.78435287,-6.548354824021995,-24.2603550295858
SK네트웍스,유통업,2017,1660000000000.0,0.904737019,-3.8664138048274177,-21.68674698795181
SK디스커버리,기타금융,2017,2000000000000.0,0.97157427,-35.638564821194784,-74.1
SK이노베이션,화학,2017,19100000000000.0,0.993888117,-6.328525205619295,-12.565445026178013
SK텔레콤,통신업,2017,21600000000000.0,1.106818641,-10.822197021526314,0.92592592592593
SK하이닉스,전기전자,2017,55700000000000.0,1.481722169,-35.53493725178921,-21.00538599640933
SNT다이내믹스,운수장비,2017,243000000000.0,0.568802556,-1.8405829737516033,-3.703703703703709
SNT모티브,운수장비,2017,685000000000.0,0.88275932,-27.31653855549211,-42.18978102189781
SNT에너지,기계,2017,114000000000.0,0.600963651,-22.80933726555786,-29.26885307017544
SNT홀딩스,기타금융,2017,249000000000.0,0.408112949,-4.651091088021319,-14.859437751004013
SPC삼립,음식료품,2017,1350000000000.0,2.456899983,-16.768810690329193,-18.518518518518523
SUN&L,종이목재,2017,97081515300.0,0.727039092,-3.895327680674432,-31.298701298701303
TBH글로벌,섬유의복,2017,164000000000.0,0.882866219,-38.24462129522254,-61.97445804268293
TCC스틸,철강금속,2017,42227325000.0,0.789414962,-1.4043149083358908,5.820105820105814
TKG휴켐스,화학,2017,1000000000000.0,1.45507536,-5.927401588327363,-1.5000000000000013
