Symbol,Name,결산월,회계년,주기,ROE(영업이익)(%)
A051910,LG화학,12,2013,Annual,15.50
A051910,LG화학,12,2014,Annual,10.93
A051910,LG화학,12,2015,Annual,14.38
A051910,LG화학,12,2016,Annual,14.67
A051910,LG화학,12,2017,Annual,19.27
A051910,LG화학,12,2018,Annual,13.35
A051910,LG화학,12,2019,Annual,4.76
A051910,LG화학,12,2020,Annual,9.98
A051910,LG화학,12,2021,Annual,23.93
A051910,LG화학,12,2022,Annual,9.82
A051910,LG화학,12,2023,Annual,4.72
A051910,LG화학,12,2024,Annual,
A055550,신한지주,12,2011,Annual,15.44
A055550,신한지주,12,2012,Annual,11.40
A055550,신한지주,12,2013,Annual,8.96
A055550,신한지주,12,2014,Annual,8.80
A055550,신한지주,12,2015,Annual,9.54
A055550,신한지주,12,2016,Annual,9.78
A055550,신한지주,12,2017,Annual,11.70
A055550,신한지주,12,2018,Annual,12.79
A055550,신한지주,12,2019,Annual,12.84
A055550,신한지주,12,2020,Annual,11.17
A055550,신한지주,12,2021,Annual,12.41
A055550,신한지주,12,2022,Annual,11.47
A055550,신한지주,12,2023,Annual,11.12
A055550,신한지주,12,2024,Annual,
A012330,현대모비스,12,2011,Annual,21.31
A012330,현대모비스,12,2012,Annual,18.85
A012330,현대모비스,12,2013,Annual,15.71
A012330,현대모비스,12,2014,Annual,14.45
A012330,현대모비스,12,2015,Annual,11.99
A012330,현대모비스,12,2016,Annual,10.71
A012330,현대모비스,12,2017,Annual,6.99
A012330,현대모비스,12,2018,Annual,6.74
A012330,현대모비스,12,2019,Annual,7.48
A012330,현대모비스,12,2020,Annual,5.57
A012330,현대모비스,12,2021,Annual,5.94
A012330,현대모비스,12,2022,Annual,5.54
A012330,현대모비스,12,2023,Annual,5.85
A012330,현대모비스,12,2024,Annual,
A003670,포스코퓨처엠,12,2011,Annual,41.63
A003670,포스코퓨처엠,12,2012,Annual,25.32
A003670,포스코퓨처엠,12,2013,Annual,17.46
A003670,포스코퓨처엠,12,2014,Annual,19.63
A003670,포스코퓨처엠,12,2015,Annual,10.64
A003670,포스코퓨처엠,12,2016,Annual,15.41
A003670,포스코퓨처엠,12,2017,Annual,17.02
A003670,포스코퓨처엠,12,2018,Annual,15.07
A003670,포스코퓨처엠,12,2019,Annual,10.19
A003670,포스코퓨처엠,12,2020,Annual,5.94
A003670,포스코퓨처엠,12,2021,Annual,7.03
A003670,포스코퓨처엠,12,2022,Annual,6.52
A003670,포스코퓨처엠,12,2023,Annual,1.36
A003670,포스코퓨처엠,12,2024,Annual,
A035720,카카오,12,2011,Annual,28.74
A035720,카카오,12,2012,Annual,20.85
A035720,카카오,12,2013,Annual,18.89
A035720,카카오,12,2014,Annual,13.36
A035720,카카오,12,2015,Annual,3.51
A035720,카카오,12,2016,Annual,3.69
A035720,카카오,12,2017,Annual,4.05
A035720,카카오,12,2018,Annual,1.45
A035720,카카오,12,2019,Annual,3.56
A035720,카카오,12,2020,Annual,6.86
A035720,카카오,12,2021,Annual,5.60
A035720,카카오,12,2022,Annual,4.20
A035720,카카오,12,2023,Annual,3.37
A035720,카카오,12,2024,Annual,
A032830,삼성생명,3,2011,Annual,6.27
A032830,삼성생명,3,2012,Annual,6.19
A032830,삼성생명,12,2013,Annual,2.66
A032830,삼성생명,12,2014,Annual,6.80
A032830,삼성생명,12,2015,Annual,4.99
A032830,삼성생명,12,2016,Annual,3.79
A032830,삼성생명,12,2017,Annual,5.69
A032830,삼성생명,12,2018,Annual,8.38
A032830,삼성생명,12,2019,Annual,3.69
A032830,삼성생명,12,2020,Annual,4.42
A032830,삼성생명,12,2021,Annual,4.09
A032830,삼성생명,12,2022,Annual,5.37
A032830,삼성생명,12,2023,Annual,5.58
A032830,삼성생명,12,2024,Annual,
A086790,하나금융지주,12,2011,Annual,12.57
A086790,하나금융지주,12,2012,Annual,11.47
A086790,하나금융지주,12,2013,Annual,5.65
A086790,하나금융지주,12,2014,Annual,5.81
A086790,하나금융지주,12,2015,Annual,4.50
A086790,하나금융지주,12,2016,Annual,6.96
A086790,하나금융지주,12,2017,Annual,11.27
A086790,하나금융지주,12,2018,Annual,12.14
A086790,하나금융지주,12,2019,Annual,11.62
A086790,하나금융지주,12,2020,Annual,12.66
A086790,하나금융지주,12,2021,Annual,13.80
A086790,하나금융지주,12,2022,Annual,12.82
A086790,하나금융지주,12,2023,Annual,12.06
A086790,하나금융지주,12,2024,Annual,
A138040,메리츠금융지주,3,2011,Annual,14.10
A138040,메리츠금융지주,3,2012,Annual,10.06
A138040,메리츠금융지주,12,2013,Annual,9.24
A138040,메리츠금융지주,12,2014,Annual,10.58
A138040,메리츠금융지주,12,2015,Annual,18.61
A138040,메리츠금융지주,12,2016,Annual,18.08
A138040,메리츠금융지주,12,2017,Annual,22.76
A138040,메리츠금융지주,12,2018,Annual,15.60
A138040,메리츠금융지주,12,2019,Annual,16.86
A138040,메리츠금융지주,12,2020,Annual,21.37
A138040,메리츠금융지주,12,2021,Annual,26.09
A138040,메리츠금융지주,12,2022,Annual,37.51
A138040,메리츠금융지주,12,2023,Annual,31.48
A138040,메리츠금융지주,12,2024,Annual,
A066570,LG전자,12,2011,Annual,2.91
A066570,LG전자,12,2012,Annual,9.41
A066570,LG전자,12,2013,Annual,9.84
A066570,LG전자,12,2014,Annual,14.24
A066570,LG전자,12,2015,Annual,9.18
A066570,LG전자,12,2016,Annual,10.16
A066570,LG전자,12,2017,Annual,17.61
A066570,LG전자,12,2018,Annual,17.45
A066570,LG전자,12,2019,Annual,14.89
A066570,LG전자,12,2020,Annual,22.99
A066570,LG전자,12,2021,Annual,21.56
A066570,LG전자,12,2022,Annual,16.68
A066570,LG전자,12,2023,Annual,15.43
A066570,LG전자,12,2024,Annual,
A000810,삼성화재,3,2011,Annual,15.13
A000810,삼성화재,3,2012,Annual,12.36
A000810,삼성화재,12,2013,Annual,8.08
A000810,삼성화재,12,2014,Annual,12.81
A000810,삼성화재,12,2015,Annual,11.06
A000810,삼성화재,12,2016,Annual,10.16
A000810,삼성화재,12,2017,Annual,10.93
A000810,삼성화재,12,2018,Annual,11.90
A000810,삼성화재,12,2019,Annual,6.49
A000810,삼성화재,12,2020,Annual,6.83
A000810,삼성화재,12,2021,Annual,9.48
A000810,삼성화재,12,2022,Annual,14.60
A000810,삼성화재,12,2023,Annual,16.45
A000810,삼성화재,12,2024,Annual,
A015760,한국전력,12,2011,Annual,-1.84
A015760,한국전력,12,2012,Annual,-1.56
A015760,한국전력,12,2013,Annual,2.96
A015760,한국전력,12,2014,Annual,10.89
A015760,한국전력,12,2015,Annual,18.48
A015760,한국전력,12,2016,Annual,17.02
A015760,한국전력,12,2017,Annual,6.78
A015760,한국전력,12,2018,Annual,-0.29
A015760,한국전력,12,2019,Annual,-1.82
A015760,한국전력,12,2020,Annual,5.86
A015760,한국전력,12,2021,Annual,-8.60
A015760,한국전력,12,2022,Annual,-60.85
A015760,한국전력,12,2023,Annual,-11.46
A015760,한국전력,12,2024,Annual,
A042700,한미반도체,12,2011,Annual,10.03
A042700,한미반도체,12,2012,Annual,12.00
A042700,한미반도체,12,2013,Annual,7.36
A042700,한미반도체,12,2014,Annual,25.32
A042700,한미반도체,12,2015,Annual,11.40
A042700,한미반도체,12,2016,Annual,19.12
A042700,한미반도체,12,2017,Annual,24.86
A042700,한미반도체,12,2018,Annual,26.93
A042700,한미반도체,12,2019,Annual,6.31
A042700,한미반도체,12,2020,Annual,27.96
A042700,한미반도체,12,2021,Annual,40.54
A042700,한미반도체,12,2022,Annual,30.36
A042700,한미반도체,12,2023,Annual,7.19
A042700,한미반도체,12,2024,Annual,
A003550,LG,12,2011,Annual,12.75
A003550,LG,12,2012,Annual,10.94
A003550,LG,12,2013,Annual,9.76
A003550,LG,12,2014,Annual,8.46
A003550,LG,12,2015,Annual,8.79
A003550,LG,12,2016,Annual,9.61
A003550,LG,12,2017,Annual,14.38
A003550,LG,12,2018,Annual,10.61
A003550,LG,12,2019,Annual,5.35
A003550,LG,12,2020,Annual,7.95
A003550,LG,12,2021,Annual,11.50
A003550,LG,12,2022,Annual,8.06
A003550,LG,12,2023,Annual,5.97
A003550,LG,12,2024,Annual,
A012450,한화에어로스페이스,12,2011,Annual,6.24
A012450,한화에어로스페이스,12,2012,Annual,9.84
A012450,한화에어로스페이스,12,2013,Annual,5.85
A012450,한화에어로스페이스,12,2014,Annual,0.47
A012450,한화에어로스페이스,12,2015,Annual,-3.06
A012450,한화에어로스페이스,12,2016,Annual,6.57
A012450,한화에어로스페이스,12,2017,Annual,3.67
A012450,한화에어로스페이스,12,2018,Annual,2.21
A012450,한화에어로스페이스,12,2019,Annual,6.02
A012450,한화에어로스페이스,12,2020,Annual,8.35
A012450,한화에어로스페이스,12,2021,Annual,8.01
A012450,한화에어로스페이스,12,2022,Annual,10.20
A012450,한화에어로스페이스,12,2023,Annual,16.07
A012450,한화에어로스페이스,12,2024,Annual,
A034730,SK,12,2011,Annual,8.66
A034730,SK,12,2012,Annual,8.93
A034730,SK,12,2013,Annual,9.51
A034730,SK,12,2014,Annual,10.64
A034730,SK,12,2015,Annual,6.59
A034730,SK,12,2016,Annual,12.82
A034730,SK,12,2017,Annual,13.04
A034730,SK,12,2018,Annual,9.69
A034730,SK,12,2019,Annual,7.25
A034730,SK,12,2020,Annual,-0.15
A034730,SK,12,2021,Annual,8.28
A034730,SK,12,2022,Annual,11.88
A034730,SK,12,2023,Annual,5.93
A034730,SK,12,2024,Annual,
A018260,삼성에스디에스,12,2011,Annual,14.84
A018260,삼성에스디에스,12,2012,Annual,18.06
A018260,삼성에스디에스,12,2013,Annual,14.19
A018260,삼성에스디에스,12,2014,Annual,14.66
A018260,삼성에스디에스,12,2015,Annual,13.09
A018260,삼성에스디에스,12,2016,Annual,12.46
A018260,삼성에스디에스,12,2017,Annual,13.29
A018260,삼성에스디에스,12,2018,Annual,14.79
A018260,삼성에스디에스,12,2019,Annual,15.38
A018260,삼성에스디에스,12,2020,Annual,12.83
A018260,삼성에스디에스,12,2021,Annual,11.30
A018260,삼성에스디에스,12,2022,Annual,11.52
A018260,삼성에스디에스,12,2023,Annual,9.27
A018260,삼성에스디에스,12,2024,Annual,
A033780,KT&G,12,2011,Annual,22.79
A033780,KT&G,12,2012,Annual,20.60
A033780,KT&G,12,2013,Annual,19.47
A033780,KT&G,12,2014,Annual,21.81
A033780,KT&G,12,2015,Annual,22.99
A033780,KT&G,12,2016,Annual,22.10
A033780,KT&G,12,2017,Annual,19.32
A033780,KT&G,12,2018,Annual,15.64
A033780,KT&G,12,2019,Annual,16.32
A033780,KT&G,12,2020,Annual,16.52
A033780,KT&G,12,2021,Annual,14.63
A033780,KT&G,12,2022,Annual,13.65
A033780,KT&G,12,2023,Annual,12.52
A033780,KT&G,12,2024,Annual,
A323410,카카오뱅크,12,2011,Annual,
A323410,카카오뱅크,12,2012,Annual,
A323410,카카오뱅크,12,2013,Annual,
A323410,카카오뱅크,12,2014,Annual,
A323410,카카오뱅크,12,2015,Annual,
A323410,카카오뱅크,12,2016,Annual,
A323410,카카오뱅크,12,2017,Annual,-21.98
A323410,카카오뱅크,12,2018,Annual,-2.35
A323410,카카오뱅크,12,2019,Annual,0.94
A323410,카카오뱅크,12,2020,Annual,5.48
A323410,카카오뱅크,12,2021,Annual,6.18
A323410,카카오뱅크,12,2022,Annual,6.29
A323410,카카오뱅크,12,2023,Annual,8.09
A323410,카카오뱅크,12,2024,Annual,
A259960,크래프톤,12,2011,Annual,완전잠식
A259960,크래프톤,12,2012,Annual,완전잠식
A259960,크래프톤,12,2013,Annual,완전잠식
A259960,크래프톤,12,2014,Annual,완전잠식
A259960,크래프톤,12,2015,Annual,완전잠식
A259960,크래프톤,12,2016,Annual,-252.17
A259960,크래프톤,12,2017,Annual,N/A(IFRS)
A259960,크래프톤,12,2018,Annual,완전잠식
A259960,크래프톤,12,2019,Annual,127.83
A259960,크래프톤,12,2020,Annual,86.06
A259960,크래프톤,12,2021,Annual,22.35
A259960,크래프톤,12,2022,Annual,15.46
A259960,크래프톤,12,2023,Annual,14.39
A259960,크래프톤,12,2024,Annual,
A329180,HD현대중공업,12,2011,Annual,
A329180,HD현대중공업,12,2012,Annual,
A329180,HD현대중공업,12,2013,Annual,
A329180,HD현대중공업,12,2014,Annual,
A329180,HD현대중공업,12,2015,Annual,
A329180,HD현대중공업,12,2016,Annual,
A329180,HD현대중공업,12,2017,Annual,
A329180,HD현대중공업,12,2018,Annual,
A329180,HD현대중공업,12,2019,Annual,
A329180,HD현대중공업,12,2020,Annual,0.59
A329180,HD현대중공업,12,2021,Annual,-14.61
A329180,HD현대중공업,12,2022,Annual,-5.31
A329180,HD현대중공업,12,2023,Annual,3.40
A329180,HD현대중공업,12,2024,Annual,
A402340,SK스퀘어,12,2011,Annual,
A402340,SK스퀘어,12,2012,Annual,
A402340,SK스퀘어,12,2013,Annual,
A402340,SK스퀘어,12,2014,Annual,
A402340,SK스퀘어,12,2015,Annual,
A402340,SK스퀘어,12,2016,Annual,
A402340,SK스퀘어,12,2017,Annual,
A402340,SK스퀘어,12,2018,Annual,
A402340,SK스퀘어,12,2019,Annual,
A402340,SK스퀘어,12,2020,Annual,
A402340,SK스퀘어,12,2021,Annual,
A402340,SK스퀘어,12,2022,Annual,-2.05
A402340,SK스퀘어,12,2023,Annual,-1.74
A402340,SK스퀘어,12,2024,Annual,
A017670,SK텔레콤,12,2011,Annual,18.26
A017670,SK텔레콤,12,2012,Annual,13.52
A017670,SK텔레콤,12,2013,Annual,14.89
A017670,SK텔레콤,12,2014,Annual,12.41
A017670,SK텔레콤,12,2015,Annual,11.16
A017670,SK텔레콤,12,2016,Annual,9.75
A017670,SK텔레콤,12,2017,Annual,9.00
A017670,SK텔레콤,12,2018,Annual,5.95
A017670,SK텔레콤,12,2019,Annual,4.91
A017670,SK텔레콤,12,2020,Annual,5.29
A017670,SK텔레콤,12,2021,Annual,7.55
A017670,SK텔레콤,12,2022,Annual,13.16
A017670,SK텔레콤,12,2023,Annual,14.38
A017670,SK텔레콤,12,2024,Annual,
A024110,기업은행,12,2011,Annual,15.26
A024110,기업은행,12,2012,Annual,11.88
A024110,기업은행,12,2013,Annual,8.05
A024110,기업은행,12,2014,Annual,9.23
A024110,기업은행,12,2015,Annual,9.11
A024110,기업은행,12,2016,Annual,8.67
A024110,기업은행,12,2017,Annual,10.72
A024110,기업은행,12,2018,Annual,11.72
A024110,기업은행,12,2019,Annual,10.16
A024110,기업은행,12,2020,Annual,8.87
A024110,기업은행,12,2021,Annual,12.27
A024110,기업은행,12,2022,Annual,12.84
A024110,기업은행,12,2023,Annual,11.24
A024110,기업은행,12,2024,Annual,
A009150,삼성전기,12,2011,Annual,7.24
A009150,삼성전기,12,2012,Annual,14.81
A009150,삼성전기,12,2013,Annual,11.28
A009150,삼성전기,12,2014,Annual,1.46
A009150,삼성전기,12,2015,Annual,6.73
A009150,삼성전기,12,2016,Annual,0.56
A009150,삼성전기,12,2017,Annual,7.06
A009150,삼성전기,12,2018,Annual,24.79
A009150,삼성전기,12,2019,Annual,14.28
A009150,삼성전기,12,2020,Annual,16.10
A009150,삼성전기,12,2021,Annual,23.27
A009150,삼성전기,12,2022,Annual,16.24
A009150,삼성전기,12,2023,Annual,8.13
A009150,삼성전기,12,2024,Annual,
A042660,한화오션,12,2011,Annual,23.76
A042660,한화오션,12,2012,Annual,-1.77
A042660,한화오션,12,2013,Annual,-29.73
A042660,한화오션,12,2014,Annual,-22.81
A042660,한화오션,12,2015,Annual,-160.60
A042660,한화오션,12,2016,Annual,-239.52
A042660,한화오션,12,2017,Annual,40.16
A042660,한화오션,12,2018,Annual,30.01
A042660,한화오션,12,2019,Annual,7.71
A042660,한화오션,12,2020,Annual,4.03
A042660,한화오션,12,2021,Annual,-57.66
A042660,한화오션,12,2022,Annual,-108.93
A042660,한화오션,12,2023,Annual,-7.77
A042660,한화오션,12,2024,Annual,
A316140,우리금융지주,12,2011,Annual,
A316140,우리금융지주,12,2012,Annual,
A316140,우리금융지주,12,2013,Annual,
A316140,우리금융지주,12,2014,Annual,
A316140,우리금융지주,12,2015,Annual,
A316140,우리금융지주,12,2016,Annual,
A316140,우리금융지주,12,2017,Annual,
A316140,우리금융지주,12,2018,Annual,
A316140,우리금융지주,12,2019,Annual,
A316140,우리금융지주,12,2020,Annual,7.97
A316140,우리금융지주,12,2021,Annual,13.17
A316140,우리금융지주,12,2022,Annual,14.65
A316140,우리금융지주,12,2023,Annual,10.76
A316140,우리금융지주,12,2024,Annual,
A096770,SK이노베이션,12,2011,Annual,22.43
A096770,SK이노베이션,12,2012,Annual,10.90
A096770,SK이노베이션,12,2013,Annual,8.46
A096770,SK이노베이션,12,2014,Annual,-1.11
A096770,SK이노베이션,12,2015,Annual,11.96
A096770,SK이노베이션,12,2016,Annual,18.26
A096770,SK이노베이션,12,2017,Annual,17.13
A096770,SK이노베이션,12,2018,Annual,10.93
A096770,SK이노베이션,12,2019,Annual,5.96
A096770,SK이노베이션,12,2020,Annual,-14.38
A096770,SK이노베이션,12,2021,Annual,9.93
A096770,SK이노베이션,12,2022,Annual,18.28
A096770,SK이노베이션,12,2023,Annual,4.83
A096770,SK이노베이션,12,2024,Annual,
A011200,HMM,12,2011,Annual,-16.49
A011200,HMM,12,2012,Annual,-35.87
A011200,HMM,12,2013,Annual,-40.68
A011200,HMM,12,2014,Annual,-34.23
A011200,HMM,12,2015,Annual,-61.11
A011200,HMM,12,2016,Annual,-141.26
A011200,HMM,12,2017,Annual,-44.02
A011200,HMM,12,2018,Annual,-57.69
A011200,HMM,12,2019,Annual,-28.14
A011200,HMM,12,2020,Annual,70.59
A011200,HMM,12,2021,Annual,122.48
A011200,HMM,12,2022,Annual,63.90
A011200,HMM,12,2023,Annual,2.77
A011200,HMM,12,2024,Annual,
A034020,두산에너빌리티,12,2011,Annual,10.55
A034020,두산에너빌리티,12,2012,Annual,10.87
A034020,두산에너빌리티,12,2013,Annual,13.79
A034020,두산에너빌리티,12,2014,Annual,11.27
A034020,두산에너빌리티,12,2015,Annual,-0.37
A034020,두산에너빌리티,12,2016,Annual,11.53
A034020,두산에너빌리티,12,2017,Annual,12.30
A034020,두산에너빌리티,12,2018,Annual,15.91
A034020,두산에너빌리티,12,2019,Annual,15.17
A034020,두산에너빌리티,12,2020,Annual,-2.06
A034020,두산에너빌리티,12,2021,Annual,10.93
A034020,두산에너빌리티,12,2022,Annual,11.71
A034020,두산에너빌리티,12,2023,Annual,14.03
A034020,두산에너빌리티,12,2024,Annual,
A010130,고려아연,12,2011,Annual,30.49
A010130,고려아연,12,2012,Annual,20.21
A010130,고려아연,12,2013,Annual,14.39
A010130,고려아연,12,2014,Annual,14.98
A010130,고려아연,12,2015,Annual,13.44
A010130,고려아연,12,2016,Annual,14.05
A010130,고려아연,12,2017,Annual,15.21
A010130,고려아연,12,2018,Annual,12.25
A010130,고려아연,12,2019,Annual,12.19
A010130,고려아연,12,2020,Annual,12.89
A010130,고려아연,12,2021,Annual,14.79
A010130,고려아연,12,2022,Annual,10.84
A010130,고려아연,12,2023,Annual,6.99
A010130,고려아연,12,2024,Annual,
A030200,KT,12,2011,Annual,14.64
A030200,KT,12,2012,Annual,9.39
A030200,KT,12,2013,Annual,6.44
A030200,KT,12,2014,Annual,-3.30
A030200,KT,12,2015,Annual,10.79
A030200,KT,12,2016,Annual,11.54
A030200,KT,12,2017,Annual,10.58
A030200,KT,12,2018,Annual,9.03
A030200,KT,12,2019,Annual,7.75
A030200,KT,12,2020,Annual,7.71
A030200,KT,12,2021,Annual,10.41
A030200,KT,12,2022,Annual,9.66
A030200,KT,12,2023,Annual,8.92
A030200,KT,12,2024,Annual,
A009540,HD한국조선해양,12,2011,Annual,26.67
A009540,HD한국조선해양,12,2012,Annual,10.86
A009540,HD한국조선해양,12,2013,Annual,4.25
A009540,HD한국조선해양,12,2014,Annual,-18.39
A009540,HD한국조선해양,12,2015,Annual,-9.90
A009540,HD한국조선해양,12,2016,Annual,2.36
A009540,HD한국조선해양,12,2017,Annual,0.10
A009540,HD한국조선해양,12,2018,Annual,-3.78
A009540,HD한국조선해양,12,2019,Annual,2.23
A009540,HD한국조선해양,12,2020,Annual,0.59
A009540,HD한국조선해양,12,2021,Annual,-11.15
A009540,HD한국조선해양,12,2022,Annual,-2.88
A009540,HD한국조선해양,12,2023,Annual,2.29
A009540,HD한국조선해양,12,2024,Annual,
A352820,하이브,12,2011,Annual,
A352820,하이브,12,2012,Annual,
A352820,하이브,12,2013,Annual,
A352820,하이브,12,2014,Annual,
A352820,하이브,12,2015,Annual,
A352820,하이브,12,2016,Annual,
A352820,하이브,12,2017,Annual,115.99
A352820,하이브,12,2018,Annual,N/A(IFRS)
A352820,하이브,12,2019,Annual,75.73
A352820,하이브,12,2020,Annual,21.21
A352820,하이브,12,2021,Annual,9.31
A352820,하이브,12,2022,Annual,8.15
A352820,하이브,12,2023,Annual,9.79
A352820,하이브,12,2024,Annual,
A010950,S-Oil,12,2011,Annual,34.89
A010950,S-Oil,12,2012,Annual,14.75
A010950,S-Oil,12,2013,Annual,6.82
A010950,S-Oil,12,2014,Annual,-5.65
A010950,S-Oil,12,2015,Annual,15.88
A010950,S-Oil,12,2016,Annual,27.45
A010950,S-Oil,12,2017,Annual,20.75
A010950,S-Oil,12,2018,Annual,9.61
A010950,S-Oil,12,2019,Annual,6.48
A010950,S-Oil,12,2020,Annual,-18.05
A010950,S-Oil,12,2021,Annual,33.79
A010950,S-Oil,12,2022,Annual,44.02
A010950,S-Oil,12,2023,Annual,15.46
A010950,S-Oil,12,2024,Annual,
A267260,HD현대일렉트릭,12,2011,Annual,
A267260,HD현대일렉트릭,12,2012,Annual,
A267260,HD현대일렉트릭,12,2013,Annual,
A267260,HD현대일렉트릭,12,2014,Annual,
A267260,HD현대일렉트릭,12,2015,Annual,
A267260,HD현대일렉트릭,12,2016,Annual,
A267260,HD현대일렉트릭,12,2017,Annual,
A267260,HD현대일렉트릭,12,2018,Annual,-10.64
A267260,HD현대일렉트릭,12,2019,Annual,-20.20
A267260,HD현대일렉트릭,12,2020,Annual,10.54
A267260,HD현대일렉트릭,12,2021,Annual,1.47
A267260,HD현대일렉트릭,12,2022,Annual,18.01
A267260,HD현대일렉트릭,12,2023,Annual,33.39
A267260,HD현대일렉트릭,12,2024,Annual,
A010140,삼성중공업,12,2011,Annual,24.67
A010140,삼성중공업,12,2012,Annual,24.29
A010140,삼성중공업,12,2013,Annual,16.43
A010140,삼성중공업,12,2014,Annual,3.21
A010140,삼성중공업,12,2015,Annual,-30.53
A010140,삼성중공업,12,2016,Annual,-2.79
A010140,삼성중공업,12,2017,Annual,-8.68
A010140,삼성중공업,12,2018,Annual,-6.53
A010140,삼성중공업,12,2019,Annual,-10.28
A010140,삼성중공업,12,2020,Annual,-23.51
A010140,삼성중공업,12,2021,Annual,-33.57
A010140,삼성중공업,12,2022,Annual,-22.28
A010140,삼성중공업,12,2023,Annual,6.68
A010140,삼성중공업,12,2024,Annual,
A090430,아모레퍼시픽,12,2011,Annual,18.64
A090430,아모레퍼시픽,12,2012,Annual,16.30
A090430,아모레퍼시픽,12,2013,Annual,15.06
A090430,아모레퍼시픽,12,2014,Annual,20.70
A090430,아모레퍼시픽,12,2015,Annual,24.73
A090430,아모레퍼시픽,12,2016,Annual,23.33
A090430,아모레퍼시픽,12,2017,Annual,14.78
A090430,아모레퍼시픽,12,2018,Annual,11.18
A090430,아모레퍼시픽,12,2019,Annual,9.57
A090430,아모레퍼시픽,12,2020,Annual,3.19
A090430,아모레퍼시픽,12,2021,Annual,7.46
A090430,아모레퍼시픽,12,2022,Annual,4.50
A090430,아모레퍼시픽,12,2023,Annual,2.24
A090430,아모레퍼시픽,12,2024,Annual,
A047050,포스코인터내셔널,12,2011,Annual,9.61
A047050,포스코인터내셔널,12,2012,Annual,6.82
A047050,포스코인터내셔널,12,2013,Annual,7.19
A047050,포스코인터내셔널,12,2014,Annual,16.33
A047050,포스코인터내셔널,12,2015,Annual,15.38
A047050,포스코인터내셔널,12,2016,Annual,12.92
A047050,포스코인터내셔널,12,2017,Annual,14.99
A047050,포스코인터내셔널,12,2018,Annual,16.46
A047050,포스코인터내셔널,12,2019,Annual,20.39
A047050,포스코인터내셔널,12,2020,Annual,15.28
A047050,포스코인터내셔널,12,2021,Annual,17.54
A047050,포스코인터내셔널,12,2022,Annual,22.82
A047050,포스코인터내셔널,12,2023,Annual,21.10
A047050,포스코인터내셔널,12,2024,Annual,
A450080,에코프로머티,12,2011,Annual,
A450080,에코프로머티,12,2012,Annual,
A450080,에코프로머티,12,2013,Annual,
A450080,에코프로머티,12,2014,Annual,
A450080,에코프로머티,12,2015,Annual,
A450080,에코프로머티,12,2016,Annual,
A450080,에코프로머티,12,2017,Annual,
A450080,에코프로머티,12,2018,Annual,-8.80
A450080,에코프로머티,12,2019,Annual,16.60
A450080,에코프로머티,12,2020,Annual,17.39
A450080,에코프로머티,12,2021,Annual,N/A(IFRS)
A450080,에코프로머티,12,2022,Annual,20.38
A450080,에코프로머티,12,2023,Annual,1.58
A450080,에코프로머티,12,2024,Annual,
A003490,대한항공,12,2011,Annual,14.97
A003490,대한항공,12,2012,Annual,8.06
A003490,대한항공,12,2013,Annual,-0.69
A003490,대한항공,12,2014,Annual,16.00
A003490,대한항공,12,2015,Annual,37.58
A003490,대한항공,12,2016,Annual,51.26
A003490,대한항공,12,2017,Annual,33.41
A003490,대한항공,12,2018,Annual,19.42
A003490,대한항공,12,2019,Annual,5.93
A003490,대한항공,12,2020,Annual,3.52
A003490,대한항공,12,2021,Annual,27.87
A003490,대한항공,12,2022,Annual,35.04
A003490,대한항공,12,2023,Annual,18.74
A003490,대한항공,12,2024,Annual,
A161390,한국타이어앤테크놀로지,12,2011,Annual,
A161390,한국타이어앤테크놀로지,12,2012,Annual,
A161390,한국타이어앤테크놀로지,12,2013,Annual,28.86
A161390,한국타이어앤테크놀로지,12,2014,Annual,24.44
A161390,한국타이어앤테크놀로지,12,2015,Annual,18.33
A161390,한국타이어앤테크놀로지,12,2016,Annual,19.87
A161390,한국타이어앤테크놀로지,12,2017,Annual,12.86
A161390,한국타이어앤테크놀로지,12,2018,Annual,10.68
A161390,한국타이어앤테크놀로지,12,2019,Annual,7.78
A161390,한국타이어앤테크놀로지,12,2020,Annual,8.61
A161390,한국타이어앤테크놀로지,12,2021,Annual,8.23
A161390,한국타이어앤테크놀로지,12,2022,Annual,8.27
A161390,한국타이어앤테크놀로지,12,2023,Annual,14.35
A161390,한국타이어앤테크놀로지,12,2024,Annual,
A005830,DB손해보험,3,2011,Annual,24.14
A005830,DB손해보험,3,2012,Annual,21.36
A005830,DB손해보험,12,2013,Annual,12.55
A005830,DB손해보험,12,2014,Annual,16.40
A005830,DB손해보험,12,2015,Annual,14.98
A005830,DB손해보험,12,2016,Annual,17.47
A005830,DB손해보험,12,2017,Annual,18.91
A005830,DB손해보험,12,2018,Annual,14.24
A005830,DB손해보험,12,2019,Annual,8.90
A005830,DB손해보험,12,2020,Annual,11.43
A005830,DB손해보험,12,2021,Annual,16.76
A005830,DB손해보험,12,2022,Annual,28.91
A005830,DB손해보험,12,2023,Annual,19.93
A005830,DB손해보험,12,2024,Annual,
A086280,현대글로비스,12,2011,Annual,35.10
A086280,현대글로비스,12,2012,Annual,35.99
A086280,현대글로비스,12,2013,Annual,29.95
A086280,현대글로비스,12,2014,Annual,25.26
A086280,현대글로비스,12,2015,Annual,23.79
A086280,현대글로비스,12,2016,Annual,22.17
A086280,현대글로비스,12,2017,Annual,19.47
A086280,현대글로비스,12,2018,Annual,17.22
A086280,현대글로비스,12,2019,Annual,19.63
A086280,현대글로비스,12,2020,Annual,13.60
