Symbol,Name,결산월,회계년,주기,총자본(천원),총부채(천원),총자산(천원)
A016740,두올,12,2018,Annual,"163,958,207","182,673,023","346,631,230"
A016740,두올,12,2019,Annual,"177,080,036","187,265,017","364,345,053"
A016740,두올,12,2020,Annual,"183,419,236","222,317,127","405,736,363"
A016740,두올,12,2021,Annual,"197,312,679","226,828,876","424,141,555"
A016740,두올,12,2022,Annual,"198,173,170","263,998,120","462,171,290"
A016740,두올,12,2023,Annual,"215,587,696","261,501,986","477,089,682"
A016740,두올,12,2024,Annual,,,
A009070,KCTC,12,2011,Annual,"148,377,731","124,209,744","272,587,475"
A009070,KCTC,12,2012,Annual,"148,800,971","148,797,799","297,598,770"
A009070,KCTC,12,2013,Annual,"152,315,382","151,823,888","304,139,270"
A009070,KCTC,12,2014,Annual,"164,964,036","168,627,350","333,591,386"
A009070,KCTC,12,2015,Annual,"172,021,197","191,533,277","363,554,474"
A009070,KCTC,12,2016,Annual,"178,530,327","163,607,139","342,137,467"
A009070,KCTC,12,2017,Annual,"184,377,232","186,469,360","370,846,592"
A009070,KCTC,12,2018,Annual,"189,643,067","186,398,298","376,041,366"
A009070,KCTC,12,2019,Annual,"197,321,263","227,018,311","424,339,574"
A009070,KCTC,12,2020,Annual,"209,295,814","232,150,537","441,446,351"
A009070,KCTC,12,2021,Annual,"229,089,235","303,256,154","532,345,389"
A009070,KCTC,12,2022,Annual,"258,397,701","371,680,926","630,078,627"
A009070,KCTC,12,2023,Annual,"281,358,991","380,738,631","662,097,622"
A009070,KCTC,12,2024,Annual,,,
A003350,한국화장품제조,12,2011,Annual,"33,954,252","9,657,726","43,611,977"
A003350,한국화장품제조,12,2012,Annual,"27,664,644","10,078,561","37,743,205"
A003350,한국화장품제조,12,2013,Annual,"25,445,592","14,950,705","40,396,297"
A003350,한국화장품제조,12,2014,Annual,"33,134,636","13,749,375","46,884,011"
A003350,한국화장품제조,12,2015,Annual,"34,736,753","15,463,880","50,200,633"
A003350,한국화장품제조,12,2016,Annual,"44,010,298","22,616,030","66,626,328"
A003350,한국화장품제조,12,2017,Annual,"47,497,826","22,358,046","69,855,872"
A003350,한국화장품제조,12,2018,Annual,"50,285,081","21,489,063","71,774,144"
A003350,한국화장품제조,12,2019,Annual,"48,027,063","36,155,654","84,182,717"
A003350,한국화장품제조,12,2020,Annual,"44,270,822","33,387,006","77,657,828"
A003350,한국화장품제조,12,2021,Annual,"42,988,419","33,557,252","76,545,671"
A003350,한국화장품제조,12,2022,Annual,"47,244,379","35,421,547","82,665,926"
A003350,한국화장품제조,12,2023,Annual,"52,621,954","36,551,560","89,173,515"
A003350,한국화장품제조,12,2024,Annual,,,
A023800,인지컨트롤스,12,2011,Annual,"279,548,869","417,355,626","696,904,496"
A023800,인지컨트롤스,12,2012,Annual,"193,021,909","191,500,832","384,522,741"
A023800,인지컨트롤스,12,2013,Annual,"195,502,164","216,093,671","411,595,835"
A023800,인지컨트롤스,12,2014,Annual,"193,000,799","253,265,795","446,266,594"
A023800,인지컨트롤스,12,2015,Annual,"202,648,003","269,489,332","472,137,335"
A023800,인지컨트롤스,12,2016,Annual,"207,802,872","272,465,778","480,268,650"
A023800,인지컨트롤스,12,2017,Annual,"201,293,141","255,582,205","456,875,345"
A023800,인지컨트롤스,12,2018,Annual,"197,829,855","257,575,698","455,405,553"
A023800,인지컨트롤스,12,2019,Annual,"187,490,340","320,446,213","507,936,553"
A023800,인지컨트롤스,12,2020,Annual,"187,086,579","324,223,298","511,309,877"
A023800,인지컨트롤스,12,2021,Annual,"196,521,604","346,845,570","543,367,175"
A023800,인지컨트롤스,12,2022,Annual,"206,221,597","400,688,874","606,910,470"
A023800,인지컨트롤스,12,2023,Annual,"220,198,637","428,904,725","649,103,362"
A023800,인지컨트롤스,12,2024,Annual,,,
A145210,다이나믹디자인,12,2011,Annual,"91,267,594","128,672,814","219,940,408"
A145210,다이나믹디자인,12,2012,Annual,"115,611,670","169,341,434","284,953,104"
A145210,다이나믹디자인,12,2013,Annual,"131,701,736","159,965,206","291,666,942"
A145210,다이나믹디자인,12,2014,Annual,"150,459,055","201,292,803","351,751,858"
A145210,다이나믹디자인,12,2015,Annual,"129,704,948","191,360,928","321,065,876"
A145210,다이나믹디자인,12,2016,Annual,"106,662,468","185,693,435","292,355,903"
A145210,다이나믹디자인,12,2017,Annual,"68,263,887","174,181,553","242,445,440"
A145210,다이나믹디자인,12,2018,Annual,"28,109,264","143,954,438","172,063,702"
A145210,다이나믹디자인,12,2019,Annual,"21,495,482","139,493,305","160,988,788"
A145210,다이나믹디자인,12,2020,Annual,"63,502,239","86,795,204","150,297,443"
A145210,다이나믹디자인,12,2021,Annual,"41,794,573","74,246,404","116,040,977"
A145210,다이나믹디자인,12,2022,Annual,"48,843,612","49,003,937","97,847,548"
A145210,다이나믹디자인,12,2023,Annual,"52,288,292","54,233,105","106,521,397"
A145210,다이나믹디자인,12,2024,Annual,,,
A002450,삼익악기,12,2011,Annual,"144,578,918","207,226,446","351,805,364"
A002450,삼익악기,12,2012,Annual,"143,987,635","178,980,696","322,968,331"
A002450,삼익악기,12,2013,Annual,"181,705,462","163,064,512","344,769,973"
A002450,삼익악기,12,2014,Annual,"212,510,706","166,326,064","378,836,770"
A002450,삼익악기,12,2015,Annual,"218,089,776","190,380,127","408,469,903"
A002450,삼익악기,12,2016,Annual,"224,443,121","189,579,111","414,022,232"
A002450,삼익악기,12,2017,Annual,"206,619,454","393,173,599","599,793,052"
A002450,삼익악기,12,2018,Annual,"211,479,756","382,878,297","594,358,054"
A002450,삼익악기,12,2019,Annual,"224,164,954","388,688,041","612,852,995"
A002450,삼익악기,12,2020,Annual,"222,897,233","399,474,701","622,371,934"
A002450,삼익악기,12,2021,Annual,"253,911,121","331,393,678","585,304,800"
A002450,삼익악기,12,2022,Annual,"260,652,700","260,906,133","521,558,833"
A002450,삼익악기,12,2023,Annual,"262,202,613","271,955,667","534,158,280"
A002450,삼익악기,12,2024,Annual,,,
A013580,계룡건설,12,2011,Annual,"513,611,872","1,047,622,977","1,561,234,850"
A013580,계룡건설,12,2012,Annual,"516,218,459","1,103,617,408","1,619,835,867"
A013580,계룡건설,12,2013,Annual,"435,382,778","1,046,545,660","1,481,928,439"
A013580,계룡건설,12,2014,Annual,"301,688,105","936,567,986","1,238,256,092"
A013580,계룡건설,12,2015,Annual,"317,920,136","906,763,334","1,224,683,471"
A013580,계룡건설,12,2016,Annual,"329,408,742","1,184,026,757","1,513,435,499"
A013580,계룡건설,12,2017,Annual,"382,329,685","1,200,588,476","1,582,918,161"
A013580,계룡건설,12,2018,Annual,"439,825,103","1,286,386,579","1,726,211,682"
A013580,계룡건설,12,2019,Annual,"502,667,231","1,501,898,908","2,004,566,138"
A013580,계룡건설,12,2020,Annual,"606,002,084","1,464,251,994","2,070,254,078"
A013580,계룡건설,12,2021,Annual,"754,340,005","1,572,714,062","2,327,054,067"
A013580,계룡건설,12,2022,Annual,"802,753,933","1,757,274,728","2,560,028,661"
A013580,계룡건설,12,2023,Annual,"858,163,462","1,868,729,174","2,726,892,636"
A013580,계룡건설,12,2024,Annual,,,
A019440,세아특수강,12,2011,Annual,"207,401,520","267,208,125","474,609,645"
A019440,세아특수강,12,2012,Annual,"216,382,039","268,577,429","484,959,468"
A019440,세아특수강,12,2013,Annual,"244,062,715","242,153,965","486,216,680"
A019440,세아특수강,12,2014,Annual,"274,781,125","255,329,085","530,110,210"
A019440,세아특수강,12,2015,Annual,"287,388,704","212,920,169","500,308,874"
A019440,세아특수강,12,2016,Annual,"305,854,126","210,968,845","516,822,970"
A019440,세아특수강,12,2017,Annual,"321,304,414","206,043,299","527,347,713"
A019440,세아특수강,12,2018,Annual,"325,093,225","174,942,949","500,036,175"
A019440,세아특수강,12,2019,Annual,"327,395,154","245,777,812","573,172,966"
A019440,세아특수강,12,2020,Annual,"314,790,939","237,585,636","552,376,575"
A019440,세아특수강,12,2021,Annual,"340,373,981","310,772,329","651,146,310"
A019440,세아특수강,12,2022,Annual,"350,034,568","340,157,548","690,192,115"
A019440,세아특수강,12,2023,Annual,"337,529,376","356,275,865","693,805,241"
A019440,세아특수강,12,2024,Annual,,,
A012600,청호ICT,12,2011,Annual,"83,942,848","110,452,335","194,395,183"
A012600,청호ICT,12,2012,Annual,"83,861,243","31,508,560","115,369,803"
A012600,청호ICT,12,2013,Annual,"51,365,061","67,889,120","119,254,181"
A012600,청호ICT,12,2014,Annual,"36,564,884","60,218,853","96,783,737"
A012600,청호ICT,12,2015,Annual,"26,639,128","48,061,605","74,700,733"
A012600,청호ICT,12,2016,Annual,"31,674,775","47,554,799","79,229,574"
A012600,청호ICT,12,2017,Annual,"20,794,082","43,167,157","63,961,239"
A012600,청호ICT,12,2018,Annual,"21,544,456","51,284,773","72,829,229"
A012600,청호ICT,12,2019,Annual,"7,109,366","43,998,249","51,107,615"
A012600,청호ICT,12,2020,Annual,"9,123,320","11,560,677","20,683,997"
A012600,청호ICT,12,2021,Annual,"22,076,199","10,304,561","32,380,760"
A012600,청호ICT,12,2022,Annual,"20,221,362","9,745,358","29,966,720"
A012600,청호ICT,12,2023,Annual,"41,783,599","10,811,893","52,595,492"
A012600,청호ICT,12,2024,Annual,,,
A010040,한국내화,12,2011,Annual,"73,246,396","116,660,361","189,906,757"
A010040,한국내화,12,2012,Annual,"92,800,873","92,281,604","185,082,477"
A010040,한국내화,12,2013,Annual,"96,681,273","100,765,183","197,446,456"
A010040,한국내화,12,2014,Annual,"99,311,985","99,074,285","198,386,270"
A010040,한국내화,12,2015,Annual,"101,451,357","99,784,421","201,235,778"
A010040,한국내화,12,2016,Annual,"108,024,576","97,552,509","205,577,085"
A010040,한국내화,12,2017,Annual,"123,176,063","92,254,932","215,430,995"
A010040,한국내화,12,2018,Annual,"129,430,013","75,121,867","204,551,880"
A010040,한국내화,12,2019,Annual,"140,470,350","68,784,713","209,255,064"
A010040,한국내화,12,2020,Annual,"144,183,886","58,645,134","202,829,020"
A010040,한국내화,12,2021,Annual,"253,862,279","104,085,580","357,947,858"
A010040,한국내화,12,2022,Annual,"220,343,122","105,655,719","325,998,841"
A010040,한국내화,12,2023,Annual,"205,716,398","127,475,850","333,192,248"
A010040,한국내화,12,2024,Annual,,,
A012690,모나리자,12,2011,Annual,"40,804,955","18,529,302","59,334,257"
A012690,모나리자,12,2012,Annual,"48,837,139","15,122,673","63,959,812"
A012690,모나리자,12,2013,Annual,"54,463,528","15,035,660","69,499,188"
A012690,모나리자,12,2014,Annual,"60,150,513","14,839,183","74,989,695"
A012690,모나리자,12,2015,Annual,"65,012,970","13,688,091","78,701,061"
A012690,모나리자,12,2016,Annual,"68,623,614","11,938,530","80,562,144"
A012690,모나리자,12,2017,Annual,"70,005,460","12,618,709","82,624,169"
A012690,모나리자,12,2018,Annual,"64,518,168","12,991,867","77,510,035"
A012690,모나리자,12,2019,Annual,"65,121,007","11,976,687","77,097,695"
A012690,모나리자,12,2020,Annual,"71,210,977","20,100,122","91,311,099"
A012690,모나리자,12,2021,Annual,"75,231,847","18,723,654","93,955,501"
A012690,모나리자,12,2022,Annual,"77,615,217","20,179,159","97,794,376"
A012690,모나리자,12,2023,Annual,"81,284,581","15,760,804","97,045,385"
A012690,모나리자,12,2024,Annual,,,
A004150,한솔홀딩스,12,2011,Annual,"775,298,132","1,822,125,475","2,597,423,607"
A004150,한솔홀딩스,12,2012,Annual,"791,784,563","1,751,641,472","2,543,426,035"
A004150,한솔홀딩스,12,2013,Annual,"811,862,428","2,149,079,211","2,960,941,639"
A004150,한솔홀딩스,12,2014,Annual,"446,265,771","2,531,671,276","2,977,937,047"
A004150,한솔홀딩스,12,2015,Annual,"568,585,095","1,405,553,419","1,974,138,514"
A004150,한솔홀딩스,12,2016,Annual,"618,360,962","1,388,387,766","2,006,748,728"
A004150,한솔홀딩스,12,2017,Annual,"523,099,460","1,106,274,219","1,629,373,679"
A004150,한솔홀딩스,12,2018,Annual,"431,960,813","915,389,436","1,347,350,249"
A004150,한솔홀딩스,12,2019,Annual,"456,130,400","210,254,480","666,384,880"
A004150,한솔홀딩스,12,2020,Annual,"526,473,830","100,666,386","627,140,216"
A004150,한솔홀딩스,12,2021,Annual,"549,264,298","104,432,487","653,696,785"
A004150,한솔홀딩스,12,2022,Annual,"597,332,919","125,962,865","723,295,784"
A004150,한솔홀딩스,12,2023,Annual,"594,227,604","125,877,734","720,105,338"
A004150,한솔홀딩스,12,2024,Annual,,,
A004840,DRB동일,12,2011,Annual,"227,018,423","295,096,996","522,115,419"
A004840,DRB동일,12,2012,Annual,"148,109,150","220,885,847","368,994,998"
A004840,DRB동일,12,2013,Annual,"289,457,378","277,609,051","567,066,429"
A004840,DRB동일,12,2014,Annual,"334,281,638","282,962,974","617,244,613"
A004840,DRB동일,12,2015,Annual,"385,118,945","253,964,151","639,083,096"
A004840,DRB동일,12,2016,Annual,"430,409,334","270,797,494","701,206,828"
A004840,DRB동일,12,2017,Annual,"437,067,864","240,358,582","677,426,447"
A004840,DRB동일,12,2018,Annual,"448,211,719","267,955,160","716,166,879"
A004840,DRB동일,12,2019,Annual,"461,521,620","283,757,307","745,278,927"
A004840,DRB동일,12,2020,Annual,"463,615,282","312,819,481","776,434,763"
A004840,DRB동일,12,2021,Annual,"475,555,752","356,400,810","831,956,562"
A004840,DRB동일,12,2022,Annual,"479,768,685","465,469,810","945,238,495"
A004840,DRB동일,12,2023,Annual,"498,109,854","465,541,738","963,651,592"
A004840,DRB동일,12,2024,Annual,,,
A032560,황금에스티,12,2011,Annual,"158,913,955","98,834,658","257,748,613"
A032560,황금에스티,12,2012,Annual,"165,735,827","78,748,950","244,484,777"
A032560,황금에스티,12,2013,Annual,"171,811,347","81,918,782","253,730,129"
A032560,황금에스티,12,2014,Annual,"179,982,626","70,700,495","250,683,121"
A032560,황금에스티,12,2015,Annual,"184,391,407","109,753,078","294,144,485"
A032560,황금에스티,12,2016,Annual,"223,575,620","148,303,601","371,879,221"
A032560,황금에스티,12,2017,Annual,"247,352,051","116,290,684","363,642,735"
A032560,황금에스티,12,2018,Annual,"268,334,396","137,853,093","406,187,489"
A032560,황금에스티,12,2019,Annual,"282,967,502","107,255,290","390,222,792"
A032560,황금에스티,12,2020,Annual,"302,066,798","150,228,430","452,295,228"
A032560,황금에스티,12,2021,Annual,"332,512,815","99,055,555","431,568,370"
A032560,황금에스티,12,2022,Annual,"373,420,501","108,492,131","481,912,632"
A032560,황금에스티,12,2023,Annual,"400,859,400","112,667,876","513,527,276"
A032560,황금에스티,12,2024,Annual,,,
A005960,동부건설,12,2011,Annual,"422,052,962","2,148,849,516","2,570,902,478"
A005960,동부건설,12,2012,Annual,"509,539,887","2,409,065,852","2,918,605,739"
A005960,동부건설,12,2013,Annual,"350,109,574","2,162,068,821","2,512,178,395"
A005960,동부건설,12,2014,Annual,"24,415,006","828,199,763","852,614,769"
A005960,동부건설,12,2015,Annual,"70,323,754","528,439,601","598,763,354"
A005960,동부건설,12,2016,Annual,"253,064,554","429,053,765","682,118,319"
A005960,동부건설,12,2017,Annual,"304,078,752","327,508,043","631,586,795"
A005960,동부건설,12,2018,Annual,"361,897,852","351,867,102","713,764,954"
A005960,동부건설,12,2019,Annual,"420,598,025","471,304,860","891,902,885"
A005960,동부건설,12,2020,Annual,"459,854,034","494,379,516","954,233,550"
A005960,동부건설,12,2021,Annual,"559,654,480","702,346,281","1,262,000,761"
A005960,동부건설,12,2022,Annual,"583,588,347","998,112,147","1,581,700,494"
A005960,동부건설,12,2023,Annual,"580,558,729","1,226,953,607","1,807,512,336"
A005960,동부건설,12,2024,Annual,,,
A267290,경동도시가스,12,2011,Annual,,,
A267290,경동도시가스,12,2012,Annual,,,
A267290,경동도시가스,12,2013,Annual,,,
A267290,경동도시가스,12,2014,Annual,,,
A267290,경동도시가스,12,2015,Annual,,,
A267290,경동도시가스,12,2016,Annual,,,
A267290,경동도시가스,12,2017,Annual,"294,331,882","415,948,312","710,280,194"
A267290,경동도시가스,12,2018,Annual,"320,490,074","457,779,539","778,269,612"
A267290,경동도시가스,12,2019,Annual,"339,612,043","410,387,431","749,999,474"
A267290,경동도시가스,12,2020,Annual,"356,677,691","342,980,474","699,658,165"
A267290,경동도시가스,12,2021,Annual,"375,416,487","529,075,279","904,491,766"
A267290,경동도시가스,12,2022,Annual,"394,988,697","672,626,336","1,067,615,033"
A267290,경동도시가스,12,2023,Annual,"420,797,886","530,531,232","951,329,118"
A267290,경동도시가스,12,2024,Annual,,,
A163560,동일고무벨트,12,2011,Annual,,,
A163560,동일고무벨트,12,2012,Annual,"112,386,032","86,983,627","199,369,660"
A163560,동일고무벨트,12,2013,Annual,"125,654,770","88,638,641","214,293,411"
A163560,동일고무벨트,12,2014,Annual,"142,841,041","93,898,898","236,739,939"
A163560,동일고무벨트,12,2015,Annual,"160,248,976","88,359,798","248,608,774"
A163560,동일고무벨트,12,2016,Annual,"177,817,029","99,051,601","276,868,629"
A163560,동일고무벨트,12,2017,Annual,"176,842,672","94,748,367","271,591,039"
A163560,동일고무벨트,12,2018,Annual,"187,097,550","97,751,246","284,848,797"
A163560,동일고무벨트,12,2019,Annual,"193,488,405","87,921,304","281,409,709"
A163560,동일고무벨트,12,2020,Annual,"199,898,265","75,880,980","275,779,246"
A163560,동일고무벨트,12,2021,Annual,"209,041,906","104,787,335","313,829,242"
A163560,동일고무벨트,12,2022,Annual,"218,003,777","163,224,625","381,228,402"
A163560,동일고무벨트,12,2023,Annual,"223,697,553","150,343,280","374,040,833"
A163560,동일고무벨트,12,2024,Annual,,,
A012170,아센디오,12,2011,Annual,"29,712,343","9,857,587","39,569,930"
A012170,아센디오,12,2012,Annual,"32,243,532","19,183,436","51,426,968"
A012170,아센디오,12,2013,Annual,"38,704,926","28,453,118","67,158,044"
A012170,아센디오,12,2014,Annual,"35,696,613","36,998,865","72,695,478"
A012170,아센디오,12,2015,Annual,"43,772,708","25,321,910","69,094,619"
A012170,아센디오,12,2016,Annual,"71,602,790","23,569,462","95,172,252"
A012170,아센디오,12,2017,Annual,"51,422,463","72,537,174","123,959,637"
A012170,아센디오,12,2018,Annual,"52,238,958","71,917,618","124,156,576"
A012170,아센디오,12,2019,Annual,"-9,493,832","66,303,525","56,809,693"
A012170,아센디오,12,2020,Annual,"19,940,038","7,425,770","27,365,808"
A012170,아센디오,12,2021,Annual,"45,189,018","22,883,800","68,072,818"
A012170,아센디오,12,2022,Annual,"32,269,679","40,888,846","73,158,525"
A012170,아센디오,12,2023,Annual,"26,370,954","22,163,676","48,534,630"
A012170,아센디오,12,2024,Annual,,,
A034590,인천도시가스,12,2011,Annual,"128,357,503","185,411,337","313,768,840"
A034590,인천도시가스,12,2012,Annual,"132,464,885","234,888,384","367,353,269"
A034590,인천도시가스,12,2013,Annual,"138,683,256","216,773,551","355,456,808"
A034590,인천도시가스,12,2014,Annual,"156,473,020","221,676,451","378,149,471"
A034590,인천도시가스,12,2015,Annual,"159,535,221","174,636,417","334,171,638"
A034590,인천도시가스,12,2016,Annual,"162,821,421","197,428,968","360,250,389"
A034590,인천도시가스,12,2017,Annual,"171,030,365","218,399,186","389,429,551"
A034590,인천도시가스,12,2018,Annual,"180,056,121","167,744,858","347,800,979"
A034590,인천도시가스,12,2019,Annual,"184,965,972","180,346,483","365,312,455"
A034590,인천도시가스,12,2020,Annual,"191,671,353","148,540,215","340,211,568"
A034590,인천도시가스,12,2021,Annual,"191,398,011","169,182,627","360,580,638"
A034590,인천도시가스,12,2022,Annual,"199,999,680","223,143,902","423,143,582"
A034590,인천도시가스,12,2023,Annual,"211,556,300","232,331,241","443,887,541"
A034590,인천도시가스,12,2024,Annual,,,
A003060,에이프로젠바이오로직스,12,2011,Annual,"73,488,442","42,845,225","116,333,667"
A003060,에이프로젠바이오로직스,12,2012,Annual,"68,507,770","24,575,141","93,082,911"
A003060,에이프로젠바이오로직스,12,2013,Annual,"56,546,728","21,712,492","78,259,220"
A003060,에이프로젠바이오로직스,12,2014,Annual,"62,113,230","22,714,788","84,828,018"
A003060,에이프로젠바이오로직스,12,2015,Annual,"67,745,287","17,476,008","85,221,295"
A003060,에이프로젠바이오로직스,12,2016,Annual,"78,120,481","50,570,118","128,690,599"
A003060,에이프로젠바이오로직스,12,2017,Annual,"76,813,689","80,411,439","157,225,128"
A003060,에이프로젠바이오로직스,12,2018,Annual,"150,510,886","66,551,162","217,062,048"
A003060,에이프로젠바이오로직스,12,2019,Annual,"347,636,971","17,646,007","365,282,978"
A003060,에이프로젠바이오로직스,12,2020,Annual,"598,356,204","16,952,930","615,309,134"
A003060,에이프로젠바이오로직스,12,2021,Annual,"597,180,878","17,440,224","614,621,103"
A003060,에이프로젠바이오로직스,12,2022,Annual,"510,410,725","173,729,692","684,140,417"
A003060,에이프로젠바이오로직스,12,2023,Annual,"368,691,478","220,705,187","589,396,665"
A003060,에이프로젠바이오로직스,12,2024,Annual,,,
A017040,광명전기,12,2011,Annual,"62,936,103","60,950,408","123,886,511"
A017040,광명전기,12,2012,Annual,"62,992,204","68,072,142","131,064,345"
A017040,광명전기,12,2013,Annual,"69,847,678","51,063,085","120,910,764"
A017040,광명전기,12,2014,Annual,"78,696,030","59,883,994","138,580,023"
A017040,광명전기,12,2015,Annual,"87,829,336","43,628,267","131,457,603"
A017040,광명전기,12,2016,Annual,"98,063,360","48,795,959","146,859,319"
A017040,광명전기,12,2017,Annual,"96,648,221","56,068,919","152,717,140"
A017040,광명전기,12,2018,Annual,"98,748,349","53,074,770","151,823,119"
A017040,광명전기,12,2019,Annual,"105,398,860","51,313,845","156,712,705"
A017040,광명전기,12,2020,Annual,"109,787,206","56,097,484","165,884,690"
A017040,광명전기,12,2021,Annual,"115,135,261","54,791,366","169,926,627"
A017040,광명전기,12,2022,Annual,"118,870,746","53,307,671","172,178,417"
A017040,광명전기,12,2023,Annual,"130,789,198","56,517,453","187,306,651"
A017040,광명전기,12,2024,Annual,,,
A023000,삼원강재,12,2011,Annual,"135,669,815","82,099,717","217,769,532"
A023000,삼원강재,12,2012,Annual,"150,120,434","55,697,827","205,818,260"
A023000,삼원강재,12,2013,Annual,"160,741,308","43,152,367","203,893,675"
A023000,삼원강재,12,2014,Annual,"169,514,995","41,653,973","211,168,967"
A023000,삼원강재,12,2015,Annual,"179,137,821","44,346,544","223,484,365"
A023000,삼원강재,12,2016,Annual,"189,197,583","45,067,491","234,265,074"
A023000,삼원강재,12,2017,Annual,"194,953,508","50,651,756","245,605,264"
A023000,삼원강재,12,2018,Annual,"204,657,754","49,099,624","253,757,378"
A023000,삼원강재,12,2019,Annual,"209,945,887","39,515,341","249,461,228"
A023000,삼원강재,12,2020,Annual,"212,756,399","45,217,837","257,974,236"
A023000,삼원강재,12,2021,Annual,"218,726,736","51,952,908","270,679,644"
A023000,삼원강재,12,2022,Annual,"230,780,834","62,909,269","293,690,103"
A023000,삼원강재,12,2023,Annual,"242,511,942","61,223,759","303,735,701"
A023000,삼원강재,12,2024,Annual,,,
A023450,동남합성,12,2011,Annual,"44,259,771","17,995,385","62,255,155"
A023450,동남합성,12,2012,Annual,"47,810,712","6,875,663","54,686,376"
A023450,동남합성,12,2013,Annual,"49,354,152","7,287,750","56,641,902"
A023450,동남합성,12,2014,Annual,"50,326,340","17,233,727","67,560,067"
A023450,동남합성,12,2015,Annual,"53,638,693","14,629,862","68,268,555"
A023450,동남합성,12,2016,Annual,"66,454,975","25,238,547","91,693,522"
A023450,동남합성,12,2017,Annual,"51,177,369","40,507,525","91,684,894"
A023450,동남합성,12,2018,Annual,"61,509,441","29,108,011","90,617,452"
A023450,동남합성,12,2019,Annual,"74,521,787","20,613,954","95,135,741"
A023450,동남합성,12,2020,Annual,"49,019,199","32,284,855","81,304,054"
A023450,동남합성,12,2021,Annual,"46,260,250","44,342,732","90,602,982"
A023450,동남합성,12,2022,Annual,"50,026,346","42,058,880","92,085,226"
A023450,동남합성,12,2023,Annual,"51,817,334","45,751,506","97,568,840"
A023450,동남합성,12,2024,Annual,,,
A123690,한국화장품,12,2011,Annual,"59,730,907","63,615,960","123,346,867"
A123690,한국화장품,12,2012,Annual,"40,095,560","73,461,771","113,557,331"
A123690,한국화장품,12,2013,Annual,"23,894,240","85,008,411","108,902,651"
A123690,한국화장품,12,2014,Annual,"50,441,772","40,788,510","91,230,283"
A123690,한국화장품,12,2015,Annual,"41,479,891","31,418,808","72,898,699"
A123690,한국화장품,12,2016,Annual,"55,692,395","43,607,503","99,299,898"
A123690,한국화장품,12,2017,Annual,"59,311,610","40,085,750","99,397,360"
A123690,한국화장품,12,2018,Annual,"52,778,098","42,242,933","95,021,031"
A123690,한국화장품,12,2019,Annual,"35,193,457","46,114,504","81,307,960"
A123690,한국화장품,12,2020,Annual,"29,518,687","45,859,375","75,378,062"
A123690,한국화장품,12,2021,Annual,"21,972,018","26,536,427","48,508,446"
A123690,한국화장품,12,2022,Annual,"22,413,166","21,500,164","43,913,330"
A123690,한국화장품,12,2023,Annual,"25,372,123","23,252,166","48,624,289"
A123690,한국화장품,12,2024,Annual,,,
A002200,한국수출포장,12,2011,Annual,"187,308,722","100,079,081","287,387,803"
A002200,한국수출포장,12,2012,Annual,"211,278,005","58,049,431","269,327,436"
A002200,한국수출포장,12,2013,Annual,"219,454,046","60,510,639","279,964,685"
A002200,한국수출포장,12,2014,Annual,"228,353,385","64,152,324","292,505,708"
A002200,한국수출포장,12,2015,Annual,"225,899,466","75,147,391","301,046,858"
A002200,한국수출포장,12,2016,Annual,"224,105,130","75,577,543","299,682,673"
A002200,한국수출포장,12,2017,Annual,"216,920,407","82,196,334","299,116,741"
A002200,한국수출포장,12,2018,Annual,"231,971,448","66,855,317","298,826,766"
A002200,한국수출포장,12,2019,Annual,"247,767,937","60,316,496","308,084,432"
A002200,한국수출포장,12,2020,Annual,"252,572,233","56,511,276","309,083,509"
A002200,한국수출포장,12,2021,Annual,"263,358,834","68,488,033","331,846,867"
A002200,한국수출포장,12,2022,Annual,"280,917,285","64,604,055","345,521,340"
A002200,한국수출포장,12,2023,Annual,"295,721,552","61,282,438","357,003,990"
A002200,한국수출포장,12,2024,Annual,,,
A036580,팜스코,12,2011,Annual,"201,492,311","295,499,023","496,991,334"
A036580,팜스코,12,2012,Annual,"226,863,160","336,373,822","563,236,982"
A036580,팜스코,12,2013,Annual,"237,290,544","327,493,883","564,784,427"
A036580,팜스코,12,2014,Annual,"265,231,913","462,229,629","727,461,542"
A036580,팜스코,12,2015,Annual,"265,776,646","510,368,621","776,145,267"
A036580,팜스코,12,2016,Annual,"294,015,848","369,060,056","663,075,904"
A036580,팜스코,12,2017,Annual,"320,518,527","404,798,033","725,316,560"
A036580,팜스코,12,2018,Annual,"309,822,139","573,333,149","883,155,287"
A036580,팜스코,12,2019,Annual,"299,970,908","679,266,898","979,237,806"
A036580,팜스코,12,2020,Annual,"307,151,802","682,191,883","989,343,685"
A036580,팜스코,12,2021,Annual,"313,958,719","793,651,852","1,107,610,571"
A036580,팜스코,12,2022,Annual,"277,851,697","945,322,533","1,223,174,230"
A036580,팜스코,12,2023,Annual,"241,007,318","878,222,194","1,119,229,512"
A036580,팜스코,12,2024,Annual,,,
A002720,국제약품,12,2011,Annual,"74,792,587","66,822,188","141,614,775"
A002720,국제약품,12,2012,Annual,"55,352,388","59,572,012","114,924,400"
A002720,국제약품,12,2013,Annual,"58,328,922","59,101,938","117,430,860"
A002720,국제약품,12,2014,Annual,"50,853,063","66,655,246","117,508,309"
A002720,국제약품,12,2015,Annual,"68,458,879","68,184,899","136,643,778"
A002720,국제약품,12,2016,Annual,"67,519,224","61,936,189","129,455,413"
A002720,국제약품,12,2017,Annual,"67,778,304","63,868,042","131,646,346"
