종목명,2020 Market Cap,2021 Market Cap,2022 Market Cap,2023 Market Cap,총부채_2020,총부채_2021,총부채_2022,총부채_2023,총자산_2020,총자산_2021,총자산_2022,총자산_2023,2020 tobinQ,2021 tobinQ,2022 tobinQ,2023 tobinQ,2020대비 2021 tobinQ증가율,2020대비 2022 tobinQ증가율,2020대비 2023 tobinQ증가율,2021대비 2022 tobinQ증가율,2021대비 2023 tobinQ증가율,2022대비 2023 tobinQ증가율
동양생명,5.68E+11,1.06E+12,7.84E+11,7.31E+11,33183128989,34059408798,30006997133,29965457520,36253033068,37103344690,34866586937,32869437390,0.930987234,0.94666341,0.883114834,0.933889167,1.683822822,-5.142111357,0.311704945,-6.712900823,-1.349396432,5.749459934
동양철관,1.33E+11,1.53E+11,1.12E+11,97842593670,65870366,101850823,94535470,121668095,153374077,185998128,183082959,208762934,1.297627147,1.368932181,1.128693086,1.05148306,5.495032511,-13.01869043,-18.96878373,-17.54937886,-23.1895433,-6.840657302
HLB글로벌,1.76E+11,9.17E+11,2.32E+11,2.13E+11,57149141,50506520,52237490,58156709,130769263,163865354,120246185,110104673,1.784564168,5.904491074,2.361700623,2.460437887,230.8645988,32.34047088,37.8733212,-60.00162261,-58.32938256,4.180769714
동원F&B,6.91E+11,7.51E+11,6.06E+11,6.31E+11,936989278,1136863167,1187905520,1232947132,1683934673,1935684196,2071710811,2206146539,0.966648115,0.97508838,0.865848414,0.844873221,0.873147591,-10.42775543,-12.59764464,-11.20308357,-13.35419044,-2.422501775
동원금속,34785670152,43715862355,46754933000,88460333236,436932189,395436339,398156988,373121126,468914312,456870590,487867521,477124887,1.005978805,0.961217927,0.911952327,0.967422727,-4.449485195,-9.346765306,-3.832692874,-5.125330953,0.645514388,6.082598653
동원산업,8.18E+11,8.35E+11,2.47E+12,1.55E+12,1810884383,4058408981,4152704108,4589421553,3106026197,6685167196,7061179537,7725142829,0.846470447,0.731953867,0.937427532,0.79445671,-13.52871565,10.74545316,-6.144778886,28.07194202,8.539177856,-15.2514
동원수산,43187310400,43513076750,40395027400,33228167700,49992276,43921847,59216320,71959495,98150228,100942001,121789602,114611866,0.9493568,0.866189722,0.817896978,0.917772883,-8.76036055,-13.84725137,-3.326875325,-5.575307889,5.955180509,12.21130632
동원시스템즈,9.23E+11,1.50E+12,1.18E+12,1.01E+12,639356721,826642450,722040384,761806993,1255817451,1492014739,1451669982,1535857780,1.243962424,1.561641711,1.313556392,1.151680199,25.53769153,5.594539372,-7.418409438,-15.88618678,-26.25195713,-12.32350545
DI동일,3.60E+11,6.95E+11,3.85E+11,7.24E+11,365891604,419638628,378689104,370119040,882559328,993144117,997884899,975653235,0.822460973,1.122787327,0.765109388,1.121017182,36.51557494,-6.973168045,36.30034958,-31.85625011,-0.157656273,46.51724316
동일산업,1.84E+11,3.61E+11,4.50E+11,1.14E+11,57018140,71727780,82125521,66058895,417500512,473764602,499402713,476136022,0.577465495,0.914134948,1.065277595,0.378645779,58.30122417,84.47467483,-34.42971362,16.53395342,-58.57878755,-64.45567044
동화약품,5.49E+11,4.08E+11,2.59E+11,2.87E+11,91125560,87671267,82463208,157916043,433807800,447804487,461136459,564972409,1.475258306,1.106443284,0.739712077,0.7872456,-25.00003021,-49.85880951,-46.63676206,-33.14505242,-28.84898743,6.425949228
두산,1.10E+12,2.36E+12,1.64E+12,1.82E+12,22435431804,17535706720,16017536857,17080070106,30201002745,25945825422,26315352623,28286808652,0.779146375,0.766889332,0.670829957,0.668179304,-1.573137401,-13.90193444,-14.24213406,-12.52584581,-12.87148277,-0.395130382
HD현대인프라코어,1.71E+12,1.40E+12,1.58E+12,1.62E+12,7537887589,3412465904,3101626628,2605109811,12026886194,4782289798,4736667586,4418425813,0.768936983,1.005858304,0.988825275,0.956424299,30.81153924,28.59639949,24.38266331,-1.693382527,-4.914609194,-3.276713969
두산에너빌리티,5.06E+12,1.06E+13,9.83E+12,1.02E+13,18460677610,14912949984,12969491516,13799325009,25567174291,23720545629,23049781800,24640833946,0.919862216,1.076693192,0.989138713,0.973352812,17.04939855,7.53118194,5.815066057,-8.131794549,-9.597941239,-1.595923946
디씨엠,1.43E+11,2.73E+11,1.54E+11,1.27E+11,38937544,51347298,41595074,34265289,227933255,286895606,306956323,277642743,0.799631208,1.129181804,0.638739323,0.579180595,41.21282325,-20.12076105,-27.5690357,-43.43343819,-48.70794123,-9.324418638
디아이,1.50E+11,2.95E+11,1.34E+11,1.78E+11,92401937,96098088,111206587,119340064,228890878,248156662,274585823,280589482,1.060762837,1.575247204,0.894039555,1.060731364,48.50135675,-15.7173004,-0.002966959,-43.24449187,-32.66254583,18.6447913
디아이씨,1.14E+11,2.17E+11,1.31E+11,1.94E+11,533974825,496346185,504681102,523567832,604617280,628866348,648233574,684084842,1.072259835,1.133714958,0.980719184,1.048455963,5.73136476,-8.537170541,-2.219972352,-13.49508288,-7.520320133,6.906847543
디와이,1.19E+11,1.72E+11,1.39E+11,1.55E+11,328425725,361846877,356698974,399687967,795605265,859972555,861083033,930244753,0.562658073,0.620923161,0.576242888,0.596022676,10.35532785,2.414399846,5.929818649,-7.19578126,-4.010236102,3.432543479
DN오토모티브,2.57E+11,7.18E+11,6.41E+11,7.31E+11,307077824,770989552,3460082192,3172968753,961755008,1484962433,4591590752,4567386501,0.586868609,1.002422364,0.893088782,0.854653039,70.80865253,52.17865939,45.62936668,-10.9069376,-14.74122387,-4.303686691
롯데관광개발,1.04E+12,1.22E+12,1.05E+12,7.10E+11,972349830,1249736891,1571088485,1698551480,1198450486,1302424557,1802776594,1764111056,1.678400446,1.893028566,1.451260513,1.365459092,12.78765865,-13.53311918,-18.64521396,-23.33657613,-27.86907095,-5.912199831
롯데손해보험,5.43E+11,5.03E+11,4.39E+11,7.42E+11,15401640574,17909167668,14961508820,13586751527,16348179110,18911189698,16764540172,14842983217,0.975321439,0.973598857,0.918643438,0.965335291,-0.176616881,-5.811212458,-1.023882722,-5.644564832,-0.848764903,5.082695999
롯데쇼핑,2.90E+12,2.47E+12,2.57E+12,2.12E+12,21740641629,21629527142,20668459087,19808248978,32829404196,33426533819,31703575873,30644698697,0.75055403,0.720873641,0.733126736,0.715618358,-3.954464032,-2.321924059,-4.654651141,1.69975622,-0.729015776,-2.388178779
롯데정밀화학,1.42E+12,1.94E+12,1.46E+12,1.50E+12,224889056,524823793,415627340,299724770,1874589382,2723453687,2709845871,2682930420,0.879685478,0.903200155,0.693208186,0.669463791,2.673077841,-21.19817783,-23.89736923,-23.24977119,-25.87868956,-3.425290592
롯데지주,3.77E+12,3.18E+12,3.27E+12,2.87E+12,8848916626,10292586180,12409157931,13487589139,16680023234,19921883104,22175416666,23160430746,0.756301502,0.676451423,0.706842093,0.706169471,-10.55796908,-6.539641775,-6.628577417,4.492661077,4.393227241,-0.095158679
롯데칠성,1.02E+12,1.29E+12,1.69E+12,1.41E+12,2161226817,2151774423,2283769460,2720834173,3466112903,3596830123,3695935640,4257669751,0.917877434,0.95770562,1.075421719,0.971025095,4.339161705,17.16397849,5.790278615,12.29147002,1.390769186,-9.707505685
롯데케미칼,9.46E+12,7.44E+12,6.12E+12,6.55E+12,5674190701,7415917898,9520345524,13243769645,19386545995,22855160814,26784587811,33476310225,0.780655342,0.649905202,0.583862094,0.591372213,-16.74876653,-25.20872372,-24.24669628,-10.16196017,-9.006388777,1.286282958
마니커,1.36E+11,73673024480,75895917460,73673024480,120212238,149174030,125649245,114478213,192098720,196467021,174626137,160373499,1.331446862,1.134272069,1.154152327,1.173206538,-14.80906212,-13.3159302,-11.88483966,1.752688674,3.43255108,1.650926799
만호제강,72625000000,95657500000,1.22E+11,1.96E+11,17451274,25179107,25657000,22325402,249750179,258241793,275646355,279981667,0.360665503,0.467920415,0.537217334,0.778616701,29.73805672,48.95168218,115.8833308,14.80955237,66.39938675,44.93514112
명문제약,2.47E+11,1.61E+11,97446412980,77583642390,152250254,137389373,135182359,147794261,243025043,223263082,230449823,236548794,1.642185715,1.334700616,1.009455199,0.952775533,-18.72413677,-38.52977833,-41.98125555,-24.36841736,-28.61503754,-5.614876796
모나리자,1.84E+11,1.42E+11,1.04E+11,95999544375,20100122,18723654,20179159,15760804,91311099,93955501,97794376,97045385,2.238710565,1.711476734,1.272129994,1.151629708,-23.55078137,-43.17577205,-48.55834756,-25.67062297,-32.71134308,-9.472324931
모나미,1.04E+11,87400044875,59998949725,57920245955,105892494,97960469,111823225,97140753,195681831,202507880,218432624,195918816,1.071323244,0.915324944,0.786614067,0.79145537,-14.56127282,-26.57546905,-26.1235697,-14.06176874,-13.53285245,0.615460994
모토닉,3.89E+11,3.50E+11,2.65E+11,2.73E+11,27803338,29163386,33436780,33085143,442437586,447982645,464094161,480202443,0.942965406,0.845933186,0.643741734,0.637221129,-10.29011456,-31.73220037,-32.42370027,-23.90158643,-24.67240439,-1.012922501
무림P&P,2.26E+11,2.70E+11,2.71E+11,1.98E+11,829022676,864649855,941368622,992596055,1430440066,1483591839,1604057803,1622970089,0.73739243,0.765046575,0.756001822,0.733410962,3.750261592,2.523675539,-0.539938739,-1.182248637,-4.135122423,-2.988201761
무림페이퍼,1.13E+11,1.04E+11,1.02E+11,95285319900,1550132325,1637863898,1739726817,1711139619,2194982288,2284417095,2429133746,2392625542,0.757493732,0.762508257,0.758159085,0.75499693,0.661989013,0.087836041,-0.329613549,-0.570377138,-0.985081431,-0.417083241
문배철강,70121987100,78528424150,66021286100,63970935600,68606174,66845642,39013430,47721898,187690632,209839262,206906858,231645965,0.739132047,0.692787731,0.507642507,0.482170426,-6.270099739,-31.31910478,-34.76532,-26.72466841,-30.40141959,-5.017720287
미래산업,51267678720,62550698350,48304275950,77443764650,31682005,34009094,41043554,27339221,95757333,118651369,134409510,102246105,0.866248893,0.813811026,0.664743365,1.024811514,-6.053441162,-23.26185117,18.30451063,-18.31723292,25.92745503,54.1664901
미래아이앤지,51016754312,60857549560,39037018720,39176435520,2854065,28587956,28061180,26320542,92320794,99668333,97492843,84461941,0.583517721,0.89743154,0.688237174,0.77546143,53.79679273,17.9462335,32.89423814,-23.31034256,-13.59102113,12.67357523
미래에셋증권,6.80E+12,6.22E+12,4.30E+12,5.19E+12,1.22E+11,98031833902,95852875159,1.17E+11,1.31E+11,1.09E+11,1.07E+11,1.28E+11,0.980573133,0.959627896,0.936420686,0.952828199,-2.136019815,-4.502718425,-2.829460977,-2.418355155,-0.708576496,1.752151915
미원상사,6.04E+11,1.01E+12,8.05E+11,8.09E+11,61380691,76426655,73770759,69598937,328954823,372413719,415619325,447566169,2.022270672,2.921016599,2.114605135,1.963953037,44.44241513,4.565880549,-2.883769992,-27.60721949,-32.76474232,-7.12436074
미원홀딩스,1.79E+11,3.51E+11,2.55E+11,1.83E+11,132989918,191049964,229582717,197574631,331257263,426808405,485886407,467503158,0.942850023,1.271132334,0.997728502,0.813664303,34.8180838,5.820488708,-13.70161926,-21.50868361,-35.98901697,-18.44832528
미창석유,1.12E+11,1.37E+11,1.27E+11,1.25E+11,34685537,45615051,36181496,51380636,311812975,347596980,357326203,416240457,0.469982165,0.526612892,0.456175603,0.423107925,12.04954821,-2.937677887,-9.973621012,-13.37553461,-19.65484875,-7.248892229
방림,80819911900,1.11E+11,2.02E+11,91821575300,44904871,57282435,63058875,49794632,236854131,257080320,265220044,243460572,0.53081102,0.656528026,1.000376408,0.581680254,23.68394797,88.46187631,9.583303979,52.37375537,-11.40054487,-41.85386131
백광산업,1.49E+11,2.32E+11,1.94E+11,3.50E+11,145514221,172997606,194591586,213256379,322745475,361859837,404267601,426908196,0.912233459,1.118600532,0.960229276,1.319183806,22.62217754,5.261352463,44.61032903,-14.15798139,17.931627,37.3821689
태경비케이,1.11E+11,1.40E+11,1.43E+11,1.83E+11,87140850,97539785,96292880,85138588,295877498,332382424,361240179,378041031,0.671145495,0.715025127,0.663616325,0.710416505,6.538020743,-1.1218388,5.8513407,-7.189789607,-0.644539891,7.052294881
백산,1.34E+11,1.99E+11,1.91E+11,2.40E+11,168664435,183147957,158716155,143460405,291097333,330162573,338873472,351920467,1.039969799,1.15795668,1.03333304,1.088556765,11.34522185,-0.638168471,4.671959261,-10.762375,-5.993308453,5.344232942
범양건영,1.21E+11,1.62E+11,83932099160,52147162200,76477866,112322391,144032362,130776898,158124590,191769769,215054262,192910733,1.246086178,1.42868395,1.060032287,0.948231637,14.65370332,-14.9310613,-23.90320557,-25.80358398,-33.62901309,-10.54690985
보락,1.47E+11,1.19E+11,96439000000,78409100000,10107183,10774060,12528504,9149383,54109129,56317969,60912252,57928436,2.904540988,2.297242999,1.78892588,1.511493992,-20.90857011,-38.40934291,-47.96100318,-22.12726818,-34.20400049,-15.50829414
보령,9.07E+11,1.00E+12,6.22E+11,8.17E+11,307706406,354327079,375969361,366258951,647993966,828641139,892385915,915511541,1.874812837,1.637858676,1.118686819,1.292155148,-12.63881687,-40.33074677,-31.07817898,-31.69820842,-21.10704257,15.50642465
보해양조,1.17E+11,1.25E+11,85837119593,75263989789,70469241,68867729,64936221,63286857,149117626,153116764,147392501,143300747,1.256325265,1.265509562,1.022937664,0.966853626,0.731044549,-18.57700454,-23.04113811,-19.16792303,-23.59965864,-5.482644731
부광약품,1.82E+12,9.17E+11,6.22E+11,4.33E+11,129777605,117355700,129081732,194752377,400968742,397416583,400929189,429017049,4.867530559,2.601976727,1.872858731,1.464364595,-46.54421384,-61.52343148,-69.91565689,-28.02169554,-43.72107255,-21.81126261
부국증권,2.80E+11,3.19E+11,2.42E+11,2.84E+11,1047959747,988411107,786574355,1012607101,1608864797,1647423236,1481429884,1770492019,0.825202186,0.79384889,0.694455651,0.732262042,-3.79946835,-15.84418178,-11.26271178,-12.52042294,-7.758006433,5.444032386
부국철강,89100000000,85300000000,64100000000,85000000000,18923712,30259505,27614064,23636379,132192727,150684043,153622004,156095855,0.817168345,0.766899419,0.597011246,0.695959409,-6.151599839,-26.94146204,-14.83279878,-22.1526016,-9.250236475,16.57391948
부산산업,1.21E+11,1.09E+11,76560000000,66950400000,47570989,56289943,52615151,104333813,129019981,133795624,134678926,278200799,1.309959804,1.237603578,0.959134104,0.615685554,-5.523545492,-26.78140955,-52.9996606,-22.50070048,-50.25179592,-35.80818873
부산주공,40874802723,38990399964,46893339284,38288532168,223142381,216496992,212511514,218282472,249781607,239665282,233931779,238225997,1.056992094,1.06601753,1.108891038,1.077006739,0.853879281,4.91005987,1.893547313,4.021838939,1.030865683,-2.875332033
비상교육,86428327650,1.01E+11,76030934850,70442336220,67288900,71577714,112016004,181432555,263230581,271514540,309226088,362621260,0.58396417,0.636992457,0.608121197,0.694594937,9.080743365,4.136731135,18.94478687,-4.53243357,9.042882546,14.21982001
빙그레,5.63E+11,5.24E+11,3.87E+11,5.39E+11,174607301,202369500,193497613,249119716,764138445,760245281,769266588,890717260,0.964633184,0.955554106,0.754171079,0.884660881,-0.941194813,-21.8178379,-8.290436615,-21.07499989,-7.419069701,17.3024139
사조대림,1.49E+11,2.31E+11,2.49E+11,2.87E+11,672515626,616712557,564420178,552092559,1124142190,1135725586,1168252667,1262971666,0.731132265,0.746760985,0.696112409,0.664259208,2.13760493,-4.789811413,-9.146506074,-6.782434685,-11.04794949,-4.575870215
사조동아원,1.35E+11,1.57E+11,1.27E+11,1.35E+11,238715223,237036709,250702675,206173173,446436771,448788965,481673723,448802369,0.837274721,0.877266911,0.784794057,0.759724539,4.776471651,-6.268034063,-9.262214665,-10.54101702,-13.39870115,-3.194407129
사조산업,1.56E+11,2.37E+11,2.25E+11,2.10E+11,584214919,548108054,523375979,522283807,1087398591,1113856493,1166611978,1169759640,0.680720874,0.704631215,0.641495196,0.626012201,3.512503018,-5.762373345,-8.036873081,-8.960150795,-11.15746964,-2.41357918
사조오양,92719751760,87914154870,75287684610,81035555400,133950268,119243894,137261542,125447760,318741896,315948483,343207955,346240177,0.711139711,0.655670339,0.619301574,0.596358624,-7.800066749,-12.91421866,-16.14044125,-5.546806522,-9.045965876,-3.704649071
SGC에너지,5.76E+11,6.94E+11,4.54E+11,3.93E+11,1997593170,1852133114,2187874938,2098714440,2675392824,2591549831,3054362176,2967510634,0.961976554,0.982560738,0.865034264,0.839791242,2.139780174,-10.07740671,-12.7014855,-11.96124259,-14.53034816,-2.918152925
삼성SDI,4.37E+13,4.56E+13,4.11E+13,3.29E+13,8175305379,10636493682,13040023015,14131610215,21534232267,25833192997,30257525171,34038860193,2.40792914,2.176962549,1.788911112,1.380378484,-9.591918082,-25.7074852,-42.6736252,-17.82536116,-36.59153741,-22.836944
삼성공조,58671987080,1.37E+11,79231561500,71023984360,35616241,37761207,49783881,42256345,258204690,257514152,308654791,313423840,0.365168534,0.676790792,0.417992677,0.361428567,85.33655825,14.46568877,-1.024175548,-38.23901239,-46.59670742,-13.5323209
삼성물산,2.60E+13,2.24E+13,2.14E+13,2.42E+13,21386258023,21892978957,27017371086,26229919731,54331740266,55245423114,58981492467,66127029213,0.872067741,0.802057011,0.820512826,0.762564421,-8.028129779,-5.911801648,-12.55674479,2.301060232,-4.923913145,-7.062461875
삼성E&A,2.60E+12,4.49E+12,4.36E+12,5.68E+12,3173840385,4098204679,5271682816,4503060317,4755575903,6058722397,7848723223,7801398613,1.213489281,1.417230254,1.227292968,1.305799232,16.78968041,1.137520242,7.606985245,-13.40200617,-7.862591229,6.396701232
삼성전기,1.36E+13,1.51E+13,9.93E+12,1.17E+13,3315102537,3070248396,3303686219,3627546626,9225498476,9941374038,10997170899,11657871602,1.829527432,1.823434902,1.203696509,1.310517661,-0.333011132,-34.20724457,-28.36851538,-33.98741532,-28.12917754,8.874425693
삼성전자,5.44E+14,5.26E+14,3.72E+14,5.20E+14,1.02E+11,1.22E+11,93674903000,92228115000,3.78E+11,4.27E+11,4.48E+11,4.56E+11,1.708999143,1.518314851,1.037765296,1.342649834,-11.15765875,-39.2764297,-21.43648294,-31.65019128,-11.56973583,29.37894901
삼성제약,3.72E+11,3.31E+11,1.80E+11,1.46E+11,56810738,18185605,15324892,15894485,178725958,145456078,117914809,93479032,2.401367674,2.399065132,1.659290242,1.732714616,-0.095884589,-30.90228288,-27.84467641,-30.83596522,-27.77542417,4.425047012
삼성중공업,4.47E+12,5.01E+12,4.51E+12,6.82E+12,9203939004,8041328855,10919760588,12184181554,12922170786,12138595961,14491697985,15593389152,1.058554265,1.075583939,1.064798659,1.218733232,1.608767157,0.589898342,15.13186159,-1.00273711,13.30898387,14.45668351
삼성증권,3.61E+12,4.01E+12,2.81E+12,3.44E+12,58552648425,59626558211,47652352674,49885200114,63869722094,65707487000,53848261017,56507909509,0.973306856,0.968476061,0.937093264,0.943642237,-0.496328052,-3.72067577,-3.047817811,-3.240430885,-2.564216686,0.698860284
삼성출판사,2.40E+11,3.32E+11,2.42E+11,2.00E+11,118739112,115319935,35896218,30442278,292398203,338722413,211487638,196570540,1.225175491,1.319133065,1.314006911,1.169769783,7.668907425,7.250505805,-4.522267074,-0.388600228,-11.32283664,-10.97689264
삼성카드,3.77E+12,3.65E+12,3.42E+12,3.75E+12,16279312176,19630914160,21733666279,20670643152,23398860283,27144187002,29623192873,28806533713,0.856653783,0.857659659,0.849243239,0.847678634,0.11741918,-0.865056985,-1.047698487,-0.981323903,-1.1637512,-0.184235242
