종목명,총부채_2011,총부채_2012,총부채_2013,총부채_2014,총부채_2015,총부채_2016,총부채_2017,총부채_2018,총부채_2019,총부채_2020,총부채_2021,총부채_2022,총부채_2023,총자산_2011,총자산_2012,총자산_2013,총자산_2014,총자산_2015,총자산_2016,총자산_2017,총자산_2018,총자산_2019,총자산_2020,총자산_2021,총자산_2022,총자산_2023
HD현대미포,4415983098.0,4330084543.0,6986660092.0,8137122082.0,7641204403.0,6967927605.0,5980297708.0,1146560216.0,1026666920.0,1231546541.0,1674021487.0,2572981743.0,2893858196.0,7824563657.0,7722829117.0,10227698199.0,10063720316.0,9438010980.0,9226316948.0,8319438717.0,3463733941.0,3380628394.0,3599025550.0,3878320283.0,4748245499.0,4909071433.0
현대백화점,1827669772.0,2163539803.0,2054604439.0,1894949129.0,2129966969.0,2276668481.0,2159552233.0,2159469660.0,2643807874.0,3674740993.0,3743568385.0,5702018783.0,5433464917.0,4720062645.0,5400075749.0,5600706253.0,5683921344.0,6160846844.0,6587262226.0,6777281518.0,6988562089.0,7623094297.0,8707032548.0,8969196456.0,12069249655.0,11712592639.0
현대비앤지스틸,365654391.0,357728690.0,330834078.0,307793866.0,256677010.0,220538479.0,219532457.0,223593183.0,205663765.0,220007943.0,271019167.0,333016275.0,298689554.0,622203431.0,623511528.0,626576633.0,630402632.0,581173005.0,567742736.0,584566534.0,605619115.0,608637134.0,648496423.0,768751883.0,857843841.0,792550276.0
HDC현대산업개발,,,,,,,,3018991446.0,2177817169.0,3373063232.0,3681097259.0,4434454286.0,4008251615.0,,,,,,,,4863355064.0,4409550765.0,6116097910.0,6566377904.0,7336326609.0,7016268810.0
HMM,7052976000.0,7887137000.0,8154885000.0,6580249000.0,5713866000.0,3446776000.0,2705498000.0,3081769000.0,6069878000.0,7684812000.0,7517806000.0,5285543000.0,4272550000.0,8799439000.0,8982427000.0,8842585000.0,7265782000.0,5942501000.0,4398098000.0,3602418000.0,4121440000.0,7160187000.0,9373360000.0,17876100000.0,26066659000.0,25713363000.0
한일현대시멘트,816858924.0,468659913.0,755769819.0,413680241.0,474145467.0,376919151.0,286759601.0,372537172.0,355590468.0,307055133.0,272590216.0,285245442.0,447338760.0,906331826.0,533117171.0,478959202.0,469581181.0,505109077.0,519922721.0,496107694.0,548944794.0,560204794.0,562929272.0,596793705.0,649126014.0,838319619.0
현대약품,52632035.0,50216105.0,42190820.0,42607777.0,42105380.0,50465238.0,60606151.0,57980304.0,62990580.0,67361026.0,77257092.0,94604146.0,69967632.0,156948390.0,149902880.0,143402728.0,147294278.0,146537771.0,148228386.0,142861480.0,146106459.0,146414918.0,157501806.0,163857417.0,181159428.0,154629100.0
현대엘리베이,817243724.0,869603992.0,1044259794.0,701226455.0,1130882351.0,1316481624.0,1452372569.0,1443630014.0,1599552354.0,1600843056.0,1851191574.0,1847719039.0,2163866654.0,1358712161.0,1266147704.0,1204331842.0,1072912063.0,1772684568.0,2107558500.0,2287650050.0,2374837741.0,2547731188.0,2626221535.0,2987393730.0,3014471063.0,3535433379.0
현대차,69152273000.0,73620239000.0,76838690000.0,84604552000.0,98486545000.0,106491000000.0,103442000000.0,106760000000.0,118146000000.0,133003000000.0,151331000000.0,164846000000.0,180654000000.0,109480000000.0,121538000000.0,133421000000.0,147225000000.0,165368000000.0,178836000000.0,178199000000.0,180656000000.0,194512000000.0,209344000000.0,233946000000.0,255742000000.0,282463000000.0
현대제철,12657845960.0,13478141402.0,16155592194.0,15119011830.0,16416434935.0,16056043079.0,16338301856.0,16281783447.0,17132592384.0,18152008767.0,18781894206.0,17672412852.0,15722841602.0,21776708194.0,23466328779.0,29520275370.0,28933799402.0,31936433537.0,32540832117.0,33373824864.0,33304917423.0,34366332508.0,34845040108.0,37042298366.0,36800955830.0,35218841930.0
현대코퍼레이션,1692870107.0,1504858353.0,1123747183.0,1259638660.0,1014010939.0,1081234472.0,896125882.0,792245269.0,1102839094.0,904594889.0,1344552872.0,1394707519.0,1479068054.0,2079044551.0,1914761875.0,1718130588.0,1926660486.0,1503986486.0,1514184318.0,1258929406.0,1098171167.0,1444593616.0,1219059292.0,1707383176.0,1831301802.0,2059712573.0
현대차증권,2969628622.0,3405510233.0,3885124432.0,4918694008.0,5132569760.0,5070875399.0,6179802573.0,5778772571.0,6041487000.0,8102117000.0,7645419000.0,9008411000.0,10307455000.0,3635763524.0,4085141105.0,4552119753.0,5592616942.0,5852571910.0,5887084198.0,7025156598.0,6601183557.0,7030730000.0,9167904000.0,8806128000.0,10233054000.0,11585257000.0
현대해상,16314969336.0,19301278169.0,22483335443.0,26238081276.0,30278670104.0,34209223378.0,37388773284.0,39960818156.0,41883425626.0,44389432859.0,47809992570.0,36744509270.0,38032594523.0,18096198235.0,21457284099.0,24536084690.0,28610402738.0,32781364187.0,37057390872.0,40492502177.0,44092169050.0,46393828891.0,49194086423.0,52818002945.0,46252595501.0,44087986399.0
형지엘리트,34495391.0,31744988.0,26833720.0,17646322.0,96845293.0,138376975.0,105297165.0,79605122.0,57403836.0,53840117.0,70234923.0,41486678.0,55199613.0,73579787.0,78298761.0,76232517.0,74491835.0,188019458.0,207610802.0,166000027.0,138769481.0,120785276.0,114344168.0,130445154.0,109225633.0,125126388.0
혜인,87761470.0,148738682.0,132836691.0,160771180.0,145386674.0,143244842.0,135649532.0,136741229.0,122794998.0,109699111.0,92754855.0,132475114.0,139149135.0,199424354.0,250620584.0,228890084.0,257110072.0,236639585.0,234552458.0,227953372.0,228402133.0,218339707.0,207882894.0,194738254.0,240522146.0,253960587.0
호텔신라,783847880.0,858430951.0,1033516999.0,1177480185.0,1432755896.0,1379414318.0,1551038976.0,1538678672.0,2607739513.0,2269886508.0,2079545237.0,2398761038.0,2398045990.0,1385303349.0,1547612290.0,1712070637.0,1907452204.0,2176705187.0,2040955003.0,2219176831.0,2303742128.0,3527280624.0,2893842459.0,2656449912.0,2938544987.0,3006538770.0
화성산업,279878849.0,176984152.0,181784254.0,258282873.0,187530485.0,191501592.0,227269590.0,266067933.0,241628151.0,186024043.0,390984899.0,389175293.0,622246444.0,486925661.0,396688055.0,419481129.0,524203233.0,473477372.0,504055705.0,575923237.0,640861362.0,612625098.0,580483864.0,807965790.0,746127742.0,991687670.0
화승인더,337707915.0,320132739.0,365041238.0,417949851.0,431503166.0,516224994.0,563406793.0,637142128.0,817269739.0,806233973.0,1002373143.0,1119839946.0,1039627991.0,476497529.0,457260643.0,473000945.0,517705097.0,561114858.0,803885741.0,875729560.0,991258651.0,1270683674.0,1433482294.0,1637051105.0,1779489489.0,1653277050.0
화신,524665838.0,487150237.0,447047404.0,549906137.0,537143204.0,570297226.0,493666262.0,535044887.0,508676302.0,566999792.0,582311067.0,647757404.0,751750659.0,887893456.0,853595978.0,781630816.0,927526528.0,900499508.0,964142090.0,846408269.0,828226155.0,808403061.0,822660475.0,870753098.0,1004620994.0,1196813984.0
화천기계,89533151.0,60130945.0,51528566.0,56597727.0,33533820.0,38776360.0,33634068.0,37799160.0,33722183.0,26338052.0,30111090.0,32602284.0,29955964.0,194379195.0,175333825.0,173810242.0,182929707.0,159783820.0,161556567.0,156771477.0,162119605.0,158315535.0,146537093.0,155922672.0,161427031.0,167517651.0
화천기공,103483385.0,84415108.0,86196910.0,81508723.0,76992744.0,74850170.0,83226695.0,97573835.0,78284215.0,82213083.0,117087776.0,128766813.0,118338768.0,312696483.0,306873292.0,316080665.0,330426536.0,340734968.0,346272696.0,360582908.0,385639759.0,374944126.0,378376165.0,425436857.0,474032616.0,463885406.0
환인제약,16254891.0,18898537.0,19890384.0,29323517.0,28456175.0,23311866.0,31754514.0,28102894.0,30423660.0,32957381.0,35963186.0,35446436.0,43019153.0,166109686.0,181428238.0,193100883.0,217845029.0,235050406.0,243441128.0,274838060.0,287687354.0,304884815.0,329559588.0,353188872.0,369374561.0,401226633.0
황금에스티,98834658.0,78748950.0,81918782.0,70700495.0,109753078.0,148303601.0,116290684.0,137853093.0,107255290.0,150228430.0,99055555.0,108492131.0,112667876.0,257748613.0,244484777.0,253730129.0,250683121.0,294144485.0,371879221.0,363642735.0,406187489.0,390222792.0,452295228.0,431568370.0,481912632.0,513527276.0
효성,10662828491.0,10760065415.0,10919332053.0,10766805036.0,10541064326.0,10279585010.0,10671696866.0,3705758076.0,3816813416.0,1915426595.0,2265599710.0,2369980097.0,2312626241.0,13623189543.0,13772714199.0,13593412883.0,13662073774.0,14013177864.0,14120801415.0,14534978561.0,6407904916.0,6527055213.0,4429749880.0,5255421960.0,5267284721.0,5088858302.0
효성ITX,40165250.0,43827292.0,56895392.0,63986323.0,69568421.0,69243925.0,85065811.0,73641932.0,107614359.0,112273681.0,138085361.0,111070180.0,106070813.0,61725769.0,71688635.0,85740869.0,103239397.0,120185171.0,122365581.0,147514110.0,121415206.0,159341637.0,161698570.0,241404764.0,176818736.0,176284814.0
후성,180062974.0,161339031.0,158147515.0,170608627.0,163394033.0,151704789.0,107203524.0,195980508.0,285964096.0,294938889.0,332875874.0,518459265.0,521907370.0,308040011.0,321752560.0,290138308.0,231980153.0,261388269.0,310931433.0,316114969.0,441480960.0,528907906.0,540108379.0,616334424.0,933755417.0,853376952.0
휴니드,64544997.0,67389748.0,71903546.0,70328209.0,85410529.0,66208119.0,36635185.0,118688043.0,145116828.0,127968482.0,134159016.0,159788539.0,137756657.0,134232856.0,128776964.0,132765608.0,134649596.0,164132050.0,158396448.0,146229163.0,227270125.0,260965122.0,247895608.0,267340262.0,304125357.0,299334914.0
휴스틸,154829640.0,167151329.0,155542576.0,181305343.0,120276922.0,200932408.0,282152406.0,197443762.0,182538348.0,189665934.0,325520952.0,297193189.0,318962394.0,536914288.0,556020140.0,561572715.0,578697467.0,513959347.0,586849321.0,659077191.0,603455402.0,579096387.0,604130122.0,951920862.0,1206373632.0,1325993300.0
TKG휴켐스,255639165.0,310528087.0,312941447.0,269779011.0,237719471.0,255566309.0,282764325.0,198672092.0,242216557.0,179440954.0,229725000.0,201162049.0,259255639.0,711538354.0,771018336.0,776494191.0,742872576.0,710593242.0,748874587.0,881579305.0,864734491.0,913867791.0,866585515.0,949304335.0,941352875.0,1099714172.0
흥국화재,4402844000.0,5505356000.0,6290173000.0,7306048000.0,8545829000.0,9663721000.0,10524599000.0,11256838000.0,11936585000.0,12487415000.0,13071612000.0,9810958000.0,10670878000.0,4613180000.0,5875041000.0,6580924000.0,7707631000.0,8987851000.0,10215979000.0,11153935000.0,11938872000.0,12648546000.0,13211184000.0,13762260000.0,12403741000.0,12031553000.0
흥아해운,417685174.0,408906269.0,415713168.0,481837196.0,618564168.0,766045015.0,737426397.0,730550282.0,400043339.0,313059823.0,144358895.0,181755200.0,154939134.0,530943511.0,533571353.0,571060118.0,649240003.0,791640802.0,958532259.0,873409135.0,803698457.0,430962722.0,286775958.0,247298683.0,317059937.0,325653339.0
동남합성,17995385.0,6875663.0,7287750.0,17233727.0,14629862.0,25238547.0,40507525.0,29108011.0,20613954.0,32284855.0,44342732.0,42058880.0,45751506.0,62255155.0,54686376.0,56641902.0,67560067.0,68268555.0,91693522.0,91684894.0,90617452.0,95135741.0,81304054.0,90602982.0,92085226.0,97568840.0
동방,462236969.0,552250818.0,523522562.0,536109522.0,533964001.0,439448375.0,415812192.0,423904329.0,512774958.0,410051935.0,399799100.0,437684707.0,455221060.0,585961449.0,705078326.0,656235281.0,651999177.0,633221223.0,588528837.0,542475618.0,554091662.0,628416351.0,526822001.0,531255658.0,567964926.0,599319321.0
동방아그로,36817022.0,38396361.0,38627343.0,41438484.0,46692783.0,43084213.0,50140320.0,52736333.0,56855941.0,54235750.0,57352106.0,65704821.0,64434056.0,149857220.0,152438378.0,153398804.0,161451042.0,170104382.0,169820452.0,179887095.0,185736751.0,194004604.0,196027049.0,204466926.0,216528029.0,224384204.0
동부건설,2148849516.0,2409065852.0,2162068821.0,828199763.0,528439601.0,429053765.0,327508043.0,351867102.0,471304860.0,494379516.0,702346281.0,998112147.0,1226953607.0,2570902478.0,2918605739.0,2512178395.0,852614769.0,598763354.0,682118319.0,631586795.0,713764954.0,891902885.0,954233550.0,1262000761.0,1581700494.0,1807512336.0
KG스틸,3820993241.0,3873981667.0,3914776898.0,3324437223.0,2887052320.0,2696959041.0,2509518652.0,2499623316.0,1465811581.0,1285016839.0,1620934715.0,1361342497.0,1304937566.0,5310309984.0,5346688430.0,5241508648.0,3393941146.0,2890468536.0,2823220556.0,2552471978.0,2506058874.0,2355272182.0,2257720824.0,2771098268.0,3051507327.0,3195514054.0
동성제약,64375926.0,70751449.0,65610939.0,78658917.0,66380906.0,69765805.0,59914198.0,82711668.0,61632136.0,70770129.0,58141479.0,64892798.0,75170970.0,124577132.0,133633670.0,127090352.0,134264135.0,124116094.0,125386412.0,124184875.0,140196083.0,131730493.0,125718175.0,104581874.0,107702061.0,114973284.0
동성케미컬,336558389.0,417430730.0,398839174.0,430840232.0,403193438.0,431405478.0,436845372.0,407447721.0,432089342.0,370735252.0,361792854.0,410505252.0,445611888.0,588354239.0,724028327.0,735574617.0,809156027.0,801695229.0,872052701.0,854657421.0,808116611.0,850518403.0,797944147.0,818795753.0,899511754.0,970612856.0
동아쏘시오홀딩스,630847822.0,841867115.0,473675391.0,546591139.0,620876555.0,526358097.0,545196825.0,506169780.0,611673079.0,622382702.0,706347762.0,732791277.0,929797049.0,1493242052.0,1723108761.0,988279723.0,1081069661.0,1223518090.0,1402215520.0,1459445277.0,1241932782.0,1358576945.0,1511106333.0,1691388336.0,1731452067.0,1957106350.0
다스코,32060670.0,26059074.0,37030233.0,29335149.0,44249395.0,53077663.0,105070418.0,85711016.0,91396221.0,130077408.0,173177983.0,202891749.0,165929194.0,90869794.0,89424962.0,107762576.0,106205861.0,128773589.0,157087156.0,225894571.0,212416938.0,214713942.0,249543946.0,298527300.0,346117669.0,320034641.0
동아지질,76399055.0,92616746.0,92428427.0,96984245.0,121046740.0,149439417.0,101399312.0,110001203.0,128394045.0,143304737.0,146434994.0,150642232.0,162018317.0,202921027.0,226247530.0,225300799.0,232681244.0,259436782.0,298869765.0,257634756.0,284762190.0,322274034.0,334840487.0,350828019.0,372281355.0,390934867.0
동양,3279787308.0,3166755965.0,1606110121.0,455494675.0,224213631.0,142005991.0,128729045.0,143436584.0,198252712.0,217173926.0,223240278.0,200018245.0,311407795.0,3633466665.0,3401374248.0,1124605701.0,830447598.0,1184189631.0,1004693583.0,980377628.0,977551540.0,1017398588.0,996760196.0,1007233610.0,983550241.0,1099649988.0
동양고속,157406401.0,97271469.0,99735015.0,100284893.0,108962750.0,111428567.0,88438733.0,83267596.0,54625753.0,60838463.0,84315064.0,90255924.0,99329870.0,290833249.0,209135730.0,214756370.0,224095138.0,240378400.0,237926437.0,211678292.0,195948851.0,186827240.0,167885900.0,168829554.0,165498374.0,168393916.0
TYM,183682542.0,196081504.0,196668063.0,220738930.0,211653711.0,429044149.0,427852953.0,477285909.0,481506604.0,486125602.0,458227293.0,447666197.0,466443819.0,326638660.0,338915310.0,336812212.0,349591690.0,341816689.0,561992852.0,536617638.0,581549457.0,628615584.0,656859440.0,707428248.0,782128427.0,849110905.0
동양생명,13473493535.0,16052079938.0,16709738305.0,18619774928.0,20628180163.0,24885093831.0,27891497998.0,29629092628.0,31346741205.0,33183128989.0,34059408798.0,30006997133.0,29965457520.0,14654868012.0,17662727809.0,18063500367.0,20425733216.0,22620896045.0,26720804835.0,30343905781.0,31922092764.0,33947957467.0,36253033068.0,37103344690.0,34866586937.0,32869437390.0
동양철관,94403627.0,104082030.0,117234082.0,99293722.0,89067825.0,79237915.0,97419319.0,84573142.0,84364296.0,65870366.0,101850823.0,94535470.0,121668095.0,200430666.0,212256262.0,216710572.0,185811319.0,177487702.0,159775025.0,150390663.0,163635516.0,164192039.0,153374077.0,185998128.0,183082959.0,208762934.0
HLB글로벌,31014439.0,28632541.0,31117349.0,30676258.0,20828233.0,13505634.0,12079382.0,87638250.0,48334756.0,57149141.0,50506520.0,52237490.0,58156709.0,71972091.0,65291329.0,58528489.0,56795640.0,58354657.0,57821449.0,74925487.0,159993622.0,129401749.0,130769263.0,163865354.0,120246185.0,110104673.0
동원F&B,524299207.0,569666455.0,487875072.0,418451432.0,430238781.0,533494216.0,775886932.0,771112716.0,892304611.0,936989278.0,1136863167.0,1187905520.0,1232947132.0,910153374.0,967287072.0,914931543.0,897092470.0,952430434.0,1085412018.0,1369136235.0,1403607395.0,1573514559.0,1683934673.0,1935684196.0,2071710811.0,2206146539.0
동원금속,306484564.0,304953995.0,307015484.0,362943334.0,429351718.0,433891914.0,448133227.0,443385791.0,441400468.0,436932189.0,395436339.0,398156988.0,373121126.0,356116796.0,353209490.0,359345316.0,416663075.0,493163710.0,492848699.0,513574880.0,488010835.0,510951151.0,468914312.0,456870590.0,487867521.0,477124887.0
동원산업,809997360.0,799011858.0,646332689.0,775412875.0,909107788.0,1109218295.0,1656608547.0,1618593244.0,1907582869.0,1810884383.0,4058408981.0,4152704108.0,4589421553.0,1306812956.0,1380697561.0,1277961029.0,1464884151.0,1617995582.0,1900330097.0,2560347466.0,2592198631.0,2986045255.0,3106026197.0,6685167196.0,7061179537.0,7725142829.0
동원수산,62508488.0,63609445.0,77475245.0,65476731.0,60035952.0,60566693.0,65463664.0,50587461.0,47811442.0,49992276.0,43921847.0,59216320.0,71959495.0,107105523.0,108844409.0,121455189.0,99712287.0,93634520.0,94209184.0,104775645.0,95398557.0,98682777.0,98150228.0,100942001.0,121789602.0,114611866.0
동원시스템즈,360348098.0,328612866.0,336183442.0,876813974.0,960928571.0,922198268.0,690403241.0,587531568.0,580838140.0,639356721.0,826642450.0,722040384.0,761806993.0,450948473.0,417873004.0,541854230.0,1122424407.0,1272359912.0,1308740989.0,1180662752.0,1124057800.0,1154599034.0,1255817451.0,1492014739.0,1451669982.0,1535857780.0
DI동일,390465420.0,358884335.0,425676717.0,424061485.0,432100126.0,444489915.0,409959736.0,435009297.0,392999275.0,365891604.0,419638628.0,378689104.0,370119040.0,976868870.0,919993876.0,994215519.0,984816252.0,978717602.0,986880679.0,931120054.0,947634081.0,888434940.0,882559328.0,993144117.0,997884899.0,975653235.0
동일산업,85286794.0,52957155.0,53530555.0,41048068.0,31794993.0,44924042.0,52035988.0,54786535.0,51048567.0,57018140.0,71727780.0,82125521.0,66058895.0,371750736.0,361877520.0,360063581.0,356925496.0,347524136.0,371393726.0,396773738.0,409723954.0,404853415.0,417500512.0,473764602.0,499402713.0,476136022.0
동화약품,109807603.0,97290002.0,88934413.0,83347317.0,87069288.0,71679237.0,70280405.0,73198591.0,76649089.0,91125560.0,87671267.0,82463208.0,157916043.0,339431477.0,324284672.0,316165541.0,313073100.0,317187030.0,324604537.0,367225133.0,370599243.0,376357482.0,433807800.0,447804487.0,461136459.0,564972409.0
두산,2807172192.0,24427010885.0,22108058426.0,22466959131.0,23162784821.0,20763947018.0,21165603829.0,21735235429.0,22350207441.0,22435431804.0,17535706720.0,16017536857.0,17080070106.0,6296220754.0,31504900930.0,31166041855.0,31369299869.0,31556310459.0,28664805143.0,28769021898.0,28880281620.0,29169746816.0,30201002745.0,25945825422.0,26315352623.0,28286808652.0
