,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,통합등급,환경등급,사회등급,지배등급,통합등급변화,환경등급변화,사회등급변화,지배등급변화
44,DL,화학,A000210,12,2015,Annual,12064893870.0,7177289251.0,1153194000,829385505,1831589717.0,12064893870.0,7259124557.0,5107284576,1575599591,538644265,832807278,4805769313.0,9513673300.0,8736535497.0,271768395,0,9750000,216969093,384858216,-102005211,510682475,39.83,24.49,151.05,61.48,91.83,4.68,2.86,271768395.3,8.17,13.854991298882968,11.741382182364802,36.51381071229798,13.854991298882968,18.39137016697874,18.75967940787136,7.625863389032972,2.355520221397378,-200.56698325181088,-149.25414716794802,1113.0260042512523,-70.74031273078027,0.7885418141684822,1.979635866887063,1.3105813552718186,4,3.0,4.0,5.0,-1.0,-2.0,-1.0,0.0
45,DL,화학,A000210,12,2016,Annual,12391509195.0,6495943352.0,1420868000,901945573,1964245605.0,12391509195.0,7246135122.0,4787446821,1621956295,305319660,1079020317,5145374073.0,9853769999.0,8877857221.0,419387736,0,11865000,293195326,146996141,-699424711,-46270010,41.52,22.82,140.83,54.96,90.1,5.89,4.26,419387736.3,9.9,2.7071545636397687,-9.49308123404765,7.2426639420797745,2.7071545636397687,-0.1789394147738376,-6.262383664755477,7.066605529344527,3.5748200329729585,54.31806777973576,35.132300156686384,-61.80511812173447,585.6754710305927,0.7952033803094797,1.9150735902190248,1.359865615682898,4,3.0,3.0,5.0,0.0,0.0,-1.0,0.0
46,DL,화학,A000210,12,2017,Annual,13402454876.0,6727694115.0,1649066519,718074899,2071009572.0,13402454876.0,7708148417.0,4903200086,1617317770,164688530,1357231023,5694306459.0,12335536233.0,11139469105.0,545898850,0,17999000,507998796,437640063,-237424755,153865438,42.49,23.54,135.37,55.4,90.3,9.37,4.43,545898850.5,9.7,8.15837413418472,3.567622906204182,5.435367488069298,8.15837413418472,6.375996130644612,2.417849624819879,10.668464104106356,25.185956585670866,30.165668459127293,73.26292438918347,197.7221442840462,-66.05427985800748,0.9203937895802544,2.166293001934127,1.600324171988501,3,4.0,3.0,4.0,-1.0,1.0,0.0,-1.0
47,DL,화학,A000210,12,2018,Annual,12833716732.0,6366648561.0,1011555123,998864025,2070162250.0,12833716732.0,6783472630.0,4530043098,1217807484,186862756,1033833000,6050244102.0,10984485292.0,9564323685.0,845358146,0,10673000,678088774,1104521755,-380818178,-525617963,47.14,20.72,112.12,43.95,87.07,11.55,7.7,845358145.7,12.93,-4.243537092734028,-5.366557216015755,-0.0409134757972995,-4.243537092734028,-11.99608176926985,-7.610478492718808,6.250763733262565,-10.952510823045303,54.8561873687772,33.4823584896843,152.38131706420123,60.39531261177884,0.8559083484062674,1.815544151081261,1.6193011885123505,4,4.0,3.0,4.0,1.0,0.0,0.0,0.0
49,DRB동일,화학,A004840,12,2012,Annual,368994998.0,178812735.0,72706595,33924895,132421920.0,368994998.0,220885847.0,209048154,51457345,115606468,3953182,148109150.0,336113707.0,262574399.0,27917620,5284201,334348,29877375,37223602,-28440137,-14920722,40.14,33.9,149.14,84.45,78.12,15.93,8.31,27917620.25,21.88,-29.32692953088214,-28.263202388780773,-41.48264210621855,-29.32692953088214,-25.14805301508389,-19.6722014347098,-34.75897328385547,16.529670955713982,65.31497912187525,6.039806326192188,8.943278121430676,82.39537200267615,0.9108896023571572,2.269364904193968,1.521662485691082,3,3.0,3.0,3.0,0.0,1.0,0.0,0.0
50,DRB동일,화학,A004840,12,2013,Annual,567066429.0,284381812.0,122297196,57917716,238222630.0,567066429.0,277609051.0,250325583,52936034,147374458,3012704,289457378.0,421068531.0,330325575.0,33906752,6265373,377819,30256316,19106141,14227448,-2256079,51.04,27.68,95.91,54.23,78.45,13.83,8.05,33906752.01,21.55,53.67862222349149,59.03890290588083,79.89667420620393,53.67862222349149,25.67987255426103,19.745416646922425,95.43517601714682,25.275620193615023,21.45287456452234,1.2683209284617636,-48.67197161628797,-150.02594748400827,0.742538280290262,1.454682322866892,1.5167680213711765,3,2.0,3.0,3.0,0.0,-1.0,0.0,0.0
51,DRB동일,화학,A004840,12,2014,Annual,617244613.0,329055707.0,126329953,69289965,242389444.0,617244613.0,282962974.0,258010928,38927424,150940598,719488,334281638.0,585108837.0,439108871.0,69244220,8219908,413683,48312861,35553806,-21703131,1845196,54.16,25.39,84.65,46.88,75.05,15.49,11.83,69244219.99,24.95,8.848731195124238,15.709125237587273,1.74912601712105,8.848731195124238,1.9285837333884224,3.0701396588777685,15.485616676870473,38.95810157325672,104.21956075297332,59.67859735468124,86.08575117288207,-252.54408942489195,0.9479367250468008,1.7503469245295489,2.067792929685564,3,2.0,3.0,3.0,0.0,0.0,0.0,0.0
52,DRB동일,화학,A004840,12,2015,Annual,639083096.0,334806963.0,114472152,75509050,259397474.0,639083096.0,253964151.0,218692445,30576266,130402183,12170724,385118945.0,603059476.0,441894372.0,73744873,9927602,600991,52578799,63485497,-36508228,-13500599,60.26,22.42,65.94,37.2,73.28,14.62,12.23,73744872.92,26.72,3.53805971571921,1.7478061852912896,7.016819593843371,3.53805971571921,-10.248274744242693,-15.239076617715972,15.20792685597645,3.067914525447501,6.4996804065379,8.829818627383702,78.56174666644691,68.21641080266252,0.9436323379143172,1.565904466216275,2.374585049210351,3,2.0,3.0,3.0,0.0,0.0,0.0,0.0
53,DRB동일,화학,A004840,12,2016,Annual,701206828.0,344126571.0,114779767,80628186,304191970.0,701206828.0,270797494.0,212917832,47984592,114993163,36755482,430409334.0,551252492.0,391063111.0,67469281,9367172,685491,48913644,62343702,-66428123,10703666,61.38,21.98,62.92,35.82,70.94,12.0,12.24,67469281.21,29.06,9.720759692883508,2.783576517194475,17.268670858375444,9.720759692883508,6.628235888300638,-2.640517828587996,11.760104141332238,-8.590692305115189,-8.509868882681515,-6.970784935578312,-1.7985131312746927,81.95384065203055,0.7861482090416838,1.2807633302859551,2.035663195612881,3,3.0,3.0,3.0,0.0,1.0,0.0,0.0
54,DRB동일,화학,A004840,12,2017,Annual,677426447.0,301053030.0,106341022,77490427,323691783.0,677426447.0,240358582.0,205364308,33871669,103199450,12020015,437067864.0,543929326.0,409680933.0,37151762,10296334,686850,19130817,22109975,-41169174,-7309300,64.52,20.99,54.99,32.53,75.32,4.41,6.83,37151762.0,24.68,-3.391350461864018,-12.516772789393238,6.410364152610604,-3.391350461864018,-11.24047034201875,-3.547623949129819,1.547022676789811,-1.328459482048017,-44.935292848311214,-60.888587650513216,-64.53535114100218,-38.0244809867652,0.8029348845307187,1.2444962688906362,2.262991075558933,3,3.0,3.0,3.0,0.0,0.0,0.0,0.0
55,DRB동일,화학,A004840,12,2018,Annual,716166879.0,307345463.0,107147537,87100027,337879569.0,716166879.0,267955160.0,214420995,31376727,116458417,26200943,448211719.0,545431367.0,425607176.0,27046588,9454830,590646,11328402,29985725,-44717878,17010933,62.58,22.62,59.78,36.14,78.03,2.56,4.96,27046588.0,21.97,5.718765804252701,2.0901410625230987,4.38311589763154,5.718765804252701,11.481419872913046,4.410058928058724,2.549685281826175,0.2761463536165465,-27.1997166648516,-40.78453627986719,35.620800113975704,8.619808597568657,0.7615981456187951,1.2169056360616934,2.0355322397971363,3,2.0,3.0,3.0,0.0,-1.0,0.0,0.0
57,E1,유통업,A017940,12,2012,Annual,3512419789.0,1377147566.0,652908663,506391162,983669060.0,3512419789.0,2312266489.0,1439845102,415131299,457316562,116274544,1200153301.0,7413322216.0,6828576855.0,109883094,0,50050054,90460964,-30471840,-52034043,102008016,34.17,40.38,192.66,118.17,92.11,7.77,1.48,109883093.7,7.89,7.401771479253649,22.49300299455472,4.229567786259603,7.401771479253649,7.996729602578356,17.883784882573096,6.273787117800134,5.016022076752091,-20.145244065904222,23.9785671492204,-113.9015149049206,-63.67586624355608,2.110602564994261,6.176979399067619,3.2060847014247416,3,3.0,4.0,3.0,0.0,-1.0,1.0,0.0
58,E1,유통업,A017940,12,2013,Annual,3629693275.0,1487282942.0,696205943,501067134,1035960328.0,3629693275.0,2408362372.0,1167996638,463349368,373067553,362723578,1221330903.0,7205425041.0,6645310067.0,108867826,0,36076991,33847406,47466780,-94098966,42374233,33.65,40.83,197.19,121.35,92.23,2.8,1.51,108867826.0,7.77,3.3388231773226584,7.997354729376904,5.315941115399125,3.3388231773226584,4.155917298336975,-18.880396483093364,1.7645747407730503,-2.804372573355851,-0.9239528694013676,-62.58341222187285,-255.7726084148512,80.8411581625514,1.985133314329432,5.899650146656446,2.9918359150480867,3,3.0,3.0,3.0,0.0,0.0,-1.0,0.0
59,E1,유통업,A017940,12,2014,Annual,3658165076.0,1380901392.0,618955559,439818566,1058607167.0,3658165076.0,2411396991.0,1384637087,304666761,422595054,110674868,1246768085.0,6900474530.0,6349061517.0,86965138,0,35308658,40879737,42206287,-174211157,167344683,34.08,46.06,193.41,135.13,92.01,3.31,1.26,86965138.01,7.99,0.7844134157589444,-7.15274457844216,2.186072032673448,0.7844134157589444,0.1260034218804051,18.548037036387434,2.0827428453269903,-4.232234868377416,-20.1186051056076,20.776572952148832,-11.08247283679238,85.13610128298328,1.8863212530434208,5.534689741436556,2.8616086674050263,3,4.0,3.0,3.0,0.0,1.0,0.0,0.0
60,E1,유통업,A017940,12,2015,Annual,3509763920.0,1300240545.0,546815755,295184164,1005811305.0,3509763920.0,2273755026.0,1033105478,181974933,373708160,216841723,1236008894.0,4614257044.0,4141306988.0,31711514,0,28511130,103521,184323417,-55086382,-61405943,35.22,47.0,183.96,133.47,89.75,0.01,0.69,31711514.0,10.25,-4.056710206261894,-5.841173560059676,-4.987294970769829,-4.056710206261894,-5.707976144687821,-25.38799605329364,-0.8629665075201243,-33.131308231928216,-63.535372070587634,-99.74676696183244,336.7202852977804,-68.37953266104535,1.314691571620008,3.733190809871308,2.0293554016315563,3,3.0,4.0,3.0,0.0,-1.0,1.0,0.0
61,E1,유통업,A017940,12,2016,Annual,3544179098.0,1477949084.0,529734227,351981920,952517130.0,3544179098.0,2360951582.0,1260501381,299889107,414679477,220798321,1183227516.0,3995900597.0,3582869803.0,11087869,0,29055789,-37939686,28158362,-10536397,-16745461,33.39,46.93,199.53,140.56,89.66,-3.14,0.28,11087869.23,10.34,0.9805553531361256,13.667358680927766,-5.298625570727699,0.9805553531361256,3.83491427189484,22.010908647993823,-4.270307297643116,-13.40099697748871,-65.03519510295219,-36749.26536644739,-84.72339409810313,-80.87295513435608,1.1274544785998284,3.3771193983964114,1.692495783253212,4,4.0,4.0,3.0,1.0,1.0,0.0,0.0
62,E1,유통업,A017940,12,2017,Annual,3460084198.0,1343817539.0,636670778,403962181,897691609.0,3460084198.0,2209052239.0,1495149653,297471817,387745810,11719712,1251031959.0,4408216435.0,3975025036.0,93694351,0,25218450,86762513,-128972187,194176504,-45980233,36.16,46.61,176.58,128.91,90.17,7.13,2.13,93694351.46,9.83,-2.3727610167176727,-9.075518666514492,-5.755856695196648,-2.3727610167176727,-6.433818641520961,18.61547123525127,5.730465365546822,10.318470842581885,745.016756601291,-328.6853744651445,-558.0244653435452,-1942.9118037218984,1.2740199899031477,3.523664126473367,1.9955238527973984,3,4.0,4.0,3.0,-1.0,0.0,0.0,0.0
63,E1,유통업,A017940,12,2018,Annual,3565388941.0,1446394637.0,479283510,348374662,934349824.0,3565388941.0,2249487466.0,1362518503,253366975,307305541,350399106,1315901475.0,4630199431.0,4336804826.0,14012873,0,21028510,79242176,184738745,-26810851,-221467461,36.91,39.35,170.95,106.62,93.66,6.17,0.3,14012873.46,6.34,3.043415621529344,7.633260842564438,4.083608962418195,3.043415621529344,1.830433263918852,-8.870760845503135,5.1852804825108345,5.035664633830539,-85.04405777889427,-8.667726118075903,-243.23921249780776,-113.80746405857631,1.2986519865351207,3.518652056378309,2.058335287919315,3,3.0,4.0,3.0,0.0,-1.0,0.0,0.0
65,GS건설,건설업,A006360,12,2012,Annual,11775952203.0,7879037253.0,1900484000,869064953,2253948594.0,11775952203.0,7847483650.0,5361477065,1327399567,500948610,536193000,3928468553.0,9568632194.0,8803678600.0,176063270,55735000,16238000,94960951,169887203,-295151239,57522999,33.36,20.89,199.76,62.63,92.01,2.41,1.84,176063270.3,7.99,4.5489621581627615,1.241632093417766,2.6733050465722608,4.5489621581627615,7.418274486422027,0.2891894685944862,-0.7470643957187884,5.70464513122213,-59.15049986541794,-77.78235922342702,-135.26787874023992,-374.32408024698975,0.8125569829981417,2.4357156140890712,1.219324897096154,5,5.0,5.0,5.0,0.0,0.0,0.0,0.0
66,GS건설,건설업,A006360,12,2013,Annual,12427312942.0,8414467007.0,2202998000,499239807,2242895871.0,12427312942.0,9268033517.0,6136911751,1382475859,702229308,1361594000,3159279425.0,9565758140.0,9944941939.0,-935450518,49401000,16158000,-827346708,-1154274642,-65003595,1644568440,25.42,34.17,293.36,134.43,103.96,-23.35,-9.78,-935450518.4,-3.96,5.531278726097932,6.7956240947602,-0.4903715652354368,5.531278726097932,18.10197931409516,14.463079420073942,-19.57987235032348,-0.0300362051934843,-631.3149744407224,-971.249391763147,-779.4358972405944,-77.9761741064553,0.7697366425585905,3.027829087957296,1.0321238181167445,5,5.0,5.0,5.0,0.0,0.0,0.0,0.0
67,GS건설,건설업,A006360,12,2014,Annual,13094708930.0,8652947214.0,1525084000,613224585,2456041232.0,13094708930.0,9513096912.0,6127182858,1513449004,1025712000,1478024000,3581612018.0,9487551635.0,9058878451.0,51168675,44204000,13465000,-22452683,571531449,-334477495,35159221,27.35,29.93,265.61,109.43,95.48,-0.67,0.54,51168674.96,4.52,5.370396570158253,2.83416889984367,9.503132256646785,5.370396570158253,2.644178989539569,-0.1585307626171261,13.368003781431902,-0.8175672419833968,-105.46994993486123,-97.28618210686103,-149.51433811364973,414.55230283802,0.724533220686105,2.6489613021507346,0.9973147254530986,5,4.0,5.0,5.0,0.0,-1.0,0.0,0.0
68,GS건설,건설업,A006360,12,2015,Annual,13005492988.0,9549473789.0,2057404879,795522347,1338530756.0,13005492988.0,9657468064.0,7139321408,1875842858,948108999,1248165922,3348024924.0,10572620348.0,10025035483.0,122067493,34478000,9010000,29476719,-7759525,507870570,-228235697,25.74,26.62,288.45,103.41,94.82,0.85,1.15,122067493.0,5.18,-0.6813129064335732,10.360938912807294,-45.50047700502122,-0.6813129064335732,1.5176041339165502,16.518823959668417,-6.521842478360817,11.436762135735146,138.559026591953,-231.28372675996,-101.35767244542303,-251.8399825375396,0.8129349927569236,3.1578678737458525,1.094761098658084,4,3.0,5.0,5.0,-1.0,-1.0,0.0,0.0
69,GS건설,건설업,A006360,12,2016,Annual,13376589310.0,9736512655.0,2203329667,825250796,978072067.0,13376589310.0,10023424375.0,7224983499,2233989425,1027109102,1201808296,3353164936.0,11035596403.0,10547356619.0,142977772,34614000,15146000,-20431464,81209580,-248719142,78180132,25.07,25.67,298.92,102.4,95.58,-0.61,1.3,142977772.0,4.42,2.853381431541324,1.95863007881596,-26.929428956655222,2.853381431541324,3.789360819780186,1.199863209744434,0.1535237077583851,4.37900955260897,17.13009621652506,-169.31390159128634,-1146.5792687052365,-148.97293851856784,0.8249932884423735,3.29109859300998,1.1009806619107654,4,4.0,4.0,5.0,0.0,1.0,-1.0,0.0
70,GS건설,건설업,A006360,12,2017,Annual,13696614624.0,9582340457.0,2754687007,1090697680,897519289.0,13696614624.0,10456899427.0,8581252537,2333025535,1684305238,667909530,3239715197.0,11679456006.0,10876113911.0,318669425,35830000,20026000,-163676082,-205488512,13504526,299957907,23.65,28.52,322.77,120.57,93.12,-4.97,2.73,318669425.2,6.88,2.3924283431558724,-1.5834437181245553,-8.235873481907753,2.3924283431558724,4.32462036707888,18.771932672063805,-3.383362917284183,5.834388822202374,122.88039640175676,701.0981591921166,-353.03481682826094,-105.42962873360186,0.852725752065374,3.605087267181776,1.1169138698841576,5,4.0,5.0,5.0,1.0,0.0,1.0,0.0
71,GS건설,건설업,A006360,12,2018,Annual,12033275313.0,7828165281.0,1981167000,1034194955,841048335.0,12033275313.0,8408589419.0,6359727442,1756860636,593863072,958838350,3624685894.0,13139372923.0,11511807548.0,1064489177,34353000,21789000,587434395,1032946850,-234761910,-1655622394,30.12,17.48,231.98,58.02,87.61,17.12,8.1,1064489177.0,12.39,-12.144163770844518,-18.306333237393545,-6.291893075960397,-12.144163770844518,-19.588119999616783,-25.88812163983515,11.882856164532177,12.499870852289764,234.0418293973449,-458.9005722900918,-602.6786363609466,-1838.3942983263537,1.091919912179275,3.62496870273637,1.562613212307685,4,4.0,4.0,5.0,-1.0,0.0,-1.0,0.0
73,GS글로벌,유통업,A001250,12,2012,Annual,1144032690.0,645670508.0,283959293,114097819,370210107.0,1144032690.0,871082337.0,656758867,235302584,300420493,191374500,272950352.0,3102665767.0,2998757906.0,27967951,0,0,23676828,80041211,-53009562,-27638583,23.86,48.28,319.14,202.36,96.65,8.92,0.9,27967950.53,3.35,7.313651426396128,-4.822810444447967,35.48416701030837,7.313651426396128,7.821978325912027,-3.7051440735971664,5.722978266102796,7.102690658462452,163.95661734019075,-253.132410664566,-161.09885420618713,-68.63247038816536,2.712042928598483,11.367143307439296,3.561851314406803,3,3.0,3.0,3.0,0.0,0.0,0.0,0.0
74,GS글로벌,유통업,A001250,12,2013,Annual,700315672.0,431383597.0,222007778,95428891,86624221.0,700315672.0,443643022.0,361641350,198330924,135971371,79780680,256672650.0,2401224376.0,2324595825.0,13729896,0,0,19592910,47194604,-74310778,9687026,36.65,30.81,172.84,84.06,96.81,7.4,0.57,13729895.63,3.19,-38.7853443243829,-33.18827611683326,-76.60133546813188,-38.7853443243829,-49.06990956470284,-44.93544462491437,-5.9636127525492295,-22.60770072176453,-50.90846662310013,-17.24858583252791,-41.03711899111572,40.18372383457913,3.4287742970858432,9.35520156121036,5.41251469520465,3,3.0,3.0,3.0,0.0,0.0,0.0,0.0
75,GS글로벌,유통업,A001250,12,2014,Annual,856611062.0,568236292.0,340534484,147128589,107138223.0,856611062.0,604901681.0,508212292,217078788,237710017,88721143,251709381.0,2769988191.0,2685673364.0,23378618,0,0,6953735,-101589430,-33103096,103015102,29.38,38.66,240.32,131.56,96.96,2.74,0.84,23378618.16,3.04,22.31784840022828,31.724130437903497,23.68160055372965,22.31784840022828,36.34874234537156,40.52936479747131,-1.933696091110604,15.357324316950873,70.27527375298399,-64.50892184979158,-315.25645177571573,-55.45316992913195,3.233659141095705,11.004707810234532,4.579237052905462,3,3.0,3.0,3.0,0.0,0.0,0.0,0.0
76,GS글로벌,유통업,A001250,12,2015,Annual,800714753.0,546421112.0,349651368,115511921,107093838.0,800714753.0,597989808.0,425292549,153880926,187585021,67808571,202724945.0,2262023464.0,2169767292.0,28908532,0,0,-46728650,-1432148,7789981,38024,25.32,43.02,294.98,169.93,95.92,-20.57,1.28,28908532.44,4.08,-6.525284517047247,-3.839103610087613,-0.0414277918348471,-6.525284517047247,-1.1426440390401194,-16.31596565161395,-19.460711319297232,-18.33815496580217,23.65372495499949,-771.9935401622294,-98.59025884877984,-123.5324846956913,2.8250053536855466,11.158091393242207,3.782712403686988,3,3.0,3.0,3.0,0.0,0.0,0.0,0.0
77,GS글로벌,유통업,A001250,12,2016,Annual,1326423033.0,750971826.0,479004549,146270981,423361051.0,1326423033.0,972158080.0,829022596,258610215,219732929,71943386,354264952.0,2553790920.0,2448211612.0,36411795,0,0,16073112,73359528,-158158953,80189605,26.71,38.21,274.42,143.07,95.87,5.77,1.43,36411794.92,4.13,65.65487622531666,37.4346286239394,295.31784359059014,65.65487622531666,62.57101157817726,94.92996008260656,74.75153440046563,12.898515892671568,25.95518513357924,-134.3966966732401,-5222.342662909141,-2130.2867619317685,1.925321602885646,7.208703275846491,2.6269296861679123,3,3.0,3.0,3.0,0.0,0.0,0.0,0.0
78,GS글로벌,유통업,A001250,12,2017,Annual,1397854513.0,841454183.0,404785782,209411521,390304712.0,1397854513.0,1010185598.0,905692228,311469043,312497677,77023745,387668916.0,3387389006.0,3247380624.0,48023416,0,0,22495620,81829587,-131425439,77483415,27.73,42.85,260.58,154.53,95.87,6.06,1.42,48023415.94,4.13,5.385271381969425,12.048701944245764,-7.808072783719544,5.385271381969425,3.91165992263316,9.248195690916972,9.429090800943808,32.641594872613936,31.889724195140623,39.95808652363026,11.545956238976895,-16.902940676396618,2.423277225560597,8.737840116126309,3.353234309325404,3,4.0,3.0,3.0,0.0,1.0,0.0,0.0
