Unnamed: 0,종목명,2011 Market Cap,2012 Market Cap,2013 Market Cap,2014 Market Cap,2015 Market Cap,2016 Market Cap,2017 Market Cap,2018 Market Cap,2019 Market Cap,2020 Market Cap,2021 Market Cap,2022 Market Cap,2023 Market Cap,총부채_2011_x,총부채_2012_x,총부채_2013_x,총부채_2014_x,총부채_2015_x,총부채_2016_x,총부채_2017_x,총부채_2018_x,총자산_2011_x,총자산_2012_x,총자산_2013_x,총자산_2014_x,총자산_2015_x,총자산_2016_x,총자산_2017_x,총자산_2018_x,총자산_2019_x,총부채_2011_y,총부채_2012_y,총부채_2013_y,총부채_2014_y,총부채_2015_y,총부채_2016_y,총부채_2017_y,총부채_2018_y,총자산_2011_y,총자산_2012_y,총자산_2013_y,총자산_2014_y,총자산_2015_y,총자산_2016_y,총자산_2017_y,총자산_2018_y,총자산_2019_y,2011 tobinQ,2012 tobinQ,2013 tobinQ,2014 tobinQ,2015 tobinQ,2016 tobinQ,2017 tobinQ,2018 tobinQ
261,삼익THK,155000000000.0,115000000000.0,164000000000.0,178000000000.0,181000000000.0,227000000000.0,456000000000.0,205000000000.0,244000000000.0,253000000000.0,275000000000.0,249000000000.0,228000000000.0,150647618.0,83193612.0,75277910.0,77129253.0,68816915.0,102772723.0,125324572.0,168662185.0,266473667.0,201147087.0,205688020.0,216227826.0,219305575.0,262543718.0,306614864.0,356721981.0,392601235.0,150647618.0,83193612.0,75277910.0,77129253.0,68816915.0,102772723.0,125324572.0,168662185.0,266473667.0,201147087.0,205688020.0,216227826.0,219305575.0,262543718.0,306614864.0,356721981.0,392601235.0,1.1470087136227236,0.9853168393137107,1.1633050383780252,1.1799094395926637,1.139127060495384,1.2560678484792387,1.895943870483722,1.047488534215109
262,삼익악기,138000000000.0,91337537515.0,159000000000.0,290000000000.0,291000000000.0,215000000000.0,213000000000.0,163000000000.0,168000000000.0,132000000000.0,165000000000.0,116000000000.0,98678697350.0,207226446.0,178980696.0,163064512.0,166326064.0,190380127.0,189579111.0,393173599.0,382878297.0,351805364.0,322968331.0,344769973.0,378836770.0,408469903.0,414022232.0,599793052.0,594358054.0,612852995.0,207226446.0,178980696.0,163064512.0,166326064.0,190380127.0,189579111.0,393173599.0,382878297.0,351805364.0,322968331.0,344769973.0,378836770.0,408469903.0,414022232.0,599793052.0,594358054.0,612852995.0,0.9812995517601033,0.8369806187436997,0.9341431598511045,1.2045453349208948,1.1784959515120017,0.9771917537993468,1.010637914158432,0.9184334145491364
263,삼일제약,23512500000.0,24612500000.0,30415000000.0,30690000000.0,39985000000.0,46255000000.0,46915000000.0,134000000000.0,137000000000.0,138000000000.0,113000000000.0,118000000000.0,102000000000.0,54598937.0,48122139.0,45681965.0,52875901.0,44901633.0,48124700.0,84309810.0,91865621.0,121203013.0,110995906.0,115708901.0,108291024.0,99311888.0,100995489.0,135477089.0,147948619.0,183874717.0,54598937.0,48122139.0,45681965.0,52875901.0,44901633.0,48124700.0,84309810.0,91865621.0,121203013.0,110995906.0,115708901.0,108291024.0,99311888.0,100995489.0,135477089.0,147948619.0,183874717.0,0.6444677823314507,0.655291187046124,0.6576586964558586,0.7716789251157141,0.8547479532359711,0.9344942129048952,0.9686125600174359,1.5266490659165937
264,삼정펄프,58240000000.0,85499016750.0,111000000000.0,98498857400.0,89498961800.0,112000000000.0,104000000000.0,83624029950.0,82124047350.0,74749132900.0,74999130000.0,63749260500.0,62374276450.0,34852590.0,25636633.0,28856422.0,24349359.0,28538812.0,33811152.0,23018573.0,21477706.0,161284262.0,167662404.0,181329867.0,180736726.0,190411828.0,211609843.0,206420528.0,201823661.0,206283506.0,34852590.0,25636633.0,28856422.0,24349359.0,28538812.0,33811152.0,23018573.0,21477706.0,161284262.0,167662404.0,181329867.0,180736726.0,190411828.0,211609843.0,206420528.0,201823661.0,206283506.0,0.5771957464764913,0.6628537292713518,0.771281776763229,0.6797080987291979,0.6199077811489736,0.6890565671843535,0.6153388630030052,0.5207602291487518
265,삼진제약,111000000000.0,148000000000.0,201000000000.0,297000000000.0,323000000000.0,483000000000.0,498000000000.0,558000000000.0,347000000000.0,379000000000.0,366000000000.0,357000000000.0,300000000000.0,88223934.0,91446446.0,90962587.0,83264516.0,72672661.0,57877988.0,48380155.0,54735186.0,208103870.0,204185915.0,203945576.0,209306205.0,220735910.0,227572907.0,241847412.0,252639396.0,244151048.0,88223934.0,91446446.0,90962587.0,83264516.0,72672661.0,57877988.0,48380155.0,54735186.0,208103870.0,204185915.0,203945576.0,209306205.0,220735910.0,227572907.0,241847412.0,252639396.0,244151048.0,0.9573293086764797,1.1726883609968886,1.431571072666955,1.8167856800996416,1.7925160477966635,2.3767239920172045,2.2591937225278227,2.425335065319741
266,삼천리,371000000000.0,505000000000.0,515000000000.0,564000000000.0,416000000000.0,412000000000.0,458000000000.0,369000000000.0,343000000000.0,330000000000.0,368000000000.0,1590000000000.0,385000000000.0,1303703883.0,1611511045.0,1552425962.0,2341638757.0,2194475700.0,2327177355.0,2348443141.0,2331091025.0,2445760692.0,2775289821.0,2747656135.0,3659823478.0,3543526900.0,3690167118.0,3704259229.0,3699411189.0,3912362195.0,1303703883.0,1611511045.0,1552425962.0,2341638757.0,2194475700.0,2327177355.0,2348443141.0,2331091025.0,2445760692.0,2775289821.0,2747656135.0,3659823478.0,3543526900.0,3690167118.0,3704259229.0,3699411189.0,3912362195.0,0.6847374268782304,0.7626270341154399,0.752432568131383,0.7939286619877791,0.736688551736407,0.7422908685188713,0.7576260103582507,0.7298704812886373
267,삼호개발,51750000000.0,50000000000.0,61500000000.0,77500000000.0,89375000000.0,87500000000.0,114000000000.0,126000000000.0,111000000000.0,107000000000.0,128000000000.0,95500000000.0,84875000000.0,85836303.0,87803912.0,80888632.0,76509889.0,110090561.0,97620378.0,88691581.0,92831370.0,197762038.0,207299680.0,203003798.0,198353329.0,234678030.0,245439371.0,256370728.0,276893453.0,298782147.0,85836303.0,87803912.0,80888632.0,76509889.0,110090561.0,97620378.0,88691581.0,92831370.0,197762038.0,207299680.0,203003798.0,198353329.0,234678030.0,245439371.0,256370728.0,276893453.0,298782147.0,0.6957164498881226,0.6647569933537765,0.7014087096045366,0.776442169014466,0.8499541307722756,0.7542407611531893,0.7906190483649912,0.7903089351845383
268,삼화왕관,41794952600.0,45241959000.0,53644037100.0,75295546050.0,95654427600.0,97162492900.0,112000000000.0,101000000000.0,98131963450.0,84882532600.0,93715486500.0,79388866150.0,68724690100.0,24782029.0,23843043.0,27474151.0,27079902.0,28685107.0,33332842.0,31961747.0,32911819.0,122671950.0,126023933.0,134967814.0,142115133.0,151582720.0,162196225.0,166186371.0,171823517.0,238659775.0,24782029.0,23843043.0,27474151.0,27079902.0,28685107.0,33332842.0,31961747.0,32911819.0,122671950.0,126023933.0,134967814.0,142115133.0,151582720.0,162196225.0,166186371.0,171823517.0,238659775.0,0.5427237571425253,0.5481895411088304,0.6010187591835784,0.7203697867277794,0.8202751250274437,0.8045522323346305,0.8662668673353484,0.7793567570846545
269,삼화전기,26488349100.0,19874529100.0,34920969600.0,32738409000.0,34391864000.0,36706701000.0,121000000000.0,144000000000.0,102000000000.0,138000000000.0,203000000000.0,90609334000.0,115000000000.0,106323068.0,104415638.0,96845583.0,89871229.0,93206431.0,93782446.0,82969496.0,69151075.0,145593871.0,143173331.0,133552347.0,126583814.0,128236131.0,129464174.0,134101754.0,128156723.0,125230245.0,106323068.0,104415638.0,96845583.0,89871229.0,93206431.0,93782446.0,82969496.0,69151075.0,145593871.0,143173331.0,133552347.0,126583814.0,128236131.0,129464174.0,134101754.0,128156723.0,125230245.0,0.9122047252936905,0.8681097675935192,0.986628506049392,0.9686043904475813,0.9950260820018034,1.0079170396591723,1.5210054299513487,1.6632063461859898
270,삼화전자,17078166000.0,15800208000.0,18356124000.0,14754606000.0,25692876000.0,28547640000.0,24360652800.0,23478075300.0,27033774900.0,41151993900.0,42250077600.0,34976803000.0,70991340000.0,65170014.0,60693786.0,61690258.0,67645487.0,60932899.0,60528100.0,61695745.0,45022530.0,86829870.0,69140332.0,67956226.0,77076684.0,69277588.0,68227794.0,62087149.0,64280396.0,60400095.0,65170014.0,60693786.0,61690258.0,67645487.0,60932899.0,60528100.0,61695745.0,45022530.0,86829870.0,69140332.0,67956226.0,77076684.0,69277588.0,68227794.0,62087149.0,64280396.0,60400095.0,0.947233711164142,1.1063584999852185,1.177910939315553,1.0690663988606464,1.250415574514517,1.305563829309797,1.386058132577484,1.0656531316328544
271,삼화페인트,78400000000.0,97440000000.0,235000000000.0,333000000000.0,284000000000.0,252000000000.0,193000000000.0,183000000000.0,136000000000.0,373000000000.0,251000000000.0,160000000000.0,181000000000.0,192495788.0,203002993.0,224709732.0,225407673.0,224113683.0,230586496.0,249893719.0,276200374.0,402168526.0,424727541.0,475571109.0,505069756.0,511933172.0,526308223.0,542305992.0,557979480.0,560640700.0,192495788.0,203002993.0,224709732.0,225407673.0,224113683.0,230586496.0,249893719.0,276200374.0,402168526.0,424727541.0,475571109.0,505069756.0,511933172.0,526308223.0,542305992.0,557979480.0,560640700.0,0.6735877386884324,0.7073781754124582,0.966647727963643,1.1056050503249695,0.9925390867228272,0.9169275244251694,0.8166860140464758,0.8229700024094077
272,상신브레이크,104000000000.0,79014936000.0,122000000000.0,138000000000.0,158000000000.0,146000000000.0,163000000000.0,90609519000.0,75364789500.0,68923354500.0,83309226000.0,64951136250.0,78370792500.0,138908181.0,149592493.0,167631817.0,187704424.0,195048307.0,197258543.0,226577497.0,255831617.0,220883454.0,233901216.0,267736469.0,301270271.0,334387254.0,353061766.0,398021129.0,429300584.0,452252700.0,138908181.0,149592493.0,167631817.0,187704424.0,195048307.0,197258543.0,226577497.0,255831617.0,220883454.0,233901216.0,267736469.0,301270271.0,334387254.0,353061766.0,398021129.0,429300584.0,452252700.0,1.0997119820482344,0.9773674242035578,1.081779475473698,1.0811037641347625,1.0558067114603598,0.9722336884249313,0.9787859704302281,0.8069896685721722
273,샘표,76881200000.0,129000000000.0,101000000000.0,149000000000.0,180000000000.0,79374744750.0,86849160000.0,96195510000.0,117000000000.0,141000000000.0,123000000000.0,136000000000.0,142000000000.0,72115865.0,97030047.0,100776660.0,87275768.0,99216554.0,10168431.0,94771244.0,87883249.0,235771801.0,234104260.0,243776745.0,235219022.0,257318444.0,118579705.0,311564694.0,320918955.0,338575304.0,72115865.0,97030047.0,100776660.0,87275768.0,99216554.0,10168431.0,94771244.0,87883249.0,235771801.0,234104260.0,243776745.0,235219022.0,257318444.0,118579705.0,311564694.0,320918955.0,338575304.0,0.6319545610121543,0.9655101833687264,0.8277108630685835,1.0044926043438782,1.0851012063480379,0.7551307009070397,0.5829299901355318,0.5735988982015724
274,서연,355000000000.0,288000000000.0,672000000000.0,150000000000.0,286000000000.0,251000000000.0,173000000000.0,85231833720.0,68561144480.0,228000000000.0,289000000000.0,163000000000.0,202000000000.0,777547476.0,911215485.0,1236325564.0,1380652868.0,1614705534.0,1861456610.0,1767655486.0,1746036488.0,1218064342.0,1443122649.0,1909609095.0,2266575394.0,2595484129.0,2933486634.0,2767655964.0,2696306676.0,2215362000.0,777547476.0,911215485.0,1236325564.0,1380652868.0,1614705534.0,1861456610.0,1767655486.0,1746036488.0,1218064342.0,1443122649.0,1909609095.0,2266575394.0,2595484129.0,2933486634.0,2767655964.0,2696306676.0,2215362000.0,0.9297928171351066,0.8309865317622078,0.9993278566784372,0.6753152231564374,0.7323125241888158,0.7201180279862152,0.7011910119042527,0.6791765706847214
275,서울가스,249000000000.0,401000000000.0,590000000000.0,715000000000.0,568000000000.0,411000000000.0,472000000000.0,427000000000.0,353000000000.0,453000000000.0,838000000000.0,2130000000000.0,309000000000.0,652119388.0,791732663.0,733692533.0,766908889.0,562530655.0,576108785.0,629337695.0,421118210.0,1318228573.0,1519546129.0,1532935627.0,1626692334.0,1436635554.0,1466624997.0,1545885280.0,1368620519.0,1583402075.0,652119388.0,791732663.0,733692533.0,766908889.0,562530655.0,576108785.0,629337695.0,421118210.0,1318228573.0,1519546129.0,1532935627.0,1626692334.0,1436635554.0,1466624997.0,1545885280.0,1368620519.0,1583402075.0,0.6835835654428649,0.7849269201093138,0.8635017085423901,0.910995188227155,0.7869293307215478,0.6730478390993905,0.7124317109740511,0.6196883637399272
276,서원,87140847850.0,91896528150.0,51473245600.0,33289762100.0,70076347950.0,94949180000.0,54358405550.0,51272557200.0,134000000000.0,132000000000.0,92338077550.0,55782643250.0,63995747320.0,247405500.0,310401978.0,187233665.0,188578529.0,178299104.0,131042762.0,119123467.0,114820929.0,388794060.0,456603539.0,298200155.0,287479510.0,244994346.0,223594647.0,212303072.0,220110079.0,221983443.0,247405500.0,310401978.0,187233665.0,188578529.0,178299104.0,131042762.0,119123467.0,114820929.0,388794060.0,456603539.0,298200155.0,287479510.0,244994346.0,223594647.0,212303072.0,220110079.0,221983443.0,0.8604718597038237,0.8810674289364192,0.8004922418635229,0.7717707988997199,1.0138007509365135,1.010721611774543,0.8171425449274705,0.7545928244385393
277,서흥,176000000000.0,215000000000.0,448000000000.0,577000000000.0,491000000000.0,430000000000.0,378000000000.0,271000000000.0,411000000000.0,590000000000.0,511000000000.0,389000000000.0,332000000000.0,225365553.0,266513547.0,248316187.0,253919692.0,293712942.0,297451688.0,294448388.0,330928258.0,434227525.0,466466906.0,466545008.0,491207876.0,556754829.0,585890727.0,595288907.0,639100630.0,708861042.0,225365553.0,266513547.0,248316187.0,253919692.0,293712942.0,297451688.0,294448388.0,330928258.0,434227525.0,466466906.0,466545008.0,491207876.0,556754829.0,585890727.0,595288907.0,639100630.0,708861042.0,0.9243208453909042,1.0322566098611934,1.4924952042354722,1.6915846276047903,1.4094407468534054,1.2416166607122288,1.1296168634971724,0.9418364334893552
278,선도전기,51120000000.0,46170000000.0,43560000000.0,42030000000.0,47520000000.0,79110000000.0,56970000000.0,79470000000.0,54630000000.0,54270000000.0,64620000000.0,54000000000.0,54000000000.0,27766740.0,25095553.0,51173033.0,55943701.0,57318191.0,65102062.0,67989947.0,65262609.0,101053375.0,98958167.0,128582447.0,132827723.0,135947962.0,146601414.0,158151937.0,149094572.0,167027319.0,27766740.0,25095553.0,51173033.0,55943701.0,57318191.0,65102062.0,67989947.0,65262609.0,101053375.0,98958167.0,128582447.0,132827723.0,135947962.0,146601414.0,158151937.0,149094572.0,167027319.0,0.7806442882288691,0.7201583776304183,0.7367493402890365,0.7375997930793409,0.771164123813787,0.9837017124541514,0.7901259344044582,0.9707436498761337
279,SUN&L,62200000000.0,66896594600.0,69857917500.0,85144380500.0,150000000000.0,132000000000.0,97081515300.0,66696261810.0,54718672260.0,63670344450.0,63039945000.0,39084765900.0,31456932555.0,222494622.0,188394116.0,254663055.0,255674068.0,290639990.0,295354758.0,350240945.0,370234851.0,494311778.0,454078035.0,519216425.0,523959616.0,563581137.0,577876290.0,615266036.0,625332075.0,543553941.0,222494622.0,188394116.0,254663055.0,255674068.0,290639990.0,295354758.0,350240945.0,370234851.0,494311778.0,454078035.0,519216425.0,523959616.0,563581137.0,577876290.0,615266036.0,625332075.0,543553941.0,0.5759414091889188,0.5622177047167675,0.6250206212178284,0.650467017099272,0.7818572359351339,0.7395263751001101,0.7270390922407425,0.6987185373627285
280,성문전자,29411392440.0,24809428920.0,24053340870.0,19048724520.0,49386864975.0,188000000000.0,44036029305.0,56462736765.0,48646742550.0,41188119735.0,52442759655.0,35004628350.0,37895782425.0,18136562.0,9656933.0,19662819.0,24377558.0,16713689.0,16083918.0,13689929.0,13901637.0,55202224.0,43168506.0,49764693.0,51557111.0,45273303.0,44116408.0,42991994.0,43264101.0,42506307.0,18136562.0,9656933.0,19662819.0,24377558.0,16713689.0,16083918.0,13689929.0,13901637.0,55202224.0,43168506.0,49764693.0,51557111.0,45273303.0,44116408.0,42991994.0,43264101.0,42506307.0,0.8613412829164274,0.7984145182138108,0.8784573406290279,0.842294722836584,1.4600338299814353,4.626032064985889,1.3427141412654644,1.6263916766697637
281,성신양회,48071100230.0,95709593000.0,144000000000.0,255000000000.0,228000000000.0,175000000000.0,144000000000.0,299000000000.0,178000000000.0,189000000000.0,419000000000.0,243000000000.0,218000000000.0,815683532.0,793732508.0,796053887.0,769014634.0,767485430.0,698514578.0,649599498.0,674513344.0,1151105428.0,1122491013.0,1144285222.0,1115653993.0,1072795123.0,1016264029.0,1023425233.0,1061390657.0,1029404716.0,815683532.0,793732508.0,796053887.0,769014634.0,767485430.0,698514578.0,649599498.0,674513344.0,1151105428.0,1122491013.0,1144285222.0,1115653993.0,1072795123.0,1016264029.0,1023425233.0,1061390657.0,1029404716.0,0.7503696978744505,0.7923823805260167,0.8215206042397006,0.9178604123007876,0.9279362001723045,0.8595350746198653,0.7754347581148607,0.9172054959967487
282,성창기업지주,90000000000.0,107000000000.0,96156414000.0,112000000000.0,223000000000.0,222000000000.0,183000000000.0,135000000000.0,112000000000.0,156000000000.0,171000000000.0,130000000000.0,135000000000.0,178121762.0,71086428.0,70586217.0,84894378.0,83558012.0,132685398.0,152137835.0,159282203.0,307997635.0,328454337.0,324009225.0,334627316.0,362501569.0,636441018.0,654109414.0,648660747.0,703302244.0,178121762.0,71086428.0,70586217.0,84894378.0,83558012.0,132685398.0,152137835.0,159282203.0,307997635.0,328454337.0,324009225.0,334627316.0,362501569.0,636441018.0,654109414.0,648660747.0,703302244.0,0.8705318857399668,0.5421953919883846,0.5146230975368062,0.5883989996799902,0.8456736141740672,0.5572950013727745,0.5123574555372474,0.45367660115249736
283,세방,319000000000.0,349000000000.0,379000000000.0,403000000000.0,355000000000.0,322000000000.0,272000000000.0,255000000000.0,246000000000.0,251000000000.0,257000000000.0,605000000000.0,262000000000.0,325125264.0,291414580.0,254087369.0,213913791.0,201044062.0,189312008.0,177195243.0,173138298.0,908627879.0,903191339.0,900651214.0,890754587.0,918399831.0,939792735.0,953823780.0,988929794.0,1115951890.0,325125264.0,291414580.0,254087369.0,213913791.0,201044062.0,189312008.0,177195243.0,173138298.0,908627879.0,903191339.0,900651214.0,890754587.0,918399831.0,939792735.0,953823780.0,988929794.0,1115951890.0,0.7088988560519394,0.7090574857693581,0.7029217960949753,0.6925743633582883,0.6054487851925574,0.5440689089812979,0.4709415433110716,0.4329309326077398
284,세방전지,615000000000.0,660000000000.0,767000000000.0,553000000000.0,572000000000.0,524000000000.0,501000000000.0,503000000000.0,522000000000.0,965000000000.0,1060000000000.0,593000000000.0,815000000000.0,222215306.0,187032791.0,222114976.0,228723214.0,233315365.0,259970683.0,255189592.0,285497291.0,712634498.0,772556142.0,870157611.0,927725912.0,1001384893.0,1086480434.0,1145352882.0,1267930429.0,1510688833.0,222215306.0,187032791.0,222114976.0,228723214.0,233315365.0,259970683.0,255189592.0,285497291.0,712634498.0,772556142.0,870157611.0,927725912.0,1001384893.0,1086480434.0,1145352882.0,1267930429.0,1510688833.0,1.1748172567418986,1.0964028954674987,1.1367078371736496,0.8426230246331634,0.8042016317895461,0.7215690761348769,0.6602241142306743,0.6218774098054239
285,세아베스틸지주,1650000000000.0,1030000000000.0,929000000000.0,1000000000000.0,990000000000.0,916000000000.0,1040000000000.0,635000000000.0,547000000000.0,380000000000.0,714000000000.0,585000000000.0,891000000000.0,711380114.0,809368105.0,785989793.0,925381905.0,1677317718.0,1542848235.0,1487814150.0,1723895063.0,1999402385.0,2159086176.0,2209112063.0,2429299409.0,3593929795.0,3537087560.0,3590984649.0,3718893786.0,3576889161.0,711380114.0,809368105.0,785989793.0,925381905.0,1677317718.0,1542848235.0,1487814150.0,1723895063.0,1999402385.0,2159086176.0,2209112063.0,2429299409.0,3593929795.0,3537087560.0,3590984649.0,3718893786.0,3576889161.0,1.1810429614947169,0.8519197267094168,0.7763253941364223,0.7925667366759731,0.7421730167658993,0.6951618226267489,0.7039334324929329,0.6343001975157782
