,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,지배구조_등급차이
1432,일진디스플,전기전자,A020760,12,2015,Annual,221348379.0,62918879.0,15697088,20551867,143765040.0,221348379.0,90686719.0,78575161,13242555,55675659,0,130661660.0,312206868.0,303076232.0,-13120941,5750030,54490,-23572893,21169272,-13690282,2927472,59.03,25.15,69.41,42.61,97.08,-16.32,-4.2,-13120940.9,2.92,-12.878938851328003,-18.874658779472,-5.068123977476047,-12.878938851328003,-5.300674553216089,-7.428587619383887,-17.46316605276491,-31.266983542091552,-157.85757052142424,-268.89464889628675,-51.33000451609635,-70.23314900443785,1.4104773182007355,2.38942982968378,3.442696697407257,0.0
1433,일진디스플,전기전자,A020760,12,2016,Annual,153937276.0,49572342.0,29499142,9972889,95130269.0,153937276.0,90104450.0,81779039,11869440,59727614,0,63832826.0,168807905.0,184539056.0,-29834580,4889163,10258,-66684182,-21511717,1676291,3552698,41.47,38.8,141.16,93.57,109.32,-68.57,-17.67,-29834579.56,-9.32,-30.45475340933037,-21.212293054362902,-33.82934474194839,-30.45475340933037,-0.6420664529720121,4.077469214476071,-51.14647556138503,-45.93075223444476,127.38140503794656,182.8850154285264,-201.61765128248152,-112.24438620037192,1.0966018717909494,2.644531279251212,1.8734691238889976,1.0
1434,일진디스플,전기전자,A020760,12,2017,Annual,167515259.0,67788900.0,31047350,8554294,88628384.0,167515259.0,84851533.0,77044558,15847467,48549439,0,82663725.0,251288112.0,214849737.0,19729138,5597157,59210,17564292,36609629,-5854419,-10991832,49.35,28.98,102.65,58.73,85.5,23.98,7.85,19729138.31,14.5,8.820464641715509,36.74742258495676,-6.834717349532571,8.820464641715509,-5.829808627653799,-5.789357588317956,29.500337334273752,48.86039371201248,-166.12842547138254,-126.33951781848354,-270.1845975381696,-449.24837036051616,1.5000908782882878,3.039883721668725,2.961503500472997,0.0
1435,일진전기,전기전자,A103590,12,2011,Annual,768646689.0,279572851.0,124121576,72512603,452817538.0,768646689.0,434931322.0,265659846,108650928,75258582,35526901,333715367.0,1017844664.0,931530000.0,11890717,1677022,2163480,-13642472,-4835251,-48285150,53295251,43.42,30.82,130.33,70.99,91.52,-3.99,1.17,11890717.11,8.48,3.9706689208129697,1.146083019765709,6.322898071495198,3.9706689208129697,11.529499334693297,-4.2524366257067125,-4.467718812725774,-2.568984523892514,-74.43000960848964,-151.01731941047228,-150.24444967934065,65.47587918533412,1.3242035366394456,3.050038340008478,2.340242269330053,0.0
1436,일진전기,전기전자,A103590,12,2012,Annual,828363428.0,313284178.0,139717431,98929334,487364821.0,828363428.0,511743278.0,341662863,135338372,101278111,26925802,316620151.0,986827711.0,910665491.0,-6655392,2319260,1846315,-12556569,-12707947,-42743505,50610246,38.22,34.58,161.63,90.48,92.28,-3.86,-0.67,-6655391.9,7.72,7.769075162177663,12.058154745504956,7.629404804546236,7.769075162177663,17.66070920042866,28.609147428324565,-5.122693675655643,-3.047316952874457,-155.9713262034577,-7.959723135220653,162.81876576831274,-11.476913709494529,1.191298019255384,3.1167558599263003,1.9283647747298795,-1.0
1437,일진전기,전기전자,A103590,12,2013,Annual,835753216.0,287455665.0,155798620,74170667,500786022.0,835753216.0,529406037.0,386315270,107856530,126005739,32549694,306347179.0,800052057.0,723505148.0,20204234,1839518,554773,4983086,-15627100,-9398847,16999471,36.66,36.23,172.81,98.85,90.43,1.6,2.53,20204234.04,9.57,0.8920949127174671,-8.244435823375673,2.753830482155384,0.8920949127174671,3.4514882284394144,13.069142665353128,-3.244573021506769,-18.926875676274967,-403.5769192858963,-139.68509232099947,22.97108258320561,-78.01105220547542,0.9572826543571444,2.611586173607298,1.5112257909518323,0.0
1438,일진전기,전기전자,A103590,12,2014,Annual,794512026.0,270819669.0,122458515,87895251,390968155.0,794512026.0,481014715.0,349434218,78321196,136721259,50141560,313497311.0,770717559.0,681455041.0,30542413,2968922,293335,12896523,43635491,-3008990,-35971811,39.46,33.89,153.44,85.89,88.42,4.16,3.96,30542413.31,11.58,-4.934613377545172,-5.7873258472745714,-21.929099890092385,-4.934613377545172,-9.14068193748233,-9.54687915908683,2.333996357772894,-3.666573661468631,51.16837886553878,158.80594876347712,-379.22961393988646,-67.98554120521378,0.9700514703096514,2.4584503023057827,1.6022743898801517,0.0
1439,일진전기,전기전자,A103590,12,2015,Annual,735434079.0,225993622.0,98530348,76395864,378634935.0,735434079.0,414165332.0,324115108,66203030,125618189,30000000,321268748.0,714649869.0,635297730.0,14155546,3326704,836513,8334408,26722775,9267340,-43825033,43.68,30.7,128.92,70.27,88.9,2.63,1.98,14155545.86,11.1,-7.435752394766137,-16.55199091170886,-3.154533135825344,-7.435752394766137,-13.897575461906609,-7.245744319178271,2.4789485355426244,-7.274738890437038,-53.65282369798352,-35.37476729192822,-38.75908260090392,-407.988394776985,0.9717388538368236,2.22446121338886,1.725518322716591,0.0
1440,일진전기,전기전자,A103590,12,2016,Annual,728757945.0,253630145.0,131599182,75725272,371957093.0,728757945.0,408848239.0,336257464,69208296,184428889,10000000,319909706.0,678079933.0,604195298.0,4464459,2663188,612235,1419329,-10011054,16271107,-4143288,43.9,30.8,127.8,70.15,89.1,0.44,0.66,4464459.02,10.9,-0.9077814301286956,12.228895114570973,-1.7636624047910443,-0.9077814301286956,-1.283809288026072,3.746309783251456,-0.4230234059367621,-5.117182215561278,-68.46141434600969,-82.9702481567977,-137.46262878761655,75.57472802335946,0.930459746823069,2.119597874907865,1.658512544064058,0.0
1441,일진전기,전기전자,A103590,12,2017,Annual,756774591.0,278689502.0,121165085,81034336,376606491.0,756774591.0,438805344.0,292990342,64541341,139127904,87600000,317969248.0,761984401.0,687351370.0,5966048,3844974,370855,-2087996,4514661,-24556367,15935125,42.02,31.28,138.0,74.45,90.21,-0.65,0.78,5966047.95,9.79,3.844437812612811,9.880275469621337,1.2499823467541749,3.844437812612811,7.327194333347742,-12.867259951737452,-0.6065642784842562,12.373831449160445,33.63428805147499,-247.1114871886645,-145.09676004145018,-250.9200756899945,1.0068842295472893,2.396409104945897,1.7364975413790766,0.0
1442,일진홀딩스,기타금융,A015860,12,2011,Annual,1036430305.0,375254183.0,145870911,108931304,517205749.0,1036430305.0,589983188.0,363890219,120793578,143620226,65408596,446447117.0,1125968169.0,1000744543.0,15260147,0,3145000,-14562931,39738601,-104304876,66638329,43.08,32.94,132.15,76.48,88.88,-3.19,1.36,15260146.78,11.12,3.624567192740424,0.0547213902219345,7.5726289371747635,3.624567192740424,10.467438573710442,-7.648854360605217,-4.216320323238209,-1.432021455371435,-72.9681509784018,-146.0243472889878,86.3245223519465,206.3183892482161,1.086390627105409,2.5220639267785887,1.9084750072573256,0.0
1443,일진홀딩스,기타금융,A015860,12,2012,Annual,1108754299.0,405635048.0,165565519,133848199,565361316.0,1108754299.0,691330746.0,465032953,136946161,187070225,36874563,417423553.0,1108975647.0,995385343.0,-8588094,0,3343000,-24522103,-26460094,-60545968,82549942,37.65,37.99,165.62,100.9,89.76,-5.68,-0.77,-8588094.0,10.24,6.978182097830499,8.096076306762988,9.310717657935385,6.978182097830499,17.17804169023203,27.794848203930435,-6.501008270594344,-1.5091476355935995,-156.27792445249707,68.38713992396173,-166.58536871995065,-41.95288818520814,1.0001996366554786,2.6567155567285394,1.6041173539821123,0.0
1444,일진홀딩스,기타금융,A015860,12,2013,Annual,1116127493.0,385616165.0,185075467,116519483,574213109.0,1116127493.0,712306447.0,526616858,121439918,231034299,32550001,403821046.0,954315984.0,823973323.0,24604980,0,2091000,6314311,-15607942,7615758,2965417,36.18,38.09,176.39,105.28,86.34,1.54,2.58,24604979.94,13.66,0.6649980078228257,-4.9351955899037625,1.565687773374291,0.6649980078228257,3.034105038921564,13.242912056599998,-3.2586821951563483,-13.946173066864464,-386.50105599682536,-125.74946773529172,-41.013278335292384,-112.57847260778786,0.85502417061238,2.363215076214725,1.339754803595088,0.0
1445,일진홀딩스,기타금융,A015860,12,2014,Annual,1118410670.0,396485893.0,154656464,137528149,458970350.0,1118410670.0,678757780.0,463485522,103999973,218552824,68384886,439652890.0,931663137.0,776608696.0,40940319,0,2248000,20524335,52687336,-21447504,-13859407,39.31,34.12,154.38,86.79,83.36,4.87,4.39,40940319.14,16.64,0.2045623832688692,2.8187946944599584,-20.06968444184369,0.2045623832688692,-4.709864292439847,-11.988096286883398,8.873198748536737,-2.3737260383139502,66.39037707000779,225.04472776206305,-437.56747686530366,-381.6200829910824,0.8330241851143999,2.1190879400337845,1.372600306695564,0.0
1446,일진홀딩스,기타금융,A015860,12,2015,Annual,1056465814.0,365754416.0,146010699,134721888,444498558.0,1056465814.0,590410703.0,476074086,84311936,208961594,30630779,466055111.0,890895409.0,743175171.0,30021319,0,3011000,21015562,34272945,-4478550,-46950647,44.11,32.18,126.68,72.94,83.42,4.64,3.37,30021318.72,16.58,-5.538650306331572,-7.750963538064647,-3.153099541179516,-5.538650306331572,-13.015994748524284,2.7160641276730013,6.005242226430041,-4.375801336443774,-26.670529851025336,2.3933881414428315,-34.95031709327646,-79.11854917942898,0.843278975234309,1.911566653755676,1.508941834003304,0.0
1447,일진홀딩스,기타금융,A015860,12,2016,Annual,1065835127.0,408742371.0,182843147,127432433,454222377.0,1065835127.0,613586961.0,492440548,95698787,297818952,10474282,452248166.0,849333622.0,716445559.0,2649071,0,2167000,-11429999,-674281,10796194,15884044,42.43,34.13,135.67,80.43,84.35,-2.49,0.31,2649070.82,15.65,0.8868543473759871,11.753229248775488,2.187592923529791,0.8868543473759871,3.9254467919088487,3.437797284349564,-2.96251337537633,-4.665170184977352,-91.17603393774937,-154.38826237433005,-101.96738564485776,-341.064496321354,0.7968714864846071,1.8780255750113977,1.384210675884946,0.0
1448,일진홀딩스,기타금융,A015860,12,2017,Annual,1079321232.0,422672536.0,165843384,129875269,468002322.0,1079321232.0,629154728.0,436047803,88596026,238261246,87778283,450166505.0,939950789.0,804209757.0,9496594,0,1569000,-19792336,25200704,-53334814,14862874,41.71,33.49,139.76,80.3,85.56,-4.39,1.01,9496594.0,14.44,1.2653087385062325,3.408055045998637,3.033744196182564,1.2653087385062325,2.5371736998172523,-11.451685940370616,-0.4602917505253101,10.669207559052696,258.48771135239485,73.16130998786615,-3837.41867263055,-594.0149649033724,0.8708721380920634,2.0880069453412577,1.49398986794231,0.0
1449,자화전자,전기전자,A033240,12,2011,Annual,236877981.0,154199881.0,25044051,35508416,54574595.0,236877981.0,85017412.0,81367335,25160868,38266171,1200000,151860569.0,251064882.0,206215595.0,18231498,7452486,103354,17895074,22509559,-26487741,5026901,64.11,16.66,55.98,25.99,82.14,12.4,7.26,18231497.58,17.86,20.04452053793113,26.973377161854128,2.403669799482277,20.04452053793113,40.63664119172454,39.19633815249224,10.949749456955772,94.47857057234545,7534.790510689085,317.8427820205294,310.2561864054001,1858.901782538181,1.0598911766307229,1.6532591946234576,2.953099560358295,0.0
1450,자화전자,전기전자,A033240,12,2012,Annual,313933005.0,209693949.0,28914365,25731628,54565635.0,313933005.0,111706420.0,89036119,23877846,32289101,1200000,202226585.0,330370749.0,239075555.0,52357447,11634704,24495,43749445,65190138,-58989581,5674506,64.42,10.67,55.24,16.56,72.37,24.71,15.85,52357447.3,27.63,32.52941606252546,35.98839871997048,-0.0164178955427862,32.52941606252546,31.392402299895927,9.42489267959925,33.16596028294876,31.587797691275664,187.18126727710472,144.4775864017103,189.61090708174248,122.7052167264849,1.0523606748516297,1.6336662610408024,2.9574911540446824,0.0
1451,자화전자,전기전자,A033240,12,2013,Annual,357073877.0,235967120.0,38185599,31570624,69222533.0,357073877.0,117057855.0,89484475,30503089,29284015,0,240016022.0,468574409.0,358166189.0,55423101,22546873,29872,43333152,50797846,-23198678,-6350831,67.22,8.2,48.77,12.2,76.44,19.6,11.83,55423100.84,23.56,13.742063215048072,12.52929382335206,26.8610417527442,13.742063215048072,4.790624388463982,0.5035664234196879,18.686681081026023,41.83289846886535,5.855239656738798,-0.9515389280938312,-22.077406861755687,-60.673261944342336,1.3122618012182392,1.952263041006488,4.002930081027027,1.0
1452,자화전자,전기전자,A033240,12,2014,Annual,359580871.0,226950955.0,27763775,17623975,73641557.0,359580871.0,100226439.0,73012337,16539160,37381746,0,259354432.0,326106846.0,251750771.0,25760071,23942288,31229,22489386,43395384,-42172238,-3115596,72.13,16.31,38.64,22.61,77.2,9.01,7.9,25760071.1,22.8,0.7020939255099945,-3.8209412396099984,6.38379413246839,0.7020939255099945,-14.378715550528408,-18.40781655141856,8.057132952565983,-30.404469442546954,-53.521057942968575,-48.10119974655894,-14.572393482983514,81.78724666983179,0.9069082153705555,1.2573791143079445,3.25370081241737,-1.0
1453,자화전자,전기전자,A033240,12,2015,Annual,399278574.0,232425866.0,25034373,19931697,77681969.0,399278574.0,124376732.0,74452677,21918053,36379474,0,274901842.0,267314570.0,195336519.0,24182723,22951487,58996,20791649,49548555,-36088901,-9648926,68.85,19.49,45.24,28.31,73.07,7.78,9.05,24182723.36,26.93,11.039993003409789,2.412376277508943,5.486592305483162,11.039993003409789,24.09573086797985,1.9727351009186207,5.994657534905756,-18.02853166719475,-6.123228464704155,-7.54905892050588,14.179321468845618,-14.424980244112252,0.6694939007671371,0.972400068530643,2.1492329449530803,1.0
1454,자화전자,전기전자,A033240,12,2016,Annual,426797993.0,238347311.0,30566016,19868884,103263695.0,426797993.0,142108719.0,98580729,26706124,47202309,1500000,284689274.0,298489508.0,221565525.0,19333488,30116793,51576,14925983,50359533,-56787032,5422968,66.7,19.46,49.92,29.17,74.23,5.33,6.48,19333488.42,25.77,6.8922854347801765,2.5476704042914022,32.93135630998232,6.8922854347801765,14.256675436688582,32.407232314830004,3.5603370020343528,11.662266669564625,-20.05247713419205,-28.21164401149712,1.6367339067708375,57.353176257708704,0.6993695211682965,1.048474724060029,2.1004306428235413,-1.0
1455,자화전자,전기전자,A033240,12,2017,Annual,460781745.0,285668399.0,49704255,24865676,131742138.0,460781745.0,177150862.0,168193532,26488051,112262710,1500000,283630884.0,445631662.0,353579417.0,27894631,35003915,61516,24899512,38404974,-78997660,55231433,61.55,24.69,62.46,40.11,79.34,8.76,6.26,27894630.86,20.66,7.962491051357867,19.85383757906125,27.57836914512888,7.962491051357867,24.65868614296636,70.61502152210701,-0.3717702409821055,49.295586630803776,44.281419886571946,66.8199139714952,-23.738423070762,39.11214799886002,0.9671209131776694,1.5711676236216927,2.515548933654074,0.0
1456,제일연마,비금속광물,A001560,12,2011,Annual,92502533.0,51372492.0,15314878,22240841,29129154.0,92502533.0,22542510.0,18389307,4478773,10480941,1327257,69960023.0,87697880.0,69015156.0,7450674,477112,0,7442143,4853594,-5338846,-395650,75.63,12.89,32.22,17.04,78.7,11.12,8.5,7450673.72,21.3,3.2683769585065026,7.326637969064853,5.266422851998476,3.2683769585065026,-12.02831264622347,-10.096517152534512,9.397737972644473,8.07185125542722,-19.34955072562601,-6.63841786646916,-16.40930899987445,-15.743282783105371,0.9480592277402824,1.253542755410472,3.890333418949354,0.0
1457,제일연마,비금속광물,A001560,12,2012,Annual,97864795.0,52737690.0,13178855,22107603,30237883.0,97864795.0,22067093.0,17162576,4339932,8899823,1396283,75797702.0,86097284.0,68159988.0,6714737,573597,0,7241281,13280219,-6027112,-2357621,77.45,11.37,29.11,14.68,79.17,9.94,7.8,6714736.54,20.83,5.796881259456965,2.6574494381156333,3.806251976971242,5.796881259456965,-2.108979878460737,-6.670893035827829,8.344306862220453,-1.825125077139833,-9.877455381888945,-2.6989806565125174,173.61619039416976,12.89166235549779,0.8797574653888561,1.135882510000105,3.901614227120899,0.0
1458,제일연마,비금속광물,A001560,12,2013,Annual,90066058.0,43857418.0,13871296,22427582,30222540.0,90066058.0,27867723.0,24377336,6012183,14236360,367077,62198335.0,85918549.0,69342908.0,5120930,675282,0,6650990,7261512,3832332,-13594146,69.06,17.33,44.8,25.09,80.71,9.64,5.96,5120930.0,19.29,-7.968889118911449,-16.83856839387542,-0.0507409860670438,-7.968889118911449,26.286335041955923,42.0377453827444,-17.941661344825466,-0.2075965601888163,-23.73595570459424,-8.151748288735106,-45.32084147106309,-163.58488111719177,0.9539503660746428,1.3813641313710407,3.083084649578295,0.0
1459,제일연마,비금속광물,A001560,12,2014,Annual,96649814.0,49868944.0,14170532,21895834,29561762.0,96649814.0,31112044.0,28396170,6887462,17577353,0,65537770.0,88242569.0,69531025.0,6860813,535115,0,6508972,10060981,-7483914,658650,67.81,18.45,47.47,27.2,78.8,10.19,7.77,6860812.95,21.2,7.309919126248432,13.706976548414218,-2.186374805029623,7.309919126248432,11.641858934797078,16.485944157310705,5.369010279776787,2.7049106706865,33.97591843669021,-2.135291137108908,38.55215002054669,-295.2835505900846,0.9130133349247832,1.3464383820200168,2.836283241306808,0.0
1460,제일연마,비금속광물,A001560,12,2015,Annual,97389006.0,52497450.0,12388230,20229063,28420164.0,97389006.0,30580668.0,27907796,6261058,19679639,0,66808337.0,86575558.0,70949727.0,4130093,471972,0,2635132,8757762,-4216992,-126249,68.6,20.21,45.77,29.46,81.95,3.98,4.77,4130092.67,18.05,0.7648147155254748,5.270827471301587,-3.8617386879713056,0.7648147155254748,-1.7079430718213162,-1.719858699254162,1.9386790243244525,-1.889123377629676,-39.80169697089835,-59.51538891241197,-12.95320009052795,-43.65258606659563,0.8889664404214168,1.2958795546729445,2.831055162038972,0.0
1461,제일연마,비금속광물,A001560,12,2016,Annual,98362305.0,54086344.0,12669219,16904338,27695028.0,98362305.0,27963005.0,25167932,5775064,16156317,0,70399299.0,86409643.0,70752705.0,4177108,563566,0,4694960,12055752,-629030,-4769102,71.57,16.43,39.72,22.95,81.88,6.84,4.83,4177108.12,18.12,0.9993930937132632,3.026611768762111,-2.5514842208510857,0.9993930937132632,-8.559862067107238,-9.817557789228504,5.375020785205287,-0.1916418488460691,1.1383520903766486,78.16792479465924,37.65790849306021,-85.08344336436967,0.8784833071978132,1.22742192361887,3.090141528065385,0.0
1462,제일연마,비금속광물,A001560,12,2017,Annual,98981772.0,54026585.0,12990087,17734635,28779480.0,98981772.0,26151221.0,22138579,6600703,12921752,500000,72830552.0,82451325.0,65666788.0,6295081,474560,0,4016762,6193602,-8099747,-2694763,73.58,13.56,35.91,18.43,79.64,5.61,7.63,6295080.69,20.36,0.6297808901489343,-0.1104881483577457,3.915692015187711,0.6297808901489343,-6.479217809387794,-12.036559062540377,3.4535187630206465,-4.5808753080949565,50.70429110283958,-14.445234890180105,-48.62533668575797,1187.656709536906,0.8329950387228873,1.1320980376477168,3.1528671261659253,0.0
1463,제일파마홀딩스,서비스업,A002620,12,2011,Annual,384131035.0,257724250.0,133855385,65599673,65993599.0,384131035.0,152735614.0,130577734,101499882,6000000,0,231395420.0,462853352.0,329679984.0,30856294,17591489,7283321,27014788,23627761,-24750632,-1769842,60.24,1.56,66.01,2.59,71.23,12.27,6.67,30856293.64,28.77,11.08824023456516,7.323211764801996,44.33970319566291,11.08824023456516,11.553459173884129,10.615452252322344,10.78328588963564,7.314121914497895,-27.68954720603589,3.147759073962209,19.89451023424269,21.21767415327087,1.2049361020777714,2.000270152278727,3.0304219158735304,0.0
1464,제일파마홀딩스,서비스업,A002620,12,2012,Annual,390765178.0,226000345.0,131978470,66945187,104964676.0,390765178.0,149359847.0,121243355,89669212,16376469,8000000,241405330.0,426819209.0,319038595.0,6320256,18262535,5514819,11171838,-3942836,-22306589,15803874,61.78,6.24,61.87,10.1,74.75,4.73,1.48,6320255.81,25.25,1.727052072218016,-12.309243309467387,59.05281359181518,1.727052072218016,-2.210202919667448,-7.148522733592544,4.325889423394802,-7.7852181137493375,-79.5171254201817,-58.64547225023568,-116.68730270295184,-9.874669058955742,1.092265209465517,1.7680604193784786,2.857656977915892,0.0
1465,제일파마홀딩스,서비스업,A002620,12,2013,Annual,396097415.0,238654513.0,151540124,63615057,98475989.0,396097415.0,158494932.0,129968173,108142857,6000000,8000000,237602483.0,451968239.0,342551577.0,1372767,18085872,4675764,484386,12915737,-2672618,-14180597,59.99,3.53,66.71,5.89,75.79,0.2,0.3,1372766.57,24.21,1.3645629908200174,5.599180833108908,-6.181781573831557,1.3645629908200174,6.116158514811554,7.196120562648578,-1.575295375624064,5.892197321419057,-78.2798829667659,-95.66422284318838,-427.574796415575,-88.01870604241644,1.141053240652934,1.902203349449004,2.8516258109754578,0.0
1466,제일파마홀딩스,서비스업,A002620,12,2014,Annual,409567197.0,253796832.0,178308192,58772692,93288626.0,409567197.0,174354298.0,143118944,107425876,7627106,7000000,235212899.0,512736239.0,383860835.0,8551227,16766787,5847260,2095459,-3657644,2698996,1083230,57.43,3.82,74.13,6.64,74.87,0.89,1.67,8551226.94,25.13,3.4006235562026976,6.344870168032402,-5.267642450384525,3.4006235562026976,10.006229095072891,10.118454923575792,-1.0057066617439323,13.4451925503553,522.9190387006681,332.6010660919184,-128.3192821284608,-200.9869723245148,1.2518977172871586,2.1798814655993843,2.940772007811359,0.0
1467,제일파마홀딩스,서비스업,A002620,12,2015,Annual,445166106.0,289194166.0,193350409,73623242,92082516.0,445166106.0,203777651.0,175029982,129398469,19345475,5000000,241388455.0,594715655.0,454500267.0,13148434,20298625,5864077,9761371,2743174,-3999221,6821072,54.22,5.92,84.42,10.91,76.42,4.1,2.21,13148434.39,23.58,8.691835982167294,13.947114201961352,-1.2928800130468154,8.691835982167294,16.87561094708432,22.296865186484325,2.6255175741871195,15.98861359202659,53.76078777934441,365.8345021305594,-174.99838693978967,-248.1743952195557,1.3359410049066045,2.463728660925395,2.918453775875549,0.0
1468,제일파마홀딩스,서비스업,A002620,12,2016,Annual,491984997.0,312749806.0,188935301,80452470,115159754.0,491984997.0,239905268.0,193554339,140161244,27457797,27500000,252079729.0,40603633.0,24886803.0,3132953,1554430,1760571,7890255,11355091,-29876431,34847983,51.24,11.58,95.17,22.6,61.29,3.2,7.72,3132953.24,38.71,10.517173335743578,8.145268048042166,25.06147638276957,10.517173335743578,17.72893976484202,10.58353362568476,4.429074290234802,-93.17259724733496,-76.17242479218437,-19.168577856532654,313.93987402913564,647.0562642074544,0.0825302260182539,0.1610745662139298,0.1692486094136124,0.0
1469,제일파마홀딩스,서비스업,A002620,12,2017,Annual,244107934.0,38523418.0,16345062,6255329,5060839.0,244107934.0,37383552.0,15367628,5000176,678579,0,206724382.0,48236359.0,23133368.0,4367535,700862,1225513,520875415,5923126,-3793805,-23800342,84.69,0.28,18.08,0.33,47.96,227.06,9.05,4367535.15,52.04,-50.38305324582896,-87.68235271103573,-95.60537529456688,-50.38305324582896,-84.4173692759427,-92.06030302425822,-17.99246102807418,18.79813562495749,39.40633644998823,6501.502929879959,-47.837265240762925,-87.30167937395198,0.1976025859118532,0.2333365737187208,1.29030967950825,0.0
1470,조광페인트,화학,A004910,12,2011,Annual,201751646.0,81726106.0,51090609,29051347,78773762.0,201751646.0,85640060.0,73243168,21360522,49203522,0,116111586.0,166766165.0,143036578.0,6405379,0,644173,6030612,-3277495,-6088737,8519593,57.55,24.39,73.76,42.38,85.77,5.28,3.84,6405378.86,14.23,5.294600956002471,5.752781590484002,4.482052738594233,5.294600956002471,8.0233464474055,9.887245919239662,3.368691661440515,7.862080105408586,-26.29602299381993,-57.80882537207896,-130.03800971097573,98.49972843255703,0.826591347859437,1.4362577477841014,1.9472915479041,1.0
1471,조광페인트,화학,A004910,12,2012,Annual,217570680.0,83285181.0,50930323,27719282,81564886.0,217570680.0,90467038.0,76018270,21679431,50064576,0,127103642.0,172960466.0,146399568.0,7084126,0,616277,12752248,7550663,-6509091,-1028946,58.42,23.01,71.18,39.39,84.64,10.49,4.1,7084125.75,15.36,7.840845075434966,1.9076829624061544,3.543215315779902,7.840845075434966,5.636355229083212,3.7888885417954654,9.466803769263809,3.71436316233571,10.596515834582142,111.45860486464724,-330.37908524650686,6.9037963045538,0.7949621980314627,1.360782927054128,1.9118617103391848,-1.0
1472,조광페인트,화학,A004910,12,2013,Annual,226436953.0,89599921.0,54437268,31410592,83150645.0,226436953.0,89772084.0,75625421,23000234,44406591,0,136664868.0,184561296.0,153572067.0,10226871,0,571843,11745719,9852718,-1348162,-7547985,60.35,19.61,65.69,32.49,83.21,8.91,5.54,10226870.99,16.79,4.075123081841725,7.582069131842317,1.944168719858208,4.075123081841725,-0.7681847613934312,-0.5167823471910138,7.522385550525756,6.70721481520522,44.363200202819655,-7.892953462009212,30.4881174010812,-79.28801425575399,0.8150670354586514,1.3504662807708565,2.0558873959080644,0.0
1473,조광페인트,화학,A004910,12,2014,Annual,241620451.0,88984633.0,54297338,31325083,96342390.0,241620451.0,91360622.0,76554564,21432838,44455599,0,150259829.0,193792839.0,154696564.0,16367992,0,445571,16756605,19447503,-16738039,-2050751,62.19,18.4,60.8,29.59,79.83,11.68,8.45,16367992.1,20.17,6.705397594711493,-0.6867059626090466,15.86487392851854,6.705397594711493,1.7695233631871643,1.2286120033632608,9.947663359979252,5.001884577143412,60.04887516426089,42.66138156378507,97.38211324022468,1141.5450813774603,0.8020547855032354,1.2897182186996898,2.1211856350978,0.0
1474,조광페인트,화학,A004910,12,2015,Annual,240788271.0,86970158.0,52070912,31426790,96867004.0,240788271.0,74711702.0,58965246,18961249,28500000,0,166076569.0,189482109.0,147844959.0,18318055,0,813641,19297939,21198381,-2955014,-18055328,68.97,11.84,44.99,17.16,78.03,12.2,9.67,18318055.3,21.97,-0.3444162100334824,-2.2638459384329845,0.5445308134871985,-0.3444162100334824,-18.22329974942596,-22.976184672673472,10.52625981625468,-2.2244010781017565,11.913880456442062,15.166162835490836,9.003099266779913,-82.34551849233951,0.7869241645910569,1.1409322226544794,2.5361771172071546,0.0
1475,조광페인트,화학,A004910,12,2016,Annual,252381851.0,93696168.0,52992621,34339115,100726731.0,252381851.0,69119880.0,45432533,22431989,13000000,7400000,183261971.0,188696551.0,146328630.0,16661798,0,932467,18202786,18152380,-6570653,-10725000,72.61,8.08,37.72,11.13,77.55,10.42,8.83,16661797.51,22.45,4.814844158252218,7.733698724567106,3.984563205856961,4.814844158252218,-7.484533011977157,-22.950320600714523,10.3478787546484,-0.4145816215292419,-9.041664084969725,-5.674973892289737,-14.369026578020272,122.35607005584406,0.7476629173307712,1.0296547067039894,2.729989563060584,0.0
1476,조광페인트,화학,A004910,12,2017,Annual,265062344.0,97393635.0,52584995,38754436,117605169.0,265062344.0,83235361.0,59887584,25522352,26863731,12400000,181826983.0,201245024.0,166824646.0,5170512,0,1201675,4300154,13425599,-26844002,14664119,68.6,14.81,45.78,21.59,82.9,2.36,2.57,5170511.76,17.1,5.024328393565836,3.9462307572706745,16.756662141651347,5.024328393565836,20.42173829005489,31.81652011346144,-0.7830255192442515,6.650080742599274,-68.96786289210804,-76.3763964483239,-26.039455983182368,308.5438996702458,0.7592365666244919,1.1067940559735294,2.417782797866402,0.0
