Unnamed: 0,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,통합_등급차이
152,LG화학,화학,A051910,12,2022,Annual,67973823000,29674369000,7450395000,11880631000,29662743000,67973823000,30492696000,16459563000,4756246000,1402367000,5285629000,37481127000,50983251000,41122379000,2979354000,375702000,48222000,2195518000,569880000,-9229217000,13331856000,55.14,23.49,81.35,42.59,80.66,7.24,5.84,2979354000,19.34,32.92934693,45.36411607,21.67703608,32.92934693,9.193744428,9.278038063,61.48705893,19.6810045,-40.72553354,-44.47214702,-89.65700488,72.5311419,0.750042424,1.360237941,1.671982399,2
153,LS,기타금융,A006260,12,2020,Annual,11660540000,6692220000,2346605000,1655435000,2386919000,11660540000,7212043000,4340518000,1306132000,1244974000,808535000,4448497000,10444316000,9152917000,336561000,76066000,0,194725000,701304000,-273951000,125232000,38.15,37.38,162.12,97.98,87.64,4.47,3.22,336561000,12.36,8.333971291,11.23235312,4.533500686,8.333971291,11.08808684,9.23972187,4.147866893,2.881825417,24.72336073,109.778721,130.8994591,64.722117,0.895697455,2.34783029,1.448177167,1
154,LS,기타금융,A006260,12,2021,Annual,12625931000,7485506000,2839896000,2223241000,2470922000,12625931000,7915665000,5173933000,1446951000,1537208000,622753000,4710266000,12829274000,11216879000,470136000,73071000,0,352129000,-133177000,-444232000,279629000,37.31,38.9,168.05,104.27,87.43,7.69,3.66,470136000,12.57,8.279127725,11.85385418,3.519306688,8.279127725,9.756209163,19.20081889,5.884436923,22.83498508,39.68819917,80.83399666,-118.9899102,62.15746612,1.016105189,2.723683546,1.620744941,-3
155,LS,기타금융,A006260,12,2022,Annual,17257356000,11461292000,3355933000,4661997000,3938770000,17257356000,11363417000,8504994000,1771530000,3597977000,976955000,5893939000,17491338000,15611056000,560129000,84536000,0,847180000,467114000,-1039601000,971069000,34.15,41.84,192.8,122.51,89.25,15.98,3.2,560129000,10.75,36.68184944,53.11312288,59.40486992,36.68184944,43.55606257,64.38160293,25.12964236,36.33926596,19.14190787,140.5879663,-450.7467506,134.0220876,1.013558392,2.967682224,1.539267458,3
156,LS네트웍스,유통업,A000680,12,2020,Annual,1228401794,277925725,24843451,114736141,98329697,1228401794,735193129,593783241,17055631,84935440,0,493208666,334864621,250863652,-32273794,0,9944862,-24668585,27963444,-5663165,16148831,40.15,45.77,149.06,114,74.91,-4.87,-9.64,-32273793.6,25.09,4.67037741,3.808634264,-11.56694282,4.67037741,12.36427197,249.0366836,-5.023649216,-16.86842041,51.03544222,-64.35173724,-224.58321,-130.3692315,0.272601866,0.678951211,0.455478442,-1
157,LS네트웍스,유통업,A000680,12,2021,Annual,1309373198,280148930,30986779,97981595,97993370,1309373198,755744195,171369784,17208768,12832883,367186342,553629003,390470564,279937431,4309070,0,11430616,60088303,24412586,11405750,-55023068,42.28,40.34,136.51,95.42,71.69,11.48,1.1,4309069.59,28.31,6.591605808,0.79992775,-0.342040106,6.591605808,2.795328899,-71.13933635,12.25046135,16.60549951,-113.3516066,-343.5822849,-12.69821414,-301.402396,0.29821182,0.705292826,0.516670279,1
158,LS네트웍스,유통업,A000680,12,2022,Annual,1300442455,282285965,25464628,105903071,96499244,1300442455,748565972,210966611,21741689,22547380,388632275,551876483,362911032,245353980,8016375,0,12407245,-2397223,-2739665,-901896,-25091652,42.44,39.98,135.64,94.22,67.61,-0.43,2.21,8016374.66,32.39,-0.682062457,0.762821047,-1.524721519,-0.682062457,-0.949821785,23.10607277,-0.316551335,-7.058030628,86.03492169,-103.9895003,-111.2223465,-107.90738,0.279067352,0.657594667,0.484808348,1
159,LX하우시스,화학,A108670,12,2020,Annual,2385372000,1072702000,405403000,247005000,1139666000,2385372000,1548157000,971548000,215387000,247600000,125790000,837215000,3038037000,2284830000,70987000,11942000,35526000,-79466000,463875000,-79850000,-202370000,35.1,39.76,184.92,113.28,75.21,-9.07,2.34,70987000,24.79,-7.024028494,4.916913627,-14.93938028,-7.024028494,-6.149608299,-0.303436103,-8.598787307,-4.668309063,3.21328351,-787.124946,34.8603209,-59.19170444,1.273611412,3.628741721,1.962357177,0
160,LX하우시스,화학,A108670,12,2021,Annual,2547391000,1148724000,469797000,357559000,1171245000,2547391000,1683973000,1220060000,278901000,244178000,73855000,863418000,3459792000,2627603000,70452000,11919000,49694000,12664000,130732000,-147304000,-81906000,33.89,38.36,195.04,113.18,75.95,1.49,2.04,70452000,24.05,6.792190065,7.086963574,2.770899544,6.792190065,8.772753668,25.57897294,3.129781478,13.88248399,-0.753659121,-115.9363753,-71.81740771,84.4758923,1.358170772,4.007088108,2.054541255,0
161,LX하우시스,화학,A108670,12,2022,Annual,2483729000,1078800000,466612000,374560000,1096652000,2483729000,1703786000,1060606000,226856000,323324000,118019000,779943000,3611151000,2851053000,14940000,8983000,41950000,-117721000,72002000,-180836000,67767000,31.4,44.92,218.45,143.05,78.95,-14.33,0.41,14940000,21.05,-2.499105948,-6.087101863,-6.368693143,-2.499105948,1.176562807,-13.06935724,-9.667970786,4.374800566,-78.79407256,-1029.572015,-44.92396659,22.76380818,1.453923113,4.630019117,2.11948625,0
162,MH에탄올,음식료품,A023150,12,2020,Annual,449679366,37728511,9609406,8357467,395517355,449679366,369253871,146138663,496354,44520549,164313891,80425495,94645239,59823958,15781923,0,40800,3802823,18985796,-6483966,-9089875,17.89,53.26,459.13,297.81,63.21,4.76,16.67,15781923.13,36.79,-0.397605002,14.97393298,-1.764978372,-0.397605002,-0.760982075,-48.24218874,1.305491938,17.02028807,101.5802193,-150.3548907,66.99719613,68.23545407,0.210472719,1.176806422,0.256314819,0
163,MH에탄올,음식료품,A023150,12,2021,Annual,451460752,52073620,9911269,9185766,385959512,451460752,366757413,297329931,541838,45807596,24478958,84703339,102066937,58211274,23335313,0,40500,8688865,26371475,-2714918,-9563109,18.76,52.34,432.99,278.96,57.03,10.52,22.86,23335312.78,42.97,0.396145817,38.02193254,-2.416542,0.396145817,-0.676081741,103.4574047,5.319014822,7.841596765,47.86102429,128.4846021,38.90107636,-58.12874404,0.226081529,1.204993076,0.278295498,-1
164,MH에탄올,음식료품,A023150,12,2022,Annual,447440404,52735465,11660413,8772681,376473746,447440404,352042677,190941543,631879,73992274,119332861,95397727,110722402,67461914,21924889,0,24500,11905847,16477364,-16817578,-11299564,21.32,51.4,369.03,241.08,60.93,13.22,19.8,21924889.18,39.07,-0.890519936,1.270979433,-2.457710124,-0.890519936,-4.012116859,-35.78125742,12.62569826,8.48018492,-6.044161482,37.02419131,-37.51823135,519.4506795,0.247457317,1.160639834,0.314514146,-1
165,NAVER,서비스업,A035420,12,2020,Annual,17014238664,10544659200,0,4344942,1684563341,17014238664,8759106629,7911751492,0,481207513,150678259,8255132035,5304145900,0,1215342457,0,762604197,844996977,1447212218,-2503202276,1192133679,48.52,5.13,106.1,10.57,0,11.45,22.91,1215342457,100,38.33246186,86.83899185,5.531141355,38.33246186,51.13370555,109.687313,26.92536704,21.75973559,5.222137167,112.9415643,6.660218318,132.1802533,0.311747472,0.642527082,0.605557864,1
166,NAVER,서비스업,A035420,12,2021,Annual,33691006757,5527878426,0,6139905,2111261660,33691006757,9663630408,3923319147,0,461321818,1552014026,24027376349,6817599707,0,1325478171,0,1071730155,16477625560,1379905729,-13998804731,11642326424,71.32,11.76,40.22,16.49,0,102.08,19.44,1325478171,100,98.01654028,-47.57650939,25.32990649,98.01654028,10.32666706,-50.41149673,191.0598673,28.53341208,9.062113593,1850.021835,-4.650768433,459.2358582,0.202356663,0.283742994,0.705490527,-1
167,NAVER,서비스업,A035420,12,2022,Annual,33899042889,6439570711,529577096,8651839,2457820240,33899042889,10448720409,5480633711,0,261430486,328034313,23450322480,8220078709,0,1304664411,0,1300591276,673180300,1453390445,-1215888096,-339465121,69.18,12.38,44.56,17.9,0,2.84,15.87,1304664411,100,0.617482682,16.49262547,16.41476216,0.617482682,8.124172468,39.69380276,-2.401651602,20.57144834,-1.570283122,-95.91457945,5.325343207,-91.31434348,0.242487044,0.350531585,0.786706734,1
168,NICE,서비스업,A034310,12,2020,Annual,2730355253,1545261329,235721065,88293376,620853714,2730355253,1480757599,1232837035,83186890,411182854,115989939,1249597654,2055514098,0,153148432,18043935,32670498,52928234,309342816,-207396101,41103410,45.77,22.86,118.5,49.95,0,4.28,7.45,153148431.9,100,6.453763166,2.913794946,14.70522433,6.453763166,10.40491037,8.939753739,2.122926073,9.698521866,-0.408038589,-31.85126104,18.51360058,-41.40731616,0.752837601,1.644940747,1.388150295,1
169,NICE,서비스업,A034310,12,2021,Annual,3083783180,1697126345,310345589,138831660,780522601,3083783180,1763338212,1510661817,129657978,494242265,105333104,1320444968,2449866532,0,144268812,19901535,38616298,101055238,229477209,-328291068,26565324,42.82,25.39,133.54,59.3,0,7.86,5.89,144268811.8,100,12.94439347,9.827788553,25.71763419,12.94439347,19.08351598,22.53540201,5.669610036,19.18509994,-5.798048262,90.92879237,-25.8178315,58.29182247,0.794435403,1.855334066,1.389334454,0
170,NICE,서비스업,A034310,12,2022,Annual,3378563521,1846042760,255244035,194941665,866425515,3378563521,2058288744,1828895173,101161194,635205408,100269787,1320274778,2752922079,0,145242619,30622023,41593988,69015235,200613308,-309624243,37436318,39.08,27.96,155.9,71.55,0,5.23,5.28,145242618.7,100,9.559048863,8.774621609,11.00582019,9.559048863,16.72682699,21.06582376,-0.012888837,12.37028806,0.674994815,-31.7054352,-12.57811228,-5.68605936,0.814820281,2.085112982,1.337480996,0
171,NI스틸,철강금속,A008260,12,2020,Annual,287376146,57442411,34830532,21854798,221573643,287376146,165936197,145852002,19065225,101138096,10373604,121439949,192571841,159654019,18614457,163868,34300,12133553,34156335,-29859386,-5704416,42.26,42.69,136.64,101.03,82.91,10.45,9.67,18614457.46,17.09,11.09537469,11.8225764,9.745544253,11.09537469,12.2780195,14.64009086,9.519110349,29.91907948,53.99316801,89.06977795,138.0528021,79.96294953,0.670103778,1.58573717,1.160517382,0
172,NI스틸,철강금속,A008260,12,2021,Annual,341056807,90159242,37758385,40215958,242625054,341056807,199203740,168634422,24363859,106441466,20410120,141853067,248212749,203372791,31201432,229513,25200,22054807,28000901,-41904263,15757931,41.59,42.37,140.43,101.87,81.93,16.75,12.57,31201431.6,18.07,18.67958136,56.95588056,9.500864234,18.67958136,20.04839426,15.62023125,16.80922807,28.89358471,67.61935092,81.76709658,-18.02135387,40.33866269,0.727775385,1.74978768,1.246024543,-1
173,NI스틸,철강금속,A008260,12,2022,Annual,397444643,117828394,57966364,45447687,271214712,397444643,209249323,176853500,19143604,107891745,22510115,188195320,355390202,265673513,67734933,600984,17200,48789612,42398673,-34203373,-6438250,47.35,36.42,111.19,76.92,74.76,29.57,19.06,67734933.43,25.24,16.53326802,30.68920211,11.78347311,16.53326802,5.042868673,4.873902909,32.66919354,43.17967285,117.0891804,121.2198547,51.4189597,-18.37734266,0.894187928,1.888411476,1.698405505,0
174,NPC,화학,A004250,12,2020,Annual,410578593,165595946,64732626,27986713,181878041,410578593,115195206,98320023,32422428,40570598,11869804,295383388,431333367,368759400,20692503,2572605,71115,18864944,70138976,-55007107,-9873928,71.94,16.23,39,22.56,85.49,6.51,4.8,20692502.74,14.51,1.687423099,-0.498346643,-0.012100052,1.687423099,-3.652746636,-1.160847082,3.934002546,-5.090386228,4.28172617,31.27722366,74.08613806,211.9547035,1.050550064,1.460249237,3.744369076,0
175,NPC,화학,A004250,12,2021,Annual,499980383,157573259,77799930,33142058,205365254,499980383,176774337,134474402,35598044,63993339,32846160,323206045,486902151,411098784,28271811,2780181,79607,26181241,45283732,-88398100,25891853,64.64,23.13,54.69,35.78,84.43,8.46,5.81,28271810.81,15.57,21.77458628,-4.844736356,12.91371563,21.77458628,53.45633133,36.77214254,9.41916781,12.88302465,36.6282803,38.78250049,-35.43713555,60.70305243,0.97384251,1.506476004,2.754371247,-1
176,NPC,화학,A004250,12,2022,Annual,527275693,164109366,78901042,29472269,232615569,527275693,182861270,151332618,32829962,53851540,24361280,344414424,544581476,465185223,23483130,3112334,51196,28189180,64028206,-42901531,-23731380,65.32,19.17,53.09,29.35,85.42,8.44,4.31,23483130.05,14.58,5.459276189,4.147979829,13.26919451,5.459276189,3.443335217,12.53637551,6.561875722,11.84618406,-16.93800585,7.669380531,41.39339487,-51.46781322,1.032821128,1.581180804,2.97811273,0
177,POSCO홀딩스,철강금속,A005490,12,2020,Annual,79086973226,35830815053,7471915619,9051790403,29400141332,79086973226,31412381141,16854968423,3755512911,5194395327,3350341693,47674592085,57792795733,53072389982,2403035193,116273000,71743000,1788152419,8685737216,-6259265694,-1090867623,60.28,26.85,65.89,44.55,91.83,3.75,4.16,2403035193,8.17,0.035811503,2.836894348,-1.757107351,0.035811503,0.47475386,3.254646767,-0.251313886,-10.21341311,-37.88768339,-9.80939877,44.65006223,69.95671654,0.730749874,1.212234719,1.839809452,0
178,POSCO홀딩스,철강금속,A005490,12,2021,Annual,91471614112,46621630511,9266728873,15215098404,29596698065,91471614112,36666670760,21083623165,5468175292,5110423912,3828844863,54804943352,76332345050,64451218881,9238089233,123092000,89218000,7195889964,6259365289,-5583507767,-768666229,59.91,24.62,66.9,41.09,84.44,14.04,12.1,9238089233,15.56,15.65952063,30.11602009,0.668557102,15.65952063,16.72681098,25.0884762,14.95629214,32.07934325,284.4342047,302.4203914,-27.93512936,-10.79612146,0.834492162,1.392800364,2.081790996,0
179,POSCO홀딩스,철강금속,A005490,12,2022,Annual,98406780635,47649465547,9769552610,15472417125,31781196297,98406780635,40149380046,23188189987,5520806865,6833119976,2709261000,58257400589,84750203702,77100911278,4850053016,179714000,103551000,3560483539,6186764806,-4219870542,1319408406,59.2,25.54,68.92,43.13,90.97,6.3,5.72,4850053016,9.03,7.581769044,2.204631251,7.380884946,7.581769044,9.498296992,9.981997902,6.299536184,11.0279052,-47.49939199,-50.520595,-1.159869726,-24.42259028,0.861223212,1.454754295,2.110872038,1
180,S-Oil,화학,A010950,12,2020,Annual,15690510000,4996549000,1196327000,2192289000,10077801000,15690510000,10008033000,6565111000,2003623000,1875586000,0,5682477000,16829681000,17366204000,-1099146000,0,0,-796108000,1630972000,-635596000,-548688000,36.22,38.71,176.12,106.88,103.19,-13.07,-6.53,-1099146000,-3.19,-3.93605104,-11.23340739,-0.604962611,-3.93605104,1.740997431,14.20245762,-12.53187424,-31.0094218,-361.6534588,-1316.750982,140.0440358,-40.56823335,1.072602548,2.961680443,1.681617257,-1
181,S-Oil,화학,A010950,12,2021,Annual,18693235000,8377423000,1970996000,3545340000,9564839000,18693235000,11705193000,8505027000,3075770000,2358921000,0,6988042000,27463918000,24695192000,2140942000,0,0,1378541000,1477165000,196582000,-466134000,37.38,31.25,167.5,83.6,89.92,21.76,7.8,2140942000,10.08,19.13720459,67.66418182,-5.090019142,19.13720459,16.95797766,29.54886825,22.97527997,63.18739494,-294.7823128,-273.1600486,-9.43038875,-130.9287661,1.469190218,3.930130643,2.346302022,0
182,S-Oil,화학,A010950,12,2022,Annual,19613135000,9205981000,2303579000,4733160000,9588032000,19613135000,11129666000,8213158000,3172420000,1939122000,0,8483469000,42446028000,38291440000,3405166000,0,0,2104387000,1651456000,-773199000,-1514109000,43.25,26.61,131.19,61.52,90.21,27.2,8.02,3405166000,9.79,4.921031592,9.890368434,0.242481865,4.921031592,-4.916851862,-3.43172338,21.39979983,54.55197616,59.04989486,52.65320364,11.79902042,-493.3213621,2.164163353,5.003381046,3.813773747,1
183,SBS,서비스업,A034120,12,2020,Annual,1169090151,658236082,322444008,2374596,299098841,1169090151,597980910,241375490,71044170,0,0,571109241,860343114,636936464,74511503,2875121,752700,-57790657,66506840,-47613011,-54289234,48.85,25.48,104.71,52.15,74.03,-9.49,8.66,74511503.36,25.97,-6.305103138,-8.195140702,-4.464016766,-6.305103138,-0.443514826,-38.58752401,-11.74573796,5.219608209,492.3317127,-376.0597092,-208.948228,-442.2331149,0.735908273,1.506442292,1.438746789,0
184,SBS,서비스업,A034120,12,2021,Annual,1462149708,912734275,313067624,2080518,298345308,1462149708,740552349,515466364,87454617,2000000,0,721597359,1049034570,701824417,172342279,3168988,1302287,144824285,140125099,-141669594,-2448431,49.35,20.34,102.63,41.21,66.9,22.41,16.43,172342279.3,33.1,25.06731895,38.6636649,-0.251934443,25.06731895,23.84213887,113.5537307,26.35014586,21.93211673,131.2962054,-350.6015548,110.6927633,197.5438667,0.717460438,1.453767197,1.416556941,-1
185,SBS,서비스업,A034120,12,2022,Annual,1407888697,782158059,352170528,2031586,310047039,1407888697,534612152,306018025,22622944,62000000,75222,873276545,1173781581,804343355,185603490,3424287,2052001,156555166,-55802201,232209231,-43292807,62.03,18.22,61.22,29.38,68.53,19.63,15.81,185603490.4,31.47,-3.711043452,-14.30604937,3.922210501,-3.711043452,-27.80899923,-40.63278492,21.01991978,11.89160153,7.694693999,8.100078657,-139.8231305,-263.9090114,0.833717597,1.344112112,2.195575945,2
186,SGC에너지,전기가스업,A005090,12,2020,Annual,2675392824,979491903,319377834,150532957,1451249244,2675392824,1997593170,1385618235,259570558,639744961,235007983,677799654,106548367,93008513,7017229,80,428653,31721614,-23599765,83890158,15492293,25.33,51.64,294.72,203.85,87.29,6.41,6.59,7017229.31,12.71,284.4769961,450.4020272,793.375043,284.4769961,421.2126566,296.5045162,116.8308414,-62.51528475,525.7561084,7334.189909,-486.0955308,11.49309574,0.039825317,0.157197435,0.053338372,2
187,SGC에너지,전기가스업,A005090,12,2021,Annual,2591549831,829788527,269036509,184273902,1486011734,2591549831,1852133114,1115766791,265733952,427213391,311284054,739416716,1898386810,1642284041,152238223,0,2804628,98486293,116999419,-16961007,-72890421,28.53,50.75,250.49,177.86,86.51,13.9,8.02,152238223.4,13.49,-3.133857288,-15.28377882,2.395349396,-3.133857288,-7.281765786,-19.47516547,9.090748518,1681.713661,2069.492017,210.4706242,-595.7651866,-120.2181131,0.732529542,2.56741127,1.024973203,0
188,SGC에너지,전기가스업,A005090,12,2022,Annual,3054362176,1311038342,361042975,213207373,1423351283,3054362176,2187874938,1623193757,403773796,579688627,313532143,866487239,2823334066,2530191225,209400218,0,2825239,148411627,341242894,-284937081,26813399,28.37,45.71,252.5,161.13,89.62,18.48,7.42,209400218.4,10.38,17.85851615,57.99668221,-4.216686152,17.85851615,18.12730529,45.47786958,17.18523807,48.72280249,37.54772873,50.69267253,191.6620415,1579.953796,0.924361259,3.258367739,1.290445819,0
189,SG세계물산,유통업,A004060,12,2020,Annual,267195626,139288373,13894671,40271335,7433265,267195626,70956781,68315345,8240006,37500544,0,196238845,167802761,118631997,-20761643,1971829,984630,-10351536,5327720,7250327,-3361679,73.44,14.27,36.16,19.44,70.7,-5.16,-12.37,-20761642.68,29.3,-7.135027193,-4.090569499,-84.60776483,-7.135027193,-14.34698315,-7.507991248,-4.218950657,-31.82621464,-19052.0968,-207.0677723,-82.90482338,-79.95018468,0.628014626,0.85509452,2.364858702,0
