,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,환경_등급차이,사회_등급차이,지배구조_등급차이,통합_등급차이,t+1년도_환경_등급차이,t+1년도_사회_등급차이,t+1년도_지배구조_등급차이,t+1년도_통합_등급차이
279,대림B&Co,비금속광물,A005750,12,2022,Annual,337590813.0,122695057.0,45329879,56527630,119679810.0,337590813.0,179629163.0,89151176,31317798,15000000,50000000,157961649.0,253490953.0,211400927.0,1454991,846597,534208,-859786,7285293,-2851345,4776908,46.79,28.33,113.72,60.54,83.4,-0.55,0.57,1454990.63,16.6,3.370599112,9.90597859,-0.671839712,3.370599112,6.167473584,-17.37782568,0.363938104,-2.638071996,-39.7798038,-193.9460725,-365.3950439,-72.87174321,0.750882261,1.604762641,1.411190415,1.0,1.0,0.0,1.0,-1.0,-1.0,-2.0,-1.0
280,대림통상,기계,A006570,12,2021,Annual,165802431.0,91795560.0,30065242,53063809,66156575.0,165802431.0,89665371.0,81786778,15796997,40596818,2576667,76137061.0,155229119.0,129005150.0,2943842,332204,675604,340648,-2709491,-2367238,-343940,45.92,35.95,117.77,78.28,83.11,0.45,1.9,2943841.6,16.89,3.851530592,8.071220967,2.596175868,3.851530592,7.740678842,27.7584318,-0.383294453,-0.857525637,-142.9681053,-102.6604487,-127.5160905,-59.7422265,0.936229451,2.038811545,1.731204781,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
281,대림통상,기계,A006570,12,2022,Annual,171792619.0,97249047.0,32486760,53343773,63680431.0,171792619.0,91462723.0,79560377,19788529,48103812,6500000,80329896.0,174112262.0,140022993.0,6951768,327081,536105,3827885,6589528,-2320826,-1699659,46.76,34.28,113.86,73.31,80.42,4.89,3.99,6951768.18,19.58,3.612846907,5.940904985,-3.742853979,3.612846907,2.004510749,-2.722201625,5.506956724,12.16469121,136.1460975,1023.706876,-343.2016936,-1.960597118,1.013502577,2.167465298,1.903641793,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
282,대상,음식료품,A001680,12,2021,Annual,2870530106.0,1523432149.0,326591575,515073453,992792536.0,2870530106.0,1623307569.0,953797738,199447418,328822336,53058569,1247222537.0,3469992523.0,2586789346.0,153245195,27705000,32202000,144949592,58662398,-29642302,46616078,43.45,34.99,130.15,80.52,74.55,12.34,4.42,153245195.1,25.45,13.53440318,16.98742011,6.084982917,13.53440318,13.77378579,22.04443774,13.22434234,11.46050477,-12.12576991,14.1238868,-51.54571963,-122.8376698,1.20883335,2.782175931,2.137606323,0.0,0.0,-1.0,-1.0,2.0,2.0,1.0,2.0
283,대상,음식료품,A001680,12,2022,Annual,3190196448.0,1721004721.0,358556615,706516280,1063612922.0,3190196448.0,1867569947.0,997239387,177107627,469896612,179229500,1322626501.0,4084090278.0,3113752793.0,139998991,34665000,39759000,82218895,-90934880,-228794318,303096038,41.46,42.12,141.2,101.58,76.24,6.4,3.43,139998990.8,23.76,11.13614316,12.96891182,7.133452704,11.13614316,15.04720256,4.554597612,6.045750599,17.69737978,-8.643797282,-43.27759474,-255.0139154,671.8507085,1.280200246,3.087863637,2.18684729,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0
284,대상홀딩스,기타금융,A084690,12,2021,Annual,3626092434.0,1822610185.0,398970077,597200115,1122179067.0,3626092434.0,2134955897.0,1207059740,254195891,402050841,114785740,1491136537.0,4205969182.0,3093254357.0,163034063,32451000,63154000,142732812,23259927,-133871837,174303762,41.12,36.57,143.18,88.94,73.54,10.13,3.88,163034063.1,26.46,18.4936207,17.21252173,12.81422033,18.4936207,23.11066361,28.10016915,12.45525405,12.0307473,-21.24509594,-13.39496265,-83.8754414,-184.5455726,1.159917806,2.820646586,1.97004968,0.0,0.0,-1.0,-1.0,3.0,3.0,1.0,2.0
285,대상홀딩스,기타금융,A084690,12,2022,Annual,4015327449.0,2099794475.0,472248115,841510803,1216909956.0,4015327449.0,2460226575.0,1312750489,229861372,606082037,291215436,1555100874.0,5226659820.0,4027224013.0,143809242,40388000,75611000,78060701,-132878778,-260721113,364739291,38.73,43.07,158.2,111.2,77.05,5.13,2.75,143809242.0,22.95,10.73428276,15.20809509,8.441690973,10.73428276,15.23547528,8.756049556,4.28963649,24.26766802,-11.79190449,-45.30991164,-671.2777087,94.7542656,1.301677108,3.360977997,2.124462793,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
286,대성홀딩스,서비스업,A016710,12,2021,Annual,1244012863.0,346582912.0,204481528,1880992,545340015.0,1244012863.0,647101707.0,286509680,232173588,27600000,3116671,596911156.0,938585208.0,786639161.0,21148139,0,781146,23947536,68159768,-72448460,-16619623,47.98,18.26,108.41,38.06,83.81,4.06,2.25,21148139.0,16.19,5.324363109,10.07140827,4.039439589,5.324363109,7.94674085,-19.56625142,2.621725126,6.13845663,-16.8003198,-49.78520535,-6.070968448,42.34541823,0.754481916,1.572403529,1.450444649,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
287,대성홀딩스,서비스업,A016710,12,2022,Annual,1391346078.0,521682901.0,290163890,1971016,554893092.0,1391346078.0,786541939.0,496194552,353971628,40000000,2295700,604804139.0,1253169918.0,1108734845.0,6984421,0,720050,4902357,74633025,-45657907,470131,43.47,17.07,130.05,39.27,88.47,0.82,0.56,6984420.66,11.53,11.84338357,50.52181828,1.751765273,11.84338357,21.54842593,73.18596426,1.322304487,33.51690473,-66.97382687,-79.52876237,9.497181681,-36.97877498,0.900688864,2.072026028,1.593265223,1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
288,대양금속,철강금속,A009190,12,2021,Annual,157542367.0,116945914.0,42936762,36102655,32471467.0,157542367.0,57964910.0,43524877,15859617,6453633,12000000,99577457.0,203423902.0,181231876.0,15188009,63103,0,15243418,-5352047,-11092692,16376011,63.21,17.05,58.21,26.97,89.09,17.39,7.47,15188009.08,10.91,35.51209405,43.81713102,4.436702976,35.51209405,43.1539296,38.77310898,31.42808297,44.79034928,1328.202852,-2440.043536,-161.4048391,-29.25330927,1.291232993,2.042871029,3.509431861,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,0.0,-1.0
289,대양금속,철강금속,A009190,12,2022,Annual,400877091.0,148466664.0,49469674,56376923,115454139.0,400877091.0,226378022.0,106391763,8012210,16351493,100837988,174499069.0,254967649.0,229128528.0,13712413,2571,0,9266192,13126903,-112559555,98539078,43.53,39.67,129.73,91.14,89.87,6.76,5.38,13712413.23,10.13,154.4566891,26.95327175,255.5556606,154.4566891,290.5432131,144.4389745,75.23953137,25.33809768,-9.715532826,-39.21184868,-345.2688289,914.7181135,0.636024494,1.461140455,1.126291531,1.0,1.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0
290,대영포장,종이목재,A014160,12,2021,Annual,246069404.0,96366398.0,48552377,15626578,136778421.0,246069404.0,78837068.0,40556646,21562102,4800000,0,167232336.0,295763691.0,255557390.0,11523086,0,87414,10049917,10048392,-30780612,18561304,67.96,13.96,47.14,20.54,86.41,6.26,3.9,11523086.09,13.59,18.32697799,64.5495293,-2.357151139,18.32697799,45.81934682,-2.461530085,8.668455082,13.44704498,145.0801636,203.2897096,-40.9543203,837.1044899,1.20195232,1.768579559,3.751581566,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
291,대영포장,종이목재,A014160,12,2022,Annual,247356883.0,100263705.0,41709783,11344685,117180276.0,247356883.0,80340610.0,69518889,25568145,0,0,167016273.0,302554046.0,262845512.0,11909475,0,75173,12852542,26673101,-3940695,-19567968,67.52,12.66,48.1,18.75,86.88,7.69,3.94,11909475.25,13.12,0.523217832,4.044259286,-14.32838956,0.523217832,1.907151088,71.41182977,-0.129199296,2.29587174,3.353172926,27.88704623,165.4464615,-87.19747678,1.223147876,1.811524354,3.76589182,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
292,대우건설,건설업,A047040,12,2021,Annual,10457976991.0,7148890217.0,737138165,1603790331,363979990.0,10457976991.0,7241599093.0,5048964447,246986806,360401920,440606449,3216377898.0,8685207680.0,7446343103.0,738313485,14921000,16321000,484926502,1746844561,-916460926,-581481492,30.76,18.64,225.15,60.6,85.74,16.46,8.5,738313485.1,14.26,12.37987215,19.68387501,3.815475235,12.37987215,9.242511531,2.280722746,20.14877171,6.741081228,32.25320882,71.59239689,327.7462902,-2044.177363,0.830486402,2.700306977,1.199349421,0.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,1.0
293,대우건설,건설업,A047040,12,2022,Annual,11140353752.0,8028170448.0,1153981449,1926669675,353509027.0,11140353752.0,7415736591.0,5406234805,339100906,573147000,799587716,3724617161.0,10419213132.0,9165519755.0,760006515,15752000,13199000,508010239,-423144222,332679103,430435582,33.43,22.52,199.1,67.35,87.97,14.64,7.29,760006514.6,12.03,6.524940355,12.29953467,-2.876796332,6.524940355,2.40468294,7.076111582,15.80160289,19.96504305,2.938186887,4.760254782,-124.2233471,-136.3004132,0.935267709,2.7973917,1.405013919,2.0,0.0,1.0,1.0,0.0,-1.0,-1.0,-1.0
