,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,환경_등급
3207,코아스,기타제조업,A071950,12,2018,Annual,78534357.0,38438820.0,13273452,18357549,33460572.0,78534357.0,55088039.0,51697569,20466242,16221932,187557,23446318.0,108592320.0,79586123.0,1232092,1609979,553169,-124422,2855391,-1743548,118813,29.85,25.35,234.95,84.92,73.29,-0.53,1.13,1232092.0,26.71,-0.6769490147277568,2.256079375712261,-3.1584535913924405,-0.6769490147277568,-0.5737221377898005,6.97736713919157,-0.9186473934934324,-4.799016818144974,86.8901495616297,-77.65983233472726,-322.4935501289974,-72.4700368245555,1.38273647545112,4.631529777937841,1.9712504197145229,3.0
3208,코오롱,기타금융,A002020,12,2011,Annual,3808664515.0,2255123940.0,1020467222,305379168,285351551.0,3808664515.0,2813981326.0,2352970481,804221605,785933440,119505958,994683189.0,592073843.0,432985790.0,91667707,2517072,6906231,88775440,18738373,-62552974,189000603,26.12,39.2,282.9,150.11,73.13,10.51,15.48,91667706.99,26.87,282.4235947147934,3003.2100523948566,391.0782081034778,282.4235947147934,831.8259232586058,1031.9228526930408,43.33798535666269,115.40892005724317,29.34956846722092,22.907158628460643,-1167.8875873789118,-53.50940931878796,0.1554544488411051,0.5952386142116654,0.210404325547397,3.0
3209,코오롱,기타금융,A002020,12,2012,Annual,3917250143.0,2245480317.0,988303965,221712713,331147516.0,3917250143.0,3006287774.0,2317277902,802737984,721236030,97948656,910962368.0,4777097504.0,4285071009.0,43298290,9936458,10497333,-11954421,168706612,-192678404,12541809,23.26,39.55,330.01,170.05,89.7,-1.25,0.91,43298290.41,10.3,2.851015823849745,-0.4276316183313589,16.048963056100575,2.851015823849745,6.83396319027314,-1.516915715186995,-8.416832809265461,706.8415047344018,-52.76603788071191,-113.46591016614504,800.3268960437493,208.024369872486,1.219502796505482,5.244011906318396,1.5890353363090914,3.0
3210,코오롱,기타금융,A002020,12,2013,Annual,3775562705.0,1780103745.0,749933796,194700901,608096862.0,3775562705.0,2948117794.0,2072443316,725602465,702171146,216208409,827444911.0,4427687063.0,3941170738.0,76917157,7137802,9396668,-84865055,13423900,-55070090,38481401,21.92,41.45,356.29,189.12,89.01,-9.76,1.74,76917157.36,10.99,-3.6170127724212575,-20.72503457174593,83.63322465628885,-3.6170127724212575,-1.9349438368171377,-10.565611737318504,-9.168046884676585,-7.314283217108897,77.64479151486121,609.9051890509796,-92.04305045258096,-71.41864949223888,1.1727224281393571,5.351035463676928,1.5018691152745711,3.0
3211,코오롱,기타금융,A002020,12,2014,Annual,3578435131.0,1547206146.0,635549941,200873458,611853232.0,3578435131.0,2657647172.0,1979958495,575819474,642691353,253352057,920787959.0,3619927000.0,3174351196.0,95461800,5933890,9022653,20554507,-25715801,20730355,-82287845,25.73,39.44,288.63,153.27,87.69,2.35,2.64,95461799.68,12.31,-5.221144221467777,-13.083372227836076,0.617725601747976,-5.221144221467777,-9.85274817007532,-4.462598339167312,11.2808776462461,-18.243386479366464,24.10989137313017,-124.22022468494248,-291.5672867050559,-137.64358293222327,1.0115949758710323,3.931336161184532,1.3620796011367606,3.0
3212,코오롱,기타금융,A002020,12,2015,Annual,3291820462.0,1301171160.0,429288655,153364493,463471817.0,3291820462.0,2486323367.0,1769351199,559993288,522566915,239366284,805497095.0,3590809185.0,3259185588.0,28989915,4386723,6098317,-75769787,225932860,6796805,-182772247,24.47,37.6,308.67,153.65,90.76,-8.78,0.81,28989914.87,9.24,-8.00949740620015,-15.901887840613584,-24.25114508506837,-8.00949740620015,-6.446446571426224,-10.63695509435414,-12.520891794155188,-0.8043757512237071,-69.63192083115969,-468.6285786372789,-978.5760163566362,-67.21327251752321,1.0908277734012093,4.457879745674315,1.4442245255220658,3.0
3213,코오롱,기타금융,A002020,12,2016,Annual,3333623695.0,1276747098.0,453469861,214481084,455887321.0,3333623695.0,2502328965.0,1917684778,632920795,580816206,152044817,831294730.0,3936858959.0,3476157204.0,134163551,4388458,5615695,28414331,136822456,-96897016,-51533383,24.94,37.04,301.02,148.53,88.3,3.47,3.41,134163551.2,11.7,1.2699123017967384,-1.877082950409081,-1.636452470636418,1.2699123017967384,0.6437456290857346,8.38350119997855,3.202697459759296,9.63709727171147,362.79387504240697,-137.50087221440913,-39.44109944874774,-1525.6259521937145,1.180954816497367,4.73581609136389,1.573277939897083,2.0
3214,코오롱,기타금융,A002020,12,2017,Annual,3688369202.0,1433920365.0,458985168,239433033,498155348.0,3688369202.0,2785427604.0,2256846587,697530687,755498269,86965237,902941598.0,4405819011.0,3945685792.0,108993787,4892891,9346399,98520276,56204951,-55031740,37697143,24.48,38.31,308.48,156.48,89.56,11.36,2.47,108993787.0,10.44,10.64143825027617,12.310446387245278,9.27159520630756,10.64143825027617,11.313406149219071,17.686004128046527,8.618708312995071,11.912035886576966,-18.760508209863943,246.7274172318187,-58.9212526633786,-43.20594970643884,1.1945168093831189,4.879406398773534,1.581738834164293,3.0
3215,코오롱,기타금융,A002020,12,2018,Annual,3473906794.0,1255533870.0,406117391,177233574,491748265.0,3473906794.0,2644701222.0,1931832308,518358836,772708920,207450158,829205572.0,4324491258.0,3883946839.0,105015810,6298268,9040120,-4522544,27279318,-81189383,62134185,23.87,44.07,318.94,184.64,89.81,-0.52,2.43,105015810.1,10.19,-5.8145591250384765,-12.440474335546526,-1.286161641287853,-5.8145591250384765,-5.052236209546801,-14.401257084649144,-8.166201021563745,-1.8459167931535347,-3.6497282179946633,-104.59047029060292,-51.46456403813964,47.53192066978076,1.2448495352463391,5.21522214035484,1.6351530456546974,3.0
3216,코오롱글로벌,건설업,A003070,12,2011,Annual,2793465702.0,2126806011.0,962609000,298936835,223012881.0,2793465702.0,2314663606.0,1995955351,777121000,496986000,86506000,478802096.0,1519722974.0,1345001080.0,-20295147,6247000,1651000,13707577,59043139,141778398,-151889034,17.14,39.33,483.43,229.46,88.5,3.55,-1.34,-20295147.07,11.5,45.27252852511954,54.44178925651764,30.51768194438109,45.27252852511954,42.01632070813239,78.93455951240097,63.382193699634826,25.31700046316372,-343.17391967518574,-123.12143155832412,-136.1727307019475,-5874.781701987267,0.5440277906086137,3.174010696060111,0.6565632129267599,3.0
3217,코오롱글로벌,건설업,A003070,12,2012,Annual,2761406575.0,2057797216.0,910896000,208818810,240793223.0,2761406575.0,2316448934.0,1852911114,763372000,420508000,47800000,444957641.0,4059652440.0,3722863472.0,-13599965,4034000,2916000,-23288415,32468772,-40314224,-14676386,16.11,38.58,520.6,239.44,91.7,-5.04,-0.34,-13599965.24,8.3,-1.1476470599602109,-3.244715063013804,7.972787006863524,-1.1476470599602109,0.0771312079808073,-7.166705253618677,-7.068568680618304,167.13108306277405,-32.98907862061802,-269.8944678552599,-45.00839123746453,-128.4346731016103,1.470139340129586,9.12368294401309,1.7525326720627807,3.0
3218,코오롱글로벌,건설업,A003070,12,2013,Annual,2439992829.0,1456250828.0,581926517,148207853,527857569.0,2439992829.0,2046542671.0,1487496262,631985000,382807115,72309000,393450158.0,3662760474.0,3330029603.0,21777179,2595000,2036000,-75988300,21824169,59453407,-92072411,16.13,38.72,520.15,240.14,90.92,-18.13,0.59,21777179.03,9.08,-11.63949376053035,-29.23253969452353,119.21612345377346,-11.63949376053035,-11.6517251487142,-19.72112149573949,-11.575817168627967,-9.776501113479553,-260.1267282673154,226.29227880042504,-32.7841256207657,-247.47501278953052,1.5011357535428231,9.30933791618912,1.789730810846113,4.0
3219,코오롱글로벌,건설업,A003070,12,2014,Annual,2218075186.0,1244871803.0,472016807,156396381,533998135.0,2218075186.0,1713626740.0,1449588808,494765000,336848022,66299125,504448446.0,2824251604.0,2561767091.0,7799740,426000,1486000,21367402,-57305781,65759069,-71301970,22.74,35.35,339.7,155.44,90.71,4.76,0.28,7799740.12,9.29,-9.095012098496625,-14.515289600920312,1.1632997915769216,-9.095012098496625,-16.2672362378512,-2.5484066729036248,28.21152457130287,-22.892812018479813,-64.1838825864452,-128.11933152866953,-362.57944116910016,10.606056604964632,1.273289391552663,5.598692247730702,1.648113639963391,3.0
3220,코오롱글로벌,건설업,A003070,12,2015,Annual,1979654412.0,969946124.0,264151000,118475680,416252588.0,1979654412.0,1542039318.0,1124204013,474981000,239584000,58925102,437615093.0,3029125532.0,2762009953.0,42108227,295000,1712000,-25420154,188191991,49524085,-206420881,22.11,29.48,352.37,133.37,91.18,-5.4,1.39,42108227.07,8.82,-10.748994240811092,-22.084657901115623,-22.04980491177183,-10.748994240811092,-10.013115341559152,-22.44669613922682,-13.248797479693298,7.254096189937043,439.8670596712198,-218.9669853171668,-428.3996618072441,-24.68858553943335,1.530128447489854,6.921894560889837,1.964363357432888,3.0
3221,코오롱글로벌,건설업,A003070,12,2016,Annual,2083700283.0,1000326735.0,315918967,180971510,391674394.0,2083700283.0,1647488013.0,1304205444,567483543,246202644,48836387,436212269.0,3185076053.0,2893269333.0,60691919,290000,1287000,6137320,97891993,-64897614,-29430960,20.93,28.16,377.68,134.49,90.84,1.4,1.91,60691918.74,9.16,5.25575930674107,3.1321957218316543,-5.904634519653729,5.25575930674107,6.8382624080406185,16.011456009630876,-0.3205611557826282,5.148367717102587,44.1331619115666,-124.1435201376042,-47.982912301512336,-231.04253011438777,1.528567269959909,7.301665449029357,1.933292399014256,4.0
3222,코오롱글로벌,건설업,A003070,12,2017,Annual,2263440652.0,1139103653.0,307974830,206193548,415869548.0,2263440652.0,1798008411.0,1489672963,616895382,314269730,1610000,465432241.0,3653606034.0,3322181716.0,72509169,594000,2866000,15249106,38513230,-52509058,43220589,20.56,28.89,386.31,140.47,90.93,3.38,1.98,72509168.6,9.07,8.626018361010136,13.873158953409348,6.177364252205875,8.626018361010136,9.136357704109145,14.220728785732618,6.698567206049866,14.710166200229205,19.470878816667515,148.4652258640579,-60.65742578149369,-19.08938593643828,1.6141823867887304,7.849920379710008,2.032029445272712,4.0
3223,코오롱글로벌,건설업,A003070,12,2018,Annual,2033409112.0,948459990.0,248901000,131519714,376429672.0,2033409112.0,1586677731.0,1257862450,414410000,338887000,35550000,446731381.0,3358253405.0,3048862687.0,76764013,279000,2272000,14451160,9024738,-27033363,4839683,21.97,35.0,355.17,159.3,90.79,3.17,2.29,76764013.37,9.21,-10.162914578597048,-16.73628756241027,-9.483713387930004,-10.162914578597048,-11.753597964676043,-15.56116803873281,-4.017955429950549,-8.083866357004165,5.868008223897858,-5.232739545518273,-76.56717444888419,-48.5167625745638,1.6515384853847357,7.517388631805116,2.116531504405415,4.0
3224,코웨이,서비스업,A021240,12,2011,Annual,1624718677.0,572595639.0,205305807,103704352,568897145.0,1624718677.0,886816164.0,578334839,51918146,168176966,90620863,737902513.0,1824366638.0,580844990.0,234728998,8645374,60844614,167053757,314468715,-324223694,30547166,45.42,33.61,120.18,74.0,31.84,22.79,12.87,234728997.7,68.16,17.088449698168073,23.57024570611221,20.82199264894836,17.088449698168073,34.50544981183368,42.44355656336476,1.3208084250885932,15.18253345981202,-22.841091560524863,-13.518121770362113,-9.399108096018091,6.096193195988797,1.122881557174344,2.472368105351608,2.0572095007505977,4.0
3225,코웨이,서비스업,A021240,12,2012,Annual,1755108360.0,779164518.0,233010796,71687168,630421983.0,1755108360.0,970023539.0,759158935,46264933,330095355,30083333,785084821.0,1992838137.0,678300742.0,226146503,8565222,54922181,94042698,454295658,-319391792,-75636507,44.73,33.53,123.56,74.95,34.04,12.35,11.35,226146503.3,65.96,8.025369859153786,36.07587360615578,10.814755978429114,8.025369859153786,9.38270843245479,31.266332893356964,6.394111304510486,9.234519832301393,-3.65634202553875,-43.70512840366709,44.46450038758228,-1.490298855209515,1.1354501992116317,2.538373031415417,2.054422451494757,3.0
3226,코웨이,서비스업,A021240,12,2013,Annual,1667858723.0,691414547.0,212606268,65766152,638306129.0,1667858723.0,726970215.0,676732638,36662814,181773836,0,940888509.0,2118341565.0,720983776.0,339032348,7029976,50235494,245074652,536755119,-76293602,-372941069,56.41,19.66,77.26,34.85,34.04,28.4,16.0,339032347.9,65.96,-4.971182349105785,-11.2620594204214,1.250614066863842,-4.971182349105785,-25.056435666557576,-10.85758109400372,19.845459220768703,6.2977231150810775,49.91713048952165,160.59934180110403,18.151056376594287,-76.11284826004545,1.2700965230374612,2.251426757513945,2.913931714520106,3.0
3227,코웨이,서비스업,A021240,12,2014,Annual,1621649446.0,596810516.0,208800401,61909650,675187865.0,1621649446.0,582214417.0,526041232,59047507,164403283,932000,1039435029.0,2160315531.0,726567159.0,364428570,7545750,43029918,249668412,536738887,-299195910,-327922716,64.1,10.2,56.01,15.91,33.63,25.21,16.87,364428569.9,66.37,-2.770575011106624,-13.682678707076724,5.778063898239649,-2.770575011106624,-19.91220479369984,-22.2674949512336,10.473772296862016,1.981454109833325,7.490796128987665,1.8744329380910416,-0.0030240978474926,292.16382783971846,1.332171719559173,2.078355520766272,3.7105153495365952,3.0
3228,코웨이,서비스업,A021240,12,2015,Annual,1775397143.0,653318018.0,256015920,69820809,699511862.0,1775397143.0,537169312.0,472882081,59799441,80040719,7951000,1238227831.0,2315242283.0,728843093.0,463339187,8059361,46355623,343120385,512842862,-329499038,-213408380,69.74,4.96,43.38,7.11,31.48,30.13,20.01,463339186.7,68.52,9.480945304130795,9.468248377848631,3.6025524540492126,9.480945304130795,-7.736858395246504,-10.105510322430389,19.12508203531016,7.171487209939431,27.14129054151819,37.430435132498864,-4.452076340799948,10.128189252319665,1.304070073633097,1.8698031372224904,4.310079208322311,3.0
3229,코웨이,서비스업,A021240,12,2016,Annual,1967707893.0,733134076.0,292776989,70194665,669403180.0,1967707893.0,784364135.0,735390766,58724469,340000000,11812000,1183343759.0,2376328167.0,812176526.0,338797453,6783001,39405921,243311232,357544315,-367497963,-39978987,60.14,17.88,66.28,29.73,34.18,20.1,14.26,338797453.0,65.82,10.831984874946944,12.217029961050295,-4.304241805695064,10.831984874946944,46.01804635481486,55.512504183891885,-4.432469584831999,2.638422961110032,-26.87917134882873,-29.08866898129646,-30.28189695267709,11.532332607295803,1.2076630761372873,2.008146955545823,3.029623692572328,3.0
3230,코웨이,서비스업,A021240,12,2017,Annual,2158873075.0,791471167.0,314571051,74861006,712397814.0,2158873075.0,1176616545.0,1124750167,54187946,670000000,12303000,982256530.0,2516772499.0,798486300.0,472748951,8930474,42360429,325607409,553585083,-289677467,-218284527,45.5,31.6,119.79,69.46,31.73,30.07,18.78,472748950.7,68.27,9.71511994641372,7.957219956039796,6.422830856584816,9.71511994641372,50.00896809235165,52.94591923119143,-16.99313724102719,5.910140440632161,39.53733914286539,33.8234188054253,54.82978186913699,-21.17576254429469,1.1657806696208854,2.5622354467829296,2.1389912539433142,3.0
3231,코웨이,서비스업,A021240,12,2018,Annual,2378903077.0,843718066.0,301799501,102919052,781012733.0,2378903077.0,1291204845.0,1234310148,62483455,731112000,9985000,1087698232.0,2707315204.0,878256397.0,519827215,8359791,44717524,349811489,539129778,-393514165,-186778624,45.72,31.18,118.71,68.18,32.44,33.8,19.2,519827214.8,67.56,10.191891526554889,6.601238450421021,9.631545416280574,10.191891526554889,9.738797273159204,9.740828160286007,10.734639962128846,7.570914934731254,9.95840686698848,7.433516354660097,-2.61121649479128,35.84562481692786,1.1380519156813045,2.4890315386666915,2.096735629891476,3.0
3232,콤텍시스템,서비스업,A031820,12,2011,Annual,116722640.0,91386256.0,55714449,11707969,4665701.0,116722639.0,66382177.0,64241489,59516496,343850,0,50340462.0,180706217.0,165411552.0,408318,2089345,21180,3237309,4713247,5254143,-4882696,43.13,0.29,131.87,0.68,91.54,6.64,0.23,408317.56,8.46,8.883914927764636,13.80322562612426,-29.436232566827,8.8839139949215,10.465212195831452,10.009146438884065,6.866638622038468,13.479532519596903,-88.60154713986259,-24.39670263766567,-71.86118338149954,-764.6750151489659,1.5481676648163545,3.589681338244373,2.7222098636506,3.0
3233,콤텍시스템,서비스업,A031820,12,2012,Annual,119691215.0,97656330.0,47383476,16441898,4730942.0,119691215.0,64581846.0,61743476,53664311,1607471,0,55109369.0,160422329.0,143286539.0,781385,2739482,23514,6684553,1367061,-788312,1140863,46.04,1.34,117.19,2.92,89.32,12.68,0.49,781384.93,10.68,2.543272667581875,6.86106891171907,1.3983107790233484,2.543273546102731,-2.7120698376613905,-3.888473070728482,9.473307972421876,-11.224787025451366,91.36677785451536,106.48486134626012,-70.99534567146597,-115.00362666185522,1.3403016169565996,2.9109810529676,2.4840158486643444,3.0
3234,콤텍시스템,서비스업,A031820,12,2013,Annual,119842093.0,99579590.0,54198685,12754897,5209589.0,119842093.0,64044810.0,61121803,52448746,2444022,0,55797283.0,181677649.0,164085299.0,-1044912,3646781,82438,2186500,-6034073,4802133,-43560,46.56,2.04,114.78,4.38,90.32,3.94,-0.58,-1044911.89,9.68,0.1260560351066697,1.969416626653908,10.117371973699951,0.1260560351066697,-0.8315587634333044,-1.0068642717815268,1.2482705073251663,13.249601930414556,-233.7256282114451,-67.2902586006873,-541.3901793701964,-709.1665482702281,1.5159752675547815,3.2560303877161902,2.836727113407004,3.0
3235,콤텍시스템,서비스업,A031820,12,2014,Annual,116860847.0,91590512.0,46423233,10563532,9377211.0,116860847.0,65832787.0,59073425,51049537,2012534,0,51028060.0,186113130.0,169547251.0,-5148639,5122613,70285,-3392974,12280899,-7411175,-1387032,43.67,1.72,129.01,3.94,91.1,-6.35,-2.77,-5148638.53,8.9,-2.487645138173611,-8.022806681569994,79.99905558768647,-2.487645138173611,2.7917593947113017,-3.351304934509214,-8.547410812099931,2.441401583746816,392.7342206807846,-255.17832151840844,-303.525860558863,-254.33089837370187,1.592604664246529,3.647270344982741,2.8270583470816755,2.0
3236,콤텍시스템,서비스업,A031820,12,2015,Annual,107817629.0,76141127.0,35099178,12663587,7669479.0,107817629.0,53780835.0,49517960,38887579,4040871,0,54036795.0,146291127.0,131594584.0,701615,3662793,32069,1751747,-5092105,5854231,2079570,50.12,3.75,99.53,7.48,89.95,3.33,0.48,701615.26,10.05,-7.738449816301607,-16.86788801879391,-18.21151299677484,-7.738449816301607,-18.306914455862245,-16.175573026280432,5.896236306063751,-21.396665028415786,-113.62719351657788,-151.62865969500504,-141.46361760649606,-178.991941223895,1.3568386576187832,2.7072502542017896,2.720134914231064,2.0
3237,콤텍시스템,서비스업,A031820,12,2016,Annual,130290045.0,100747522.0,55226974,8917420,7897838.0,130290045.0,73173077.0,67435537,58874092,2651841,0,57116968.0,166860474.0,148982934.0,1522472,2877923,25920,4041237,11300985,-2134099,-1559268,43.84,2.04,128.11,4.64,89.29,7.27,0.91,1522471.77,10.71,20.84298848753204,32.31682530782609,2.9775034262431666,20.84298848753204,36.057904270173566,36.183996675145735,5.700140061970727,14.060556796448775,116.99536070351972,130.69752652637624,-321.9314998414212,-136.45395953798203,1.2806847522387454,2.9213818562637988,2.2803533873531108,3.0
3238,콤텍시스템,서비스업,A031820,12,2017,Annual,106679920.0,79057846.0,30749498,10136540,6980246.0,106679920.0,48331147.0,43677161,36453285,1638118,0,58348773.0,143622951.0,128443319.0,2127309,2741820,23251,865986,3131615,-8370128,-936802,54.7,1.54,82.83,2.81,89.43,1.5,1.48,2127309.07,10.57,-18.121204118089,-21.5287439030014,-11.618268189344985,-18.121204118089,-33.94954950438943,-35.231240169408004,2.1566358354315973,-13.926319662738107,39.72729876148791,-78.5712641946018,-72.28900843599031,292.208983744428,1.346297888112402,2.46145623319277,2.9716437518025383,3.0
3239,콤텍시스템,서비스업,A031820,12,2018,Annual,113538546.0,87497127.0,29022207,5417707,5428297.0,113538546.0,36551160.0,32959088,27068836,0,0,76987386.0,125165448.0,107107719.0,3160832,2597095,46584,6553668,4060659,-3493050,12618097,67.81,0.0,47.48,0.0,85.57,9.69,2.53,3160832.3,14.43,6.42916305149086,10.674817778364476,-22.23344277551249,6.42916305149086,-24.373489418738604,-24.539307854739,31.943453206805227,-12.851360365099309,48.583586117484565,656.786830272083,29.66660972054356,-58.26766329021491,1.1024048872353889,1.6257916329306206,3.42439058021688,2.0
3240,크라운해태홀딩스,기타금융,A005740,12,2011,Annual,1109065713.0,315486145.0,176654564,76671885,539953935.0,1109065713.0,890339947.0,432551251,121718219,126569002,100000000,218725766.0,1113353731.0,689270819.0,79392318,0,22770068,22782481,67723289,-31699097,-25121261,19.72,50.88,407.06,258.0,61.91,10.9,7.13,79392318.45,38.09,2.5038254374593727,11.265144375792111,3.039572924530254,2.5038254374593727,0.8722767333064319,-19.0692836625322,9.728237981672104,5.195443881589212,-25.28619473739565,-23.84689410723383,178.45017112629228,7.422597864859126,1.003866333572247,5.090180966608204,1.2504816107054892,3.0
3241,크라운해태홀딩스,기타금융,A005740,12,2012,Annual,1087996254.0,284462685.0,178317527,69829018,556684765.0,1087996254.0,852364545.0,451152529,118826640,116715547,100000000,235631708.0,1134459198.0,702637652.0,75623568,0,21822518,38259900,101701772,-41219875,-77495830,21.66,48.93,361.74,225.91,61.94,16.84,6.67,75623567.55,38.06,-1.8997484777531823,-9.833541184510652,3.0985661767609862,-1.8997484777531823,-4.265269926162263,4.300363935370988,7.729286909892452,1.895665897759491,-4.746995798762288,67.93561684524174,50.17252336932425,30.034855567021367,1.0427050587988511,4.814543881335359,1.3309554047675691,2.0
3242,크라운해태홀딩스,기타금융,A005740,12,2013,Annual,1091834196.0,306751218.0,182361074,74239035,543449919.0,1091834196.0,851012637.0,551790515,130662481,111344497,17500000,240821559.0,1118298354.0,679637996.0,69695411,0,28874501,19980125,99194812,-28643896,-64270341,22.06,47.45,353.38,215.11,60.77,8.39,6.23,69695410.92,39.23,0.352753236593406,7.835309928260004,-2.3774399502382693,0.352753236593406,-0.1586067848469707,22.30686509129598,2.202526580166375,-1.4245416695894295,-7.839033725570843,-47.777895394394655,-2.465011130779516,-30.50950300067625,1.0242382571428454,4.643680402384573,1.3140796098425034,3.0
3243,크라운해태홀딩스,기타금융,A005740,12,2014,Annual,1089820120.0,283787806.0,171939390,71259659,551591689.0,1089820120.0,825080353.0,434173036,129439335,86886490,112361111,264739767.0,1084125414.0,652586939.0,62770834,0,23503789,23775601,88261462,-32800174,-47725429,24.29,45.66,311.66,187.98,60.19,9.41,5.79,62770833.72,39.81,-0.1844672027473293,-7.486005157443254,1.4981638078043424,-0.1844672027473293,-3.0472266653309377,-21.315603621783897,9.931921419045375,-3.055798113067776,-9.935484848493116,18.996257530921355,-11.022098615399369,14.510169985256203,0.9947746367538158,4.095060694073966,1.3139634340559798,3.0
3244,크라운해태홀딩스,기타금융,A005740,12,2015,Annual,1121569714.0,285082302.0,160532814,73372154,573976053.0,1121569714.0,818119255.0,412166679,134512765,67441069,102467778,303450459.0,1204012618.0,718278496.0,87438755,0,27444319,43214539,112594406,-56412296,-49564994,27.06,41.96,269.61,155.09,59.66,15.21,7.26,87438754.6,40.34,2.913287561620725,0.4561492680908108,4.058140187097714,2.913287561620725,-0.8436872814495455,-5.068568329978007,14.62216743584277,11.058425755158986,39.29838019995082,81.76002785376488,27.569160365823087,71.98779494279512,1.0735067138234085,3.967740309135601,1.471683511470464,2.0
3245,크라운해태홀딩스,기타금융,A005740,12,2016,Annual,1177800258.0,312917489.0,181803837,73497211,601146384.0,1177800258.0,772938941.0,502918210,146053388,103442341,1094444,404861317.0,1188834513.0,725748576.0,65925320,0,24310191,44592983,82091916,-66480070,-14624096,34.37,35.25,190.91,102.56,61.05,12.59,5.55,65925319.54,38.95,5.013557632495069,9.763912668279207,4.733704630705216,5.013557632495069,-5.522460658868122,22.01816294810188,33.419246862961586,-1.2606267387141323,-24.60400425417768,3.18976907285764,-27.090590983711927,17.84677227106657,1.0093685282585496,2.936399362154918,1.538070408850057,3.0
3246,크라운해태홀딩스,기타금융,A005740,12,2017,Annual,1311341477.0,312707560.0,202488067,78668994,675652648.0,1311341477.0,818364713.0,501734722,144064196,136046970,70147940,492976764.0,948941901.0,637194569.0,34196284,0,15604370,175348449,43171044,-39872684,-17740316,37.59,33.57,166.0,89.31,67.15,39.06,3.6,34196284.09,32.85,11.338188974993413,-0.0670876532567366,12.39403013692586,11.338188974993413,5.87701946304191,-0.2353241494277957,21.764353199493257,-20.17880616492499,-48.12875538563939,293.2198233968784,-47.41133341314631,-40.02310166039236,0.7236421005846062,1.9249221673255168,1.1595586734444157,3.0
3247,크라운해태홀딩스,기타금융,A005740,12,2018,Annual,1286504596.0,280982586.0,161179360,73247300,698051536.0,1286504596.0,792811177.0,445804862,118680228,139808235,64912750,493693418.0,1092084364.0,723003243.0,41544954,0,18003803,10819579,81092622,-63538781,-1886461,38.37,35.69,160.59,93.01,66.2,2.19,3.8,41544954.0,33.8,-1.894005599275339,-10.145253283930844,3.3151484074402715,-1.894005599275339,-3.12251195513118,-11.14729707703984,0.1453727746080879,15.084428546063332,21.48967414120202,-93.8296694030068,87.84030796197561,59.35416085859684,0.8488771570622512,2.2120699287913133,1.377483561889794,3.0
3248,태경비케이,비금속광물,A014580,12,2011,Annual,165124624.0,52565998.0,30433421,6671939,51047858.0,165124624.0,67276272.0,49128014,7966658,16109376,6566640,97848352.0,128036408.0,99345212.0,10329109,0,25677,10950579,7801966,-13881716,6329480,59.26,15.72,68.76,26.53,77.59,11.43,8.07,10329108.53,22.41,10.846161684214618,24.96190297354235,18.08006844628931,10.846161684214618,21.987661192698905,28.023245353946848,4.296684328579925,28.08994191032199,39.68578940300609,16.67155879983597,-56.11859706685121,-26.401134851763807,0.7753925786380594,1.3085187985588147,1.9031436224646927,2.0
3249,태경비케이,비금속광물,A014580,12,2012,Annual,169785218.0,46697510.0,24477918,6835107,55774108.0,169785218.0,66466602.0,40806757,5660720,12515335,11783320,103318616.0,126234142.0,100384855.0,5908514,0,16731,8709152,15039441,-16258439,65766,60.85,16.54,64.33,27.18,79.52,8.66,4.68,5908514.04,20.48,2.822470620735529,-11.164038015600886,9.258468788249653,2.822470620735529,-1.2035000988164124,-16.937906344026032,5.590553022293099,-1.4076199326054195,-42.79744748554788,-20.4685706573141,92.7647595490675,17.12124783420148,0.7434931231763651,1.2217947441340098,1.899211607056428,2.0
3250,태경비케이,비금속광물,A014580,12,2013,Annual,178992100.0,45359931.0,30032287,5480482,62334413.0,178992100.0,66799403.0,44606526,6594766,11787623,8500000,112192697.0,125226073.0,96512275.0,8467699,0,11788,6377813,13676068,-5752045,-4159127,62.68,14.84,59.54,23.68,77.07,5.92,6.76,8467699.03,22.93,5.422664062545191,-2.864347585128202,11.762276861514298,5.422664062545191,0.5007040979769117,9.31161719124114,8.589043624045445,-0.7985708018675375,43.31351334701077,-26.76884041063929,-9.065316988842875,-64.62117304127413,0.6996178769901018,1.1161695578099884,1.8746585654365804,2.0
