,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,환경_등급,사회_등급,지배구조_등급,통합_등급
199,LG전자,전기전자,A066570,12,2023,Annual,60240793000.0,30341209000.0,9265022000,9125404000,16818629000.0,60240793000.0,36742257000.0,24160380000,9427288000,707605000,5536626000,23498536000.0,84227765000.0,64425110000.0,3549074000,2547621000,0,1150611000,5913596000,-5289705000,1503249000,39.01,24.09,156.36,61.76,76.49,5.0,4.21,3549074000.0,23.51,9.218650739,10.3789193,6.232952864,9.218650739,12.48498353,8.184605349,4.475098409,0.911071565,-0.053450154,-38.24288574,90.27999842,63.89247434,1.398184865,3.584383512,2.292394966,6.0,5.0,5.0,5.0
200,LG화학,화학,A051910,12,2020,Annual,41388894000.0,16319700000.0,5298365000,5349688000,20567475000.0,41388894000.0,22598454000.0,12624219000,3458526000,879757000,3131254000,18790440000.0,30058872000.0,23741385000.0,1805359000,217778000,27413000,682408000,5840832000,-5296375000,938069000,45.4,24.61,120.27,54.21,78.98,3.77,6.01,1805359000.0,21.02,21.64465023,37.49013878,10.6156341,21.64465023,35.80281813,41.18635638,8.091739954,9.892100626,118.7213705,81.44130347,87.14011498,-13.3367237,0.726254536,1.599689629,1.330129574,2.0,5.0,4.0,3.0
201,LG화학,화학,A051910,12,2021,Annual,51135302000.0,20413820000.0,6386979000,8283474000,24378259000.0,51135302000.0,27925314000.0,15062096000,3742132000,1688383000,3628563000,23209988000.0,42599284000.0,31384656000.0,5026370000,255142000,39055000,3953904000,5509816000,-5349305000,123670000,45.39,28.88,120.32,63.62,73.67,18.83,11.8,5026370000.0,26.33,23.54836541,25.08698077,18.52820533,23.54836541,23.57178947,19.31111144,23.52019431,41.71950298,178.4138778,479.4046963,-5.667274799,0.999362772,0.83306996,1.835385869,1.525471979,4.0,5.0,4.0,4.0
202,LG화학,화학,A051910,12,2022,Annual,67973823000.0,29674369000.0,7450395000,11880631000,29662743000.0,67973823000.0,30492696000.0,16459563000,4756246000,1402367000,5285629000,37481127000.0,50983251000.0,41122379000.0,2979354000,375702000,48222000,2195518000,569880000,-9229217000,13331856000,55.14,23.49,81.35,42.59,80.66,7.24,5.84,2979354000.0,19.34,32.92934693,45.36411607,21.67703608,32.92934693,9.193744428,9.278038063,61.48705893,19.6810045,-40.72553354,-44.47214702,-89.65700488,72.5311419,0.750042424,1.360237941,1.671982399,2.0,5.0,4.0,3.0
203,LG화학,화학,A051910,12,2023,Annual,77466694000.0,28859296000.0,8082952000,9375327000,38950393000.0,77466694000.0,36528509000.0,18390839000,4117913000,1875362000,6330484000,40938185000.0,55249785000.0,46463916000.0,1852322000,474555000,76836000,2053425000,7536462000,-13169629000,6157504000,52.85,28.31,89.23,53.56,84.1,5.24,3.35,1852322000.0,15.9,13.96548051,-2.746723949,31.31082651,13.96548051,19.79429107,11.73345854,9.223463318,8.368501255,-37.82806608,-6.471957871,1222.464729,42.69497618,0.713206956,1.349590486,1.512511365,4.0,6.0,5.0,5.0
204,LS,기타금융,A006260,12,2020,Annual,11660540000.0,6692220000.0,2346605000,1655435000,2386919000.0,11660540000.0,7212043000.0,4340518000,1306132000,1244974000,808535000,4448497000.0,10444316000.0,9152917000.0,336561000,76066000,0,194725000,701304000,-273951000,125232000,38.15,37.38,162.12,97.98,87.64,4.47,3.22,336561000.0,12.36,8.333971291,11.23235312,4.533500686,8.333971291,11.08808684,9.23972187,4.147866893,2.881825417,24.72336073,109.778721,130.8994591,64.722117,0.895697455,2.34783029,1.448177167,3.0,4.0,5.0,4.0
205,LS,기타금융,A006260,12,2021,Annual,12625931000.0,7485506000.0,2839896000,2223241000,2470922000.0,12625931000.0,7915665000.0,5173933000,1446951000,1537208000,622753000,4710266000.0,12829274000.0,11216879000.0,470136000,73071000,0,352129000,-133177000,-444232000,279629000,37.31,38.9,168.05,104.27,87.43,7.69,3.66,470136000.0,12.57,8.279127725,11.85385418,3.519306688,8.279127725,9.756209163,19.20081889,5.884436923,22.83498508,39.68819917,80.83399666,-118.9899102,62.15746612,1.016105189,2.723683546,1.620744941,4.0,6.0,4.0,5.0
206,LS,기타금융,A006260,12,2022,Annual,17257356000.0,11461292000.0,3355933000,4661997000,3938770000.0,17257356000.0,11363417000.0,8504994000,1771530000,3597977000,976955000,5893939000.0,17491338000.0,15611056000.0,560129000,84536000,0,847180000,467114000,-1039601000,971069000,34.15,41.84,192.8,122.51,89.25,15.98,3.2,560129000.0,10.75,36.68184944,53.11312288,59.40486992,36.68184944,43.55606257,64.38160293,25.12964236,36.33926596,19.14190787,140.5879663,-450.7467506,134.0220876,1.013558392,2.967682224,1.539267458,4.0,5.0,2.0,2.0
207,LS,기타금융,A006260,12,2023,Annual,18245954000.0,11617591000.0,3292227000,4828161000,4362411000.0,18245954000.0,11495353000.0,8631564000,1471481000,4004057000,992250000,6750601000.0,24480743000.0,22113378000.0,901702000,97561000,0,570596000,361391000,-714354000,372184000,37.0,41.77,170.29,112.9,90.33,9.03,3.68,901702000.0,9.67,5.728560041,1.363711875,10.75566738,5.728560041,1.161059213,1.488184471,14.53462616,39.95923582,60.98113113,-32.64760736,-22.633233,-31.2857529,1.34170803,3.626453852,2.129620813,5.0,5.0,5.0,5.0
208,LS네트웍스,유통업,A000680,12,2020,Annual,1228401794.0,277925725.0,24843451,114736141,98329697.0,1228401794.0,735193129.0,593783241,17055631,84935440,0,493208666.0,334864621.0,250863652.0,-32273794,0,9944862,-24668585,27963444,-5663165,16148831,40.15,45.77,149.06,114.0,74.91,-4.87,-9.64,-32273793.6,25.09,4.67037741,3.808634264,-11.56694282,4.67037741,12.36427197,249.0366836,-5.023649216,-16.86842041,51.03544222,-64.35173724,-224.58321,-130.3692315,0.272601866,0.678951211,0.455478442,1.0,4.0,3.0,3.0
209,LS네트웍스,유통업,A000680,12,2021,Annual,1309373198.0,280148930.0,30986779,97981595,97993370.0,1309373198.0,755744195.0,171369784,17208768,12832883,367186342,553629003.0,390470564.0,279937431.0,4309070,0,11430616,60088303,24412586,11405750,-55023068,42.28,40.34,136.51,95.42,71.69,11.48,1.1,4309069.59,28.31,6.591605808,0.79992775,-0.342040106,6.591605808,2.795328899,-71.13933635,12.25046135,16.60549951,-113.3516066,-343.5822849,-12.69821414,-301.402396,0.29821182,0.705292826,0.516670279,1.0,2.0,3.0,2.0
210,LS네트웍스,유통업,A000680,12,2022,Annual,1300442455.0,282285965.0,25464628,105903071,96499244.0,1300442455.0,748565972.0,210966611,21741689,22547380,388632275,551876483.0,362911032.0,245353980.0,8016375,0,12407245,-2397223,-2739665,-901896,-25091652,42.44,39.98,135.64,94.22,67.61,-0.43,2.21,8016374.66,32.39,-0.682062457,0.762821047,-1.524721519,-0.682062457,-0.949821785,23.10607277,-0.316551335,-7.058030628,86.03492169,-103.9895003,-111.2223465,-107.90738,0.279067352,0.657594667,0.484808348,2.0,4.0,3.0,3.0
211,LS네트웍스,유통업,A000680,12,2023,Annual,1309219122.0,285499588.0,29646797,107945961,89784918.0,1309219122.0,745211526.0,597891184,23933553,16291014,400000,564007597.0,379631754.0,257109475.0,11618277,0,12701142,10704984,15153531,630411,-19202376,43.08,38.79,132.13,90.03,67.73,1.92,3.06,11618277.3,32.27,0.674898529,1.138428189,-6.957905287,0.674898529,-0.448116282,183.4055973,2.198157445,4.607388733,44.93180521,-546.5577045,-653.1162022,-169.898414,0.289968079,0.67309688,0.509428183,3.0,5.0,4.0,4.0
212,LX하우시스,화학,A108670,12,2020,Annual,2385372000.0,1072702000.0,405403000,247005000,1139666000.0,2385372000.0,1548157000.0,971548000,215387000,247600000,125790000,837215000.0,3038037000.0,2284830000.0,70987000,11942000,35526000,-79466000,463875000,-79850000,-202370000,35.1,39.76,184.92,113.28,75.21,-9.07,2.34,70987000.0,24.79,-7.024028494,4.916913627,-14.93938028,-7.024028494,-6.149608299,-0.303436103,-8.598787307,-4.668309063,3.21328351,-787.124946,34.8603209,-59.19170444,1.273611412,3.628741721,1.962357177,5.0,6.0,5.0,5.0
213,LX하우시스,화학,A108670,12,2021,Annual,2547391000.0,1148724000.0,469797000,357559000,1171245000.0,2547391000.0,1683973000.0,1220060000,278901000,244178000,73855000,863418000.0,3459792000.0,2627603000.0,70452000,11919000,49694000,12664000,130732000,-147304000,-81906000,33.89,38.36,195.04,113.18,75.95,1.49,2.04,70452000.0,24.05,6.792190065,7.086963574,2.770899544,6.792190065,8.772753668,25.57897294,3.129781478,13.88248399,-0.753659121,-115.9363753,-71.81740771,84.4758923,1.358170772,4.007088108,2.054541255,5.0,6.0,5.0,5.0
214,LX하우시스,화학,A108670,12,2022,Annual,2483729000.0,1078800000.0,466612000,374560000,1096652000.0,2483729000.0,1703786000.0,1060606000,226856000,323324000,118019000,779943000.0,3611151000.0,2851053000.0,14940000,8983000,41950000,-117721000,72002000,-180836000,67767000,31.4,44.92,218.45,143.05,78.95,-14.33,0.41,14940000.0,21.05,-2.499105948,-6.087101863,-6.368693143,-2.499105948,1.176562807,-13.06935724,-9.667970786,4.374800566,-78.79407256,-1029.572015,-44.92396659,22.76380818,1.453923113,4.630019117,2.11948625,4.0,5.0,5.0,5.0
215,LX하우시스,화학,A108670,12,2023,Annual,2384792000.0,1105282000.0,459323000,336486000,1012757000.0,2384792000.0,1551810000.0,1041605000,271936000,242273000,85788000,832982000.0,3525807000.0,2685184000.0,109822000,10715000,42018000,61786000,371340000,-57382000,-254147000,34.93,37.33,186.3,106.87,76.16,7.66,3.11,109822000.0,23.84,-3.983405597,2.454764553,-7.650102311,-3.983405597,-8.919899565,-1.79152296,6.800368745,-2.363346202,635.0870147,-152.4851131,415.735674,-68.26848636,1.478454725,4.232752929,2.272061013,5.0,5.0,4.0,5.0
216,MH에탄올,음식료품,A023150,12,2020,Annual,449679366.0,37728511.0,9609406,8357467,395517355.0,449679366.0,369253871.0,146138663,496354,44520549,164313891,80425495.0,94645239.0,59823958.0,15781923,0,40800,3802823,18985796,-6483966,-9089875,17.89,53.26,459.13,297.81,63.21,4.76,16.67,15781923.13,36.79,-0.397605002,14.97393298,-1.764978372,-0.397605002,-0.760982075,-48.24218874,1.305491938,17.02028807,101.5802193,-150.3548907,66.99719613,68.23545407,0.210472719,1.176806422,0.256314819,2.0,3.0,4.0,3.0
217,MH에탄올,음식료품,A023150,12,2021,Annual,451460752.0,52073620.0,9911269,9185766,385959512.0,451460752.0,366757413.0,297329931,541838,45807596,24478958,84703339.0,102066937.0,58211274.0,23335313,0,40500,8688865,26371475,-2714918,-9563109,18.76,52.34,432.99,278.96,57.03,10.52,22.86,23335312.78,42.97,0.396145817,38.02193254,-2.416542,0.396145817,-0.676081741,103.4574047,5.319014822,7.841596765,47.86102429,128.4846021,38.90107636,-58.12874404,0.226081529,1.204993076,0.278295498,3.0,1.0,4.0,3.0
218,MH에탄올,음식료품,A023150,12,2022,Annual,447440404.0,52735465.0,11660413,8772681,376473746.0,447440404.0,352042677.0,190941543,631879,73992274,119332861,95397727.0,110722402.0,67461914.0,21924889,0,24500,11905847,16477364,-16817578,-11299564,21.32,51.4,369.03,241.08,60.93,13.22,19.8,21924889.18,39.07,-0.890519936,1.270979433,-2.457710124,-0.890519936,-4.012116859,-35.78125742,12.62569826,8.48018492,-6.044161482,37.02419131,-37.51823135,519.4506795,0.247457317,1.160639834,0.314514146,2.0,1.0,3.0,2.0
219,MH에탄올,음식료품,A023150,12,2023,Annual,445231563.0,59884864.0,12139034,10964395,366740534.0,445231563.0,346161545.0,183464749,497205,72818840,120434457,99070017.0,105484095.0,64578664.0,18917522,0,27800,5214660,19203342,1533262,-9563446,22.25,50.51,349.41,226.98,61.22,5.36,17.93,18917521.62,38.78,-0.493661498,13.55709862,-2.585362752,-0.493661498,-1.670573594,-3.915750278,3.849452304,-4.731027241,-13.71668062,-56.20084821,16.54377484,-109.1170203,0.236919625,1.064742878,0.304725053,1.0,1.0,2.0,1.0
220,NAVER,서비스업,A035420,12,2020,Annual,17014238664.0,10544659200.0,0,4344942,1684563341.0,17014238664.0,8759106629.0,7911751492,0,481207513,150678259,8255132035.0,5304145900.0,0.0,1215342457,0,762604197,844996977,1447212218,-2503202276,1192133679,48.52,5.13,106.1,10.57,0.0,11.45,22.91,1215342457.0,100.0,38.33246186,86.83899185,5.531141355,38.33246186,51.13370555,109.687313,26.92536704,21.75973559,5.222137167,112.9415643,6.660218318,132.1802533,0.311747472,0.642527082,0.605557864,4.0,4.0,6.0,5.0
221,NAVER,서비스업,A035420,12,2021,Annual,33691006757.0,5527878426.0,0,6139905,2111261660.0,33691006757.0,9663630408.0,3923319147,0,461321818,1552014026,24027376349.0,6817599707.0,0.0,1325478171,0,1071730155,16477625560,1379905729,-13998804731,11642326424,71.32,11.76,40.22,16.49,0.0,102.08,19.44,1325478171.0,100.0,98.01654028,-47.57650939,25.32990649,98.01654028,10.32666706,-50.41149673,191.0598673,28.53341208,9.062113593,1850.021835,-4.650768433,459.2358582,0.202356663,0.283742994,0.705490527,5.0,5.0,6.0,6.0
222,NAVER,서비스업,A035420,12,2022,Annual,33899042889.0,6439570711.0,529577096,8651839,2457820240.0,33899042889.0,10448720409.0,5480633711,0,261430486,328034313,23450322480.0,8220078709.0,0.0,1304664411,0,1300591276,673180300,1453390445,-1215888096,-339465121,69.18,12.38,44.56,17.9,0.0,2.84,15.87,1304664411.0,100.0,0.617482682,16.49262547,16.41476216,0.617482682,8.124172468,39.69380276,-2.401651602,20.57144834,-1.570283122,-95.91457945,5.325343207,-91.31434348,0.242487044,0.350531585,0.786706734,5.0,5.0,5.0,5.0
223,NAVER,서비스업,A035420,12,2023,Annual,35737826964.0,7028076458.0,491389325,14811320,2741621328.0,35737826964.0,11499828149.0,6305568632,0,333041315,993600443,24237998816.0,9670643577.0,0.0,1488820270,0,1479801562,985017762,2002233274,-949822085,-110032028,67.82,11.69,47.45,17.24,0.0,4.13,15.4,1488820270.0,100.0,5.42429496,9.138897194,11.54686105,5.42429496,10.05967907,15.05181635,3.35891473,17.64660558,14.11518989,46.32302252,37.76293087,-21.8824423,0.270599653,0.398986882,0.840938095,5.0,6.0,6.0,6.0
224,NICE,서비스업,A034310,12,2020,Annual,2730355253.0,1545261329.0,235721065,88293376,620853714.0,2730355253.0,1480757599.0,1232837035,83186890,411182854,115989939,1249597654.0,2055514098.0,0.0,153148432,18043935,32670498,52928234,309342816,-207396101,41103410,45.77,22.86,118.5,49.95,0.0,4.28,7.45,153148431.9,100.0,6.453763166,2.913794946,14.70522433,6.453763166,10.40491037,8.939753739,2.122926073,9.698521866,-0.408038589,-31.85126104,18.51360058,-41.40731616,0.752837601,1.644940747,1.388150295,1.0,3.0,4.0,3.0
225,NICE,서비스업,A034310,12,2021,Annual,3083783180.0,1697126345.0,310345589,138831660,780522601.0,3083783180.0,1763338212.0,1510661817,129657978,494242265,105333104,1320444968.0,2449866532.0,0.0,144268812,19901535,38616298,101055238,229477209,-328291068,26565324,42.82,25.39,133.54,59.3,0.0,7.86,5.89,144268811.8,100.0,12.94439347,9.827788553,25.71763419,12.94439347,19.08351598,22.53540201,5.669610036,19.18509994,-5.798048262,90.92879237,-25.8178315,58.29182247,0.794435403,1.855334066,1.389334454,3.0,5.0,4.0,4.0
226,NICE,서비스업,A034310,12,2022,Annual,3378563521.0,1846042760.0,255244035,194941665,866425515.0,3378563521.0,2058288744.0,1828895173,101161194,635205408,100269787,1320274778.0,2752922079.0,0.0,145242619,30622023,41593988,69015235,200613308,-309624243,37436318,39.08,27.96,155.9,71.55,0.0,5.23,5.28,145242618.7,100.0,9.559048863,8.774621609,11.00582019,9.559048863,16.72682699,21.06582376,-0.012888837,12.37028806,0.674994815,-31.7054352,-12.57811228,-5.68605936,0.814820281,2.085112982,1.337480996,2.0,4.0,4.0,4.0
227,NICE,서비스업,A034310,12,2023,Annual,3484123286.0,1985262707.0,282100602,150503437,880593015.0,3484123286.0,2166601590.0,1945000586,118397121,655917990,65312118,1317521696.0,2818916782.0,0.0,96985265,29424954,37882706,19000281,304174229,-185832955,-71936233,37.82,26.49,164.45,70.06,0.0,1.44,3.44,96985264.99,100.0,3.12439782,7.541534249,1.635166527,3.12439782,5.262276555,6.348390805,-0.208523411,2.397260115,-33.22534001,-72.46943954,51.62215908,-39.98113546,0.809074924,2.139560047,1.301077593,3.0,5.0,4.0,4.0
228,NI스틸,철강금속,A008260,12,2020,Annual,287376146.0,57442411.0,34830532,21854798,221573643.0,287376146.0,165936197.0,145852002,19065225,101138096,10373604,121439949.0,192571841.0,159654019.0,18614457,163868,34300,12133553,34156335,-29859386,-5704416,42.26,42.69,136.64,101.03,82.91,10.45,9.67,18614457.46,17.09,11.09537469,11.8225764,9.745544253,11.09537469,12.2780195,14.64009086,9.519110349,29.91907948,53.99316801,89.06977795,138.0528021,79.96294953,0.670103778,1.58573717,1.160517382,1.0,2.0,3.0,2.0
229,NI스틸,철강금속,A008260,12,2021,Annual,341056807.0,90159242.0,37758385,40215958,242625054.0,341056807.0,199203740.0,168634422,24363859,106441466,20410120,141853067.0,248212749.0,203372791.0,31201432,229513,25200,22054807,28000901,-41904263,15757931,41.59,42.37,140.43,101.87,81.93,16.75,12.57,31201431.6,18.07,18.67958136,56.95588056,9.500864234,18.67958136,20.04839426,15.62023125,16.80922807,28.89358471,67.61935092,81.76709658,-18.02135387,40.33866269,0.727775385,1.74978768,1.246024543,1.0,2.0,3.0,2.0
230,NI스틸,철강금속,A008260,12,2022,Annual,397444643.0,117828394.0,57966364,45447687,271214712.0,397444643.0,209249323.0,176853500,19143604,107891745,22510115,188195320.0,355390202.0,265673513.0,67734933,600984,17200,48789612,42398673,-34203373,-6438250,47.35,36.42,111.19,76.92,74.76,29.57,19.06,67734933.43,25.24,16.53326802,30.68920211,11.78347311,16.53326802,5.042868673,4.873902909,32.66919354,43.17967285,117.0891804,121.2198547,51.4189597,-18.37734266,0.894187928,1.888411476,1.698405505,1.0,1.0,2.0,1.0
231,NI스틸,철강금속,A008260,12,2023,Annual,447987063.0,159229890.0,44950521,48667762,274979476.0,447987063.0,213796827.0,187932026,21716253,113542252,14333327,234190236.0,382911139.0,285598248.0,70660873,0,12200,50209593,105849667,-100294825,-5263428,52.28,33.29,91.29,63.68,74.59,23.77,18.45,70660872.77,25.41,12.7168452,35.13711305,1.388112014,12.7168452,2.173246697,6.264239045,24.43998926,7.743864869,4.319691288,2.910416668,149.6532545,193.2308021,0.854737046,1.635043141,1.79100478,1.0,1.0,1.0,1.0
232,NPC,화학,A004250,12,2020,Annual,410578593.0,165595946.0,64732626,27986713,181878041.0,410578593.0,115195206.0,98320023,32422428,40570598,11869804,295383388.0,431333367.0,368759400.0,20692503,2572605,71115,18864944,70138976,-55007107,-9873928,71.94,16.23,39.0,22.56,85.49,6.51,4.8,20692502.74,14.51,1.687423099,-0.498346643,-0.012100052,1.687423099,-3.652746636,-1.160847082,3.934002546,-5.090386228,4.28172617,31.27722366,74.08613806,211.9547035,1.050550064,1.460249237,3.744369076,2.0,2.0,2.0,2.0
233,NPC,화학,A004250,12,2021,Annual,499980383.0,157573259.0,77799930,33142058,205365254.0,499980383.0,176774337.0,134474402,35598044,63993339,32846160,323206045.0,486902151.0,411098784.0,28271811,2780181,79607,26181241,45283732,-88398100,25891853,64.64,23.13,54.69,35.78,84.43,8.46,5.81,28271810.81,15.57,21.77458628,-4.844736356,12.91371563,21.77458628,53.45633133,36.77214254,9.41916781,12.88302465,36.6282803,38.78250049,-35.43713555,60.70305243,0.97384251,1.506476004,2.754371247,2.0,1.0,2.0,2.0
234,NPC,화학,A004250,12,2022,Annual,527275693.0,164109366.0,78901042,29472269,232615569.0,527275693.0,182861270.0,151332618,32829962,53851540,24361280,344414424.0,544581476.0,465185223.0,23483130,3112334,51196,28189180,64028206,-42901531,-23731380,65.32,19.17,53.09,29.35,85.42,8.44,4.31,23483130.05,14.58,5.459276189,4.147979829,13.26919451,5.459276189,3.443335217,12.53637551,6.561875722,11.84618406,-16.93800585,7.669380531,41.39339487,-51.46781322,1.032821128,1.581180804,2.97811273,1.0,2.0,1.0,1.0
235,NPC,화학,A004250,12,2023,Annual,537632854.0,166703611.0,81795339,31196804,238436387.0,537632854.0,172746134.0,155356184,27104612,63728958,10442600,364886720.0,508721242.0,421931178.0,29561374,3422894,92527,26735825,51240225,-39412819,-18635737,67.87,17.13,47.34,25.25,82.94,7.54,5.81,29561374.11,17.06,1.964278107,1.580802524,2.502333797,1.964278107,-5.53159015,2.65875662,5.94408787,-6.58491623,25.8834491,-5.155719322,-19.97241809,-8.131905596,0.946224246,1.394189523,2.944906669,2.0,2.0,1.0,1.0
236,POSCO홀딩스,철강금속,A005490,12,2020,Annual,79086973226.0,35830815053.0,7471915619,9051790403,29400141332.0,79086973226.0,31412381141.0,16854968423,3755512911,5194395327,3350341693,47674592085.0,57792795733.0,53072389982.0,2403035193,116273000,71743000,1788152419,8685737216,-6259265694,-1090867623,60.28,26.85,65.89,44.55,91.83,3.75,4.16,2403035193.0,8.17,0.035811503,2.836894348,-1.757107351,0.035811503,0.47475386,3.254646767,-0.251313886,-10.21341311,-37.88768339,-9.80939877,44.65006223,69.95671654,0.730749874,1.212234719,1.839809452,5.0,3.0,6.0,5.0
